,scrap_male,scrap_female,tuple,average_male,average_female,female-male
0,0.043977275,0.24818772,"('unsociable', 'sociable')",0.0439773,0.2481877,0.2042104
1,0.816553,0.8041804,"('unfriendly', 'friendly')",0.816553,0.8041804,-0.0123726
2,-0.23271903,-0.1460987,"('unlikable', 'likable')",-0.232719,-0.1460987,0.0866203
3,0.60816205,0.6613948,"('repellent', 'pleasant')",0.608162,0.6613948,0.0532328
4,-7.198071,-7.139801,"('disliked', 'liked')",-7.198071,-7.139801,0.05827
5,-1.3349898,-1.4381791,"('distant', 'outgoing')",-1.3349898,-1.4381791,-0.1031893
6,-0.64015025,-0.71637607,"('distant', 'open')",-0.6401502,-0.7163761,-0.0762259
7,0.97375405,1.1525369,"('insensitive', 'sensitive')",0.973754,1.1525369,0.1787829
8,1.1614528,1.0783703,"('unaffectionate', 'affectionate')",1.1614528,1.0783703,-0.0830825
9,1.5352826,1.5496986,"('unaffectionate', 'caring')",1.5352826,1.5496986,0.014416
10,0.90687144,1.0837275,"('unsympathetic', 'sympathetic')",0.9068714,1.0837275,0.1768561
11,1.3678871,1.4655449,"('unhelpful', 'helpful')",1.3678871,1.4655449,0.0976578
12,-1.9117321,-1.7481167,"('unsupportive', 'supportive')",-1.9117321,-1.7481167,0.1636154
13,-0.48600367,-0.31539124,"('impolite', 'polite')",-0.4860037,-0.3153912,0.1706125
14,0.44009683,0.5517404,"('antisocial', 'social')",0.4400968,0.5517404,0.1116436
15,-0.074189395,-0.17439626,"('boring', 'funny')",-0.0741894,-0.1743963,-0.1002069
16,-0.60202086,-0.562557,"('unpopular', 'popular')",-0.6020209,-0.562557,0.0394639
17,-0.28325504,-0.25207102,"('nasty', 'nice')",-0.283255,-0.252071,0.031184
18,-0.9405826,-0.9446547,"('disagreeable', 'welcoming')",-0.9405826,-0.9446547,-0.0040721
19,-1.2863091,-1.392242,"('inhospitable', 'hospitable')",-1.2863091,-1.392242,-0.1059329
20,0.77901983,0.7199633,"('rough', 'thoughtful')",0.7790198,0.7199633,-0.0590565
21,-0.47434467,-0.29860443,"('immoral', 'moral')",-0.4743447,-0.2986044,0.1757403
22,-0.8577664,-0.71964586,"('untrustworthy', 'trustworthy')",-0.8577664,-0.7196459,0.1381205
23,5.7502904,5.7944775,"('insincere', 'sincere')",5.7502904,5.7944775,0.0441871
24,1.1475972,1.0375438,"('dishonest', 'honest')",1.1475972,1.0375438,-0.1100534
25,0.6968718,0.59044856,"('egoistic', 'altruistic')",0.6968718,0.5904486,-0.1064232
26,1.3411983,1.4138931,"('hardhearted', 'benevolent')",1.3411983,1.4138931,0.0726948
27,1.3754487,1.1930072,"('hardhearted', 'softhearted')",1.3754487,1.1930072,-0.1824415
28,1.1144329,1.1457282,"('disloyal', 'loyal')",1.1144329,1.1457282,0.0312953
29,-0.6789624,-0.81662256,"('unfair', 'fair')",-0.6789624,-0.8166226,-0.1376602
30,0.71700585,0.7553388,"('intolerant', 'tolerant')",0.7170058,0.7553388,0.038333
31,-1.629277,-1.7376976,"('evil', 'good')",-1.629277,-1.7376976,-0.1084206
