,lyondellbasell_male,lyondellbasell_female,tuple,industries_male,industries_female,n_male,n_female,v_male,v_female,average_male,average_female,female-male
0,-0.861437,-0.85321045,"('unsociable', 'sociable')",0.9145721,0.7575581,0.19795048,0.09968771,0.08520511,0.069905154,0.0840727,0.0184851,-0.0655876
1,-0.9556076,-1.0202899,"('unfriendly', 'friendly')",0.045354206,-0.09197925,-0.749828,-0.82934403,0.4543624,0.31754345,-0.3014297,-0.4060174,-0.1045877
2,0.5549083,0.6243117,"('unlikable', 'likable')",0.26906613,0.43794516,0.6983291,0.8032732,0.017842704,0.082437515,0.3850365,0.4869919,0.1019554
3,-0.45826155,-0.28156134,"('repellent', 'pleasant')",0.27629104,0.3787798,1.123381,1.1763934,0.7984074,0.8808856,0.4349545,0.5386243,0.1036698
4,-0.34615487,-0.3902494,"('disliked', 'liked')",-0.5801102,-0.5381843,0.8527528,0.9451201,-5.7298813,-5.754086,-1.4508483,-1.4343499,0.0164984
5,-0.25976795,-0.31210163,"('distant', 'outgoing')",-0.93205297,-0.8614241,-0.3142509,-0.28732595,-1.1289611,-1.1572701,-0.6587582,-0.6545304,0.0042278
6,-0.48059857,-0.5056977,"('distant', 'open')",-1.2858216,-1.2527448,-0.19237205,-0.15620762,-0.28845173,-0.3314517,-0.561811,-0.5615255,0.0002855
7,0.5465792,0.62160254,"('insensitive', 'sensitive')",1.3707827,1.3853836,-0.60510075,-0.61974245,0.8740919,0.84516114,0.5465883,0.5581012,0.0115129
8,-0.7044565,-0.7703187,"('unaffectionate', 'affectionate')",-0.14549564,-0.24243745,-0.6390834,-0.6683615,-0.30681705,-0.40924817,-0.4489632,-0.5225914,-0.0736282
9,-0.80669546,-0.848912,"('unaffectionate', 'caring')",0.5174451,0.43123406,-0.0355627,-0.08066479,1.0597854,1.0031979,0.1837431,0.1262138,-0.0575293
10,-0.4053563,-0.3662187,"('unsympathetic', 'sympathetic')",0.81847227,0.68411344,-0.36805022,-0.42265022,0.48089394,0.49252853,0.1314899,0.0969433,-0.0345466
11,-0.13547876,-0.06323856,"('unhelpful', 'helpful')",1.263601,1.2759625,0.073466,0.05011096,2.0843053,2.102925,0.8214734,0.84144,0.0199666
12,0.24096671,0.3028826,"('unsupportive', 'supportive')",0.77352035,0.80078113,0.62563604,0.56555605,-1.1406454,-1.1946894,0.1248694,0.1186326,-0.0062368
13,-0.31769693,-0.29636347,"('impolite', 'polite')",1.2538447,1.269709,-0.8028549,-0.86063015,-0.031891562,0.004641272,0.0253503,0.0293392,0.0039889
14,0.36173362,0.4228994,"('antisocial', 'social')",2.247302,2.2290595,1.2031064,1.190949,-0.07337518,-0.039981704,0.9346917,0.9507316,0.0160399
15,0.56977576,0.5240498,"('boring', 'funny')",-0.09678204,-0.107625715,0.8301536,0.8782151,0.09288907,0.06627883,0.3490091,0.3402295,-0.0087796
16,-0.38704345,-0.34577385,"('unpopular', 'popular')",-1.1727732,-1.0676476,-0.46579313,-0.41339305,0.8408689,0.8884355,-0.2961853,-0.2345947,0.0615906
17,-0.046849955,-0.030108608,"('nasty', 'nice')",-0.2867214,-0.13499057,0.0069152564,0.046924166,0.107303105,0.18923442,-0.0548382,0.0177649,0.0726031
18,-0.7692002,-0.71504235,"('disagreeable', 'welcoming')",-0.789956,-0.7384311,-1.0278034,-0.97792006,-1.2054622,-1.2257843,-0.9481055,-0.9142945,0.033811
19,-0.42596737,-0.43545794,"('inhospitable', 'hospitable')",-1.0388757,-0.9869462,-0.37719667,-0.32668477,0.23475096,0.27128118,-0.4018222,-0.3694519,0.0323703
20,-0.13088857,-0.12601934,"('rough', 'thoughtful')",0.09696071,0.110880315,0.36111397,0.3547288,0.24738716,0.24447532,0.1436433,0.1460163,0.002373
21,-0.54056776,-0.5085846,"('immoral', 'moral')",0.39439583,0.3980759,0.17967369,0.23338997,0.23874514,0.36678523,0.0680617,0.1224166,0.0543549
22,0.7870011,0.7918926,"('untrustworthy', 'trustworthy')",0.4971966,0.41596758,0.64201266,0.63734984,-0.38493758,-0.35222417,0.3853182,0.3732465,-0.0120717
23,0.3341852,0.36454278,"('insincere', 'sincere')",0.42878214,0.43470803,-0.45928264,-0.554098,5.561622,5.5056043,1.4663267,1.4376893,-0.0286374
24,0.22828285,0.2219927,"('dishonest', 'honest')",-0.06313192,-0.009464636,-1.4453719,-1.5172497,0.34869838,0.23961121,-0.2328807,-0.2662776,-0.0333969
25,-0.41144407,-0.37782663,"('egoistic', 'altruistic')",-0.089885995,-0.12505066,0.20387435,0.1809403,0.23077473,0.22585084,-0.0166702,-0.0240215,-0.0073513
26,-0.04353068,-0.10252209,"('hardhearted', 'benevolent')",1.7508552,1.6381876,0.6869281,0.6374321,0.6301838,0.5204367,0.7561091,0.6733836,-0.0827255
27,-0.77157664,-0.84928864,"('hardhearted', 'softhearted')",-0.23712474,-0.29008174,-0.90521437,-1.0706106,1.0034446,0.830075,-0.2276178,-0.3449765,-0.1173587
28,-0.07609274,-0.0975411,"('disloyal', 'loyal')",0.5154879,0.42091018,0.36211318,0.31251383,1.8886575,1.7822698,0.6725414,0.6045382,-0.0680032
29,0.013098966,-0.07941121,"('unfair', 'fair')",-1.2758281,-1.3623071,0.72695327,0.6670059,0.40680453,0.4114911,-0.0322428,-0.0908053,-0.0585625
30,-0.07076294,-0.041841887,"('intolerant', 'tolerant')",1.9565158,1.9545052,-1.8762178,-1.8524134,-0.6741211,-0.6432206,-0.1661465,-0.1457427,0.0204038
31,-0.2864526,-0.25955966,"('evil', 'good')",-1.4409246,-1.3621267,-0.419335,-0.30445236,-0.941109,-1.00866,-0.7719553,-0.7336997,0.0382556
32,0.044052135,0.008871809,"('unkind', 'kind')",0.6164199,0.5459633,-0.0003666915,-0.14825194,1.2453496,1.1691574,0.4763637,0.3939351,-0.0824286
33,0.50327957,0.4261241,"('wrong', 'right')",0.52411455,0.5043081,0.76200444,0.73519814,-0.14580546,-0.1738761,0.4108982,0.3729386,-0.0379596
34,-0.10627019,-0.0033226237,"('mean', 'honorable')",0.06656994,0.2460761,-0.35939097,-0.29905307,3.808931,3.9452097,0.85246,0.9722275,0.1197675
35,0.56643665,0.41176507,"('corrupt', 'incorrupt')",-1.6696057,-1.7031969,-0.55625504,-0.6596422,-0.66742605,-0.7564992,-0.5817125,-0.6768933,-0.0951808
36,-0.5529319,-0.55452865,"('hostile', 'amicable')",-0.98381037,-0.9841441,-0.5017663,-0.41739213,-0.22340468,-0.244859,-0.5654783,-0.550231,0.0152473
37,0.7234428,0.7107564,"('fake', 'genuine')",0.7743518,0.7453541,0.0816043,-0.042333566,0.10055159,0.05094108,0.4199876,0.3661795,-0.0538081
38,0.38986695,0.35588554,"('untruthful', 'truthful')",0.31073073,0.25988793,-0.17326497,-0.22016113,0.416587,0.4036727,0.2359799,0.1998212,-0.0361587
39,0.4811363,0.5145,"('exploitative', 'cooperative')",-0.090683624,0.0130520575,-0.13498475,-0.081517175,-0.23815092,-0.18432388,0.0043293,0.0654278,0.0610985
40,0.13342005,0.16466726,"('stingy', 'generous')",0.33829603,0.38246667,0.37144125,0.3950473,-1.4703199,-1.5307443,-0.1567906,-0.1471408,0.0096498
41,0.20195076,0.15847474,"('unforgiving', 'forgiving')",-0.41723895,-0.4867082,-0.35487157,-0.35186842,0.2341398,0.15527396,-0.084005,-0.131207,-0.047202
42,0.045019582,0.16751164,"('unreliable', 'reliable')",-0.9300872,-0.66752625,0.12160474,0.24014446,-3.2727442,-3.1426246,-1.0090518,-0.8506237,0.1584281
43,-0.39538163,-0.32947314,"('irresponsible', 'responsible')",0.39837813,0.46957427,-0.4169681,-0.42217535,0.89688075,0.8835857,0.1207273,0.1503779,0.0296506
44,0.11248124,0.07301113,"('prejudiced', 'unprejudiced')",-1.0271214,-0.90533984,0.10796724,0.2657213,-1.8121643,-1.7275046,-0.6547093,-0.573528,0.0811813
45,0.8778251,0.91579205,"('incompetent', 'competent')",1.4311082,1.3819708,1.0654474,1.0590794,1.3142393,1.2835903,1.1721549,1.1601081,-0.0120468
46,-0.024126314,-0.028373193,"('uncompetitive', 'competitive')",2.1856313,2.0517375,-0.1042045,-0.22066559,0.22041485,0.15045437,0.5694289,0.4882883,-0.0811406
47,-0.052089743,0.10137525,"('stupid', 'smart')",0.5694396,0.6680966,0.07858706,0.11655912,4.409561,4.3878846,1.2513745,1.3184789,0.0671044
48,-0.5779652,-0.5525496,"('unintelligent', 'intelligent')",0.43994093,0.3229692,-1.2217504,-1.2205555,-0.008424617,-0.020186853,-0.3420498,-0.3675807,-0.0255309
49,-0.21562618,-0.11456246,"('unable', 'able')",0.2328779,0.36094046,0.12057525,0.20530069,0.19482797,0.26858944,0.0831637,0.180067,0.0969033
50,0.6333635,0.66938007,"('clumsy', 'skillful')",-0.4534942,-0.34308124,0.4147311,0.38425633,0.9730227,0.9943565,0.3919058,0.4262279,0.0343221
51,-0.55670345,-0.56333536,"('uneducated', 'educated')",0.44478196,0.27365118,0.983697,0.9396211,0.5686132,0.5869874,0.3600972,0.3092311,-0.0508661
52,-0.4117902,-0.5617601,"('irrational', 'rational')",-1.4305319,-1.4517071,-0.3903454,-0.3696396,0.9821473,0.92452157,-0.3126301,-0.3646463,-0.0520162
53,-0.69491535,-0.6115336,"('uncreative', 'creative')",0.53997564,0.56649053,0.15466267,0.20102435,0.056429375,0.09312019,0.0140381,0.0622754,0.0482373
54,0.0054580756,-0.060561307,"('incapable', 'capable')",-0.65902835,-0.6760407,0.54414284,0.58728683,1.103624,1.0971322,0.2485491,0.2369543,-0.0115948
55,0.6309117,0.73396873,"('incompetent', 'clever')",1.09748,1.0040485,0.84199905,0.8889551,0.9915559,1.0190231,0.8904867,0.9114988,0.0210121
56,0.68937826,0.7345339,"('impractical', 'practical')",1.6693565,1.6254569,0.8607395,0.8671018,-0.21675599,-0.086218365,0.7506795,0.7852186,0.0345391
57,0.3173257,0.32981247,"('unimaginative', 'imaginative')",1.5298727,1.4433366,1.0250773,1.058487,-2.0418615,-2.0770545,0.2076036,0.1886454,-0.0189582
58,0.025467105,0.0008133035,"('undiscriminating', 'discriminating')",1.0986587,1.0762651,-0.21460219,-0.23206556,0.06790404,0.0027491488,0.2443569,0.2119405,-0.0324164
59,0.29530007,0.3345056,"('foolish', 'wise')",-1.0119079,-0.8658759,-0.13315715,-0.063432485,1.3832377,1.3344419,0.1333682,0.1849098,0.0515416
60,-0.37271607,-0.20299757,"('inefficient', 'efficient')",1.9743077,2.0286753,-0.38153046,-0.3258855,-0.4910562,-0.2912065,0.1822512,0.3021464,0.1198952
61,-0.27650267,-0.33128658,"('illogical', 'logical')",0.20398511,0.091109976,0.6968007,0.591027,0.9156976,0.8809331,0.3849952,0.3079459,-0.0770493
62,0.33749637,0.41021124,"('incompetent', 'brilliant')",1.1524502,1.1918728,1.3326737,1.3932474,1.1758178,1.2333938,0.9996096,1.0571812,0.0575716
63,-0.02301988,0.028389227,"('unperceptive', 'insightful')",0.7490117,0.719037,-0.1923187,-0.2616707,0.618209,0.6073295,0.2879705,0.2732713,-0.0146992
64,0.12734583,0.16417629,"('shy', 'confident')",0.25192687,0.30922508,0.035048675,0.114386395,-5.6393304,-5.523704,-1.3062522,-1.2339791,0.0722731
65,0.061397146,0.123172715,"('insecure', 'secure')",0.58337605,0.5344145,-0.33207482,-0.2976267,0.7190285,0.865821,0.2579317,0.3064454,0.0485137
66,0.5450744,0.51842666,"('inactive', 'active')",-0.5574184,-0.56825733,0.93003947,0.87279326,0.74215245,0.70454454,0.414962,0.3818768,-0.0330852
67,0.585171,0.58052456,"('doubtful', 'determined')",-0.071675695,0.009138428,-0.18607228,-0.15360716,-0.8403508,-0.770239,-0.128232,-0.0835458,0.0446862
68,-0.6827901,-0.7015765,"('dependent', 'independent')",-1.3902487,-1.4138651,-1.2452977,-1.2778797,-0.93403393,-0.9460395,-1.0630926,-1.0848402,-0.0217476
69,0.9271163,0.9162967,"('lazy', 'industrious')",0.21225986,0.31165805,0.23545547,0.3158482,-0.69173384,-0.67916745,0.1707745,0.2161589,0.0453844
70,0.24294384,0.27774036,"('lethargic', 'energetic')",0.7014419,0.6779381,0.9245656,0.89877856,0.97524846,0.940337,0.7110499,0.6986985,-0.0123514
71,0.22393763,0.26665136,"('diffident', 'self-confident')",0.145461,0.17615193,-0.081736505,-0.024794754,-0.2085666,-0.24558964,0.0197739,0.0431047,0.0233308
72,-0.19657716,-0.17998157,"('unambitious', 'ambitious')",0.7304649,0.71818125,0.15585935,0.11165392,0.06539066,0.08282217,0.1887844,0.1831689,-0.0056155
73,0.5665592,0.52898973,"('helpless', 'self-reliant')",0.145432,0.27692246,0.16991353,0.27405798,-3.537805,-3.4704397,-0.6639751,-0.5976174,0.0663577
74,0.810014,0.836392,"('undedicated', 'dedicated')",0.9246545,0.91970277,1.0556755,1.0336747,0.44248933,0.46272036,0.8082083,0.8131225,0.0049142
75,0.74021345,0.63421273,"('meek', 'impulsive')",-0.1261812,-0.13189784,0.34776986,0.33894467,-0.4476868,-0.38651106,0.1285288,0.1136871,-0.0148417
76,0.2084148,0.28250927,"('anxious', 'daring')",0.52938026,0.6378255,0.23261283,0.29582638,-0.5195661,-0.49028435,0.1127104,0.1814692,0.0687588
77,-0.8820681,-0.7391644,"('unmotivated', 'motivated')",0.39513087,0.45463943,-1.1044977,-0.9048996,-0.5677766,-0.34218937,-0.5398029,-0.3829035,0.1568994
78,-0.20036957,-0.13589421,"('nonresilient', 'resilient')",0.7664374,0.6800525,0.410664,0.45612592,0.50619245,0.57449746,0.3707311,0.3936954,0.0229643
79,0.28241682,0.24408165,"('wavering', 'unwavering')",-1.3373909,-1.2855694,0.69772947,0.7025349,0.36424878,0.37537956,0.001751,0.0091067,0.0073557
80,0.3329854,0.33771297,"('dominated', 'dominating')",0.8293562,0.803224,1.75963,1.7385172,0.9699023,1.0348891,0.9729685,0.9785858,0.0056173
81,-0.11166738,-0.059396185,"('submissive', 'aggressive')",1.3121775,1.2897815,-0.83785594,-0.84204364,-1.3107466,-1.2739825,-0.2370231,-0.2214102,0.0156129
82,0.07501252,0.105948925,"('poor', 'rich')",0.32192707,0.29250395,-0.011936076,-0.012988612,4.914269,4.9870644,1.3248181,1.3431321,0.018314
83,-0.42664254,-0.40507725,"('powerless', 'powerful')",-0.05544386,-0.060761366,-1.0751693,-1.0566549,-0.8033151,-0.7611018,-0.5901427,-0.5708988,0.0192439
84,0.35234582,0.29893705,"('inferior', 'superior')",-0.74914867,-0.73943335,-0.13410388,-0.0874381,-0.12646794,-0.12546271,-0.1643437,-0.1633493,0.0009944
85,-0.111417666,-0.13863388,"('insignificant', 'prestigious')",-1.3448532,-1.2746146,0.21362716,0.29850304,0.6965488,0.67971367,-0.1365237,-0.1087579,0.0277658
86,-0.64783156,-0.65157795,"('uninfluential', 'influential')",0.87377095,0.59358925,-0.614799,-0.7160877,0.7022807,0.64739907,0.0783553,-0.0316693,-0.1100246
87,0.7309272,0.7592002,"('unsuccessful', 'successful')",1.5773062,1.6544943,1.7335975,1.7446351,2.0999484,2.2166936,1.5354449,1.5937557,0.0583108
88,-0.61285394,-0.63126093,"('low', 'eminent')",0.10820767,0.029729174,-1.0497165,-1.0672102,-1.2026631,-1.294355,-0.6892564,-0.7407743,-0.0515179
