,mgm_male,mgm_female,tuple,resorts_male,resorts_female,international_male,international_female,average_male,average_female,female-male
0,1.7627631,1.6064427,"('unsociable', 'sociable')",1.0052996,0.91551614,0.24981022,0.2388876,1.0059576,0.9202821,-0.0856755
1,1.1598959,1.0638354,"('unfriendly', 'friendly')",2.1948419,2.2685592,1.7200563,1.630991,1.6915979,1.6544619,-0.037136
2,0.9539192,1.0144256,"('unlikable', 'likable')",1.6263254,1.6356646,0.5298034,0.6063209,1.0366826,1.0854704,0.0487878
3,-0.7200921,-0.69769424,"('repellent', 'pleasant')",-1.2777035,-1.1666491,0.75215435,0.8363778,-0.4152137,-0.3426552,0.0725585
4,-0.15520188,-0.1713775,"('disliked', 'liked')",0.29721668,0.2746191,-7.2773027,-7.234494,-2.3784293,-2.3770843,0.001345
5,0.63292074,0.7084628,"('distant', 'outgoing')",1.9705391,1.9996685,-0.15194598,-0.060217924,0.8171713,0.8826378,0.0654665
6,0.88296926,0.988058,"('distant', 'open')",1.7637124,1.8417026,0.16527063,0.22188187,0.9373175,1.0172141,0.0798966
7,0.6751909,0.64249974,"('insensitive', 'sensitive')",0.13470864,0.22798598,0.36980027,0.3827031,0.3932333,0.4177296,0.0244963
8,1.440092,1.4782541,"('unaffectionate', 'affectionate')",1.7497315,1.7035939,0.8135194,0.7311947,1.3344477,1.3043476,-0.0301001
9,2.155634,2.1801398,"('unaffectionate', 'caring')",2.3471851,2.327409,1.8261656,1.7925446,2.1096616,2.1000312,-0.0096304
10,0.37457553,0.2920379,"('unsympathetic', 'sympathetic')",-2.0534935,-1.9662145,-0.28928325,-0.26577383,-0.6560671,-0.6466502,0.0094169
11,-0.20266542,-0.2128225,"('unhelpful', 'helpful')",-0.73780024,-0.76085603,2.8585486,2.8541112,0.639361,0.6268109,-0.0125501
12,1.756241,1.7236497,"('unsupportive', 'supportive')",1.2269052,1.2681595,-1.5842371,-1.5426102,0.466303,0.4830664,0.0167634
13,0.21284683,0.08643447,"('impolite', 'polite')",-0.5367235,-0.5797767,0.6108513,0.59317213,0.0956582,0.0332766,-0.0623816
14,1.1063293,1.0522867,"('antisocial', 'social')",0.46613318,0.51359004,-0.29170936,-0.2788097,0.4269177,0.4290224,0.0021047
15,0.36706227,0.30323327,"('boring', 'funny')",0.9064073,0.7707295,0.29687244,0.30211768,0.5234474,0.4586935,-0.0647539
16,0.29389262,0.39526665,"('unpopular', 'popular')",2.2207594,2.2787964,1.0282251,1.1736571,1.1809591,1.2825734,0.1016143
17,-0.8807756,-0.79306513,"('nasty', 'nice')",-0.27695772,-0.236842,-1.0215186,-0.9047739,-0.7264173,-0.6448936,0.0815237
18,1.3492217,1.3106179,"('disagreeable', 'welcoming')",1.3378444,1.3652194,-0.21729596,-0.2150163,0.8232567,0.8202736,-0.0029831
19,-0.8146618,-0.7579686,"('inhospitable', 'hospitable')",-0.93704855,-0.9198823,-0.17017579,-0.10887757,-0.6406287,-0.5955762,0.0450525
20,-0.50056523,-0.5232809,"('rough', 'thoughtful')",-0.8177524,-0.78677195,0.2303181,0.2184659,-0.3626665,-0.3638623,-0.0011958
21,0.1344019,0.028945804,"('immoral', 'moral')",-1.4473426,-1.423253,-0.4572691,-0.39381137,-0.5900699,-0.5960395,-0.0059696
22,-1.2203238,-1.3064958,"('untrustworthy', 'trustworthy')",-0.6533778,-0.62046766,-1.1802273,-1.2336321,-1.0179763,-1.0535318,-0.0355555
23,1.1237524,1.0413492,"('insincere', 'sincere')",-0.16782342,-0.12928501,6.588325,6.4359894,2.5147513,2.4493512,-0.0654001
24,0.6148241,0.5300667,"('dishonest', 'honest')",-0.8832956,-0.91774416,0.56435984,0.36339936,0.0986295,-0.0080927,-0.1067222
25,0.31907764,0.34972098,"('egoistic', 'altruistic')",1.5758182,1.5779603,0.8162451,0.7566459,0.9037136,0.8947757,-0.0089379
26,1.4355047,1.3290825,"('hardhearted', 'benevolent')",1.7522131,1.8560928,0.8777338,0.7681154,1.3551505,1.3177636,-0.0373869
27,0.29233563,0.24891253,"('hardhearted', 'softhearted')",0.16892995,0.103331305,0.9533055,0.79786354,0.4715237,0.3833691,-0.0881546
28,0.16056412,0.027277172,"('disloyal', 'loyal')",-0.17132516,-0.16370447,0.7432911,0.5174026,0.2441767,0.1269918,-0.1171849
29,-0.45746085,-0.43567273,"('unfair', 'fair')",0.27620554,0.29084328,-0.9224539,-1.0267854,-0.3679031,-0.3905383,-0.0226352
30,1.3821571,1.2675284,"('intolerant', 'tolerant')",0.64646894,0.6236097,-0.019660877,-0.11476961,0.669655,0.5921228,-0.0775322
31,-1.2122612,-1.1104252,"('evil', 'good')",0.25095227,0.36971277,-1.907094,-1.9015957,-0.9561343,-0.8807694,0.0753649
32,1.2414173,1.1086304,"('unkind', 'kind')",0.5832412,0.49289232,0.28740838,0.091061085,0.7040223,0.5641946,-0.1398277
33,1.2429194,1.1625947,"('wrong', 'right')",1.7865924,1.7089043,-0.28553608,-0.35592672,0.9146586,0.8385241,-0.0761345
34,-0.011004095,0.077684805,"('mean', 'honorable')",-0.01596884,0.059680935,6.1517115,6.185957,2.0415796,2.1077743,0.0661947
35,-1.306861,-1.2734094,"('corrupt', 'incorrupt')",0.20283896,0.125618,-0.3090167,-0.4328859,-0.4710129,-0.5268924,-0.0558795
36,-0.09821908,-0.069728345,"('hostile', 'amicable')",1.2229576,1.291672,0.7785043,0.786402,0.6344143,0.6694485,0.0350342
37,-0.40229988,-0.44364527,"('fake', 'genuine')",-1.2789445,-1.3659123,0.31968033,0.21916413,-0.4538547,-0.5301311,-0.0762764
38,0.49269626,0.54153204,"('untruthful', 'truthful')",-0.15055433,-0.13925283,0.928939,0.92412025,0.4236937,0.4421331,0.0184394
39,0.13952135,0.1677126,"('exploitative', 'cooperative')",0.56342363,0.55187756,0.0015777759,-0.096283846,0.2348409,0.2077688,-0.0270721
40,1.1320883,1.0769083,"('stingy', 'generous')",1.1077397,1.1673443,-2.0670109,-2.0536268,0.0576057,0.063542,0.0059363
41,0.9077155,0.8742968,"('unforgiving', 'forgiving')",0.6166684,0.6425789,0.14914984,0.11384027,0.5578446,0.543572,-0.0142726
42,0.5571444,0.5367785,"('unreliable', 'reliable')",0.3956806,0.36977604,-3.3140411,-3.267169,-0.787072,-0.7868714,0.0002006
43,0.44023374,0.40164512,"('irresponsible', 'responsible')",-0.72846615,-0.6980806,0.31570774,0.2698071,0.0091584,-0.0088761,-0.0180345
44,-1.7025616,-1.6015574,"('prejudiced', 'unprejudiced')",-0.6709116,-0.6608602,-0.85598624,-0.75727165,-1.0764864,-1.006563,0.0699234
45,-1.098542,-1.1395868,"('incompetent', 'competent')",-1.794481,-1.6314789,-0.6089637,-0.603665,-1.1673289,-1.1249102,0.0424187
46,0.6664994,0.60125166,"('uncompetitive', 'competitive')",-0.7251274,-0.65027624,0.39345106,0.50881255,0.1116077,0.1532627,0.041655
47,0.04397261,0.006500855,"('stupid', 'smart')",-0.2793872,-0.18659954,5.1917343,5.154259,1.6521066,1.6580536,0.005947
48,0.87441885,0.7950915,"('unintelligent', 'intelligent')",-0.40404832,-0.38775623,0.103635475,0.084141724,0.1913353,0.1638257,-0.0275096
49,-0.84625983,-0.8107791,"('unable', 'able')",-1.007007,-0.9788301,-0.48930672,-0.3953095,-0.7808579,-0.7283062,0.0525517
50,-0.5954948,-0.6184017,"('clumsy', 'skillful')",0.2557938,0.17730229,0.24305415,0.17095001,-0.0322156,-0.0900498,-0.0578342
51,-0.14096326,-0.307482,"('uneducated', 'educated')",-0.41770938,-0.48252124,0.75577235,0.64914185,0.0656999,-0.0469538,-0.1126537
52,0.6653586,0.67871314,"('irrational', 'rational')",1.3978546,1.3361214,-0.28184992,-0.3623053,0.5937877,0.5508431,-0.0429446
53,1.5188755,1.450182,"('uncreative', 'creative')",2.0299294,2.148014,0.69460607,0.65213656,1.4144704,1.4167776,0.0023072
54,0.38192508,0.3859199,"('incapable', 'capable')",1.1998358,1.1957611,1.0964487,1.1970353,0.8927365,0.9262388,0.0335023
55,0.5211244,0.47220173,"('incompetent', 'clever')",-0.7844974,-0.6980744,-0.556383,-0.5325923,-0.273252,-0.2528216,0.0204304
56,0.85195935,0.7574219,"('impractical', 'practical')",-0.8681671,-0.8733094,-0.4812049,-0.46351674,-0.1658042,-0.1931347,-0.0273305
57,0.39653534,0.34776503,"('unimaginative', 'imaginative')",-0.5467137,-0.4850067,-3.2297277,-3.181225,-1.1266354,-1.1061556,0.0204798
58,1.057975,1.1251345,"('undiscriminating', 'discriminating')",0.33378085,0.43519783,0.07699766,0.03198987,0.4895845,0.530774,0.0411895
59,0.104191616,0.13734917,"('foolish', 'wise')",1.0776248,1.0373205,-0.161829,-0.20336685,0.3399958,0.3237676,-0.0162282
60,1.0045303,0.96580184,"('inefficient', 'efficient')",-0.73301154,-0.7547972,0.25809813,0.2852857,0.176539,0.1654301,-0.0111089
61,1.6270288,1.5721997,"('illogical', 'logical')",1.0552862,1.005093,0.70302415,0.61857,1.1284463,1.0652876,-0.0631587
62,0.6621082,0.73601484,"('incompetent', 'brilliant')",-0.20507844,-0.15807715,0.09165832,0.2390017,0.182896,0.2723131,0.0894171
63,0.67189264,0.6536215,"('unperceptive', 'insightful')",-0.3435793,-0.31945875,1.4074295,1.4757607,0.5785809,0.6033078,0.0247269
64,-0.013087837,-0.06876036,"('shy', 'confident')",0.0014072545,-0.08725074,-6.2018995,-6.1271715,-2.0711934,-2.0943942,-0.0232008
65,0.39056072,0.32291856,"('insecure', 'secure')",0.19542496,0.16223936,0.026220776,0.043013655,0.2040688,0.1760572,-0.0280116
66,-0.039491236,-0.000304237,"('inactive', 'active')",0.51454043,0.5487235,1.5989504,1.6458683,0.6913332,0.7314292,0.040096
67,-0.8998362,-0.98616904,"('doubtful', 'determined')",-1.4792724,-1.5944024,-0.49522913,-0.5145524,-0.9581126,-1.0317079,-0.0735953
68,-0.5408188,-0.64135426,"('dependent', 'independent')",-1.4434342,-1.5001874,0.24928913,0.30295756,-0.5783213,-0.6128614,-0.0345401
69,-0.61884236,-0.5138806,"('lazy', 'industrious')",1.2603234,1.2247399,-0.90684766,-0.7976518,-0.0884555,-0.0289308,0.0595247
70,-0.07364123,-0.10533179,"('lethargic', 'energetic')",-1.4732085,-1.4361961,0.5299722,0.5112376,-0.3389592,-0.3434301,-0.0044709
71,0.89354575,0.89986026,"('diffident', 'self-confident')",1.9266979,1.9920362,0.61554897,0.6356253,1.1452641,1.1758406,0.0305765
72,1.0325195,1.078625,"('unambitious', 'ambitious')",0.48900855,0.49777,-0.79889745,-0.8405889,0.2408769,0.2452687,0.0043918
73,0.252867,0.26894367,"('helpless', 'self-reliant')",0.016617129,-0.035030037,-4.746985,-4.665919,-1.4925003,-1.4773351,0.0151652
74,0.82208467,0.8663097,"('undedicated', 'dedicated')",-0.3126498,-0.15943174,-0.28398585,-0.34104803,0.0751497,0.1219433,0.0467936
75,-1.867587,-1.7416109,"('meek', 'impulsive')",-0.95149493,-0.8987035,-0.20189436,-0.057711743,-1.006992,-0.8993421,0.1076499
76,1.0883971,1.0995544,"('anxious', 'daring')",-0.34322208,-0.3066083,0.6195165,0.693006,0.4548972,0.4953174,0.0404202
77,-0.57059133,-0.5958489,"('unmotivated', 'motivated')",-0.3846131,-0.31663936,-0.8869903,-0.7071082,-0.6140649,-0.5398655,0.0741994
78,0.26552305,0.28497332,"('nonresilient', 'resilient')",0.9836301,1.051745,1.0863321,1.267457,0.7784951,0.8680584,0.0895633
79,-0.56482387,-0.48098361,"('wavering', 'unwavering')",-0.16898236,-0.12388953,0.5311106,0.5925623,-0.0675652,-0.0041036,0.0634616
80,-0.707443,-0.7070735,"('dominated', 'dominating')",-1.2758404,-1.3048052,-0.5362047,-0.5092975,-0.8398294,-0.8403921,-0.0005627
81,-1.1082305,-1.2403672,"('submissive', 'aggressive')",-2.2982845,-2.3345022,-0.7857939,-0.70647323,-1.3974363,-1.4271142,-0.0296779
82,0.18984082,0.1630868,"('poor', 'rich')",0.34751564,0.45008168,5.812195,5.735386,2.1165171,2.1161849,-0.0003322
83,0.6737931,0.59998924,"('powerless', 'powerful')",0.24378797,0.23097086,-0.76867753,-0.7865608,0.0496345,0.0147998,-0.0348347
84,0.38068172,0.35562506,"('inferior', 'superior')",-0.39212582,-0.44711038,0.36722672,0.38347182,0.1185942,0.0973288,-0.0212654
85,1.0985703,1.2081577,"('insignificant', 'prestigious')",3.084011,3.1420493,0.018800307,0.0719257,1.4004606,1.4740442,0.0735836
86,0.7901428,0.60852575,"('uninfluential', 'influential')",-0.9281411,-0.95261,-0.3354564,-0.4714269,-0.1578182,-0.2718371,-0.1140189
87,0.06452431,0.16232409,"('unsuccessful', 'successful')",1.0861967,1.0885901,0.8093184,1.035885,0.6533465,0.7622664,0.1089199
88,0.18209916,0.1617549,"('low', 'eminent')",0.41974863,0.43889737,-0.026002456,-0.06285606,0.1919484,0.1792654,-0.012683
