,plane_male,plane_female,tuple,average_male,average_female,female-male
0,0.18389973,0.1892949,"('unsociable', 'sociable')",0.1838997,0.1892949,0.0053952
1,1.105152,0.8909271,"('unfriendly', 'friendly')",1.105152,0.8909271,-0.2142249
2,0.36724406,0.41982198,"('unlikable', 'likable')",0.3672441,0.419822,0.0525779
3,0.87514526,0.9878082,"('repellent', 'pleasant')",0.8751453,0.9878082,0.1126629
4,-6.969416,-7.2297654,"('disliked', 'liked')",-6.9694161,-7.2297654,-0.2603493
5,-0.51660216,-0.70913553,"('distant', 'outgoing')",-0.5166022,-0.7091355,-0.1925333
6,-0.031838298,-0.28633875,"('distant', 'open')",-0.0318383,-0.2863387,-0.2545004
7,1.1325219,1.2657895,"('insensitive', 'sensitive')",1.1325219,1.2657895,0.1332676
8,0.9366255,0.70939773,"('unaffectionate', 'affectionate')",0.9366255,0.7093977,-0.2272278
9,1.4320785,1.384088,"('unaffectionate', 'caring')",1.4320785,1.384088,-0.0479905
10,1.2432203,1.424261,"('unsympathetic', 'sympathetic')",1.2432203,1.424261,0.1810407
11,1.6642251,1.7833983,"('unhelpful', 'helpful')",1.6642251,1.7833983,0.1191732
12,-1.5004363,-1.558292,"('unsupportive', 'supportive')",-1.5004363,-1.558292,-0.0578557
13,0.18650448,0.33725637,"('impolite', 'polite')",0.1865045,0.3372564,0.1507519
14,0.11858885,0.20658211,"('antisocial', 'social')",0.1185888,0.2065821,0.0879933
15,0.20308061,0.066909745,"('boring', 'funny')",0.2030806,0.0669097,-0.1361709
16,-0.1597043,-0.27211922,"('unpopular', 'popular')",-0.1597043,-0.2721192,-0.1124149
17,0.051632077,0.009075901,"('nasty', 'nice')",0.0516321,0.0090759,-0.0425562
18,-0.36808866,-0.3998566,"('disagreeable', 'welcoming')",-0.3680887,-0.3998566,-0.0317679
19,-0.690154,-0.84844947,"('inhospitable', 'hospitable')",-0.690154,-0.8484495,-0.1582955
20,0.8893884,0.83982706,"('rough', 'thoughtful')",0.8893884,0.8398271,-0.0495613
21,0.064949095,0.2974816,"('immoral', 'moral')",0.0649491,0.2974816,0.2325325
22,-0.16657668,-0.13308543,"('untrustworthy', 'trustworthy')",-0.1665767,-0.1330854,0.0334913
23,5.9129295,6.0346212,"('insincere', 'sincere')",5.9129295,6.0346212,0.1216917
24,1.5550143,1.5093108,"('dishonest', 'honest')",1.5550143,1.5093108,-0.0457035
25,0.59228075,0.48780292,"('egoistic', 'altruistic')",0.5922807,0.4878029,-0.1044778
26,0.77603376,0.59834605,"('hardhearted', 'benevolent')",0.7760338,0.5983461,-0.1776877
27,1.6513515,1.4708674,"('hardhearted', 'softhearted')",1.6513515,1.4708674,-0.1804841
28,1.2066939,1.1355021,"('disloyal', 'loyal')",1.2066939,1.1355021,-0.0711918
29,-0.2743129,-0.4518345,"('unfair', 'fair')",-0.2743129,-0.4518345,-0.1775216
30,0.9347694,1.034027,"('intolerant', 'tolerant')",0.9347694,1.034027,0.0992576
31,-1.2134225,-1.4828312,"('evil', 'good')",-1.2134225,-1.4828312,-0.2694087
32,1.1824461,1.1682417,"('unkind', 'kind')",1.1824461,1.1682417,-0.0142044
33,-0.45813942,-0.5501166,"('wrong', 'right')",-0.4581394,-0.5501166,-0.0919772
34,4.358927,4.4414015,"('mean', 'honorable')",4.3589268,4.4414015,0.0824747
35,-0.98579264,-1.412991,"('corrupt', 'incorrupt')",-0.9857926,-1.412991,-0.4271984
36,-0.61460626,-0.94730943,"('hostile', 'amicable')",-0.6146063,-0.9473094,-0.3327031
37,0.9793547,0.99094766,"('fake', 'genuine')",0.9793547,0.9909477,0.011593
38,-0.43144765,-0.44109094,"('untruthful', 'truthful')",-0.4314477,-0.4410909,-0.0096432
39,0.16027331,0.26917967,"('exploitative', 'cooperative')",0.1602733,0.2691797,0.1089064
40,-1.2887051,-1.4402375,"('stingy', 'generous')",-1.2887051,-1.4402375,-0.1515324
41,0.26954567,0.26129472,"('unforgiving', 'forgiving')",0.2695457,0.2612947,-0.008251
42,-1.8014429,-1.7237854,"('unreliable', 'reliable')",-1.8014429,-1.7237854,0.0776575
43,1.1212424,1.2712778,"('irresponsible', 'responsible')",1.1212424,1.2712778,0.1500354
44,-0.8778476,-0.80443287,"('prejudiced', 'unprejudiced')",-0.8778476,-0.8044329,0.0734147
45,0.39286488,0.31096908,"('incompetent', 'competent')",0.3928649,0.3109691,-0.0818958
46,-0.49070212,-0.25601318,"('uncompetitive', 'competitive')",-0.4907021,-0.2560132,0.2346889
47,4.770771,4.864544,"('stupid', 'smart')",4.770771,4.8645439,0.0937729
48,0.48886603,0.51053184,"('unintelligent', 'intelligent')",0.488866,0.5105318,0.0216658
49,0.09657261,0.21902655,"('unable', 'able')",0.0965726,0.2190266,0.122454
50,-0.29528138,-0.3582182,"('clumsy', 'skillful')",-0.2952814,-0.3582182,-0.0629368
51,0.2969888,0.28999525,"('uneducated', 'educated')",0.2969888,0.2899953,-0.0069935
52,-0.3298672,-0.63610446,"('irrational', 'rational')",-0.3298672,-0.6361045,-0.3062373
53,-0.024196394,-0.13214633,"('uncreative', 'creative')",-0.0241964,-0.1321463,-0.1079499
54,0.83706194,0.85331774,"('incapable', 'capable')",0.8370619,0.8533177,0.0162558
55,0.8524242,1.0496904,"('incompetent', 'clever')",0.8524242,1.0496904,0.1972662
56,0.5395447,0.63890505,"('impractical', 'practical')",0.5395447,0.638905,0.0993603
57,-2.414726,-2.3997464,"('unimaginative', 'imaginative')",-2.414726,-2.3997464,0.0149796
58,0.21301486,0.14763835,"('undiscriminating', 'discriminating')",0.2130149,0.1476384,-0.0653765
59,-0.087780446,-0.23311922,"('foolish', 'wise')",-0.0877804,-0.2331192,-0.1453388
60,0.7289348,1.1097946,"('inefficient', 'efficient')",0.7289348,1.1097946,0.3808598
61,0.25387084,0.14126135,"('illogical', 'logical')",0.2538708,0.1412614,-0.1126094
62,0.83694804,1.0339712,"('incompetent', 'brilliant')",0.836948,1.0339712,0.1970232
63,0.18383402,0.28129438,"('unperceptive', 'insightful')",0.183834,0.2812944,0.0974604
64,-5.6667814,-5.5598044,"('shy', 'confident')",-5.6667814,-5.5598044,0.106977
65,0.5742669,0.82918775,"('insecure', 'secure')",0.5742669,0.8291878,0.2549209
66,0.001590848,-0.17831591,"('inactive', 'active')",0.0015908,-0.1783159,-0.1799067
67,-0.34237424,-0.2601739,"('doubtful', 'determined')",-0.3423742,-0.2601739,0.0822003
68,-0.6989469,-0.6739917,"('dependent', 'independent')",-0.6989469,-0.6739917,0.0249552
69,-1.7961704,-2.0022418,"('lazy', 'industrious')",-1.7961704,-2.0022418,-0.2060714
70,1.5061531,1.619915,"('lethargic', 'energetic')",1.5061531,1.619915,0.1137619
71,0.6514432,0.50943667,"('diffident', 'self-confident')",0.6514432,0.5094367,-0.1420065
72,0.9262193,1.1202606,"('unambitious', 'ambitious')",0.9262193,1.1202606,0.1940413
73,-2.7708426,-2.7611406,"('helpless', 'self-reliant')",-2.7708426,-2.7611406,0.009702
74,-0.032178283,-0.1233965,"('undedicated', 'dedicated')",-0.0321783,-0.1233965,-0.0912182
75,-0.7956407,-0.78701615,"('meek', 'impulsive')",-0.7956407,-0.7870162,0.0086245
76,0.74575496,0.9319343,"('anxious', 'daring')",0.745755,0.9319343,0.1861793
77,-1.3099321,-1.0936211,"('unmotivated', 'motivated')",-1.3099321,-1.0936211,0.216311
78,-0.7722506,-0.80998915,"('nonresilient', 'resilient')",-0.7722506,-0.8099892,-0.0377386
79,-0.5138549,-0.6825626,"('wavering', 'unwavering')",-0.5138549,-0.6825626,-0.1687077
80,-0.14263833,-0.033485614,"('dominated', 'dominating')",-0.1426383,-0.0334856,0.1091527
81,0.07472523,0.38310117,"('submissive', 'aggressive')",0.0747252,0.3831012,0.308376
82,6.253621,6.275551,"('poor', 'rich')",6.2536211,6.2755508,0.0219297
83,-0.15955403,-0.109521165,"('powerless', 'powerful')",-0.159554,-0.1095212,0.0500328
84,0.24206397,0.18732095,"('inferior', 'superior')",0.242064,0.1873209,-0.0547431
85,-1.0043437,-1.3193598,"('insignificant', 'prestigious')",-1.0043437,-1.3193598,-0.3150161
86,0.586996,0.5460741,"('uninfluential', 'influential')",0.586996,0.5460741,-0.0409219
87,-0.1406312,-0.14744145,"('unsuccessful', 'successful')",-0.1406312,-0.1474414,-0.0068102
88,-0.07398756,-0.055718616,"('low', 'eminent')",-0.0739876,-0.0557186,0.018269
