,model_male,model_female,tuple,average_male,average_female,female-male
0,0.52459496,0.45373386,"('unsociable', 'sociable')",0.524595,0.4537339,-0.0708611
1,0.6442826,0.8574014,"('unfriendly', 'friendly')",0.6442826,0.8574014,0.2131188
2,0.36960366,0.53376764,"('unlikable', 'likable')",0.3696037,0.5337676,0.1641639
3,0.94474924,0.9340629,"('repellent', 'pleasant')",0.9447492,0.9340629,-0.0106863
4,-7.21656,-7.322033,"('disliked', 'liked')",-7.2165599,-7.3220329,-0.105473
5,-0.97982913,-0.785432,"('distant', 'outgoing')",-0.9798291,-0.785432,0.1943971
6,-0.6299835,-0.4676605,"('distant', 'open')",-0.6299835,-0.4676605,0.162323
7,1.2690809,1.2615848,"('insensitive', 'sensitive')",1.2690809,1.2615848,-0.0074961
8,0.44260246,0.5540777,"('unaffectionate', 'affectionate')",0.4426025,0.5540777,0.1114752
9,1.4147598,1.5651207,"('unaffectionate', 'caring')",1.4147598,1.5651207,0.1503609
10,1.1518875,1.1398828,"('unsympathetic', 'sympathetic')",1.1518875,1.1398828,-0.0120047
11,2.0248013,2.0922012,"('unhelpful', 'helpful')",2.0248013,2.0922012,0.0673999
12,-1.1526726,-1.1781065,"('unsupportive', 'supportive')",-1.1526726,-1.1781065,-0.0254339
13,0.56152725,0.5125839,"('impolite', 'polite')",0.5615273,0.5125839,-0.0489434
14,0.55115,0.348724,"('antisocial', 'social')",0.55115,0.348724,-0.202426
15,0.056461487,-0.0035570823,"('boring', 'funny')",0.0564615,-0.0035571,-0.0600186
16,-0.2142129,-0.10382334,"('unpopular', 'popular')",-0.2142129,-0.1038233,0.1103896
17,-0.15296254,-0.09012181,"('nasty', 'nice')",-0.1529625,-0.0901218,0.0628407
18,-0.5824283,-0.54241014,"('disagreeable', 'welcoming')",-0.5824283,-0.5424101,0.0400182
19,-1.0803612,-0.89836454,"('inhospitable', 'hospitable')",-1.0803612,-0.8983645,0.1819967
20,0.9355552,0.86729395,"('rough', 'thoughtful')",0.9355552,0.867294,-0.0682612
21,0.33227327,0.41052383,"('immoral', 'moral')",0.3322733,0.4105238,0.0782505
22,-0.08215669,-0.17024958,"('untrustworthy', 'trustworthy')",-0.0821567,-0.1702496,-0.0880929
23,6.5636106,6.7311034,"('insincere', 'sincere')",6.5636106,6.7311034,0.1674928
24,1.4079608,1.4338175,"('dishonest', 'honest')",1.4079608,1.4338175,0.0258567
25,-0.071928486,-0.05725529,"('egoistic', 'altruistic')",-0.0719285,-0.0572553,0.0146732
26,0.75785965,0.6325632,"('hardhearted', 'benevolent')",0.7578596,0.6325632,-0.1252964
27,1.2624203,1.2118243,"('hardhearted', 'softhearted')",1.2624203,1.2118243,-0.050596
28,1.2225114,1.2482609,"('disloyal', 'loyal')",1.2225114,1.2482609,0.0257495
29,-0.3438034,-0.38537475,"('unfair', 'fair')",-0.3438034,-0.3853748,-0.0415714
30,1.1767657,1.1708243,"('intolerant', 'tolerant')",1.1767657,1.1708243,-0.0059414
31,-2.072266,-2.0300481,"('evil', 'good')",-2.0722661,-2.0300481,0.042218
32,1.606483,1.6148263,"('unkind', 'kind')",1.606483,1.6148263,0.0083433
33,-0.43436286,-0.48573714,"('wrong', 'right')",-0.4343629,-0.4857371,-0.0513742
34,4.3504596,4.6937547,"('mean', 'honorable')",4.3504596,4.6937547,0.3432951
35,-1.4212431,-1.6260593,"('corrupt', 'incorrupt')",-1.4212431,-1.6260593,-0.2048162
36,-1.4920076,-1.4944466,"('hostile', 'amicable')",-1.4920076,-1.4944466,-0.002439
37,0.483735,0.5397494,"('fake', 'genuine')",0.483735,0.5397494,0.0560144
38,0.09201427,0.2776865,"('untruthful', 'truthful')",0.0920143,0.2776865,0.1856722
39,0.46699417,0.3749824,"('exploitative', 'cooperative')",0.4669942,0.3749824,-0.0920118
40,-1.8369942,-2.0007641,"('stingy', 'generous')",-1.8369942,-2.0007641,-0.1637699
41,0.24751173,0.21255714,"('unforgiving', 'forgiving')",0.2475117,0.2125571,-0.0349546
42,-2.3640532,-2.3746805,"('unreliable', 'reliable')",-2.3640532,-2.3746805,-0.0106273
43,1.6811656,1.8603334,"('irresponsible', 'responsible')",1.6811656,1.8603334,0.1791678
44,-1.36945,-1.3365998,"('prejudiced', 'unprejudiced')",-1.36945,-1.3365998,0.0328502
45,0.6986675,0.6006757,"('incompetent', 'competent')",0.6986675,0.6006757,-0.0979918
46,-0.05177041,-0.12490405,"('uncompetitive', 'competitive')",-0.0517704,-0.1249041,-0.0731337
47,5.3544865,5.5440645,"('stupid', 'smart')",5.3544865,5.5440645,0.189578
48,0.62930167,0.6239271,"('unintelligent', 'intelligent')",0.6293017,0.6239271,-0.0053746
49,-0.006074122,0.15358786,"('unable', 'able')",-0.0060741,0.1535879,0.159662
50,-0.29100415,-0.1998239,"('clumsy', 'skillful')",-0.2910042,-0.1998239,0.0911803
51,0.49082804,0.39251316,"('uneducated', 'educated')",0.490828,0.3925132,-0.0983148
52,-0.8751342,-1.0295398,"('irrational', 'rational')",-0.8751342,-1.0295398,-0.1544056
53,0.13230069,0.24317293,"('uncreative', 'creative')",0.1323007,0.2431729,0.1108722
54,0.79275495,0.93781245,"('incapable', 'capable')",0.7927549,0.9378124,0.1450575
55,1.0984217,1.096177,"('incompetent', 'clever')",1.0984217,1.096177,-0.0022447
56,1.2317107,1.2375557,"('impractical', 'practical')",1.2317107,1.2375557,0.005845
57,-2.580812,-2.7537322,"('unimaginative', 'imaginative')",-2.580812,-2.7537322,-0.1729202
58,-0.07804437,-0.077377126,"('undiscriminating', 'discriminating')",-0.0780444,-0.0773771,0.0006673
59,-0.015020518,-0.003769339,"('foolish', 'wise')",-0.0150205,-0.0037693,0.0112512
60,1.4208306,1.5091239,"('inefficient', 'efficient')",1.4208306,1.5091239,0.0882933
61,0.6485991,0.4893167,"('illogical', 'logical')",0.6485991,0.4893167,-0.1592824
62,1.1694232,1.1729193,"('incompetent', 'brilliant')",1.1694232,1.1729193,0.0034961
63,0.7227176,0.7769853,"('unperceptive', 'insightful')",0.7227176,0.7769853,0.0542677
64,-5.634175,-5.818604,"('shy', 'confident')",-5.6341748,-5.818604,-0.1844292
65,0.6350485,0.5153731,"('insecure', 'secure')",0.6350485,0.5153731,-0.1196754
66,-0.3968784,-0.4559991,"('inactive', 'active')",-0.3968784,-0.4559991,-0.0591207
67,-0.26975074,-0.22939914,"('doubtful', 'determined')",-0.2697507,-0.2293991,0.0403516
68,-0.72759366,-0.65255654,"('dependent', 'independent')",-0.7275937,-0.6525565,0.0750372
69,-1.9986365,-2.0327623,"('lazy', 'industrious')",-1.9986365,-2.0327623,-0.0341258
70,1.4182411,1.2957543,"('lethargic', 'energetic')",1.4182411,1.2957543,-0.1224868
71,0.5976401,0.66269225,"('diffident', 'self-confident')",0.5976401,0.6626922,0.0650521
72,0.8642177,0.87545496,"('unambitious', 'ambitious')",0.8642177,0.875455,0.0112373
73,-3.2183108,-3.11563,"('helpless', 'self-reliant')",-3.2183108,-3.1156299,0.1026809
74,0.4789384,0.40805188,"('undedicated', 'dedicated')",0.4789384,0.4080519,-0.0708865
75,-1.142468,-1.0115787,"('meek', 'impulsive')",-1.142468,-1.0115787,0.1308893
76,0.60703933,0.5647401,"('anxious', 'daring')",0.6070393,0.5647401,-0.0422992
77,-0.9374301,-0.85048616,"('unmotivated', 'motivated')",-0.9374301,-0.8504862,0.0869439
78,-0.6483603,-0.69229186,"('nonresilient', 'resilient')",-0.6483603,-0.6922919,-0.0439316
79,-0.9011885,-0.73297334,"('wavering', 'unwavering')",-0.9011885,-0.7329733,0.1682152
80,0.19107533,-0.027058281,"('dominated', 'dominating')",0.1910753,-0.0270583,-0.2181336
81,0.016228631,-0.112494394,"('submissive', 'aggressive')",0.0162286,-0.1124944,-0.128723
82,5.9309916,6.2062087,"('poor', 'rich')",5.9309916,6.2062087,0.2752171
83,-0.2958106,-0.24750009,"('powerless', 'powerful')",-0.2958106,-0.2475001,0.0483105
84,-0.06323852,-0.034965366,"('inferior', 'superior')",-0.0632385,-0.0349654,0.0282731
85,-1.3051202,-1.1105529,"('insignificant', 'prestigious')",-1.3051202,-1.1105529,0.1945673
86,0.85743666,0.7883787,"('uninfluential', 'influential')",0.8574367,0.7883787,-0.069058
87,0.26129863,0.28456008,"('unsuccessful', 'successful')",0.2612986,0.2845601,0.0232615
88,-0.16214381,-0.086645715,"('low', 'eminent')",-0.1621438,-0.0866457,0.0754981
