,patriarch_male,patriarch_female,tuple,average_male,average_female,female-male
0,0.070928745,0.1347617,"('unsociable', 'sociable')",0.0709287,0.1347617,0.063833
1,0.58739096,0.50576514,"('unfriendly', 'friendly')",0.587391,0.5057651,-0.0816259
2,-0.19850522,-0.14084041,"('unlikable', 'likable')",-0.1985052,-0.1408404,0.0576648
3,0.8682588,0.8913002,"('repellent', 'pleasant')",0.8682588,0.8913002,0.0230414
4,-7.4794483,-7.633157,"('disliked', 'liked')",-7.4794483,-7.6331568,-0.1537085
5,-0.87358034,-0.9538699,"('distant', 'outgoing')",-0.8735803,-0.9538699,-0.0802896
6,-0.30670813,-0.46270645,"('distant', 'open')",-0.3067081,-0.4627064,-0.1559983
7,0.79981,0.8877751,"('insensitive', 'sensitive')",0.79981,0.8877751,0.0879651
8,0.61364627,0.50264597,"('unaffectionate', 'affectionate')",0.6136463,0.502646,-0.1110003
9,0.90068513,0.92370856,"('unaffectionate', 'caring')",0.9006851,0.9237086,0.0230235
10,1.2947484,1.4150771,"('unsympathetic', 'sympathetic')",1.2947484,1.4150771,0.1203287
11,1.3801324,1.449882,"('unhelpful', 'helpful')",1.3801324,1.449882,0.0697496
12,-1.9587036,-1.9321389,"('unsupportive', 'supportive')",-1.9587036,-1.9321389,0.0265647
13,-0.09267618,0.031186067,"('impolite', 'polite')",-0.0926762,0.0311861,0.1238623
14,0.5365353,0.5628845,"('antisocial', 'social')",0.5365353,0.5628845,0.0263492
15,-0.12491486,-0.23270664,"('boring', 'funny')",-0.1249149,-0.2327066,-0.1077917
16,-0.81055534,-0.8398886,"('unpopular', 'popular')",-0.8105553,-0.8398886,-0.0293333
17,-0.36704844,-0.32822818,"('nasty', 'nice')",-0.3670484,-0.3282282,0.0388202
18,-0.23322001,-0.26694357,"('disagreeable', 'welcoming')",-0.23322,-0.2669436,-0.0337236
19,-1.1470433,-1.2334919,"('inhospitable', 'hospitable')",-1.1470433,-1.2334919,-0.0864486
20,0.93406975,0.91246325,"('rough', 'thoughtful')",0.9340698,0.9124632,-0.0216066
21,-0.15571298,-0.008535195,"('immoral', 'moral')",-0.155713,-0.0085352,0.1471778
22,-0.10326524,-0.11538577,"('untrustworthy', 'trustworthy')",-0.1032652,-0.1153858,-0.0121206
23,6.0800056,6.1178637,"('insincere', 'sincere')",6.0800056,6.1178637,0.0378581
24,1.3570563,1.2991962,"('dishonest', 'honest')",1.3570563,1.2991962,-0.0578601
25,0.4852007,0.38416466,"('egoistic', 'altruistic')",0.4852007,0.3841647,-0.101036
26,0.70803744,0.60728073,"('hardhearted', 'benevolent')",0.7080374,0.6072807,-0.1007567
27,1.5689303,1.4149884,"('hardhearted', 'softhearted')",1.5689303,1.4149884,-0.1539419
28,0.94701016,0.9507015,"('disloyal', 'loyal')",0.9470102,0.9507015,0.0036913
29,-0.73907363,-0.8571182,"('unfair', 'fair')",-0.7390736,-0.8571182,-0.1180446
30,1.059803,1.1211855,"('intolerant', 'tolerant')",1.059803,1.1211855,0.0613825
31,-1.727169,-1.8308828,"('evil', 'good')",-1.727169,-1.8308828,-0.1037138
32,0.88104814,0.84180987,"('unkind', 'kind')",0.8810481,0.8418099,-0.0392382
33,-0.7116588,-0.7533157,"('wrong', 'right')",-0.7116588,-0.7533157,-0.0416569
34,4.389796,4.481584,"('mean', 'honorable')",4.3897958,4.4815841,0.0917883
35,-0.8597722,-1.1732311,"('corrupt', 'incorrupt')",-0.8597722,-1.1732311,-0.3134589
36,-1.1463712,-1.2761868,"('hostile', 'amicable')",-1.1463712,-1.2761868,-0.1298156
37,0.6874582,0.6992702,"('fake', 'genuine')",0.6874582,0.6992702,0.011812
38,-0.5620955,-0.50838614,"('untruthful', 'truthful')",-0.5620955,-0.5083861,0.0537094
39,0.5055518,0.52587587,"('exploitative', 'cooperative')",0.5055518,0.5258759,0.0203241
40,-1.2869445,-1.427941,"('stingy', 'generous')",-1.2869445,-1.427941,-0.1409965
41,0.030848071,0.08073357,"('unforgiving', 'forgiving')",0.0308481,0.0807336,0.0498855
42,-2.0463617,-2.0655053,"('unreliable', 'reliable')",-2.0463617,-2.0655053,-0.0191436
43,0.9580162,1.0280093,"('irresponsible', 'responsible')",0.9580162,1.0280093,0.0699931
