,alphabet_male,alphabet_female,tuple,average_male,average_female,female-male
0,-0.19380675,-0.2889256,"('unsociable', 'sociable')",-0.1938068,-0.2889256,-0.0951188
1,1.4568582,1.4334644,"('unfriendly', 'friendly')",1.4568582,1.4334644,-0.0233938
2,-0.00976757,0.2938142,"('unlikable', 'likable')",-0.0097676,0.2938142,0.3035818
3,0.62117046,0.738089,"('repellent', 'pleasant')",0.6211705,0.738089,0.1169185
4,-7.842632,-7.7742085,"('disliked', 'liked')",-7.8426318,-7.7742085,0.0684233
5,-0.42401996,-0.17368406,"('distant', 'outgoing')",-0.42402,-0.1736841,0.2503359
6,-0.05440306,0.14436245,"('distant', 'open')",-0.0544031,0.1443624,0.1987655
7,0.5294663,0.6236962,"('insensitive', 'sensitive')",0.5294663,0.6236962,0.0942299
8,1.215409,1.2306381,"('unaffectionate', 'affectionate')",1.215409,1.2306381,0.0152291
9,1.8784524,1.9480778,"('unaffectionate', 'caring')",1.8784524,1.9480778,0.0696254
10,0.8806469,1.0327021,"('unsympathetic', 'sympathetic')",0.8806469,1.0327021,0.1520552
11,1.9888715,2.0477421,"('unhelpful', 'helpful')",1.9888715,2.0477421,0.0588706
12,-1.7772682,-1.6867868,"('unsupportive', 'supportive')",-1.7772682,-1.6867868,0.0904814
13,0.12669113,0.15918219,"('impolite', 'polite')",0.1266911,0.1591822,0.0324911
14,-0.6568502,-0.73712903,"('antisocial', 'social')",-0.6568502,-0.737129,-0.0802788
15,0.49439615,0.5403919,"('boring', 'funny')",0.4943962,0.5403919,0.0459957
16,-0.17977452,-0.17478654,"('unpopular', 'popular')",-0.1797745,-0.1747865,0.004988
17,-0.37172532,-0.32207242,"('nasty', 'nice')",-0.3717253,-0.3220724,0.0496529
18,-0.62974596,-0.7202174,"('disagreeable', 'welcoming')",-0.629746,-0.7202174,-0.0904714
19,-0.67713904,-0.4053598,"('inhospitable', 'hospitable')",-0.677139,-0.4053598,0.2717792
20,1.1990917,0.9214161,"('rough', 'thoughtful')",1.1990917,0.9214161,-0.2776756
21,-0.26459923,-0.10711124,"('immoral', 'moral')",-0.2645992,-0.1071112,0.157488
22,-0.916011,-0.72141385,"('untrustworthy', 'trustworthy')",-0.916011,-0.7214139,0.1945971
23,6.4647636,6.5383115,"('insincere', 'sincere')",6.4647636,6.5383115,0.0735479
24,1.6492327,1.7328504,"('dishonest', 'honest')",1.6492327,1.7328504,0.0836177
25,0.91790587,0.7299861,"('egoistic', 'altruistic')",0.9179059,0.7299861,-0.1879198
26,0.6664778,0.42893204,"('hardhearted', 'benevolent')",0.6664778,0.428932,-0.2375458
27,1.4534488,1.304458,"('hardhearted', 'softhearted')",1.4534488,1.304458,-0.1489908
28,1.1117826,0.9913769,"('disloyal', 'loyal')",1.1117826,0.9913769,-0.1204057
29,-1.0943305,-1.0013027,"('unfair', 'fair')",-1.0943305,-1.0013027,0.0930278
30,0.82421213,0.75845516,"('intolerant', 'tolerant')",0.8242121,0.7584552,-0.0657569
