,barber_male,barber_female,tuple,average_male,average_female,female-male
0,0.35220087,0.1490462,"('unsociable', 'sociable')",0.3522009,0.1490462,-0.2031547
1,1.4814492,1.531506,"('unfriendly', 'friendly')",1.4814492,1.5315059,0.0500567
2,0.37185323,0.57400894,"('unlikable', 'likable')",0.3718532,0.5740089,0.2021557
3,0.5210019,0.56161684,"('repellent', 'pleasant')",0.5210019,0.5616168,0.0406149
4,-7.9054103,-7.867602,"('disliked', 'liked')",-7.9054103,-7.8676019,0.0378084
5,-0.37252384,-0.19016334,"('distant', 'outgoing')",-0.3725238,-0.1901633,0.1823605
6,-0.11285708,0.085920215,"('distant', 'open')",-0.1128571,0.0859202,0.1987773
7,0.8425068,0.8202108,"('insensitive', 'sensitive')",0.8425068,0.8202108,-0.022296
8,1.1577826,1.2028549,"('unaffectionate', 'affectionate')",1.1577826,1.2028549,0.0450723
9,2.0419464,2.150661,"('unaffectionate', 'caring')",2.0419464,2.150661,0.1087146
10,1.0568699,1.026533,"('unsympathetic', 'sympathetic')",1.0568699,1.026533,-0.0303369
11,2.1279874,2.1494327,"('unhelpful', 'helpful')",2.1279874,2.1494327,0.0214453
12,-1.49354,-1.4723574,"('unsupportive', 'supportive')",-1.49354,-1.4723574,0.0211826
13,0.48779264,0.35472766,"('impolite', 'polite')",0.4877926,0.3547277,-0.1330649
14,0.009818724,-0.19374172,"('antisocial', 'social')",0.0098187,-0.1937417,-0.2035604
15,0.6891732,0.6317209,"('boring', 'funny')",0.6891732,0.6317209,-0.0574523
16,-0.056815304,0.027269892,"('unpopular', 'popular')",-0.0568153,0.0272699,0.0840852
17,-0.42141578,-0.42128044,"('nasty', 'nice')",-0.4214158,-0.4212804,0.0001354
18,-0.6300921,-0.68510294,"('disagreeable', 'welcoming')",-0.6300921,-0.6851029,-0.0550108
19,-0.36049095,-0.15113704,"('inhospitable', 'hospitable')",-0.3604909,-0.151137,0.2093539
20,0.7487371,0.6111518,"('rough', 'thoughtful')",0.7487371,0.6111518,-0.1375853
21,0.018593147,0.07214089,"('immoral', 'moral')",0.0185931,0.0721409,0.0535478
22,-0.8097201,-0.87451726,"('untrustworthy', 'trustworthy')",-0.8097201,-0.8745173,-0.0647972
23,7.2690587,7.2511916,"('insincere', 'sincere')",7.2690587,7.2511916,-0.0178671
24,1.8121932,1.7485938,"('dishonest', 'honest')",1.8121932,1.7485938,-0.0635994
25,0.55721384,0.5273654,"('egoistic', 'altruistic')",0.5572138,0.5273654,-0.0298484
26,0.863401,0.7734245,"('hardhearted', 'benevolent')",0.863401,0.7734245,-0.0899765
27,1.2897096,1.1291379,"('hardhearted', 'softhearted')",1.2897096,1.1291379,-0.1605717
28,1.0873274,1.0581993,"('disloyal', 'loyal')",1.0873274,1.0581993,-0.0291281
29,-0.7966584,-0.8662944,"('unfair', 'fair')",-0.7966584,-0.8662944,-0.069636
30,1.2393152,1.1914291,"('intolerant', 'tolerant')",1.2393152,1.1914291,-0.0478861
31,-1.7642378,-1.621277,"('evil', 'good')",-1.7642378,-1.621277,0.1429608
32,1.5251542,1.4952345,"('unkind', 'kind')",1.5251542,1.4952345,-0.0299197
33,-0.45962209,-0.37488458,"('wrong', 'right')",-0.4596221,-0.3748846,0.0847375
34,5.2090273,5.329025,"('mean', 'honorable')",5.2090273,5.3290248,0.1199975
35,-1.1249424,-1.2260602,"('corrupt', 'incorrupt')",-1.1249424,-1.2260602,-0.1011178
36,-0.8081549,-0.77188224,"('hostile', 'amicable')",-0.8081549,-0.7718822,0.0362727
37,0.68094987,0.69932365,"('fake', 'genuine')",0.6809499,0.6993237,0.0183738
38,0.17791787,0.23793723,"('untruthful', 'truthful')",0.1779179,0.2379372,0.0600193
39,0.029680695,-0.05807243,"('exploitative', 'cooperative')",0.0296807,-0.0580724,-0.0877531
40,-2.1100607,-2.2666988,"('stingy', 'generous')",-2.1100607,-2.2666988,-0.1566381
41,-0.032802388,-0.06272886,"('unforgiving', 'forgiving')",-0.0328024,-0.0627289,-0.0299265
42,-2.976942,-2.956774,"('unreliable', 'reliable')",-2.9769421,-2.956774,0.0201681
43,1.4302312,1.4392816,"('irresponsible', 'responsible')",1.4302312,1.4392816,0.0090504
44,-1.6141727,-1.614034,"('prejudiced', 'unprejudiced')",-1.6141727,-1.6140341,0.0001386
45,0.20520286,0.19824459,"('incompetent', 'competent')",0.2052029,0.1982446,-0.0069583
46,-0.65575165,-0.72450626,"('uncompetitive', 'competitive')",-0.6557516,-0.7245063,-0.0687547
47,6.024817,6.192809,"('stupid', 'smart')",6.024817,6.1928091,0.1679921
48,1.0779768,0.9462244,"('unintelligent', 'intelligent')",1.0779768,0.9462244,-0.1317524
49,0.26055333,0.3527684,"('unable', 'able')",0.2605533,0.3527684,0.0922151
50,-0.028616771,0.008837748,"('clumsy', 'skillful')",-0.0286168,0.0088377,0.0374545
51,0.29128265,0.19856983,"('uneducated', 'educated')",0.2912827,0.1985698,-0.0927129
52,-0.7862674,-0.71502095,"('irrational', 'rational')",-0.7862674,-0.715021,0.0712464
53,0.6331015,0.6756215,"('uncreative', 'creative')",0.6331015,0.6756215,0.04252
54,1.028101,1.2556795,"('incapable', 'capable')",1.028101,1.2556795,0.2275785
55,1.0457622,0.9362583,"('incompetent', 'clever')",1.0457622,0.9362583,-0.1095039
56,0.9031122,0.8905803,"('impractical', 'practical')",0.9031122,0.8905803,-0.0125319
57,-3.1529467,-3.0945528,"('unimaginative', 'imaginative')",-3.1529467,-3.0945528,0.0583939
58,0.0030875504,0.018883526,"('undiscriminating', 'discriminating')",0.0030876,0.0188835,0.0157959
59,-0.12767904,0.009255525,"('foolish', 'wise')",-0.127679,0.0092555,0.1369345
60,1.1897378,1.1290809,"('inefficient', 'efficient')",1.1897378,1.1290809,-0.0606569
61,0.53411496,0.35146156,"('illogical', 'logical')",0.534115,0.3514616,-0.1826534
62,1.0685087,1.1231918,"('incompetent', 'brilliant')",1.0685087,1.1231918,0.0546831
63,0.5623578,0.59499604,"('unperceptive', 'insightful')",0.5623578,0.594996,0.0326382
64,-7.2050323,-7.1709914,"('shy', 'confident')",-7.2050323,-7.1709914,0.0340409
65,0.2698125,0.21388692,"('insecure', 'secure')",0.2698125,0.2138869,-0.0559256
66,-0.43369156,-0.4418043,"('inactive', 'active')",-0.4336916,-0.4418043,-0.0081127
67,-0.40508592,-0.34484592,"('doubtful', 'determined')",-0.4050859,-0.3448459,0.06024
68,-0.56780964,-0.5752387,"('dependent', 'independent')",-0.5678096,-0.5752387,-0.0074291
69,-1.9986413,-1.9525756,"('lazy', 'industrious')",-1.9986413,-1.9525756,0.0460657
70,1.0666912,1.0045882,"('lethargic', 'energetic')",1.0666912,1.0045882,-0.062103
71,0.5359001,0.6225078,"('diffident', 'self-confident')",0.5359001,0.6225078,0.0866077
72,0.6640992,0.71806836,"('unambitious', 'ambitious')",0.6640992,0.7180684,0.0539692
73,-3.7036812,-3.6292195,"('helpless', 'self-reliant')",-3.7036812,-3.6292195,0.0744617
74,-0.3405788,-0.42964172,"('undedicated', 'dedicated')",-0.3405788,-0.4296417,-0.0890629
75,-1.3186182,-1.1440542,"('meek', 'impulsive')",-1.3186182,-1.1440542,0.174564
76,0.731689,0.6017541,"('anxious', 'daring')",0.731689,0.6017541,-0.1299349
77,-0.86185056,-0.8157883,"('unmotivated', 'motivated')",-0.8618506,-0.8157883,0.0460623
78,-0.6319318,-0.6356595,"('nonresilient', 'resilient')",-0.6319318,-0.6356595,-0.0037277
79,-0.5815887,-0.44964403,"('wavering', 'unwavering')",-0.5815887,-0.449644,0.1319447
80,-0.49507084,-0.59903425,"('dominated', 'dominating')",-0.4950708,-0.5990342,-0.1039634
81,-0.18008992,-0.22331235,"('submissive', 'aggressive')",-0.1800899,-0.2233123,-0.0432224
82,7.521847,7.7237678,"('poor', 'rich')",7.5218468,7.7237678,0.201921
83,-0.63874596,-0.67451835,"('powerless', 'powerful')",-0.638746,-0.6745183,-0.0357723
84,0.310127,0.3141244,"('inferior', 'superior')",0.310127,0.3141244,0.0039974
85,-0.8381162,-0.8492321,"('insignificant', 'prestigious')",-0.8381162,-0.8492321,-0.0111159
86,0.43094733,0.39752206,"('uninfluential', 'influential')",0.4309473,0.3975221,-0.0334252
87,-0.018566092,0.054548223,"('unsuccessful', 'successful')",-0.0185661,0.0545482,0.0731143
88,0.085875176,0.077527605,"('low', 'eminent')",0.0858752,0.0775276,-0.0083476
