,clover_male,clover_female,tuple,average_male,average_female,female-male
0,-0.099981785,-0.291141,"('unsociable', 'sociable')",-0.0999818,-0.291141,-0.1911592
1,1.3996271,1.346528,"('unfriendly', 'friendly')",1.3996271,1.3465281,-0.053099
2,0.50278723,0.6482565,"('unlikable', 'likable')",0.5027872,0.6482565,0.1454693
3,0.91511965,1.0238899,"('repellent', 'pleasant')",0.9151196,1.0238899,0.1087703
4,-7.2668767,-7.307883,"('disliked', 'liked')",-7.2668767,-7.3078828,-0.0410061
5,-0.42374286,-0.20517021,"('distant', 'outgoing')",-0.4237429,-0.2051702,0.2185727
6,0.0070538707,0.24830519,"('distant', 'open')",0.0070539,0.2483052,0.2412513
7,0.5734364,0.6300625,"('insensitive', 'sensitive')",0.5734364,0.6300625,0.0566261
8,1.1644442,1.2534853,"('unaffectionate', 'affectionate')",1.1644442,1.2534853,0.0890411
9,1.5065403,1.7252038,"('unaffectionate', 'caring')",1.5065403,1.7252038,0.2186635
10,1.3379428,1.3683207,"('unsympathetic', 'sympathetic')",1.3379428,1.3683207,0.0303779
11,1.8832947,1.9120404,"('unhelpful', 'helpful')",1.8832947,1.9120404,0.0287457
12,-1.663034,-1.6960086,"('unsupportive', 'supportive')",-1.663034,-1.6960086,-0.0329746
13,0.23429218,0.052121222,"('impolite', 'polite')",0.2342922,0.0521212,-0.182171
14,-0.45551515,-0.6343064,"('antisocial', 'social')",-0.4555151,-0.6343064,-0.1787913
15,0.4467131,0.40249044,"('boring', 'funny')",0.4467131,0.4024904,-0.0442227
16,-0.23183918,-0.13907059,"('unpopular', 'popular')",-0.2318392,-0.1390706,0.0927686
17,-0.1102234,-0.06769461,"('nasty', 'nice')",-0.1102234,-0.0676946,0.0425288
18,-0.7162705,-0.8247902,"('disagreeable', 'welcoming')",-0.7162705,-0.8247902,-0.1085197
19,-0.4416706,-0.20060039,"('inhospitable', 'hospitable')",-0.4416706,-0.2006004,0.2410702
20,0.87961596,0.69627726,"('rough', 'thoughtful')",0.879616,0.6962773,-0.1833387
21,-0.014127687,0.08412085,"('immoral', 'moral')",-0.0141277,0.0841208,0.0982485
22,-0.54136413,-0.54647434,"('untrustworthy', 'trustworthy')",-0.5413641,-0.5464743,-0.0051102
23,6.260779,6.301719,"('insincere', 'sincere')",6.2607789,6.3017192,0.0409403
24,1.504293,1.5547494,"('dishonest', 'honest')",1.504293,1.5547494,0.0504564
25,0.5493705,0.48549294,"('egoistic', 'altruistic')",0.5493705,0.4854929,-0.0638776
26,0.18822601,0.030610904,"('hardhearted', 'benevolent')",0.188226,0.0306109,-0.1576151
27,1.7667197,1.6099222,"('hardhearted', 'softhearted')",1.7667197,1.6099222,-0.1567975
28,1.2081767,1.2828876,"('disloyal', 'loyal')",1.2081767,1.2828876,0.0747109
29,-0.6715545,-0.7459954,"('unfair', 'fair')",-0.6715545,-0.7459954,-0.0744409
30,0.72646993,0.7058097,"('intolerant', 'tolerant')",0.7264699,0.7058097,-0.0206602
31,-1.370513,-1.2731875,"('evil', 'good')",-1.370513,-1.2731875,0.0973255
32,1.4632311,1.3366648,"('unkind', 'kind')",1.4632311,1.3366648,-0.1265663
33,-0.45508376,-0.38526925,"('wrong', 'right')",-0.4550838,-0.3852693,0.0698145
34,4.421822,4.7118597,"('mean', 'honorable')",4.4218221,4.7118597,0.2900376
35,-1.0450633,-1.0151205,"('corrupt', 'incorrupt')",-1.0450633,-1.0151205,0.0299428
36,-0.8280591,-0.7567631,"('hostile', 'amicable')",-0.8280591,-0.7567631,0.071296
37,1.2788504,1.2873961,"('fake', 'genuine')",1.2788504,1.2873961,0.0085457
38,-0.04601538,0.011324532,"('untruthful', 'truthful')",-0.0460154,0.0113245,0.0573399
39,-0.112048745,-0.11709259,"('exploitative', 'cooperative')",-0.1120487,-0.1170926,-0.0050439
40,-1.757105,-2.0244458,"('stingy', 'generous')",-1.757105,-2.0244458,-0.2673408
41,0.064129256,0.040301792,"('unforgiving', 'forgiving')",0.0641293,0.0403018,-0.0238275
42,-2.052529,-2.1453526,"('unreliable', 'reliable')",-2.0525291,-2.1453526,-0.0928235
43,1.0617453,1.059553,"('irresponsible', 'responsible')",1.0617453,1.059553,-0.0021923
44,-1.2352259,-1.3847971,"('prejudiced', 'unprejudiced')",-1.2352259,-1.3847971,-0.1495712
45,0.30614245,0.28489682,"('incompetent', 'competent')",0.3061424,0.2848968,-0.0212456
46,-0.34873396,-0.43658206,"('uncompetitive', 'competitive')",-0.348734,-0.4365821,-0.0878481
47,5.0908647,5.3569665,"('stupid', 'smart')",5.0908647,5.3569665,0.2661018
48,0.66052055,0.5476869,"('unintelligent', 'intelligent')",0.6605206,0.5476869,-0.1128337
49,0.42523694,0.6455033,"('unable', 'able')",0.4252369,0.6455033,0.2202664
50,0.15828106,0.15446532,"('clumsy', 'skillful')",0.1582811,0.1544653,-0.0038158
51,0.5362941,0.4525742,"('uneducated', 'educated')",0.5362941,0.4525742,-0.0837199
52,-0.4003896,-0.25033817,"('irrational', 'rational')",-0.4003896,-0.2503382,0.1500514
53,0.17789489,0.18169665,"('uncreative', 'creative')",0.1778949,0.1816967,0.0038018
54,1.297127,1.5549216,"('incapable', 'capable')",1.297127,1.5549216,0.2577946
55,0.7569045,0.64374775,"('incompetent', 'clever')",0.7569045,0.6437477,-0.1131568
56,0.58144146,0.54927796,"('impractical', 'practical')",0.5814415,0.549278,-0.0321635
