,enthusiasm_male,enthusiasm_female,tuple,average_male,average_female,female-male
0,1.0219054,0.8116577,"('unsociable', 'sociable')",1.0219054,0.8116577,-0.2102477
1,0.34101337,0.42293623,"('unfriendly', 'friendly')",0.3410134,0.4229362,0.0819228
2,-0.21177253,-0.02312784,"('unlikable', 'likable')",-0.2117725,-0.0231278,0.1886447
3,0.9970953,1.1503106,"('repellent', 'pleasant')",0.9970953,1.1503106,0.1532153
4,-7.1688943,-7.385057,"('disliked', 'liked')",-7.1688943,-7.385057,-0.2161627
5,-0.97813034,-0.87371624,"('distant', 'outgoing')",-0.9781303,-0.8737162,0.1044141
6,-0.64546174,-0.62739325,"('distant', 'open')",-0.6454617,-0.6273932,0.0180685
7,1.6434261,1.601625,"('insensitive', 'sensitive')",1.6434261,1.601625,-0.0418011
8,0.22317636,0.28730747,"('unaffectionate', 'affectionate')",0.2231764,0.2873075,0.0641311
9,0.7912433,0.8936319,"('unaffectionate', 'caring')",0.7912433,0.8936319,0.1023886
10,1.7697296,1.733658,"('unsympathetic', 'sympathetic')",1.7697296,1.733658,-0.0360716
11,1.947259,1.9772803,"('unhelpful', 'helpful')",1.9472589,1.9772803,0.0300214
12,-1.2007196,-1.2526609,"('unsupportive', 'supportive')",-1.2007196,-1.2526609,-0.0519413
13,0.6566959,0.74444723,"('impolite', 'polite')",0.6566959,0.7444472,0.0877513
14,1.0187347,0.9289884,"('antisocial', 'social')",1.0187347,0.9289884,-0.0897463
15,0.41745275,0.36344054,"('boring', 'funny')",0.4174528,0.3634405,-0.0540123
16,-1.1049587,-1.0580379,"('unpopular', 'popular')",-1.1049587,-1.0580379,0.0469208
17,0.014870647,0.030600283,"('nasty', 'nice')",0.0148706,0.0306003,0.0157297
18,-0.5308977,-0.4463165,"('disagreeable', 'welcoming')",-0.5308977,-0.4463165,0.0845812
19,-1.1713226,-1.088352,"('inhospitable', 'hospitable')",-1.1713226,-1.088352,0.0829706
20,0.650858,0.54439247,"('rough', 'thoughtful')",0.650858,0.5443925,-0.1064655
21,0.58840805,0.7200804,"('immoral', 'moral')",0.5884081,0.7200804,0.1316723
22,0.46080735,0.37160182,"('untrustworthy', 'trustworthy')",0.4608074,0.3716018,-0.0892056
23,5.9547234,6.2126436,"('insincere', 'sincere')",5.9547234,6.2126436,0.2579202
24,1.3953716,1.4311007,"('dishonest', 'honest')",1.3953716,1.4311007,0.0357291
25,0.007893808,0.15188602,"('egoistic', 'altruistic')",0.0078938,0.151886,0.1439922
26,1.0641955,0.83523226,"('hardhearted', 'benevolent')",1.0641955,0.8352323,-0.2289632
27,1.5539316,1.3893903,"('hardhearted', 'softhearted')",1.5539316,1.3893903,-0.1645413
28,1.2659086,1.1176939,"('disloyal', 'loyal')",1.2659086,1.1176939,-0.1482147
29,-0.402831,-0.55748177,"('unfair', 'fair')",-0.402831,-0.5574818,-0.1546508
30,1.2764227,1.3044442,"('intolerant', 'tolerant')",1.2764227,1.3044442,0.0280215
31,-2.036999,-2.0193133,"('evil', 'good')",-2.036999,-2.0193133,0.0176857
32,1.255258,1.1687744,"('unkind', 'kind')",1.255258,1.1687744,-0.0864836
33,-0.4661035,-0.5201521,"('wrong', 'right')",-0.4661035,-0.5201521,-0.0540486
34,3.7897735,4.170048,"('mean', 'honorable')",3.7897735,4.1700482,0.3802747
35,-1.5566008,-1.7932143,"('corrupt', 'incorrupt')",-1.5566008,-1.7932143,-0.2366135
36,-1.6141436,-1.680093,"('hostile', 'amicable')",-1.6141436,-1.6800931,-0.0659495
37,1.0267509,0.9869988,"('fake', 'genuine')",1.0267509,0.9869988,-0.0397521
38,-0.6408587,-0.4810406,"('untruthful', 'truthful')",-0.6408587,-0.4810406,0.1598181
39,0.6232469,0.6161201,"('exploitative', 'cooperative')",0.6232469,0.6161201,-0.0071268
40,-0.98623306,-1.1008093,"('stingy', 'generous')",-0.9862331,-1.1008093,-0.1145762
41,0.87643707,0.66016686,"('unforgiving', 'forgiving')",0.8764371,0.6601669,-0.2162702
42,-1.4823477,-1.5686591,"('unreliable', 'reliable')",-1.4823477,-1.5686591,-0.0863114
43,1.3913147,1.48744,"('irresponsible', 'responsible')",1.3913147,1.48744,0.0961253
44,-0.93687934,-0.97563654,"('prejudiced', 'unprejudiced')",-0.9368793,-0.9756365,-0.0387572
45,1.0925746,0.78672165,"('incompetent', 'competent')",1.0925746,0.7867216,-0.305853
46,0.31368506,0.19222216,"('uncompetitive', 'competitive')",0.3136851,0.1922222,-0.1214629
47,4.568989,4.770465,"('stupid', 'smart')",4.5689888,4.7704649,0.2014761
48,0.49055454,0.54230756,"('unintelligent', 'intelligent')",0.4905545,0.5423076,0.0517531
49,-0.42442414,-0.32000732,"('unable', 'able')",-0.4244241,-0.3200073,0.1044168
50,-0.6789604,-0.6408568,"('clumsy', 'skillful')",-0.6789604,-0.6408568,0.0381036
51,0.98320603,0.95721465,"('uneducated', 'educated')",0.983206,0.9572147,-0.0259913
52,-0.7431947,-0.8704789,"('irrational', 'rational')",-0.7431947,-0.8704789,-0.1272842
53,-0.4476722,-0.5348929,"('uncreative', 'creative')",-0.4476722,-0.5348929,-0.0872207
54,0.48580793,0.5946046,"('incapable', 'capable')",0.4858079,0.5946046,0.1087967
55,1.5207212,1.4835815,"('incompetent', 'clever')",1.5207212,1.4835815,-0.0371397
56,1.0156586,0.9867484,"('impractical', 'practical')",1.0156586,0.9867484,-0.0289102
57,-1.1668856,-1.4961274,"('unimaginative', 'imaginative')",-1.1668856,-1.4961274,-0.3292418
58,0.5095686,0.4450649,"('undiscriminating', 'discriminating')",0.5095686,0.4450649,-0.0645037
