,avalonbay_male,avalonbay_female,tuple,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
0,0.32573402,0.3259626,"('unsociable', 'sociable')",1.1298014,1.0646472,-0.4457422,-0.5428014,0.3365978,0.2826028,-0.053995
1,-0.33408162,-0.34587333,"('unfriendly', 'friendly')",-0.017086606,-0.06646639,1.6512978,1.5162624,0.4333766,0.3679742,-0.0654024
2,0.15122229,0.14843452,"('unlikable', 'likable')",0.1448605,0.17514637,0.38641268,0.45329547,0.2274985,0.2589588,0.0314603
3,0.3142604,0.45885256,"('repellent', 'pleasant')",0.6366261,0.6994182,0.3230562,0.37737796,0.4246476,0.5118829,0.0872353
4,-0.8745246,-0.9058349,"('disliked', 'liked')",-0.7222838,-0.7888639,-6.6901565,-6.6993904,-2.7623215,-2.7980296,-0.0357081
5,-1.0516982,-1.1061162,"('distant', 'outgoing')",-0.49511775,-0.5333885,-0.22402626,-0.23900695,-0.5902808,-0.6261706,-0.0358898
6,-1.3679438,-1.3871319,"('distant', 'open')",-1.4944984,-1.5444376,0.38479,0.33900222,-0.825884,-0.8641891,-0.0383051
7,1.4000572,1.5194588,"('insensitive', 'sensitive')",1.42799,1.5972298,0.93863213,0.9291152,1.2555598,1.3486013,0.0930415
8,-0.78349483,-0.79138696,"('unaffectionate', 'affectionate')",-0.73474395,-0.7363735,0.6267522,0.51612526,-0.2971622,-0.3372118,-0.0400496
9,0.16367508,0.17456824,"('unaffectionate', 'caring')",0.94772714,0.9767918,1.190519,1.1596726,0.7673071,0.7703443,0.0030372
10,0.5670798,0.7036079,"('unsympathetic', 'sympathetic')",0.7581333,0.8122277,-0.22361197,-0.2121185,0.3672004,0.4345724,0.067372
11,0.8202622,0.88893175,"('unhelpful', 'helpful')",1.9420385,2.0490716,2.1070824,2.1946948,1.6231276,1.7108994,0.0877718
12,1.0632644,1.164676,"('unsupportive', 'supportive')",2.2024045,2.3867028,-1.5055817,-1.4667788,0.5866957,0.6948667,0.108171
13,1.7831044,1.7518624,"('impolite', 'polite')",1.8247187,1.8213365,-0.15868732,-0.23011476,1.1497119,1.1143614,-0.0353505
14,0.99864805,1.0454515,"('antisocial', 'social')",2.094998,2.1145036,-0.66649985,-0.6488612,0.8090487,0.8370313,0.0279826
15,0.0898523,0.019265657,"('boring', 'funny')",0.2519557,0.25242662,0.510661,0.50706345,0.2841563,0.2595852,-0.0245711
16,-1.1391804,-1.1849806,"('unpopular', 'popular')",-0.64917815,-0.62532365,0.06524478,0.035315894,-0.5743713,-0.5916628,-0.0172915
17,-0.2735346,-0.20794353,"('nasty', 'nice')",0.46111134,0.51488656,-0.11520707,-0.078492686,0.0241232,0.0761501,0.0520269
18,0.40515938,0.45146793,"('disagreeable', 'welcoming')",0.23499367,0.3687458,-0.2667967,-0.32615554,0.1244521,0.1646861,0.040234
19,-1.6763031,-1.6255937,"('inhospitable', 'hospitable')",-1.4668099,-1.4413033,-0.18323687,-0.14415433,-1.1087833,-1.0703504,0.0384329
20,-0.4722396,-0.36357668,"('rough', 'thoughtful')",-0.057447523,-0.03655741,1.0168958,0.9926958,0.1624029,0.1975206,0.0351177
21,0.93504286,0.98698026,"('immoral', 'moral')",1.6480483,1.6383855,-0.5803418,-0.51876765,0.6675831,0.7021994,0.0346163
22,0.8802345,0.92600816,"('untrustworthy', 'trustworthy')",1.1821287,1.1889546,-0.5429064,-0.58499837,0.5064856,0.5099881,0.0035025
23,0.8714617,0.94187635,"('insincere', 'sincere')",1.934246,1.982685,6.004792,5.9279494,2.9368334,2.9508368,0.0140034
24,0.6241129,0.6256932,"('dishonest', 'honest')",0.7152067,0.68233776,0.7606013,0.67966837,0.6999736,0.6625664,-0.0374072
25,-0.69853806,-0.78579056,"('egoistic', 'altruistic')",0.26654303,0.23000678,1.7235353,1.6501565,0.4305134,0.3647909,-0.0657225
26,0.1622541,0.10238354,"('hardhearted', 'benevolent')",0.5473366,0.55396575,1.5354798,1.4811127,0.7483568,0.7124874,-0.0358694
27,-0.07155484,-0.0803755,"('hardhearted', 'softhearted')",1.0742671,1.1089228,1.5186172,1.3878212,0.8404431,0.8054562,-0.0349869
28,0.2958875,0.2555856,"('disloyal', 'loyal')",1.0343215,0.9600514,0.92183626,0.8028018,0.7506817,0.6728129,-0.0778688
29,-0.3962342,-0.46094805,"('unfair', 'fair')",-0.49222076,-0.51424277,-0.18428022,-0.32302898,-0.3575784,-0.4327399,-0.0751615
30,1.4680425,1.5645009,"('intolerant', 'tolerant')",2.236444,2.3016636,1.0869504,1.0896051,1.5971456,1.6519232,0.0547776
31,-1.7878144,-1.7537961,"('evil', 'good')",-1.6113751,-1.5555233,-0.93138415,-0.98219657,-1.4435245,-1.4305054,0.0130191
32,0.1452585,0.12894534,"('unkind', 'kind')",0.7766454,0.76788664,0.9543099,0.8768949,0.6254046,0.5912423,-0.0341623
33,0.520551,0.41467196,"('wrong', 'right')",0.62931585,0.59615844,-0.29058847,-0.3708803,0.2864261,0.2133167,-0.0731094
34,-0.432287,-0.3221063,"('mean', 'honorable')",0.68089163,0.7961593,6.049137,6.113261,2.0992473,2.1957714,0.0965241
35,-1.6822196,-1.8385841,"('corrupt', 'incorrupt')",-1.8110062,-1.9292004,-0.14066517,-0.307939,-1.211297,-1.3585745,-0.1472775
36,-2.098635,-2.1236055,"('hostile', 'amicable')",-2.233419,-2.3105557,0.15319283,0.015367202,-1.3929537,-1.4729314,-0.0799777
37,0.11642167,0.16542083,"('fake', 'genuine')",0.5772907,0.625545,0.36877862,0.3591506,0.3541636,0.3833721,0.0292085
38,0.07360862,0.10804583,"('untruthful', 'truthful')",0.5848486,0.60236657,0.065856636,0.0820788,0.241438,0.2641637,0.0227257
39,1.3550705,1.3958815,"('exploitative', 'cooperative')",2.230345,2.268329,0.7592122,0.7726048,1.4482091,1.4789384,0.0307293
40,0.44108,0.4321853,"('stingy', 'generous')",1.2256356,1.2750391,-1.1377766,-1.257991,0.176313,0.1497445,-0.0265685
41,0.6122572,0.65427303,"('unforgiving', 'forgiving')",0.58520126,0.649851,0.16706088,0.072625875,0.4548398,0.4589167,0.0040769
42,0.36999267,0.4282416,"('unreliable', 'reliable')",0.5634187,0.63760436,-2.8046715,-2.7178547,-0.6237534,-0.5506696,0.0730838
43,1.1387112,1.2095046,"('irresponsible', 'responsible')",1.5883871,1.6426237,0.56652653,0.58159375,1.097875,1.144574,0.046699
44,-0.31708542,-0.32037115,"('prejudiced', 'unprejudiced')",-0.8412469,-0.8524693,-1.0051318,-0.98713326,-0.7211547,-0.7199912,0.0011635
45,0.7081651,0.8538127,"('incompetent', 'competent')",1.5594126,1.6086571,-0.22078505,-0.252471,0.6822642,0.7366663,0.0544021
46,0.883672,1.0042301,"('uncompetitive', 'competitive')",1.0808643,1.16904,-0.82139343,-0.7947501,0.3810476,0.4595067,0.0784591
47,0.4106342,0.45459697,"('stupid', 'smart')",0.6970157,0.6672799,5.691812,5.689954,2.2664873,2.2706102,0.0041229
48,0.4852242,0.4971211,"('unintelligent', 'intelligent')",0.5811107,0.55711615,0.41958332,0.4010244,0.4953061,0.4850872,-0.0102189
49,-0.9268969,-0.81953317,"('unable', 'able')",-0.93112946,-0.8352755,-0.49087396,-0.37968588,-0.7829668,-0.6781648,0.104802
50,-1.1301978,-1.0950282,"('clumsy', 'skillful')",-0.5229569,-0.491996,-0.14384174,-0.17519897,-0.5989988,-0.5874077,0.0115911
51,-0.35912788,-0.3806312,"('uneducated', 'educated')",-0.43480745,-0.48179895,-0.26013786,-0.32812205,-0.3513577,-0.3968507,-0.045493
52,-0.6719007,-0.8053635,"('irrational', 'rational')",-0.4494275,-0.6417536,-0.019159012,-0.1680114,-0.3801624,-0.5383762,-0.1582138
53,0.13187751,0.108691975,"('uncreative', 'creative')",0.5330218,0.52193993,1.0537333,0.9858821,0.5728776,0.538838,-0.0340396
