,thong_male,thong_female,tuple,average_male,average_female,female-male
0,0.48254326,0.313173,"('unsociable', 'sociable')",0.4825433,0.313173,-0.1693703
1,0.86926687,0.8984112,"('unfriendly', 'friendly')",0.8692669,0.8984112,0.0291443
2,-0.04477935,0.09757526,"('unlikable', 'likable')",-0.0447793,0.0975753,0.1423546
3,0.8463985,0.9672451,"('repellent', 'pleasant')",0.8463985,0.9672451,0.1208466
4,-7.1084743,-7.295997,"('disliked', 'liked')",-7.1084743,-7.2959971,-0.1875228
5,-0.521934,-0.47310877,"('distant', 'outgoing')",-0.521934,-0.4731088,0.0488252
6,-0.05236826,-0.0921725,"('distant', 'open')",-0.0523683,-0.0921725,-0.0398042
7,1.4076463,1.4242283,"('insensitive', 'sensitive')",1.4076463,1.4242283,0.016582
8,0.8455134,0.81556976,"('unaffectionate', 'affectionate')",0.8455134,0.8155698,-0.0299436
9,1.1045436,1.1420898,"('unaffectionate', 'caring')",1.1045436,1.1420898,0.0375462
10,1.2848338,1.27154,"('unsympathetic', 'sympathetic')",1.2848338,1.27154,-0.0132938
11,1.6389905,1.6205492,"('unhelpful', 'helpful')",1.6389905,1.6205492,-0.0184413
12,-1.4180745,-1.4621642,"('unsupportive', 'supportive')",-1.4180745,-1.4621642,-0.0440897
13,0.07754416,0.23080991,"('impolite', 'polite')",0.0775442,0.2308099,0.1532657
14,0.38451996,0.37644872,"('antisocial', 'social')",0.38452,0.3764487,-0.0080713
15,0.5246032,0.46544203,"('boring', 'funny')",0.5246032,0.465442,-0.0591612
16,-0.77793646,-0.77433527,"('unpopular', 'popular')",-0.7779365,-0.7743353,0.0036012
17,0.18484867,0.20248431,"('nasty', 'nice')",0.1848487,0.2024843,0.0176356
18,-0.51725703,-0.43035212,"('disagreeable', 'welcoming')",-0.517257,-0.4303521,0.0869049
19,-0.697036,-0.64345413,"('inhospitable', 'hospitable')",-0.697036,-0.6434541,0.0535819
20,0.63356054,0.53390425,"('rough', 'thoughtful')",0.6335605,0.5339043,-0.0996562
21,-0.0019452106,0.1991767,"('immoral', 'moral')",-0.0019452,0.1991767,0.2011219
22,0.031673785,0.009997129,"('untrustworthy', 'trustworthy')",0.0316738,0.0099971,-0.0216767
23,6.0014834,6.158899,"('insincere', 'sincere')",6.0014834,6.1588988,0.1574154
24,1.3000996,1.3326007,"('dishonest', 'honest')",1.3000996,1.3326007,0.0325011
25,0.63432246,0.69469434,"('egoistic', 'altruistic')",0.6343225,0.6946943,0.0603718
26,1.0660683,0.8817141,"('hardhearted', 'benevolent')",1.0660683,0.8817141,-0.1843542
27,1.6838014,1.5067722,"('hardhearted', 'softhearted')",1.6838014,1.5067722,-0.1770292
28,1.3849038,1.200004,"('disloyal', 'loyal')",1.3849038,1.200004,-0.1848998
29,-0.27157503,-0.411882,"('unfair', 'fair')",-0.271575,-0.411882,-0.140307
30,0.934881,1.0191071,"('intolerant', 'tolerant')",0.934881,1.0191071,0.0842261
31,-1.2983816,-1.3348868,"('evil', 'good')",-1.2983816,-1.3348868,-0.0365052
32,1.2037181,1.0668595,"('unkind', 'kind')",1.2037181,1.0668595,-0.1368586
33,-0.41156995,-0.41854644,"('wrong', 'right')",-0.41157,-0.4185464,-0.0069764
34,4.0234184,4.296448,"('mean', 'honorable')",4.0234184,4.2964482,0.2730298
35,-0.909593,-1.169696,"('corrupt', 'incorrupt')",-0.909593,-1.169696,-0.260103
36,-0.8863719,-0.98712206,"('hostile', 'amicable')",-0.8863719,-0.9871221,-0.1007502
37,1.1412497,1.0994031,"('fake', 'genuine')",1.1412497,1.0994031,-0.0418466
38,-0.608376,-0.49626595,"('untruthful', 'truthful')",-0.608376,-0.4962659,0.1121101
39,0.3829798,0.44183025,"('exploitative', 'cooperative')",0.3829798,0.4418302,0.0588504
40,-1.0253204,-1.1553439,"('stingy', 'generous')",-1.0253204,-1.1553439,-0.1300235
41,0.57911754,0.4276278,"('unforgiving', 'forgiving')",0.5791175,0.4276278,-0.1514897
42,-1.7258269,-1.8291991,"('unreliable', 'reliable')",-1.7258269,-1.8291991,-0.1033722
43,1.0527514,1.141756,"('irresponsible', 'responsible')",1.0527514,1.1417561,0.0890047
44,-1.0308421,-1.0388404,"('prejudiced', 'unprejudiced')",-1.0308421,-1.0388404,-0.0079983
45,0.62787807,0.38166425,"('incompetent', 'competent')",0.6278781,0.3816642,-0.2462139
46,-0.35579714,-0.43376732,"('uncompetitive', 'competitive')",-0.3557971,-0.4337673,-0.0779702
47,4.6175184,4.7612348,"('stupid', 'smart')",4.6175184,4.7612348,0.1437164
48,0.32166794,0.35544664,"('unintelligent', 'intelligent')",0.3216679,0.3554466,0.0337787
49,-0.35977438,-0.25968653,"('unable', 'able')",-0.3597744,-0.2596865,0.1000879
50,-0.34406358,-0.40558046,"('clumsy', 'skillful')",-0.3440636,-0.4055805,-0.0615169
51,0.509873,0.49791312,"('uneducated', 'educated')",0.509873,0.4979131,-0.0119599
52,-0.17728469,-0.32453126,"('irrational', 'rational')",-0.1772847,-0.3245313,-0.1472466
53,-0.11574845,-0.23866142,"('uncreative', 'creative')",-0.1157485,-0.2386614,-0.1229129
54,0.7635575,0.82963896,"('incapable', 'capable')",0.7635575,0.829639,0.0660815
55,0.99427044,0.9901786,"('incompetent', 'clever')",0.9942704,0.9901786,-0.0040918
56,0.4086117,0.38249013,"('impractical', 'practical')",0.4086117,0.3824901,-0.0261216
57,-1.4534494,-1.7817026,"('unimaginative', 'imaginative')",-1.4534494,-1.7817026,-0.3282532
58,0.48302922,0.44551718,"('undiscriminating', 'discriminating')",0.4830292,0.4455172,-0.037512
59,-0.09463531,-0.1053917,"('foolish', 'wise')",-0.0946353,-0.1053917,-0.0107564
60,0.35797653,0.6143876,"('inefficient', 'efficient')",0.3579765,0.6143876,0.2564111
61,0.38073057,0.2567826,"('illogical', 'logical')",0.3807306,0.2567826,-0.123948
62,0.5417125,0.66902304,"('incompetent', 'brilliant')",0.5417125,0.669023,0.1273105
63,0.17589779,0.2205268,"('unperceptive', 'insightful')",0.1758978,0.2205268,0.044629
64,-5.8056474,-5.7688613,"('shy', 'confident')",-5.8056474,-5.7688613,0.0367861
65,0.6757924,0.79299116,"('insecure', 'secure')",0.6757924,0.7929912,0.1171988
66,-0.15073167,-0.28225332,"('inactive', 'active')",-0.1507317,-0.2822533,-0.1315216
67,-0.7622042,-0.6640293,"('doubtful', 'determined')",-0.7622042,-0.6640293,0.0981749
68,-0.9377502,-0.84713143,"('dependent', 'independent')",-0.9377502,-0.8471314,0.0906188
69,-1.9308513,-1.9469628,"('lazy', 'industrious')",-1.9308513,-1.9469628,-0.0161115
70,1.8214993,1.7312142,"('lethargic', 'energetic')",1.8214993,1.7312142,-0.0902851
71,0.2517566,0.28884012,"('diffident', 'self-confident')",0.2517566,0.2888401,0.0370835
72,0.8169255,1.0533508,"('unambitious', 'ambitious')",0.8169255,1.0533508,0.2364253
73,-2.6586556,-2.6319735,"('helpless', 'self-reliant')",-2.6586556,-2.6319735,0.0266821
74,0.44849932,0.23348172,"('undedicated', 'dedicated')",0.4484993,0.2334817,-0.2150176
75,-0.67968726,-0.6811107,"('meek', 'impulsive')",-0.6796873,-0.6811107,-0.0014234
76,0.68014234,0.7436432,"('anxious', 'daring')",0.6801423,0.7436432,0.0635009
77,-1.3924798,-1.254017,"('unmotivated', 'motivated')",-1.3924798,-1.254017,0.1384628
78,-0.96088946,-1.0270267,"('nonresilient', 'resilient')",-0.9608895,-1.0270267,-0.0661372
79,-0.15602243,-0.20496316,"('wavering', 'unwavering')",-0.1560224,-0.2049632,-0.0489408
80,0.2549417,0.16444016,"('dominated', 'dominating')",0.2549417,0.1644402,-0.0905015
81,0.185449,0.19510156,"('submissive', 'aggressive')",0.185449,0.1951016,0.0096526
82,5.925887,5.9635396,"('poor', 'rich')",5.9258871,5.9635396,0.0376525
83,-0.33453628,-0.26246962,"('powerless', 'powerful')",-0.3345363,-0.2624696,0.0720667
84,0.2849162,0.2553972,"('inferior', 'superior')",0.2849162,0.2553972,-0.029519
85,-1.2536361,-1.2974328,"('insignificant', 'prestigious')",-1.2536361,-1.2974328,-0.0437967
86,0.80200315,0.67321146,"('uninfluential', 'influential')",0.8020031,0.6732115,-0.1287916
87,-0.22681597,-0.1955021,"('unsuccessful', 'successful')",-0.226816,-0.1955021,0.0313139
88,-0.005890607,-0.057858378,"('low', 'eminent')",-0.0058906,-0.0578584,-0.0519678
