,female_male,female_female,tuple,average_male,average_female,female-male
0,0.34773555,-0.3235181,"('unsociable', 'sociable')",0.3477356,-0.3235181,-0.6712537
1,1.1125078,1.5403643,"('unfriendly', 'friendly')",1.1125078,1.5403643,0.4278565
2,0.4653781,0.61558723,"('unlikable', 'likable')",0.4653781,0.6155872,0.1502091
3,0.8746905,0.67031676,"('repellent', 'pleasant')",0.8746905,0.6703168,-0.2043737
4,-7.410236,-7.719976,"('disliked', 'liked')",-7.4102359,-7.7199759,-0.30974
5,-0.89545345,-0.45561272,"('distant', 'outgoing')",-0.8954535,-0.4556127,0.4398408
6,-0.66656613,-0.18507738,"('distant', 'open')",-0.6665661,-0.1850774,0.4814887
7,0.75792146,0.5907099,"('insensitive', 'sensitive')",0.7579215,0.5907099,-0.1672116
8,0.7942771,1.2939402,"('unaffectionate', 'affectionate')",0.7942771,1.2939402,0.4996631
9,1.3447635,1.8322527,"('unaffectionate', 'caring')",1.3447635,1.8322527,0.4874892
10,1.6092545,1.2408898,"('unsympathetic', 'sympathetic')",1.6092545,1.2408898,-0.3683647
11,2.2318265,2.0461175,"('unhelpful', 'helpful')",2.2318265,2.0461175,-0.185709
12,-1.6482253,-1.9398617,"('unsupportive', 'supportive')",-1.6482253,-1.9398617,-0.2916364
13,0.5800516,-0.079731524,"('impolite', 'polite')",0.5800516,-0.0797315,-0.6597831
14,0.068553045,-0.7735279,"('antisocial', 'social')",0.068553,-0.7735279,-0.8420809
15,0.35804507,0.36225322,"('boring', 'funny')",0.3580451,0.3622532,0.0042081
16,-0.4522634,-0.290709,"('unpopular', 'popular')",-0.4522634,-0.290709,0.1615544
17,-0.20343305,-0.20316648,"('nasty', 'nice')",-0.2034331,-0.2031665,0.0002666
18,-0.7217181,-0.67178017,"('disagreeable', 'welcoming')",-0.7217181,-0.6717802,0.0499379
19,-0.9282368,-0.38257527,"('inhospitable', 'hospitable')",-0.9282368,-0.3825753,0.5456615
20,0.85702085,0.7182637,"('rough', 'thoughtful')",0.8570209,0.7182637,-0.1387572
21,0.2884757,0.10046991,"('immoral', 'moral')",0.2884757,0.1004699,-0.1880058
22,-0.36985752,-0.55589664,"('untrustworthy', 'trustworthy')",-0.3698575,-0.5558966,-0.1860391
23,6.449153,6.5977855,"('insincere', 'sincere')",6.4491529,6.5977855,0.1486326
24,1.6843125,1.6967845,"('dishonest', 'honest')",1.6843125,1.6967845,0.012472
25,0.2891137,0.44707397,"('egoistic', 'altruistic')",0.2891137,0.447074,0.1579603
26,0.40860966,0.55513656,"('hardhearted', 'benevolent')",0.4086097,0.5551366,0.1465269
27,1.5936794,1.814279,"('hardhearted', 'softhearted')",1.5936794,1.814279,0.2205996
28,1.2416501,1.2976127,"('disloyal', 'loyal')",1.2416501,1.2976127,0.0559626
29,-0.80091935,-0.87483335,"('unfair', 'fair')",-0.8009194,-0.8748333,-0.0739139
30,0.9676572,0.76727176,"('intolerant', 'tolerant')",0.9676572,0.7672718,-0.2003854
31,-2.2283154,-1.8329568,"('evil', 'good')",-2.2283154,-1.8329568,0.3953586
32,1.5724638,1.4490306,"('unkind', 'kind')",1.5724638,1.4490306,-0.1234332
33,-0.65651125,-0.2687969,"('wrong', 'right')",-0.6565112,-0.2687969,0.3877143
34,4.6180773,5.19429,"('mean', 'honorable')",4.6180773,5.1942902,0.5762129
35,-1.5624852,-1.1722609,"('corrupt', 'incorrupt')",-1.5624852,-1.1722609,0.3902243
36,-1.4281571,-0.9352036,"('hostile', 'amicable')",-1.4281571,-0.9352036,0.4929535
37,0.97184855,0.96706754,"('fake', 'genuine')",0.9718485,0.9670675,-0.004781
38,-0.014512561,0.08286039,"('untruthful', 'truthful')",-0.0145126,0.0828604,0.097373
39,0.014032023,-0.12631363,"('exploitative', 'cooperative')",0.014032,-0.1263136,-0.1403456
40,-1.7521915,-2.2545714,"('stingy', 'generous')",-1.7521915,-2.2545714,-0.5023799
41,0.025853235,-0.08979477,"('unforgiving', 'forgiving')",0.0258532,-0.0897948,-0.115648
42,-1.9410993,-2.5299585,"('unreliable', 'reliable')",-1.9410993,-2.5299585,-0.5888592
43,1.3036518,1.1545864,"('irresponsible', 'responsible')",1.3036518,1.1545864,-0.1490654
44,-0.952044,-1.1299183,"('prejudiced', 'unprejudiced')",-0.952044,-1.1299183,-0.1778743
45,0.3757538,-0.023084885,"('incompetent', 'competent')",0.3757538,-0.0230849,-0.3988387
46,-0.07395037,-0.573638,"('uncompetitive', 'competitive')",-0.0739504,-0.573638,-0.4996876
47,5.2027774,5.6768494,"('stupid', 'smart')",5.2027774,5.6768494,0.474072
48,0.78646004,0.6062067,"('unintelligent', 'intelligent')",0.78646,0.6062067,-0.1802533
49,0.10801524,0.16561866,"('unable', 'able')",0.1080152,0.1656187,0.0576035
50,-0.08145724,0.109225854,"('clumsy', 'skillful')",-0.0814572,0.1092259,0.1906831
51,0.8166304,0.33749154,"('uneducated', 'educated')",0.8166304,0.3374915,-0.4791389
52,-0.7569249,-0.36433843,"('irrational', 'rational')",-0.7569249,-0.3643384,0.3925865
53,-0.19014546,0.102893375,"('uncreative', 'creative')",-0.1901455,0.1028934,0.2930389
54,1.0263921,1.4299308,"('incapable', 'capable')",1.0263921,1.4299308,0.4035387
55,0.9876669,0.33259204,"('incompetent', 'clever')",0.9876669,0.332592,-0.6550749
56,0.97842735,0.47805586,"('impractical', 'practical')",0.9784274,0.4780559,-0.5003715
57,-2.3487794,-2.9256167,"('unimaginative', 'imaginative')",-2.3487794,-2.9256167,-0.5768373
58,-0.038430773,-0.26283878,"('undiscriminating', 'discriminating')",-0.0384308,-0.2628388,-0.224408
59,-0.3780996,-0.08370043,"('foolish', 'wise')",-0.3780996,-0.0837004,0.2943992
60,1.2685267,0.6302979,"('inefficient', 'efficient')",1.2685267,0.6302979,-0.6382288
61,0.17426443,0.10024522,"('illogical', 'logical')",0.1742644,0.1002452,-0.0740192
62,1.3461826,0.75324446,"('incompetent', 'brilliant')",1.3461826,0.7532445,-0.5929381
63,0.4376855,0.119565055,"('unperceptive', 'insightful')",0.4376855,0.1195651,-0.3181204
64,-5.7977476,-6.4477053,"('shy', 'confident')",-5.7977476,-6.4477053,-0.6499577
65,0.7160626,0.27336922,"('insecure', 'secure')",0.7160626,0.2733692,-0.4426934
66,-0.27474687,-0.30910054,"('inactive', 'active')",-0.2747469,-0.3091005,-0.0343536
67,-0.29819888,-0.33407682,"('doubtful', 'determined')",-0.2981989,-0.3340768,-0.0358779
68,-0.7115693,-0.7375617,"('dependent', 'independent')",-0.7115693,-0.7375617,-0.0259924
69,-2.4298577,-2.1859837,"('lazy', 'industrious')",-2.4298577,-2.1859837,0.243874
70,1.5625672,1.085157,"('lethargic', 'energetic')",1.5625672,1.085157,-0.4774102
71,0.14004077,0.27203438,"('diffident', 'self-confident')",0.1400408,0.2720344,0.1319936
72,0.9600977,0.6949375,"('unambitious', 'ambitious')",0.9600977,0.6949375,-0.2651602
73,-3.0050418,-3.1763546,"('helpless', 'self-reliant')",-3.0050418,-3.1763546,-0.1713128
74,0.29513,-0.07901524,"('undedicated', 'dedicated')",0.29513,-0.0790152,-0.3741452
75,-0.81709844,-0.5764215,"('meek', 'impulsive')",-0.8170984,-0.5764215,0.2406769
76,1.0097591,0.58046776,"('anxious', 'daring')",1.0097591,0.5804678,-0.4292913
77,-1.2815456,-1.4670768,"('unmotivated', 'motivated')",-1.2815456,-1.4670768,-0.1855312
78,-0.7584836,-0.7505809,"('nonresilient', 'resilient')",-0.7584836,-0.7505809,0.0079027
79,-0.8565611,-0.2787354,"('wavering', 'unwavering')",-0.8565611,-0.2787354,0.5778257
80,0.059749477,-0.52565414,"('dominated', 'dominating')",0.0597495,-0.5256541,-0.5854036
81,0.7080143,-0.06599385,"('submissive', 'aggressive')",0.7080143,-0.0659939,-0.7740082
82,6.7233214,6.965722,"('poor', 'rich')",6.7233214,6.9657221,0.2424007
83,-0.26512027,-0.4445119,"('powerless', 'powerful')",-0.2651203,-0.4445119,-0.1793916
84,0.17989382,0.4508049,"('inferior', 'superior')",0.1798938,0.4508049,0.2709111
85,-1.6193315,-1.1180093,"('insignificant', 'prestigious')",-1.6193315,-1.1180093,0.5013222
86,0.61506075,0.3602175,"('uninfluential', 'influential')",0.6150607,0.3602175,-0.2548432
87,-0.05273399,-0.1961721,"('unsuccessful', 'successful')",-0.052734,-0.1961721,-0.1434381
