,sculpting_male,sculpting_female,tuple,average_male,average_female,female-male
0,-1.5896832,-1.660845,"('unsociable', 'sociable')",-1.5896832,-1.660845,-0.0711618
1,-0.49862587,-0.6292727,"('unfriendly', 'friendly')",-0.4986259,-0.6292727,-0.1306468
2,0.46803147,0.6589617,"('unlikable', 'likable')",0.4680315,0.6589617,0.1909302
3,-1.1336864,-0.9564495,"('repellent', 'pleasant')",-1.1336864,-0.9564495,0.1772369
4,-0.7109507,-0.6932426,"('disliked', 'liked')",-0.7109507,-0.6932426,0.0177081
5,0.44614312,0.39348388,"('distant', 'outgoing')",0.4461431,0.3934839,-0.0526592
6,0.022177335,-0.11203174,"('distant', 'open')",0.0221773,-0.1120317,-0.134209
7,-1.0435266,-0.9983595,"('insensitive', 'sensitive')",-1.0435266,-0.9983595,0.0451671
8,-0.83731544,-1.0550128,"('unaffectionate', 'affectionate')",-0.8373154,-1.0550128,-0.2176974
9,-0.7513246,-0.9401897,"('unaffectionate', 'caring')",-0.7513246,-0.9401897,-0.1888651
10,-2.2445595,-2.4116127,"('unsympathetic', 'sympathetic')",-2.2445595,-2.4116127,-0.1670532
11,-0.7881037,-0.7274224,"('unhelpful', 'helpful')",-0.7881037,-0.7274224,0.0606813
12,-1.8144873,-1.8593686,"('unsupportive', 'supportive')",-1.8144873,-1.8593686,-0.0448813
13,-1.4003037,-1.3568935,"('impolite', 'polite')",-1.4003037,-1.3568935,0.0434102
14,-1.2145991,-1.0925747,"('antisocial', 'social')",-1.2145991,-1.0925747,0.1220244
15,0.6314581,0.64575064,"('boring', 'funny')",0.6314581,0.6457506,0.0142925
16,-0.053822063,0.08315183,"('unpopular', 'popular')",-0.0538221,0.0831518,0.1369739
17,-0.04583416,-0.07310053,"('nasty', 'nice')",-0.0458342,-0.0731005,-0.0272663
18,-0.8535208,-0.8104424,"('disagreeable', 'welcoming')",-0.8535208,-0.8104424,0.0430784
19,-0.2656539,-0.3221633,"('inhospitable', 'hospitable')",-0.2656539,-0.3221633,-0.0565094
20,0.23174351,0.23600265,"('rough', 'thoughtful')",0.2317435,0.2360027,0.0042592
21,-0.79777855,-0.6190803,"('immoral', 'moral')",-0.7977785,-0.6190803,0.1786982
22,-0.8572668,-0.7619209,"('untrustworthy', 'trustworthy')",-0.8572668,-0.7619209,0.0953459
23,0.6034808,0.56761104,"('insincere', 'sincere')",0.6034808,0.567611,-0.0358698
24,-1.0833825,-1.2308487,"('dishonest', 'honest')",-1.0833825,-1.2308487,-0.1474662
25,0.4513988,0.47804677,"('egoistic', 'altruistic')",0.4513988,0.4780468,0.026648
26,0.06981453,-0.13230178,"('hardhearted', 'benevolent')",0.0698145,-0.1323018,-0.2021163
27,-1.0221584,-1.2163999,"('hardhearted', 'softhearted')",-1.0221584,-1.2163999,-0.1942415
28,-0.7862722,-0.972556,"('disloyal', 'loyal')",-0.7862722,-0.972556,-0.1862838
29,-0.13858369,-0.13507086,"('unfair', 'fair')",-0.1385837,-0.1350709,0.0035128
