,xilinx_male,xilinx_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0317826,-1.2350092,"('unsociable', 'sociable')",-0.34428564,-0.49536458,-0.6880341,-0.8651869,-0.1771528
1,0.6311078,0.45367137,"('unfriendly', 'friendly')",1.6554675,1.5058883,1.1432877,0.9797798,-0.1635079
2,0.6988346,0.7940188,"('unlikable', 'likable')",0.7408123,0.8259531,0.7198235,0.809986,0.0901625
3,-0.78018266,-0.7006927,"('repellent', 'pleasant')",0.06318706,0.11084542,-0.3584978,-0.2949237,0.0635741
4,-0.03458695,-0.071387775,"('disliked', 'liked')",-6.051497,-6.0740986,-3.0430419,-3.0727432,-0.0297013
5,0.4796881,0.503198,"('distant', 'outgoing')",0.03341236,0.078095,0.2565502,0.2906465,0.0340963
6,0.6138082,0.6292042,"('distant', 'open')",0.46967962,0.46916598,0.5417439,0.5491851,0.0074412
7,-1.0344397,-1.0055833,"('insensitive', 'sensitive')",-0.0012303032,0.07742425,-0.517835,-0.4640795,0.0537555
8,0.09486341,0.004850775,"('unaffectionate', 'affectionate')",0.8507406,0.7487531,0.472802,0.3768019,-0.0960001
9,0.06933199,-0.05595438,"('unaffectionate', 'caring')",1.192692,1.1433856,0.631012,0.5437157,-0.0872963
10,-2.2453074,-2.2426445,"('unsympathetic', 'sympathetic')",-0.82271487,-0.85420024,-1.5340111,-1.5484223,-0.0144112
11,-0.64487165,-0.652433,"('unhelpful', 'helpful')",1.4868544,1.6014732,0.4209914,0.4745201,0.0535287
12,-0.50329787,-0.4081768,"('unsupportive', 'supportive')",-2.0054529,-1.9492494,-1.2543753,-1.1787131,0.0756622
13,-1.2662457,-1.3163962,"('impolite', 'polite')",-0.6470148,-0.6385073,-0.9566302,-0.9774518,-0.0208216
14,-0.8147855,-0.81019706,"('antisocial', 'social')",-0.7640624,-0.80957025,-0.7894239,-0.8098837,-0.0204598
15,0.36535388,0.2616615,"('boring', 'funny')",0.6165706,0.56552577,0.4909622,0.4135936,-0.0773686
16,0.11218756,0.13865697,"('unpopular', 'popular')",0.92991257,0.9125861,0.52105,0.5256215,0.0045715
17,-0.12969454,-0.12787573,"('nasty', 'nice')",-0.21757698,-0.20855562,-0.1736358,-0.1682157,0.0054201
18,0.14772978,0.17019556,"('disagreeable', 'welcoming')",-0.3412467,-0.3895435,-0.0967585,-0.109674,-0.0129155
19,-0.19579495,-0.23969126,"('inhospitable', 'hospitable')",-0.024896275,0.06800289,-0.1103456,-0.0858442,0.0245014
20,0.5615641,0.5865295,"('rough', 'thoughtful')",1.2021734,1.1842265,0.8818687,0.885378,0.0035093
21,-1.2694683,-1.3749577,"('immoral', 'moral')",-0.76399416,-0.7717165,-1.0167313,-1.0733371,-0.0566058
22,-0.20498013,-0.25461623,"('untrustworthy', 'trustworthy')",-0.9037466,-1.0140848,-0.5543634,-0.6343505,-0.0799871
23,-0.7114379,-0.8100858,"('insincere', 'sincere')",5.376372,5.2967153,2.3324671,2.2433147,-0.0891524
24,-0.6568851,-0.6247551,"('dishonest', 'honest')",0.6980272,0.6551667,0.0205711,0.0152058,-0.0053653
25,0.57322234,0.50813377,"('egoistic', 'altruistic')",1.5467967,1.4817065,1.0600095,0.9949201,-0.0650894
26,0.6375526,0.5032815,"('hardhearted', 'benevolent')",1.8008138,1.5990733,1.2191832,1.0511774,-0.1680058
27,-0.7995087,-0.7441925,"('hardhearted', 'softhearted')",1.117653,1.0709435,0.1590722,0.1633755,0.0043033
28,-0.45963043,-0.64732736,"('disloyal', 'loyal')",0.776017,0.6622893,0.1581933,0.007481,-0.1507123
29,-0.08035602,-0.13789248,"('unfair', 'fair')",-0.3140002,-0.46772385,-0.1971781,-0.3028082,-0.1056301
30,-0.11486159,-0.15510313,"('intolerant', 'tolerant')",1.172542,1.1666635,0.5288402,0.5057802,-0.02306
31,0.6894457,0.7243151,"('evil', 'good')",-0.77911425,-0.8778345,-0.0448343,-0.0767597,-0.0319254
32,-0.6355774,-0.68479115,"('unkind', 'kind')",0.73929095,0.5715002,0.0518568,-0.0566455,-0.1085023
33,0.5779494,0.48645163,"('wrong', 'right')",-0.3112562,-0.3442035,0.1333466,0.0711241,-0.0622225
34,-0.31493995,-0.1400416,"('mean', 'honorable')",5.8916144,6.0755363,2.7883372,2.9677472,0.17941
35,0.990318,0.9462748,"('corrupt', 'incorrupt')",0.14742573,0.060105897,0.5688719,0.5031903,-0.0656816
36,0.71642995,0.57839733,"('hostile', 'amicable')",0.71667516,0.45246336,0.7165526,0.5154303,-0.2011223
37,-0.48042753,-0.4511996,"('fake', 'genuine')",-0.032694716,0.019275375,-0.2565611,-0.2159621,0.040599
38,-0.525522,-0.4822824,"('untruthful', 'truthful')",-0.079599656,0.05711735,-0.3025608,-0.2125825,0.0899783
39,1.3220155,1.2837702,"('exploitative', 'cooperative')",0.24016805,0.24355173,0.7810918,0.763661,-0.0174308
40,0.2709055,0.31145057,"('stingy', 'generous')",-1.7647783,-1.8291886,-0.7469364,-0.758869,-0.0119326
41,-0.28324288,-0.2981904,"('unforgiving', 'forgiving')",0.031327877,-0.09027296,-0.1259575,-0.1942317,-0.0682742
42,-0.81629586,-0.62828743,"('unreliable', 'reliable')",-3.409266,-3.3136616,-2.112781,-1.9709744,0.1418066
43,-1.0828426,-1.0087909,"('irresponsible', 'responsible')",0.10133438,0.14349923,-0.4907541,-0.4326458,0.0581083
44,0.16945443,0.25179008,"('prejudiced', 'unprejudiced')",-1.3202568,-1.2955898,-0.5754012,-0.5218999,0.0535013
45,-1.5595357,-1.5311978,"('incompetent', 'competent')",-0.43264496,-0.44282535,-0.9960904,-0.9870116,0.0090788
46,-1.6375166,-1.5647733,"('uncompetitive', 'competitive')",-0.9984972,-0.9712258,-1.3180069,-1.2679995,0.0500074
47,0.015445663,0.148197,"('stupid', 'smart')",5.362179,5.440142,2.6888123,2.7941697,0.1053574
48,-0.10635204,-0.16562583,"('unintelligent', 'intelligent')",0.7795073,0.7891344,0.3365776,0.3117543,-0.0248233
49,0.5189197,0.6146591,"('unable', 'able')",0.23772499,0.3827444,0.3783224,0.4987018,0.1203794
50,0.15117915,0.23056108,"('clumsy', 'skillful')",0.13397679,0.14614254,0.142578,0.1883518,0.0457738
51,-1.201305,-1.3336129,"('uneducated', 'educated')",0.38237387,0.3593348,-0.4094656,-0.487139,-0.0776734
52,1.0605111,0.7559364,"('irrational', 'rational')",0.67821616,0.49105954,0.8693637,0.623498,-0.2458657
53,0.18460476,0.049275972,"('uncreative', 'creative')",0.8816314,0.8326082,0.5331181,0.4409421,-0.092176
54,0.7450781,0.60187733,"('incapable', 'capable')",1.2261294,1.2942225,0.9856037,0.9480499,-0.0375538
55,-0.9720385,-0.9331257,"('incompetent', 'clever')",-0.24235405,-0.21223693,-0.6071963,-0.5726813,0.034515
