,elver_male,elver_female,tuple,average_male,average_female,female-male
0,-1.0794871,-1.1090814,"('unsociable', 'sociable')",-1.0794871,-1.1090814,-0.0295943
1,0.912294,0.44405618,"('unfriendly', 'friendly')",0.912294,0.4440562,-0.4682378
2,0.0061763152,0.113557145,"('unlikable', 'likable')",0.0061763,0.1135571,0.1073808
3,-0.5598482,-0.30407852,"('repellent', 'pleasant')",-0.5598482,-0.3040785,0.2557697
4,-2.5275407,-2.874396,"('disliked', 'liked')",-2.5275407,-2.8743961,-0.3468554
5,0.16105029,-0.10205732,"('distant', 'outgoing')",0.1610503,-0.1020573,-0.2631076
6,0.49244088,0.24878673,"('distant', 'open')",0.4924409,0.2487867,-0.2436542
7,-0.03942623,-0.021074537,"('insensitive', 'sensitive')",-0.0394262,-0.0210745,0.0183517
8,0.61348367,0.3811361,"('unaffectionate', 'affectionate')",0.6134837,0.3811361,-0.2323476
9,1.0028027,0.8424522,"('unaffectionate', 'caring')",1.0028027,0.8424522,-0.1603505
10,-0.6841831,-0.69390297,"('unsympathetic', 'sympathetic')",-0.6841831,-0.693903,-0.0097199
11,0.33453876,0.52176535,"('unhelpful', 'helpful')",0.3345388,0.5217654,0.1872266
12,-1.0606622,-1.227783,"('unsupportive', 'supportive')",-1.0606622,-1.227783,-0.1671208
13,-1.1204731,-0.82709056,"('impolite', 'polite')",-1.1204731,-0.8270906,0.2933825
14,-1.0993098,-0.910369,"('antisocial', 'social')",-1.0993098,-0.910369,0.1889408
15,0.9746821,0.8483397,"('boring', 'funny')",0.9746821,0.8483397,-0.1263424
16,-0.47907975,-0.55052984,"('unpopular', 'popular')",-0.4790798,-0.5505298,-0.07145
17,0.2504508,0.2665686,"('nasty', 'nice')",0.2504508,0.2665686,0.0161178
18,-0.13462959,-0.12834951,"('disagreeable', 'welcoming')",-0.1346296,-0.1283495,0.0062801
19,-0.16319104,-0.24781543,"('inhospitable', 'hospitable')",-0.163191,-0.2478154,-0.0846244
20,-0.35163224,-0.44890824,"('rough', 'thoughtful')",-0.3516322,-0.4489082,-0.097276
21,-2.0717514,-1.7699394,"('immoral', 'moral')",-2.0717514,-1.7699394,0.301812
22,-0.47283515,-0.5551374,"('untrustworthy', 'trustworthy')",-0.4728352,-0.5551374,-0.0823022
23,2.6864233,2.8645606,"('insincere', 'sincere')",2.6864233,2.8645606,0.1781373
24,0.11913802,0.13140717,"('dishonest', 'honest')",0.119138,0.1314072,0.0122692
25,1.0144597,0.9227074,"('egoistic', 'altruistic')",1.0144597,0.9227074,-0.0917523
26,1.2438833,0.77505577,"('hardhearted', 'benevolent')",1.2438833,0.7750558,-0.4688275
27,1.1417615,0.8655437,"('hardhearted', 'softhearted')",1.1417615,0.8655437,-0.2762178
28,0.16840392,0.12809707,"('disloyal', 'loyal')",0.1684039,0.1280971,-0.0403068
29,-0.398447,-0.6257481,"('unfair', 'fair')",-0.398447,-0.6257481,-0.2273011
30,0.009337297,0.218012,"('intolerant', 'tolerant')",0.0093373,0.218012,0.2086747
31,-0.27700257,-0.6061954,"('evil', 'good')",-0.2770026,-0.6061954,-0.3291928
32,0.01220735,-0.13674885,"('unkind', 'kind')",0.0122073,-0.1367489,-0.1489562
33,0.4882277,0.33223453,"('wrong', 'right')",0.4882277,0.3322345,-0.1559932
34,2.3792536,2.5217745,"('mean', 'honorable')",2.3792536,2.5217745,0.1425209
35,1.1843772,0.82570165,"('corrupt', 'incorrupt')",1.1843772,0.8257017,-0.3586755
36,0.75740796,0.34114355,"('hostile', 'amicable')",0.757408,0.3411435,-0.4162645
37,0.31230783,0.33222377,"('fake', 'genuine')",0.3123078,0.3322238,0.019916
38,-0.028527364,-0.047903433,"('untruthful', 'truthful')",-0.0285274,-0.0479034,-0.019376
39,-0.34519434,-0.03729501,"('exploitative', 'cooperative')",-0.3451943,-0.037295,0.3078993
40,-0.4449957,-0.62358755,"('stingy', 'generous')",-0.4449957,-0.6235875,-0.1785918
41,0.6898089,0.48247722,"('unforgiving', 'forgiving')",0.6898089,0.4824772,-0.2073317
42,-1.3911349,-1.3831879,"('unreliable', 'reliable')",-1.3911349,-1.3831879,0.007947
43,-0.2403953,-0.1638637,"('irresponsible', 'responsible')",-0.2403953,-0.1638637,0.0765316
44,-0.6716857,-0.60253197,"('prejudiced', 'unprejudiced')",-0.6716857,-0.602532,0.0691537
45,-0.043369647,-0.29824975,"('incompetent', 'competent')",-0.0433696,-0.2982498,-0.2548802
46,-1.0576197,-1.0405785,"('uncompetitive', 'competitive')",-1.0576197,-1.0405785,0.0170412
47,1.94668,2.122912,"('stupid', 'smart')",1.9466799,2.1229119,0.176232
48,-0.59162414,-0.52250993,"('unintelligent', 'intelligent')",-0.5916241,-0.5225099,0.0691142
49,-0.1645317,-0.00018354505,"('unable', 'able')",-0.1645317,-0.0001835,0.1643482
50,0.09819241,0.0025014207,"('clumsy', 'skillful')",0.0981924,0.0025014,-0.095691
51,-0.4529761,-0.39943305,"('uneducated', 'educated')",-0.4529761,-0.399433,0.0535431
52,-0.04670592,-0.1328185,"('irrational', 'rational')",-0.0467059,-0.1328185,-0.0861126
53,0.13487247,-0.18367477,"('uncreative', 'creative')",0.1348725,-0.1836748,-0.3185473
54,0.3932553,0.2605478,"('incapable', 'capable')",0.3932553,0.2605478,-0.1327075
55,-0.7243692,-0.5503558,"('incompetent', 'clever')",-0.7243692,-0.5503558,0.1740134
56,-0.41191,-0.2186299,"('impractical', 'practical')",-0.41191,-0.2186299,0.1932801
57,-0.6892204,-0.918578,"('unimaginative', 'imaginative')",-0.6892204,-0.918578,-0.2293576
58,-0.063308194,-0.21866861,"('undiscriminating', 'discriminating')",-0.0633082,-0.2186686,-0.1553604
59,0.9743099,1.033309,"('foolish', 'wise')",0.9743099,1.033309,0.0589991
60,-1.433802,-0.9382104,"('inefficient', 'efficient')",-1.433802,-0.9382104,0.4955916
61,-0.70312864,-0.84493697,"('illogical', 'logical')",-0.7031286,-0.844937,-0.1418084
62,-0.39890185,-0.08096749,"('incompetent', 'brilliant')",-0.3989018,-0.0809675,0.3179343
63,-0.46440625,-0.506876,"('unperceptive', 'insightful')",-0.4644063,-0.506876,-0.0424697
64,-3.5482357,-3.476558,"('shy', 'confident')",-3.5482357,-3.476558,0.0716777
65,-0.86216724,-0.55282444,"('insecure', 'secure')",-0.8621672,-0.5528244,0.3093428
66,0.2745329,0.04692218,"('inactive', 'active')",0.2745329,0.0469222,-0.2276107
67,-0.5603776,-0.3867401,"('doubtful', 'determined')",-0.5603776,-0.3867401,0.1736375
68,-0.8351525,-0.8386746,"('dependent', 'independent')",-0.8351525,-0.8386746,-0.0035221
69,-0.051607125,-0.24812792,"('lazy', 'industrious')",-0.0516071,-0.2481279,-0.1965208
70,0.15866888,0.18203962,"('lethargic', 'energetic')",0.1586689,0.1820396,0.0233707
71,0.286205,0.10858405,"('diffident', 'self-confident')",0.286205,0.108584,-0.177621
72,-0.5673179,-0.57627696,"('unambitious', 'ambitious')",-0.5673179,-0.576277,-0.0089591
73,-1.1313361,-1.1693429,"('helpless', 'self-reliant')",-1.1313361,-1.1693429,-0.0380068
74,-0.3967499,-0.5634893,"('undedicated', 'dedicated')",-0.3967499,-0.5634893,-0.1667394
75,0.8272694,0.6747938,"('meek', 'impulsive')",0.8272694,0.6747938,-0.1524756
76,-0.6711998,-0.3867663,"('anxious', 'daring')",-0.6711998,-0.3867663,0.2844335
77,-2.2827604,-2.0561898,"('unmotivated', 'motivated')",-2.2827604,-2.0561898,0.2265706
78,-1.0229105,-1.2374315,"('nonresilient', 'resilient')",-1.0229105,-1.2374315,-0.214521
79,0.47644454,0.20010397,"('wavering', 'unwavering')",0.4764445,0.200104,-0.2763405
80,-0.4495973,-0.4241979,"('dominated', 'dominating')",-0.4495973,-0.4241979,0.0253994
81,-1.4028382,-0.98645633,"('submissive', 'aggressive')",-1.4028382,-0.9864563,0.4163819
82,2.8203845,2.8290493,"('poor', 'rich')",2.8203845,2.8290493,0.0086648
83,-0.8962339,-0.8385793,"('powerless', 'powerful')",-0.8962339,-0.8385793,0.0576546
84,0.49998587,0.47666577,"('inferior', 'superior')",0.4999859,0.4766658,-0.0233201
85,0.61998224,0.2954636,"('insignificant', 'prestigious')",0.6199822,0.2954636,-0.3245186
86,-0.8777451,-1.1092899,"('uninfluential', 'influential')",-0.8777451,-1.1092899,-0.2315448
87,-0.5541234,-0.57115006,"('unsuccessful', 'successful')",-0.5541234,-0.5711501,-0.0170267
88,-0.4730026,-0.55054224,"('low', 'eminent')",-0.4730026,-0.5505422,-0.0775396
