,carnival_male,carnival_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,1.2649828,1.1539406,"('unsociable', 'sociable')",-0.14671518,-0.24761902,0.5591338,0.4531608,-0.105973
1,-0.6042567,-0.6529055,"('unfriendly', 'friendly')",1.3187197,1.2109011,0.3572315,0.2789978,-0.0782337
2,0.11146255,0.16677868,"('unlikable', 'likable')",0.5958977,0.6146735,0.3536801,0.3907261,0.037046
3,0.20809114,0.35492477,"('repellent', 'pleasant')",0.98392725,1.0054524,0.5960092,0.6801886,0.0841794
4,-1.2333437,-1.2946773,"('disliked', 'liked')",-7.907947,-8.047214,-4.5706453,-4.6709452,-0.1002999
5,-0.9695223,-1.0114958,"('distant', 'outgoing')",-0.33205885,-0.40260464,-0.6507906,-0.7070502,-0.0562596
6,-1.5956812,-1.5996763,"('distant', 'open')",-0.15378952,-0.21145903,-0.8747354,-0.9055676,-0.0308322
7,0.8078291,0.8697112,"('insensitive', 'sensitive')",0.32991496,0.42850578,0.568872,0.6491085,0.0802365
8,0.10528819,0.08569774,"('unaffectionate', 'affectionate')",0.80765325,0.78258294,0.4564707,0.4341403,-0.0223304
9,0.6825437,0.71838474,"('unaffectionate', 'caring')",1.2961066,1.3659343,0.9893252,1.0421596,0.0528344
10,0.68816024,0.73490196,"('unsympathetic', 'sympathetic')",-0.2619592,-0.15211071,0.2131005,0.2913956,0.0782951
11,0.47723386,0.58613944,"('unhelpful', 'helpful')",1.8046697,1.9528929,1.1409518,1.2695162,0.1285644
12,1.0489614,1.0642306,"('unsupportive', 'supportive')",-2.071989,-2.053087,-0.5115138,-0.4944282,0.0170856
13,1.1211292,1.0485675,"('impolite', 'polite')",-0.59585947,-0.5308572,0.2626348,0.2588552,-0.0037796
14,1.8569124,1.7873747,"('antisocial', 'social')",-0.05382601,-0.13446864,0.9015432,0.826453,-0.0750902
15,0.44595188,0.33730942,"('boring', 'funny')",-0.29631004,-0.3405637,0.0748209,-0.0016271,-0.076448
16,-0.8720281,-0.8848863,"('unpopular', 'popular')",0.24784818,0.16730087,-0.31209,-0.3587927,-0.0467027
17,-0.96295714,-0.8073588,"('nasty', 'nice')",-0.44155294,-0.3582095,-0.702255,-0.5827842,0.1194708
18,0.2838361,0.15927364,"('disagreeable', 'welcoming')",-0.39867488,-0.46739745,-0.0574194,-0.1540619,-0.0966425
19,-1.3342602,-1.2841758,"('inhospitable', 'hospitable')",-0.6837446,-0.61959445,-1.0090024,-0.9518851,0.0571173
20,-0.33300647,-0.25141037,"('rough', 'thoughtful')",0.86167896,0.854441,0.2643362,0.3015153,0.0371791
21,1.0945777,1.1013287,"('immoral', 'moral')",-0.32592574,-0.24740154,0.384326,0.4269636,0.0426376
22,-0.2723894,-0.30138376,"('untrustworthy', 'trustworthy')",-0.9633455,-0.9728929,-0.6178675,-0.6371383,-0.0192708
23,1.0788282,1.1555965,"('insincere', 'sincere')",6.440396,6.5293393,3.7596121,3.8424678,0.0828557
