,kazoo_male,kazoo_female,tuple,average_male,average_female,female-male
0,-0.7682198,-0.9070824,"('unsociable', 'sociable')",-0.7682198,-0.9070824,-0.1388626
1,-0.48308054,-0.6131781,"('unfriendly', 'friendly')",-0.4830805,-0.6131781,-0.1300976
2,0.18422817,0.21987696,"('unlikable', 'likable')",0.1842282,0.219877,0.0356488
3,-0.8834021,-0.70496166,"('repellent', 'pleasant')",-0.8834021,-0.7049617,0.1784404
4,-0.7281468,-0.687336,"('disliked', 'liked')",-0.7281468,-0.687336,0.0408108
5,-0.57039696,-0.5562332,"('distant', 'outgoing')",-0.570397,-0.5562332,0.0141638
6,-0.8300757,-0.8083224,"('distant', 'open')",-0.8300757,-0.8083224,0.0217533
7,-0.5558995,-0.5464217,"('insensitive', 'sensitive')",-0.5558995,-0.5464217,0.0094778
8,0.06571321,-0.071773395,"('unaffectionate', 'affectionate')",0.0657132,-0.0717734,-0.1374866
9,-0.61775035,-0.7249232,"('unaffectionate', 'caring')",-0.6177503,-0.7249232,-0.1071729
10,-1.5251228,-1.514946,"('unsympathetic', 'sympathetic')",-1.5251228,-1.514946,0.0101768
11,-0.28913033,-0.32906383,"('unhelpful', 'helpful')",-0.2891303,-0.3290638,-0.0399335
12,-1.2010356,-1.1328372,"('unsupportive', 'supportive')",-1.2010356,-1.1328372,0.0681984
13,-0.86099356,-0.9773381,"('impolite', 'polite')",-0.8609936,-0.9773381,-0.1163445
14,-0.35967913,-0.4094324,"('antisocial', 'social')",-0.3596791,-0.4094324,-0.0497533
15,1.4831537,1.336426,"('boring', 'funny')",1.4831537,1.336426,-0.1467277
16,-0.0027712882,-0.01569461,"('unpopular', 'popular')",-0.0027713,-0.0156946,-0.0129233
17,-0.59755045,-0.5423175,"('nasty', 'nice')",-0.5975505,-0.5423175,0.055233
18,0.112755835,0.07376512,"('disagreeable', 'welcoming')",0.1127558,0.0737651,-0.0389907
19,-0.79448086,-0.7527336,"('inhospitable', 'hospitable')",-0.7944809,-0.7527336,0.0417473
20,0.03313939,0.091119386,"('rough', 'thoughtful')",0.0331394,0.0911194,0.05798
21,-0.46568167,-0.5128899,"('immoral', 'moral')",-0.4656817,-0.5128899,-0.0472082
22,-0.52825564,-0.5427705,"('untrustworthy', 'trustworthy')",-0.5282556,-0.5427705,-0.0145149
23,0.46527296,0.42589733,"('insincere', 'sincere')",0.465273,0.4258973,-0.0393757
24,-0.9485054,-1.0186095,"('dishonest', 'honest')",-0.9485054,-1.0186095,-0.0701041
25,0.001031844,-0.11405731,"('egoistic', 'altruistic')",0.0010318,-0.1140573,-0.1150891
26,0.79264116,0.5696432,"('hardhearted', 'benevolent')",0.7926412,0.5696432,-0.222998
27,0.18693483,0.075440496,"('hardhearted', 'softhearted')",0.1869348,0.0754405,-0.1114943
28,-0.471637,-0.6420107,"('disloyal', 'loyal')",-0.471637,-0.6420107,-0.1703737
29,0.06700437,0.06024358,"('unfair', 'fair')",0.0670044,0.0602436,-0.0067608
30,0.3038265,0.24436486,"('intolerant', 'tolerant')",0.3038265,0.2443649,-0.0594616
31,-0.59625065,-0.46915883,"('evil', 'good')",-0.5962507,-0.4691588,0.1270919
32,0.13820416,-0.07951684,"('unkind', 'kind')",0.1382042,-0.0795168,-0.217721
33,-0.46667168,-0.54426295,"('wrong', 'right')",-0.4666717,-0.5442629,-0.0775912
34,0.39712626,0.55722195,"('mean', 'honorable')",0.3971263,0.5572219,0.1600956
35,0.36461172,0.29326057,"('corrupt', 'incorrupt')",0.3646117,0.2932606,-0.0713511
36,0.33586377,0.38283074,"('hostile', 'amicable')",0.3358638,0.3828307,0.0469669
37,-0.5248855,-0.43056113,"('fake', 'genuine')",-0.5248855,-0.4305611,0.0943244
38,-0.7334405,-0.74678653,"('untruthful', 'truthful')",-0.7334405,-0.7467865,-0.013346
39,0.36193407,0.41177708,"('exploitative', 'cooperative')",0.3619341,0.4117771,0.049843
40,-1.0294342,-1.0610864,"('stingy', 'generous')",-1.0294342,-1.0610864,-0.0316522
41,0.388004,0.32267597,"('unforgiving', 'forgiving')",0.388004,0.322676,-0.065328
42,-0.296322,-0.1403951,"('unreliable', 'reliable')",-0.296322,-0.1403951,0.1559269
43,-0.7483522,-0.71460986,"('irresponsible', 'responsible')",-0.7483522,-0.7146099,0.0337423
44,-0.34769008,-0.19244686,"('prejudiced', 'unprejudiced')",-0.3476901,-0.1924469,0.1552432
45,-0.79513305,-0.7128452,"('incompetent', 'competent')",-0.7951331,-0.7128452,0.0822879
46,-1.095995,-1.0782994,"('uncompetitive', 'competitive')",-1.0959949,-1.0782994,0.0176955
47,0.618962,0.61559,"('stupid', 'smart')",0.618962,0.61559,-0.003372
48,0.326851,0.25381738,"('unintelligent', 'intelligent')",0.326851,0.2538174,-0.0730336
49,-0.14070328,0.039801918,"('unable', 'able')",-0.1407033,0.0398019,0.1805052
50,0.51405287,0.6019748,"('clumsy', 'skillful')",0.5140529,0.6019748,0.0879219
51,-0.51944834,-0.7060704,"('uneducated', 'educated')",-0.5194483,-0.7060704,-0.1866221
52,0.37231386,0.21027811,"('irrational', 'rational')",0.3723139,0.2102781,-0.1620358
53,-0.44226363,-0.48311916,"('uncreative', 'creative')",-0.4422636,-0.4831192,-0.0408556
54,-0.31518698,-0.4268887,"('incapable', 'capable')",-0.315187,-0.4268887,-0.1117017
55,-0.055607557,-0.020856299,"('incompetent', 'clever')",-0.0556076,-0.0208563,0.0347513
56,-0.070452526,-0.0662967,"('impractical', 'practical')",-0.0704525,-0.0662967,0.0041558
57,-1.0879049,-1.1038791,"('unimaginative', 'imaginative')",-1.0879049,-1.1038791,-0.0159742
58,0.5433176,0.5314938,"('undiscriminating', 'discriminating')",0.5433176,0.5314938,-0.0118238
59,0.43564627,0.36737868,"('foolish', 'wise')",0.4356463,0.3673787,-0.0682676
60,-0.36591825,-0.31962112,"('inefficient', 'efficient')",-0.3659182,-0.3196211,0.0462971
61,-0.77758014,-0.95836276,"('illogical', 'logical')",-0.7775801,-0.9583628,-0.1807827
62,-0.60317457,-0.5270799,"('incompetent', 'brilliant')",-0.6031746,-0.5270799,0.0760947
63,-0.08547724,-0.060222737,"('unperceptive', 'insightful')",-0.0854772,-0.0602227,0.0252545
64,-1.7775133,-1.7436454,"('shy', 'confident')",-1.7775133,-1.7436454,0.0338679
65,-0.58868414,-0.6089264,"('insecure', 'secure')",-0.5886841,-0.6089264,-0.0202423
66,-1.5460259,-1.5533454,"('inactive', 'active')",-1.5460259,-1.5533454,-0.0073195
67,0.3992405,0.4989657,"('doubtful', 'determined')",0.3992405,0.4989657,0.0997252
68,0.0010784008,0.024868105,"('dependent', 'independent')",0.0010784,0.0248681,0.0237897
69,-0.35382485,-0.24949184,"('lazy', 'industrious')",-0.3538249,-0.2494918,0.1043331
70,-0.7853125,-0.6893719,"('lethargic', 'energetic')",-0.7853125,-0.6893719,0.0959406
71,-0.22244945,-0.28148136,"('diffident', 'self-confident')",-0.2224495,-0.2814814,-0.0590319
72,-0.5734656,-0.6757221,"('unambitious', 'ambitious')",-0.5734656,-0.6757221,-0.1022565
73,-0.12041334,-0.11947483,"('helpless', 'self-reliant')",-0.1204133,-0.1194748,0.0009385
74,0.08318515,0.1483669,"('undedicated', 'dedicated')",0.0831852,0.1483669,0.0651817
75,0.13949756,0.25148386,"('meek', 'impulsive')",0.1394976,0.2514839,0.1119863
76,-0.27668732,-0.07411736,"('anxious', 'daring')",-0.2766873,-0.0741174,0.2025699
77,-0.8695315,-0.8640705,"('unmotivated', 'motivated')",-0.8695315,-0.8640705,0.005461
78,-0.48349676,-0.43447486,"('nonresilient', 'resilient')",-0.4834968,-0.4344749,0.0490219
79,-0.71100163,-0.6203935,"('wavering', 'unwavering')",-0.7110016,-0.6203935,0.0906081
80,-0.76465,-0.8111047,"('dominated', 'dominating')",-0.76465,-0.8111047,-0.0464547
81,-0.93032485,-1.026944,"('submissive', 'aggressive')",-0.9303249,-1.026944,-0.0966191
82,0.8550197,0.81771404,"('poor', 'rich')",0.8550197,0.817714,-0.0373057
83,-0.35045806,-0.4653636,"('powerless', 'powerful')",-0.3504581,-0.4653636,-0.1149055
84,0.4532377,0.34849197,"('inferior', 'superior')",0.4532377,0.348492,-0.1047457
85,0.28890833,0.24942024,"('insignificant', 'prestigious')",0.2889083,0.2494202,-0.0394881
86,-1.0177562,-1.2346824,"('uninfluential', 'influential')",-1.0177562,-1.2346824,-0.2169262
87,-0.5477584,-0.71223545,"('unsuccessful', 'successful')",-0.5477584,-0.7122355,-0.1644771
88,-0.08126139,-0.17367479,"('low', 'eminent')",-0.0812614,-0.1736748,-0.0924134
