,mgm_male,mgm_female,tuple,resorts_male,resorts_female,international_male,international_female,average_male,average_female,female-male
0,1.7132063,1.5553223,"('unsociable', 'sociable')",0.89111525,0.7846798,0.3277916,0.2997589,0.9773711,0.8799203,-0.0974508
1,1.0877715,0.9978769,"('unfriendly', 'friendly')",2.0462239,2.1924498,1.4600134,1.3809638,1.5313363,1.5237635,-0.0075728
2,0.91946197,0.9873087,"('unlikable', 'likable')",1.4453061,1.4504993,0.53890896,0.6257426,0.9678923,1.0211836,0.0532913
3,-0.8285733,-0.77121866,"('repellent', 'pleasant')",-1.372395,-1.2945186,0.78552616,0.881962,-0.471814,-0.3945917,0.0772223
4,-0.1737223,-0.17185012,"('disliked', 'liked')",0.3697793,0.3240979,-7.3364897,-7.2543216,-2.3801443,-2.3673579,0.0127864
5,0.65709877,0.7428196,"('distant', 'outgoing')",1.9261924,2.0028253,-0.30023587,-0.2202701,0.7610184,0.8417916,0.0807732
6,0.96279657,1.050549,"('distant', 'open')",1.7569746,1.901668,0.1885861,0.2439487,0.9694524,1.0653886,0.0959362
7,0.60720426,0.5927868,"('insensitive', 'sensitive')",-0.023784056,0.08289845,0.14715391,0.16969594,0.2435247,0.2817937,0.038269
8,1.4171218,1.4195079,"('unaffectionate', 'affectionate')",1.7553564,1.7083529,0.73946774,0.6637999,1.3039819,1.2638869,-0.040095
9,2.20918,2.2224627,"('unaffectionate', 'caring')",2.2554977,2.2564104,1.7983766,1.7796237,2.0876848,2.0861657,-0.0015191
10,0.52881163,0.44423538,"('unsympathetic', 'sympathetic')",-2.100499,-2.039989,-0.030208157,-0.004454028,-0.5339651,-0.5334026,0.0005625
11,-0.1597033,-0.17760836,"('unhelpful', 'helpful')",-0.8697944,-0.87415713,2.939462,2.9395137,0.6366547,0.6292494,-0.0074053
12,1.676489,1.6612834,"('unsupportive', 'supportive')",1.0678976,1.105677,-1.7711073,-1.7215977,0.3244265,0.3484542,0.0240277
13,0.17385846,0.046975568,"('impolite', 'polite')",-0.6427731,-0.6918866,0.51617557,0.4646874,0.0157536,-0.0600745,-0.0758281
