,emerson_male,emerson_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
0,-0.7408565,-0.8301629,"('unsociable', 'sociable')",-0.85735947,-0.8228673,-0.12187329,-0.3835963,-0.5733631,-0.6788754,-0.1055123
1,0.34312236,0.3030478,"('unfriendly', 'friendly')",0.57841146,0.594349,1.4785383,1.397586,0.800024,0.7649943,-0.0350297
2,0.61176395,0.6278789,"('unlikable', 'likable')",0.3731169,0.4876209,1.0459903,1.1403043,0.6769571,0.7519347,0.0749776
3,-0.8558267,-0.7068098,"('repellent', 'pleasant')",-0.9128296,-0.78423107,0.5714117,0.62601596,-0.3990815,-0.2883417,0.1107398
4,0.37624586,0.39589712,"('disliked', 'liked')",0.4355357,0.33160663,-6.4625735,-6.4138374,-1.8835974,-1.8954446,-0.0118472
5,0.26252478,0.34160912,"('distant', 'outgoing')",0.69931966,0.68270916,-0.77274925,-0.53140366,0.0630317,0.1643049,0.1012732
6,0.27900597,0.40192217,"('distant', 'open')",0.4445812,0.48357815,-0.5443623,-0.28244415,0.0597416,0.2010187,0.1412771
7,-0.3250827,-0.31353414,"('insensitive', 'sensitive')",-0.7212083,-0.5450725,-0.07730281,-0.13458733,-0.3745313,-0.3310647,0.0434666
8,0.97663146,0.948763,"('unaffectionate', 'affectionate')",0.36315155,0.33319122,0.4252773,0.39429966,0.5883534,0.5587513,-0.0296021
9,0.7136091,0.72347885,"('unaffectionate', 'caring')",0.10262943,0.06652862,0.9060662,0.82533103,0.5741016,0.5384462,-0.0356554
10,-0.118464336,-0.15790088,"('unsympathetic', 'sympathetic')",-1.8438696,-1.8226969,-0.01529121,-0.27315447,-0.6592084,-0.7512507,-0.0920423
11,-0.097761214,-0.18593842,"('unhelpful', 'helpful')",-0.21277806,-0.2001991,2.514438,2.3354955,0.7346329,0.649786,-0.0848469
12,0.7859943,0.84752095,"('unsupportive', 'supportive')",-0.11246958,0.034007303,-1.8733073,-1.8594407,-0.3999275,-0.3259708,0.0739567
13,-0.93256736,-1.0110229,"('impolite', 'polite')",-0.6619582,-0.5787499,-0.388975,-0.51926744,-0.6611669,-0.7030134,-0.0418465
14,-0.46315137,-0.47355035,"('antisocial', 'social')",0.01864503,0.088719174,-0.31770962,-0.49134696,-0.254072,-0.2920594,-0.0379874
15,0.5055328,0.42115024,"('boring', 'funny')",0.36325303,0.28601426,0.4621149,0.4397546,0.4436336,0.3823064,-0.0613272
16,-0.41671032,-0.46129835,"('unpopular', 'popular')",0.010947023,-0.033944003,0.27769643,0.20981455,-0.042689,-0.0951426,-0.0524536
17,-0.384294,-0.31289902,"('nasty', 'nice')",-0.71859086,-0.64827776,-0.21584962,-0.17742218,-0.4395782,-0.379533,0.0600452
18,0.37573478,0.45679623,"('disagreeable', 'welcoming')",-0.11054634,0.022194345,-1.0806077,-0.9951231,-0.2718064,-0.1720442,0.0997622
19,0.32123482,0.4391835,"('inhospitable', 'hospitable')",0.20657952,0.17681047,-0.15525296,-0.10735797,0.1241871,0.1695453,0.0453582
20,0.21666184,0.27646294,"('rough', 'thoughtful')",-0.32361734,-0.17297539,0.47518745,0.5176936,0.122744,0.2070604,0.0843164
21,-0.60566163,-0.6496951,"('immoral', 'moral')",-0.8087713,-0.75305825,-0.6041379,-0.6907549,-0.672857,-0.6978361,-0.0249791
22,-0.6923032,-0.62714607,"('untrustworthy', 'trustworthy')",-1.4050355,-1.3803701,-0.8234599,-0.8703036,-0.9735995,-0.9592733,0.0143262
23,0.107780606,0.09756669,"('insincere', 'sincere')",-0.8679468,-0.77761954,5.426634,5.1979227,1.5554892,1.5059566,-0.0495326
24,1.1859618,1.1162895,"('dishonest', 'honest')",-0.061719395,0.012688898,0.7588076,0.65104556,0.6276833,0.5933413,-0.034342
25,0.062100187,0.06847201,"('egoistic', 'altruistic')",0.79692787,0.8553549,1.086474,1.0257578,0.6485007,0.6498616,0.0013609
26,2.0041628,1.8227457,"('hardhearted', 'benevolent')",2.1701941,2.1220229,1.9178946,1.71853,2.0307506,1.8877662,-0.1429844
27,-0.2771963,-0.24861625,"('hardhearted', 'softhearted')",-0.5067986,-0.3555359,0.47254458,0.54035234,-0.1038168,-0.0212666,0.0825502
28,-0.39749768,-0.58474374,"('disloyal', 'loyal')",-0.36343193,-0.4476794,1.0230688,0.70339876,0.0873797,-0.1096748,-0.1970545
29,-0.8912643,-0.7999246,"('unfair', 'fair')",-0.7473141,-0.56697595,-0.7692393,-0.7780087,-0.8026059,-0.7149698,0.0876361
30,0.09291357,0.14840093,"('intolerant', 'tolerant')",-0.24291383,-0.20097074,0.47243658,0.4574883,0.1074788,0.1349728,0.027494
31,-0.49528894,-0.25507185,"('evil', 'good')",-0.2632159,-0.14302161,-1.4805095,-1.1515749,-0.7463381,-0.5165561,0.229782
32,0.18063258,-0.05561789,"('unkind', 'kind')",-0.527905,-0.5685327,1.0570109,0.6801339,0.2365795,0.0186611,-0.2179184
33,0.35593754,0.30430296,"('wrong', 'right')",0.96807975,0.91813356,-0.6829734,-0.68532485,0.2136813,0.1790372,-0.0346441
34,-0.8079572,-0.6406646,"('mean', 'honorable')",-0.39744225,-0.15654317,4.822025,5.0173345,1.2055418,1.4067089,0.2011671
35,0.66474026,0.5618352,"('corrupt', 'incorrupt')",-0.023887493,-0.16341248,-0.85464805,-0.8147735,-0.0712651,-0.1387836,-0.0675185
36,0.087327376,0.15252426,"('hostile', 'amicable')",-0.2661302,-0.28603256,-0.6559516,-0.62349796,-0.2782515,-0.2523354,0.0259161
37,0.5041646,0.48648974,"('fake', 'genuine')",0.20277068,0.29546204,0.27242035,0.3099349,0.3264519,0.3639623,0.0375104
38,0.15250582,0.17759652,"('untruthful', 'truthful')",0.05941166,0.03306812,0.33055288,0.3445215,0.1808234,0.1850621,0.0042387
39,1.102537,1.1954633,"('exploitative', 'cooperative')",-0.32464454,-0.21374957,0.2791609,0.34817263,0.3523511,0.4432954,0.0909443
40,1.036267,1.1368355,"('stingy', 'generous')",0.27184126,0.41276926,-2.297106,-2.1714413,-0.3296659,-0.2072789,0.122387
41,0.5183652,0.63976485,"('unforgiving', 'forgiving')",-1.0893297,-0.9630375,0.31927118,0.26740253,-0.0838978,-0.0186234,0.0652744
42,-0.1635533,0.015557613,"('unreliable', 'reliable')",-1.5225532,-1.3859705,-2.6519868,-2.583222,-1.4460311,-1.3178782,0.1281529
43,0.45845926,0.5650509,"('irresponsible', 'responsible')",-0.6940106,-0.49062762,0.34097046,0.4098344,0.0351397,0.1614192,0.1262795
44,-0.9110203,-0.86528563,"('prejudiced', 'unprejudiced')",-0.83841544,-0.740537,-1.4019297,-1.3136617,-1.0504551,-0.9731614,0.0772937
45,-0.55198634,-0.4983818,"('incompetent', 'competent')",-1.730226,-1.5666176,-0.28295684,-0.42169017,-0.8550564,-0.8288965,0.0261599
46,-0.21731406,-0.22160754,"('uncompetitive', 'competitive')",-0.9665068,-0.8094094,-0.68198794,-0.7275064,-0.6219362,-0.5861744,0.0357618
47,-0.5188484,-0.51731145,"('stupid', 'smart')",0.0015403256,0.065842554,5.0728526,5.0574026,1.5185148,1.5353112,0.0167964
48,-0.06421375,-0.1568331,"('unintelligent', 'intelligent')",0.045253187,0.10232477,-0.23481525,-0.23250365,-0.0845919,-0.0956707,-0.0110788
49,-0.8756708,-0.79612,"('unable', 'able')",-0.7130894,-0.58872783,-0.788414,-0.70646024,-0.7923914,-0.6971027,0.0952887
50,0.554283,0.44211158,"('clumsy', 'skillful')",-0.30409175,-0.50614256,0.012656271,-0.13722566,0.0876158,-0.0670855,-0.1547013
51,0.32023677,0.263234,"('uneducated', 'educated')",-0.21649478,-0.36772048,0.53092885,0.18124625,0.211557,0.0255866,-0.1859704
52,0.38874093,0.29953876,"('irrational', 'rational')",0.1249863,-0.09778236,-0.26607054,-0.2452966,0.0825522,-0.0145134,-0.0970656
53,0.3456521,0.42937943,"('uncreative', 'creative')",0.049973708,0.12952015,0.47156075,0.40850726,0.2890622,0.322469,0.0334068
54,-0.013485119,-0.060316645,"('incapable', 'capable')",-0.7437894,-0.7641577,0.7481851,0.5462532,-0.0030298,-0.0927404,-0.0897106
55,-0.7898055,-0.7988738,"('incompetent', 'clever')",-1.3499756,-1.1979833,0.00674156,-0.096166685,-0.7110132,-0.6976746,0.0133386
56,0.20842148,0.19241324,"('impractical', 'practical')",0.6638089,0.7121575,0.18595172,0.084744945,0.3527274,0.3297719,-0.0229555
57,-0.262887,-0.23402236,"('unimaginative', 'imaginative')",-0.31058508,-0.28353912,-3.1353915,-3.1677473,-1.2362878,-1.2284362,0.0078516
58,0.28006268,0.44899613,"('undiscriminating', 'discriminating')",0.03845849,0.17433877,0.17408127,0.28510404,0.1642008,0.302813,0.1386122
59,0.81644464,0.80740845,"('foolish', 'wise')",0.85871077,0.7235806,0.0050076507,0.06556341,0.5600543,0.5321842,-0.0278701
60,-0.65124214,-0.6362259,"('inefficient', 'efficient')",-0.026178619,0.19228208,-0.12409218,-0.018568825,-0.267171,-0.1541709,0.1130001
61,-0.43387023,-0.52490705,"('illogical', 'logical')",-0.42311814,-0.45659223,-0.47599015,-0.59322244,-0.4443262,-0.5249073,-0.0805811
62,-0.27823603,-0.16937229,"('incompetent', 'brilliant')",-0.47273836,-0.32799655,-0.08838497,0.034098756,-0.2797865,-0.1544234,0.1253631
63,0.27823088,0.3818102,"('unperceptive', 'insightful')",-0.71793115,-0.6633846,0.32560328,0.31229347,-0.0380323,0.0102397,0.048272
64,-0.034896616,-0.016897276,"('shy', 'confident')",-0.45406425,-0.49214357,-5.560529,-5.511456,-2.0164967,-2.0068323,0.0096644
65,-1.1793919,-1.2963774,"('insecure', 'secure')",-1.0456488,-1.0331464,0.038094185,-0.13849568,-0.7289821,-0.8226732,-0.0936911
66,0.092836276,0.19920044,"('inactive', 'active')",-0.15751934,-0.074108705,0.105385505,0.14164166,0.0135675,0.0889111,0.0753436
67,0.4081798,0.34113353,"('doubtful', 'determined')",0.34858456,0.31872374,0.16422641,0.032637805,0.3069969,0.2308317,-0.0761652
68,-0.47013962,-0.49513456,"('dependent', 'independent')",-1.264705,-1.3188539,-1.739198,-1.7128797,-1.1580141,-1.1756227,-0.0176086
69,0.04779637,0.19567314,"('lazy', 'industrious')",0.84600407,0.84839493,-1.1673694,-0.84648925,-0.0911896,0.0658596,0.1570492
70,0.19022703,0.28145587,"('lethargic', 'energetic')",-0.8342868,-0.6413476,0.2335898,0.25148863,-0.1368233,-0.0361344,0.1006889
71,0.57631075,0.5070055,"('diffident', 'self-confident')",0.5758272,0.70093864,0.0028422922,-0.011097896,0.3849934,0.3989487,0.0139553
72,0.7063703,0.71582067,"('unambitious', 'ambitious')",0.6283754,0.642774,-0.81243885,-0.7253721,0.1741023,0.2110742,0.0369719
