,accordion_male,accordion_female,tuple,average_male,average_female,female-male
0,-0.29064825,-0.28070888,"('unsociable', 'sociable')",-0.2906483,-0.2807089,0.0099394
1,1.3540202,1.2782665,"('unfriendly', 'friendly')",1.3540202,1.2782665,-0.0757537
2,0.0105754845,0.099802986,"('unlikable', 'likable')",0.0105755,0.099803,0.0892275
3,0.7717548,0.790742,"('repellent', 'pleasant')",0.7717548,0.790742,0.0189872
4,-7.069242,-7.147364,"('disliked', 'liked')",-7.069242,-7.1473641,-0.0781221
5,-0.38520372,-0.36713943,"('distant', 'outgoing')",-0.3852037,-0.3671394,0.0180643
6,0.1831165,0.15559825,"('distant', 'open')",0.1831165,0.1555983,-0.0275182
7,0.43788478,0.57324994,"('insensitive', 'sensitive')",0.4378848,0.5732499,0.1353651
8,1.204119,1.1148837,"('unaffectionate', 'affectionate')",1.204119,1.1148837,-0.0892353
9,1.2406137,1.2664549,"('unaffectionate', 'caring')",1.2406137,1.2664549,0.0258412
10,0.7685317,0.84868926,"('unsympathetic', 'sympathetic')",0.7685317,0.8486893,0.0801576
11,1.2906791,1.2889073,"('unhelpful', 'helpful')",1.2906791,1.2889073,-0.0017718
12,-1.8496568,-1.8114047,"('unsupportive', 'supportive')",-1.8496568,-1.8114047,0.0382521
13,-0.4038155,-0.36292976,"('impolite', 'polite')",-0.4038155,-0.3629298,0.0408857
14,0.023536958,0.023295423,"('antisocial', 'social')",0.023537,0.0232954,-0.0002416
15,0.09640339,0.020727754,"('boring', 'funny')",0.0964034,0.0207278,-0.0756756
16,-0.4370814,-0.37206507,"('unpopular', 'popular')",-0.4370814,-0.3720651,0.0650163
17,-0.19852158,-0.18698628,"('nasty', 'nice')",-0.1985216,-0.1869863,0.0115353
18,-0.15564609,-0.16304879,"('disagreeable', 'welcoming')",-0.1556461,-0.1630488,-0.0074027
19,-0.65538454,-0.66220087,"('inhospitable', 'hospitable')",-0.6553845,-0.6622009,-0.0068164
20,0.9296173,0.87029946,"('rough', 'thoughtful')",0.9296173,0.8702995,-0.0593178
21,-0.41174102,-0.31540316,"('immoral', 'moral')",-0.411741,-0.3154032,0.0963378
22,-0.53083587,-0.5375234,"('untrustworthy', 'trustworthy')",-0.5308359,-0.5375234,-0.0066875
23,5.9072137,5.949354,"('insincere', 'sincere')",5.9072137,5.9493542,0.0421405
24,1.1993958,1.1362203,"('dishonest', 'honest')",1.1993958,1.1362203,-0.0631755
25,1.2013255,1.0889598,"('egoistic', 'altruistic')",1.2013255,1.0889598,-0.1123657
26,0.6029449,0.5879442,"('hardhearted', 'benevolent')",0.6029449,0.5879442,-0.0150007
27,1.567984,1.4480897,"('hardhearted', 'softhearted')",1.567984,1.4480897,-0.1198943
28,0.92429715,0.9251095,"('disloyal', 'loyal')",0.9242972,0.9251095,0.0008123
29,-0.64760137,-0.7717485,"('unfair', 'fair')",-0.6476014,-0.7717485,-0.1241471
30,0.6754822,0.69085133,"('intolerant', 'tolerant')",0.6754822,0.6908513,0.0153691
31,-0.9484091,-0.9848247,"('evil', 'good')",-0.9484091,-0.9848247,-0.0364156
32,0.6997292,0.6846741,"('unkind', 'kind')",0.6997292,0.6846741,-0.0150551
33,-0.5108211,-0.49773982,"('wrong', 'right')",-0.5108211,-0.4977398,0.0130813
34,4.2602234,4.3472743,"('mean', 'honorable')",4.2602234,4.3472743,0.0870509
35,-0.41711503,-0.67235506,"('corrupt', 'incorrupt')",-0.417115,-0.6723551,-0.2552401
36,-0.37832844,-0.48931453,"('hostile', 'amicable')",-0.3783284,-0.4893145,-0.1109861
37,0.93808895,0.918942,"('fake', 'genuine')",0.938089,0.918942,-0.019147
38,-0.4309218,-0.4180448,"('untruthful', 'truthful')",-0.4309218,-0.4180448,0.012877
