,morbid_male,morbid_female,tuple,average_male,average_female,female-male
0,-0.59448266,-0.69887793,"('unsociable', 'sociable')",-0.5944827,-0.6988779,-0.1043952
1,0.12084006,-0.14042121,"('unfriendly', 'friendly')",0.1208401,-0.1404212,-0.2612613
2,-0.21327144,-0.27579966,"('unlikable', 'likable')",-0.2132714,-0.2757997,-0.0625283
3,-1.8293455,-1.7742091,"('repellent', 'pleasant')",-1.8293455,-1.7742091,0.0551364
4,-3.2048922,-3.0660357,"('disliked', 'liked')",-3.2048922,-3.0660357,0.1388565
5,0.0115620345,-0.082166076,"('distant', 'outgoing')",0.011562,-0.0821661,-0.0937281
6,-0.21106319,-0.32952076,"('distant', 'open')",-0.2110632,-0.3295208,-0.1184576
7,-1.1590356,-1.1906041,"('insensitive', 'sensitive')",-1.1590356,-1.1906041,-0.0315685
8,0.22991812,-0.0166101,"('unaffectionate', 'affectionate')",0.2299181,-0.0166101,-0.2465282
9,-0.01734016,-0.18108313,"('unaffectionate', 'caring')",-0.0173402,-0.1810831,-0.1637429
10,-1.8046772,-1.790133,"('unsympathetic', 'sympathetic')",-1.8046772,-1.790133,0.0145442
11,-0.32068586,-0.31859705,"('unhelpful', 'helpful')",-0.3206859,-0.318597,0.0020889
12,-1.599084,-1.5150912,"('unsupportive', 'supportive')",-1.599084,-1.5150912,0.0839928
13,-1.7088406,-1.7786041,"('impolite', 'polite')",-1.7088406,-1.7786041,-0.0697635
14,-1.0464814,-1.0773898,"('antisocial', 'social')",-1.0464814,-1.0773898,-0.0309084
15,0.2920182,0.20883836,"('boring', 'funny')",0.2920182,0.2088384,-0.0831798
16,0.17230566,0.076265454,"('unpopular', 'popular')",0.1723057,0.0762655,-0.0960402
17,-1.4500513,-1.4792372,"('nasty', 'nice')",-1.4500513,-1.4792372,-0.0291859
18,-0.18352634,-0.34040147,"('disagreeable', 'welcoming')",-0.1835263,-0.3404015,-0.1568752
19,-0.98440945,-1.0356749,"('inhospitable', 'hospitable')",-0.9844095,-1.0356749,-0.0512654
20,0.19420838,0.108879276,"('rough', 'thoughtful')",0.1942084,0.1088793,-0.0853291
21,-1.2674531,-1.205805,"('immoral', 'moral')",-1.2674531,-1.2058049,0.0616482
22,-1.1336337,-1.1547635,"('untrustworthy', 'trustworthy')",-1.1336337,-1.1547635,-0.0211298
23,1.1807939,0.95767516,"('insincere', 'sincere')",1.1807939,0.9576752,-0.2231187
24,-0.775169,-0.9149857,"('dishonest', 'honest')",-0.775169,-0.9149857,-0.1398167
25,0.44221532,0.19383743,"('egoistic', 'altruistic')",0.4422153,0.1938374,-0.2483779
26,1.38907,1.1660066,"('hardhearted', 'benevolent')",1.38907,1.1660066,-0.2230634
27,0.4187521,0.23192887,"('hardhearted', 'softhearted')",0.4187521,0.2319289,-0.1868232
28,-0.03953945,-0.23759711,"('disloyal', 'loyal')",-0.0395394,-0.2375971,-0.1980577
29,-0.86711216,-0.9666516,"('unfair', 'fair')",-0.8671122,-0.9666516,-0.0995394
30,-0.9342078,-0.9915247,"('intolerant', 'tolerant')",-0.9342078,-0.9915247,-0.0573169
31,-0.86272776,-0.89043605,"('evil', 'good')",-0.8627278,-0.8904361,-0.0277083
32,0.21983136,0.038324207,"('unkind', 'kind')",0.2198314,0.0383242,-0.1815072
33,-0.2748113,-0.41521114,"('wrong', 'right')",-0.2748113,-0.4152111,-0.1403998
34,1.6783522,1.6478345,"('mean', 'honorable')",1.6783522,1.6478345,-0.0305177
35,0.8704296,0.72553873,"('corrupt', 'incorrupt')",0.8704296,0.7255387,-0.1448909
36,-0.5218671,-0.6834577,"('hostile', 'amicable')",-0.5218671,-0.6834577,-0.1615906
37,-0.7344281,-0.7730171,"('fake', 'genuine')",-0.7344281,-0.7730171,-0.038589
38,-0.85946566,-0.8643588,"('untruthful', 'truthful')",-0.8594657,-0.8643588,-0.0048931
39,-0.25583068,-0.25901112,"('exploitative', 'cooperative')",-0.2558307,-0.2590111,-0.0031804
40,-1.3675594,-1.4962549,"('stingy', 'generous')",-1.3675594,-1.4962549,-0.1286955
41,-0.10216425,-0.18059555,"('unforgiving', 'forgiving')",-0.1021643,-0.1805955,-0.0784312
42,-2.042118,-1.93078,"('unreliable', 'reliable')",-2.0421181,-1.9307801,0.111338
43,-0.696338,-0.7098758,"('irresponsible', 'responsible')",-0.696338,-0.7098758,-0.0135378
44,-0.9361409,-0.8707153,"('prejudiced', 'unprejudiced')",-0.9361409,-0.8707153,0.0654256
45,-1.5842639,-1.5485646,"('incompetent', 'competent')",-1.5842639,-1.5485646,0.0356993
46,-1.8926555,-1.87825,"('uncompetitive', 'competitive')",-1.8926555,-1.87825,0.0144055
47,1.2580571,1.0878233,"('stupid', 'smart')",1.2580571,1.0878233,-0.1702338
48,0.1972823,0.1245896,"('unintelligent', 'intelligent')",0.1972823,0.1245896,-0.0726927
49,-0.07286647,-0.009682501,"('unable', 'able')",-0.0728665,-0.0096825,0.063184
50,-0.22662681,-0.3291011,"('clumsy', 'skillful')",-0.2266268,-0.3291011,-0.1024743
51,-0.9879991,-1.0113893,"('uneducated', 'educated')",-0.9879991,-1.0113893,-0.0233902
52,-0.3727979,-0.5635253,"('irrational', 'rational')",-0.3727979,-0.5635253,-0.1907274
53,-0.7955861,-0.98736143,"('uncreative', 'creative')",-0.7955861,-0.9873614,-0.1917753
54,0.26234594,0.1653939,"('incapable', 'capable')",0.2623459,0.1653939,-0.096952
55,-0.7000127,-0.655842,"('incompetent', 'clever')",-0.7000127,-0.655842,0.0441707
56,-0.33174005,-0.26022002,"('impractical', 'practical')",-0.3317401,-0.26022,0.0715201
57,-2.1960104,-2.1255798,"('unimaginative', 'imaginative')",-2.1960104,-2.1255798,0.0704306
58,-0.16865861,-0.19255485,"('undiscriminating', 'discriminating')",-0.1686586,-0.1925548,-0.0238962
59,0.062539056,0.0075307805,"('foolish', 'wise')",0.0625391,0.0075308,-0.0550083
60,-0.40827352,-0.35898465,"('inefficient', 'efficient')",-0.4082735,-0.3589846,0.0492889
61,-0.98588634,-1.2152603,"('illogical', 'logical')",-0.9858863,-1.2152603,-0.229374
62,-0.82566524,-0.7375257,"('incompetent', 'brilliant')",-0.8256652,-0.7375257,0.0881395
63,-0.90461004,-0.86210716,"('unperceptive', 'insightful')",-0.90461,-0.8621072,0.0425028
64,-3.4001408,-3.1801846,"('shy', 'confident')",-3.4001408,-3.1801846,0.2199562
65,-1.078173,-1.1129336,"('insecure', 'secure')",-1.078173,-1.1129336,-0.0347606
66,-1.1653038,-1.2304817,"('inactive', 'active')",-1.1653038,-1.2304817,-0.0651779
67,0.18236329,0.21179448,"('doubtful', 'determined')",0.1823633,0.2117945,0.0294312
68,-0.36270735,-0.34983265,"('dependent', 'independent')",-0.3627073,-0.3498327,0.0128746
69,0.13545448,0.1019877,"('lazy', 'industrious')",0.1354545,0.1019877,-0.0334668
70,-1.6639932,-1.6496371,"('lethargic', 'energetic')",-1.6639932,-1.6496371,0.0143561
71,0.2373246,0.19136702,"('diffident', 'self-confident')",0.2373246,0.191367,-0.0459576
72,-0.028149737,-0.08445211,"('unambitious', 'ambitious')",-0.0281497,-0.0844521,-0.0563024
73,-1.140384,-1.042157,"('helpless', 'self-reliant')",-1.140384,-1.0421571,0.0982269
74,-0.70450175,-0.78187454,"('undedicated', 'dedicated')",-0.7045017,-0.7818745,-0.0773728
75,-0.029479574,0.07868726,"('meek', 'impulsive')",-0.0294796,0.0786873,0.1081669
76,-0.8448673,-0.7280107,"('anxious', 'daring')",-0.8448673,-0.7280107,0.1168566
77,-1.1041596,-1.0279732,"('unmotivated', 'motivated')",-1.1041596,-1.0279732,0.0761864
78,0.5600693,0.55768067,"('nonresilient', 'resilient')",0.5600693,0.5576807,-0.0023886
79,-0.48012656,-0.537606,"('wavering', 'unwavering')",-0.4801266,-0.537606,-0.0574794
80,-0.69802105,-0.6815143,"('dominated', 'dominating')",-0.6980211,-0.6815143,0.0165068
81,-1.0046793,-0.8165843,"('submissive', 'aggressive')",-1.0046793,-0.8165843,0.188095
82,2.032743,1.8867514,"('poor', 'rich')",2.032743,1.8867514,-0.1459916
83,-0.29848945,-0.26347125,"('powerless', 'powerful')",-0.2984895,-0.2634712,0.0350183
84,0.97343,0.92991704,"('inferior', 'superior')",0.97343,0.929917,-0.043513
85,0.9209415,0.8014689,"('insignificant', 'prestigious')",0.9209415,0.8014689,-0.1194726
86,-1.0556802,-1.1709238,"('uninfluential', 'influential')",-1.0556802,-1.1709238,-0.1152436
87,-0.30352724,-0.35654217,"('unsuccessful', 'successful')",-0.3035272,-0.3565422,-0.053015
88,0.19367054,0.12736748,"('low', 'eminent')",0.1936705,0.1273675,-0.066303
