,median_male,median_female,tuple,average_male,average_female,female-male
0,-0.10582943,-0.069182105,"('unsociable', 'sociable')",-0.1058294,-0.0691821,0.0366473
1,1.3296025,1.3165878,"('unfriendly', 'friendly')",1.3296025,1.3165878,-0.0130147
2,0.52276284,0.67705256,"('unlikable', 'likable')",0.5227628,0.6770526,0.1542898
3,1.006321,1.1427021,"('repellent', 'pleasant')",1.006321,1.1427021,0.1363811
4,-6.9545794,-6.8548875,"('disliked', 'liked')",-6.9545794,-6.8548875,0.0996919
5,0.1703035,0.31274608,"('distant', 'outgoing')",0.1703035,0.3127461,0.1424426
6,0.56776947,0.6701559,"('distant', 'open')",0.5677695,0.6701559,0.1023864
7,0.6190914,0.83903694,"('insensitive', 'sensitive')",0.6190914,0.8390369,0.2199455
8,1.2361381,1.1619743,"('unaffectionate', 'affectionate')",1.2361381,1.1619743,-0.0741638
9,1.6372982,1.7210071,"('unaffectionate', 'caring')",1.6372982,1.7210071,0.0837089
10,1.074892,1.2694348,"('unsympathetic', 'sympathetic')",1.074892,1.2694348,0.1945428
11,1.7650508,1.925476,"('unhelpful', 'helpful')",1.7650508,1.925476,0.1604252
12,-1.6166148,-1.4979371,"('unsupportive', 'supportive')",-1.6166148,-1.4979371,0.1186777
13,-0.016387608,0.0015537739,"('impolite', 'polite')",-0.0163876,0.0015538,0.0179414
14,-0.51860213,-0.46696943,"('antisocial', 'social')",-0.5186021,-0.4669694,0.0516327
15,0.38584208,0.37018278,"('boring', 'funny')",0.3858421,0.3701828,-0.0156593
16,-0.2268557,-0.15339485,"('unpopular', 'popular')",-0.2268557,-0.1533948,0.0734609
17,0.083655715,0.118931346,"('nasty', 'nice')",0.0836557,0.1189313,0.0352756
18,-0.40697387,-0.4850189,"('disagreeable', 'welcoming')",-0.4069739,-0.4850189,-0.078045
19,-0.11430395,0.040822804,"('inhospitable', 'hospitable')",-0.1143039,0.0408228,0.1551267
20,0.47971603,0.3794095,"('rough', 'thoughtful')",0.479716,0.3794095,-0.1003065
21,-0.06936676,0.21218756,"('immoral', 'moral')",-0.0693668,0.2121876,0.2815544
22,-0.47476122,-0.31074005,"('untrustworthy', 'trustworthy')",-0.4747612,-0.3107401,0.1640211
23,6.295992,6.3897014,"('insincere', 'sincere')",6.2959919,6.3897014,0.0937095
24,1.8086469,1.9881488,"('dishonest', 'honest')",1.8086469,1.9881488,0.1795019
25,0.44721264,0.3003381,"('egoistic', 'altruistic')",0.4472126,0.3003381,-0.1468745
26,0.090002835,-0.09455523,"('hardhearted', 'benevolent')",0.0900028,-0.0945552,-0.184558
27,1.6869304,1.4981786,"('hardhearted', 'softhearted')",1.6869304,1.4981786,-0.1887518
28,1.0796586,1.2038932,"('disloyal', 'loyal')",1.0796586,1.2038932,0.1242346
29,-0.45080262,-0.50361097,"('unfair', 'fair')",-0.4508026,-0.503611,-0.0528084
30,0.7853868,0.8546974,"('intolerant', 'tolerant')",0.7853868,0.8546974,0.0693106
31,-0.996645,-1.0324022,"('evil', 'good')",-0.996645,-1.0324022,-0.0357572
32,1.3102567,1.2873005,"('unkind', 'kind')",1.3102567,1.2873005,-0.0229562
33,-0.45691967,-0.4005224,"('wrong', 'right')",-0.4569197,-0.4005224,0.0563973
34,4.672443,4.8596244,"('mean', 'honorable')",4.6724429,4.8596244,0.1871815
35,-0.79212976,-0.9226669,"('corrupt', 'incorrupt')",-0.7921298,-0.9226669,-0.1305371
36,-0.7382233,-0.8633048,"('hostile', 'amicable')",-0.7382233,-0.8633048,-0.1250815
37,1.039125,1.0709732,"('fake', 'genuine')",1.039125,1.0709732,0.0318482
38,-0.010628328,0.13322301,"('untruthful', 'truthful')",-0.0106283,0.133223,0.1438513
39,-0.2489707,-0.16885129,"('exploitative', 'cooperative')",-0.2489707,-0.1688513,0.0801194
40,-1.2901851,-1.3505437,"('stingy', 'generous')",-1.2901851,-1.3505437,-0.0603586
