,planet_male,planet_female,tuple,average_male,average_female,female-male
0,0.23558986,0.063274786,"('unsociable', 'sociable')",0.2355899,0.0632748,-0.1723151
1,1.4134681,1.4660901,"('unfriendly', 'friendly')",1.4134681,1.4660901,0.052622
2,-0.22767928,-0.11011345,"('unlikable', 'likable')",-0.2276793,-0.1101134,0.1175659
3,1.218332,1.1806345,"('repellent', 'pleasant')",1.2183321,1.1806345,-0.0376976
4,-7.1176825,-7.061348,"('disliked', 'liked')",-7.1176825,-7.061348,0.0563345
5,-0.3717802,-0.17673849,"('distant', 'outgoing')",-0.3717802,-0.1767385,0.1950417
6,-0.30598673,-0.07795963,"('distant', 'open')",-0.3059867,-0.0779596,0.2280271
7,1.1151342,1.1716282,"('insensitive', 'sensitive')",1.1151342,1.1716282,0.056494
8,0.82674545,0.8652687,"('unaffectionate', 'affectionate')",0.8267455,0.8652687,0.0385232
9,1.7635396,1.836544,"('unaffectionate', 'caring')",1.7635396,1.836544,0.0730044
10,0.9458484,0.9911814,"('unsympathetic', 'sympathetic')",0.9458484,0.9911814,0.045333
11,2.2473524,2.3222015,"('unhelpful', 'helpful')",2.2473524,2.3222015,0.0748491
12,-1.333021,-1.1814979,"('unsupportive', 'supportive')",-1.333021,-1.1814979,0.1515231
13,0.27101228,0.125416,"('impolite', 'polite')",0.2710123,0.125416,-0.1455963
14,0.0542675,-0.12443486,"('antisocial', 'social')",0.0542675,-0.1244349,-0.1787024
15,0.35462222,0.366232,"('boring', 'funny')",0.3546222,0.366232,0.0116098
16,-0.7213793,-0.59425616,"('unpopular', 'popular')",-0.7213793,-0.5942562,0.1271231
17,-0.19492295,-0.16082506,"('nasty', 'nice')",-0.194923,-0.1608251,0.0340979
18,-0.6579842,-0.670993,"('disagreeable', 'welcoming')",-0.6579842,-0.670993,-0.0130088
19,-0.29834226,-0.12241878,"('inhospitable', 'hospitable')",-0.2983423,-0.1224188,0.1759235
20,0.44304857,0.31440157,"('rough', 'thoughtful')",0.4430486,0.3144016,-0.128647
21,0.43287513,0.49714634,"('immoral', 'moral')",0.4328751,0.4971463,0.0642712
22,-0.32456565,-0.29348505,"('untrustworthy', 'trustworthy')",-0.3245656,-0.293485,0.0310806
23,7.014159,7.0757074,"('insincere', 'sincere')",7.0141592,7.0757074,0.0615482
24,1.950681,2.0070686,"('dishonest', 'honest')",1.950681,2.0070686,0.0563876
25,0.5730886,0.49928522,"('egoistic', 'altruistic')",0.5730886,0.4992852,-0.0738034
26,0.3941355,0.2692331,"('hardhearted', 'benevolent')",0.3941355,0.2692331,-0.1249024
27,1.8228734,1.577808,"('hardhearted', 'softhearted')",1.8228734,1.577808,-0.2450654
28,1.1962981,1.2143239,"('disloyal', 'loyal')",1.1962981,1.2143239,0.0180258
29,-0.66114384,-0.6759638,"('unfair', 'fair')",-0.6611438,-0.6759638,-0.01482
30,1.0305644,0.9357334,"('intolerant', 'tolerant')",1.0305644,0.9357334,-0.094831
31,-1.9886321,-1.876214,"('evil', 'good')",-1.9886321,-1.876214,0.1124181
32,1.1273297,0.9553323,"('unkind', 'kind')",1.1273297,0.9553323,-0.1719974
33,-0.31987393,-0.19992921,"('wrong', 'right')",-0.3198739,-0.1999292,0.1199447
34,5.113548,5.2946897,"('mean', 'honorable')",5.1135478,5.2946897,0.1811419
35,-0.9465989,-0.9426288,"('corrupt', 'incorrupt')",-0.9465989,-0.9426288,0.0039701
36,-1.0265971,-1.0445315,"('hostile', 'amicable')",-1.0265971,-1.0445315,-0.0179344
37,0.7827652,0.7862312,"('fake', 'genuine')",0.7827652,0.7862312,0.003466
38,0.33541876,0.38455516,"('untruthful', 'truthful')",0.3354188,0.3845552,0.0491364
39,0.22044247,0.19042993,"('exploitative', 'cooperative')",0.2204425,0.1904299,-0.0300126
40,-1.467117,-1.4950311,"('stingy', 'generous')",-1.467117,-1.4950311,-0.0279141
41,0.20915315,-0.0029217498,"('unforgiving', 'forgiving')",0.2091531,-0.0029217,-0.2120748
42,-2.764768,-2.5425582,"('unreliable', 'reliable')",-2.7647679,-2.5425582,0.2222097
43,0.9176653,0.9277831,"('irresponsible', 'responsible')",0.9176653,0.9277831,0.0101178
44,-1.6686009,-1.7211623,"('prejudiced', 'unprejudiced')",-1.6686009,-1.7211623,-0.0525614
45,0.05740252,0.11877882,"('incompetent', 'competent')",0.0574025,0.1187788,0.0613763
46,-0.703157,-0.7140075,"('uncompetitive', 'competitive')",-0.703157,-0.7140075,-0.0108505
47,5.148733,5.1862535,"('stupid', 'smart')",5.1487331,5.1862535,0.0375204
