,mime_male,mime_female,tuple,average_male,average_female,female-male
0,-0.4556091,-0.620159,"('unsociable', 'sociable')",-0.4556091,-0.620159,-0.1645499
1,0.21473145,-0.030246843,"('unfriendly', 'friendly')",0.2147315,-0.0302468,-0.2449783
2,0.8491271,0.8448479,"('unlikable', 'likable')",0.8491271,0.8448479,-0.0042792
3,-0.0181484,0.23967086,"('repellent', 'pleasant')",-0.0181484,0.2396709,0.2578193
4,-3.0673227,-3.1310368,"('disliked', 'liked')",-3.0673227,-3.1310368,-0.0637141
5,-0.6779008,-0.7549414,"('distant', 'outgoing')",-0.6779008,-0.7549414,-0.0770406
6,-1.0482309,-1.1506969,"('distant', 'open')",-1.0482309,-1.1506969,-0.102466
7,-0.76960105,-0.6696973,"('insensitive', 'sensitive')",-0.769601,-0.6696973,0.0999037
8,-0.61221725,-0.76781905,"('unaffectionate', 'affectionate')",-0.6122172,-0.767819,-0.1556018
9,-0.20814279,-0.3362748,"('unaffectionate', 'caring')",-0.2081428,-0.3362748,-0.128132
10,-0.676787,-0.65399945,"('unsympathetic', 'sympathetic')",-0.676787,-0.6539994,0.0227876
11,1.095953,1.0251477,"('unhelpful', 'helpful')",1.095953,1.0251477,-0.0708053
12,-0.8862285,-0.8930724,"('unsupportive', 'supportive')",-0.8862285,-0.8930724,-0.0068439
13,0.15681127,0.08935143,"('impolite', 'polite')",0.1568113,0.0893514,-0.0674599
14,-0.059863374,-0.09139694,"('antisocial', 'social')",-0.0598634,-0.0913969,-0.0315335
15,1.2017465,1.1133971,"('boring', 'funny')",1.2017465,1.1133971,-0.0883494
16,0.17527366,0.2780632,"('unpopular', 'popular')",0.1752737,0.2780632,0.1027895
17,-0.13450763,-0.042776503,"('nasty', 'nice')",-0.1345076,-0.0427765,0.0917311
18,-0.5796604,-0.6594834,"('disagreeable', 'welcoming')",-0.5796604,-0.6594834,-0.079823
19,-0.7952845,-0.8354208,"('inhospitable', 'hospitable')",-0.7952845,-0.8354208,-0.0401363
20,0.2259892,0.31692192,"('rough', 'thoughtful')",0.2259892,0.3169219,0.0909327
21,-0.015616503,0.075191565,"('immoral', 'moral')",-0.0156165,0.0751916,0.0908081
22,-0.24900354,-0.3094293,"('untrustworthy', 'trustworthy')",-0.2490035,-0.3094293,-0.0604258
23,2.6802819,2.6327531,"('insincere', 'sincere')",2.6802819,2.6327531,-0.0475288
24,0.16345896,-0.0033888277,"('dishonest', 'honest')",0.163459,-0.0033888,-0.1668478
25,0.54328704,0.53637254,"('egoistic', 'altruistic')",0.543287,0.5363725,-0.0069145
26,0.5565654,0.36042735,"('hardhearted', 'benevolent')",0.5565654,0.3604273,-0.1961381
27,-0.094959944,-0.080571644,"('hardhearted', 'softhearted')",-0.0949599,-0.0805716,0.0143883
28,-0.04994839,-0.14707851,"('disloyal', 'loyal')",-0.0499484,-0.1470785,-0.0971301
29,-1.0743002,-1.1072581,"('unfair', 'fair')",-1.0743002,-1.1072581,-0.0329579
30,0.19305511,0.06313316,"('intolerant', 'tolerant')",0.1930551,0.0631332,-0.1299219
31,-0.9875642,-1.0281272,"('evil', 'good')",-0.9875642,-1.0281272,-0.040563
32,0.66430795,0.5203017,"('unkind', 'kind')",0.664308,0.5203017,-0.1440063
33,0.24428026,0.15711764,"('wrong', 'right')",0.2442803,0.1571176,-0.0871627
34,2.1439388,2.2309825,"('mean', 'honorable')",2.1439388,2.2309825,0.0870437
35,-0.044439133,-0.1295912,"('corrupt', 'incorrupt')",-0.0444391,-0.1295912,-0.0851521
36,-0.22682019,-0.2698112,"('hostile', 'amicable')",-0.2268202,-0.2698112,-0.042991
37,-0.6512264,-0.710813,"('fake', 'genuine')",-0.6512264,-0.710813,-0.0595866
38,0.53368133,0.45038423,"('untruthful', 'truthful')",0.5336813,0.4503842,-0.0832971
39,-0.6905762,-0.6892006,"('exploitative', 'cooperative')",-0.6905762,-0.6892006,0.0013756
40,-1.8676318,-1.8849955,"('stingy', 'generous')",-1.8676318,-1.8849955,-0.0173637
41,-0.12972695,-0.24944314,"('unforgiving', 'forgiving')",-0.1297269,-0.2494431,-0.1197162
42,-1.1582117,-1.0182704,"('unreliable', 'reliable')",-1.1582117,-1.0182704,0.1399413
43,-0.15838185,-0.20096251,"('irresponsible', 'responsible')",-0.1583818,-0.2009625,-0.0425807
44,-0.78417766,-0.6471576,"('prejudiced', 'unprejudiced')",-0.7841777,-0.6471576,0.1370201
45,-0.52694744,-0.51747006,"('incompetent', 'competent')",-0.5269474,-0.5174701,0.0094773
46,-1.0282745,-0.97774446,"('uncompetitive', 'competitive')",-1.0282745,-0.9777445,0.05053
47,3.122536,3.1056037,"('stupid', 'smart')",3.1225359,3.1056037,-0.0169322
48,-0.066250764,-0.057748854,"('unintelligent', 'intelligent')",-0.0662508,-0.0577489,0.0085019
49,-0.48870367,-0.2932506,"('unable', 'able')",-0.4887037,-0.2932506,0.1954531
50,-0.12899889,-0.05601539,"('clumsy', 'skillful')",-0.1289989,-0.0560154,0.0729835
51,-0.4489246,-0.5460354,"('uneducated', 'educated')",-0.4489246,-0.5460354,-0.0971108
52,-0.7749465,-0.95990765,"('irrational', 'rational')",-0.7749465,-0.9599077,-0.1849612
53,-0.1784293,-0.24541156,"('uncreative', 'creative')",-0.1784293,-0.2454116,-0.0669823
54,0.26266444,0.19938427,"('incapable', 'capable')",0.2626644,0.1993843,-0.0632801
55,0.02978209,0.09151523,"('incompetent', 'clever')",0.0297821,0.0915152,0.0617331
56,1.4460912,1.4049128,"('impractical', 'practical')",1.4460912,1.4049128,-0.0411784
57,-1.2136796,-1.2515566,"('unimaginative', 'imaginative')",-1.2136796,-1.2515566,-0.037877
58,0.8487848,0.77993417,"('undiscriminating', 'discriminating')",0.8487848,0.7799342,-0.0688506
59,-0.19502637,-0.24723223,"('foolish', 'wise')",-0.1950264,-0.2472322,-0.0522058
60,1.1297256,1.1946017,"('inefficient', 'efficient')",1.1297256,1.1946017,0.0648761
61,0.17562915,0.05357983,"('illogical', 'logical')",0.1756292,0.0535798,-0.1220494
62,0.61636394,0.6948395,"('incompetent', 'brilliant')",0.6163639,0.6948395,0.0784756
63,0.11645676,0.11996626,"('unperceptive', 'insightful')",0.1164568,0.1199663,0.0035095
64,-2.6314435,-2.658575,"('shy', 'confident')",-2.6314435,-2.6585751,-0.0271316
65,0.087713145,0.13966866,"('insecure', 'secure')",0.0877131,0.1396687,0.0519556
66,-1.288748,-1.3657244,"('inactive', 'active')",-1.288748,-1.3657244,-0.0769764
67,0.0772452,0.009096337,"('doubtful', 'determined')",0.0772452,0.0090963,-0.0681489
68,-0.46268502,-0.39602694,"('dependent', 'independent')",-0.462685,-0.3960269,0.0666581
69,0.10091152,0.08265699,"('lazy', 'industrious')",0.1009115,0.082657,-0.0182545
70,-0.14035755,-0.10111283,"('lethargic', 'energetic')",-0.1403576,-0.1011128,0.0392448
71,-0.07034482,-0.05109731,"('diffident', 'self-confident')",-0.0703448,-0.0510973,0.0192475
72,-0.017825533,-0.05529388,"('unambitious', 'ambitious')",-0.0178255,-0.0552939,-0.0374684
73,-0.9549389,-0.92313206,"('helpless', 'self-reliant')",-0.9549389,-0.9231321,0.0318068
74,0.2691852,0.22528191,"('undedicated', 'dedicated')",0.2691852,0.2252819,-0.0439033
75,-0.016834658,0.03639613,"('meek', 'impulsive')",-0.0168347,0.0363961,0.0532308
76,0.57246757,0.69788617,"('anxious', 'daring')",0.5724676,0.6978862,0.1254186
77,-0.60447454,-0.48475415,"('unmotivated', 'motivated')",-0.6044745,-0.4847541,0.1197204
78,-0.39974228,-0.24176094,"('nonresilient', 'resilient')",-0.3997423,-0.2417609,0.1579814
79,-0.24877483,-0.25815094,"('wavering', 'unwavering')",-0.2487748,-0.2581509,-0.0093761
80,-0.40891927,-0.34171957,"('dominated', 'dominating')",-0.4089193,-0.3417196,0.0671997
81,0.17887437,0.21066171,"('submissive', 'aggressive')",0.1788744,0.2106617,0.0317873
82,2.7054293,2.7275734,"('poor', 'rich')",2.7054293,2.7275734,0.0221441
83,-0.4567545,-0.5229252,"('powerless', 'powerful')",-0.4567545,-0.5229252,-0.0661707
84,0.04472197,-0.009016346,"('inferior', 'superior')",0.044722,-0.0090163,-0.0537383
85,-0.64628065,-0.6763763,"('insignificant', 'prestigious')",-0.6462806,-0.6763763,-0.0300957
86,-0.2619293,-0.41501886,"('uninfluential', 'influential')",-0.2619293,-0.4150189,-0.1530896
87,0.06691536,0.04296349,"('unsuccessful', 'successful')",0.0669154,0.0429635,-0.0239519
88,0.8221145,0.72490114,"('low', 'eminent')",0.8221145,0.7249011,-0.0972134
