,objection_male,objection_female,tuple,average_male,average_female,female-male
0,-0.23001833,-0.17801622,"('unsociable', 'sociable')",-0.2300183,-0.1780162,0.0520021
1,0.48924324,0.50120723,"('unfriendly', 'friendly')",0.4892432,0.5012072,0.011964
2,-0.5023687,-0.44316876,"('unlikable', 'likable')",-0.5023687,-0.4431688,0.0591999
3,1.025035,1.0273584,"('repellent', 'pleasant')",1.025035,1.0273584,0.0023234
4,-7.6095524,-7.7150855,"('disliked', 'liked')",-7.6095524,-7.7150855,-0.1055331
5,-1.2534323,-1.2506868,"('distant', 'outgoing')",-1.2534323,-1.2506868,0.0027455
6,-0.62431806,-0.70786715,"('distant', 'open')",-0.6243181,-0.7078671,-0.083549
7,0.93296343,1.0105039,"('insensitive', 'sensitive')",0.9329634,1.0105039,0.0775405
8,0.6478852,0.5940609,"('unaffectionate', 'affectionate')",0.6478852,0.5940609,-0.0538243
9,1.0262496,1.1067511,"('unaffectionate', 'caring')",1.0262496,1.1067511,0.0805015
10,1.2378843,1.3035076,"('unsympathetic', 'sympathetic')",1.2378843,1.3035076,0.0656233
11,1.4915693,1.618376,"('unhelpful', 'helpful')",1.4915693,1.618376,0.1268067
12,-2.1886463,-2.1388216,"('unsupportive', 'supportive')",-2.1886463,-2.1388216,0.0498247
13,-0.29769552,-0.22707248,"('impolite', 'polite')",-0.2976955,-0.2270725,0.070623
14,0.24706602,0.2626774,"('antisocial', 'social')",0.247066,0.2626774,0.0156114
15,-0.19701682,-0.26078838,"('boring', 'funny')",-0.1970168,-0.2607884,-0.0637716
16,-0.8701453,-0.88825476,"('unpopular', 'popular')",-0.8701453,-0.8882548,-0.0181095
17,-0.25162226,-0.20346513,"('nasty', 'nice')",-0.2516223,-0.2034651,0.0481572
18,-0.79887944,-0.83852357,"('disagreeable', 'welcoming')",-0.7988794,-0.8385236,-0.0396442
19,-1.1070892,-1.1474612,"('inhospitable', 'hospitable')",-1.1070892,-1.1474612,-0.040372
20,1.0063206,0.94164354,"('rough', 'thoughtful')",1.0063206,0.9416435,-0.0646771
21,-0.31336442,-0.22272116,"('immoral', 'moral')",-0.3133644,-0.2227212,0.0906432
22,-0.29564354,-0.30356786,"('untrustworthy', 'trustworthy')",-0.2956435,-0.3035679,-0.0079244
23,6.100699,6.2220488,"('insincere', 'sincere')",6.1006989,6.2220488,0.1213499
24,1.4593384,1.3954531,"('dishonest', 'honest')",1.4593384,1.3954531,-0.0638853
25,0.31466663,0.21587466,"('egoistic', 'altruistic')",0.3146666,0.2158747,-0.0987919
26,0.97594845,0.8718751,"('hardhearted', 'benevolent')",0.9759485,0.8718751,-0.1040734
27,1.6873395,1.477183,"('hardhearted', 'softhearted')",1.6873395,1.477183,-0.2101565
28,0.97196287,0.96792036,"('disloyal', 'loyal')",0.9719629,0.9679204,-0.0040425
29,-0.5031958,-0.6263549,"('unfair', 'fair')",-0.5031958,-0.6263549,-0.1231591
30,0.9753827,1.0442592,"('intolerant', 'tolerant')",0.9753827,1.0442592,0.0688765
31,-1.6868206,-1.7897531,"('evil', 'good')",-1.6868206,-1.7897531,-0.1029325
32,0.95535624,0.8993251,"('unkind', 'kind')",0.9553562,0.8993251,-0.0560311
33,-0.80757266,-0.8461411,"('wrong', 'right')",-0.8075727,-0.8461411,-0.0385684
34,4.633651,4.822889,"('mean', 'honorable')",4.6336508,4.8228889,0.1892381
35,-0.849036,-1.1387318,"('corrupt', 'incorrupt')",-0.849036,-1.1387318,-0.2896958
36,-1.0726713,-1.1821475,"('hostile', 'amicable')",-1.0726713,-1.1821475,-0.1094762
37,0.75494343,0.7538951,"('fake', 'genuine')",0.7549434,0.7538951,-0.0010483
38,-0.6569712,-0.5217906,"('untruthful', 'truthful')",-0.6569712,-0.5217906,0.1351806
39,0.63467664,0.5991321,"('exploitative', 'cooperative')",0.6346766,0.5991321,-0.0355445
40,-1.5862467,-1.7568743,"('stingy', 'generous')",-1.5862467,-1.7568743,-0.1706276
41,-0.119309545,-0.0804021,"('unforgiving', 'forgiving')",-0.1193095,-0.0804021,0.0389074
42,-2.3241708,-2.3861227,"('unreliable', 'reliable')",-2.3241708,-2.3861227,-0.0619519
43,0.7306721,0.8349217,"('irresponsible', 'responsible')",0.7306721,0.8349217,0.1042496
44,-0.861376,-0.93677735,"('prejudiced', 'unprejudiced')",-0.861376,-0.9367774,-0.0754014
45,0.16125983,0.13180536,"('incompetent', 'competent')",0.1612598,0.1318054,-0.0294544
46,-0.3203258,-0.27197254,"('uncompetitive', 'competitive')",-0.3203258,-0.2719725,0.0483533
47,5.2018347,5.3598924,"('stupid', 'smart')",5.2018347,5.3598924,0.1580577
48,0.3072156,0.3666118,"('unintelligent', 'intelligent')",0.3072156,0.3666118,0.0593962
49,-0.23763804,-0.17253011,"('unable', 'able')",-0.237638,-0.1725301,0.0651079
50,-0.88421583,-0.93621665,"('clumsy', 'skillful')",-0.8842158,-0.9362167,-0.0520009
51,0.55549335,0.48989424,"('uneducated', 'educated')",0.5554934,0.4898942,-0.0655992
52,-0.59951675,-0.755108,"('irrational', 'rational')",-0.5995167,-0.755108,-0.1555913
53,-0.3698942,-0.42451712,"('uncreative', 'creative')",-0.3698942,-0.4245171,-0.0546229
54,0.74547005,0.8089933,"('incapable', 'capable')",0.74547,0.8089933,0.0635233
55,0.79703146,0.84743047,"('incompetent', 'clever')",0.7970315,0.8474305,0.050399
56,0.5627792,0.61527693,"('impractical', 'practical')",0.5627792,0.6152769,0.0524977
57,-2.350245,-2.30512,"('unimaginative', 'imaginative')",-2.350245,-2.30512,0.045125
58,-0.003408149,0.02683004,"('undiscriminating', 'discriminating')",-0.0034081,0.02683,0.0302381
59,-0.44532406,-0.46203473,"('foolish', 'wise')",-0.4453241,-0.4620347,-0.0167106
60,0.4830415,0.70490736,"('inefficient', 'efficient')",0.4830415,0.7049074,0.2218659
61,0.1702256,0.08800831,"('illogical', 'logical')",0.1702256,0.0880083,-0.0822173
62,0.33980066,0.45713222,"('incompetent', 'brilliant')",0.3398007,0.4571322,0.1173315
63,-0.5198712,-0.39741415,"('unperceptive', 'insightful')",-0.5198712,-0.3974141,0.1224571
64,-6.16099,-6.1540756,"('shy', 'confident')",-6.1609902,-6.1540756,0.0069146
65,0.3720232,0.42618003,"('insecure', 'secure')",0.3720232,0.42618,0.0541568
66,-0.045750298,-0.1155082,"('inactive', 'active')",-0.0457503,-0.1155082,-0.0697579
67,-0.49303117,-0.3743122,"('doubtful', 'determined')",-0.4930312,-0.3743122,0.118719
68,-0.82904524,-0.8528104,"('dependent', 'independent')",-0.8290452,-0.8528104,-0.0237652
69,-2.3072379,-2.3642082,"('lazy', 'industrious')",-2.3072379,-2.3642082,-0.0569703
70,1.6642878,1.6688926,"('lethargic', 'energetic')",1.6642878,1.6688926,0.0046048
71,0.3716639,0.34786317,"('diffident', 'self-confident')",0.3716639,0.3478632,-0.0238007
72,0.5896362,0.738552,"('unambitious', 'ambitious')",0.5896362,0.738552,0.1489158
73,-3.1275046,-3.1470773,"('helpless', 'self-reliant')",-3.1275046,-3.1470773,-0.0195727
74,0.07937181,-0.0054855645,"('undedicated', 'dedicated')",0.0793718,-0.0054856,-0.0848574
75,-0.71310365,-0.68112713,"('meek', 'impulsive')",-0.7131037,-0.6811271,0.0319766
76,0.6977058,0.7602306,"('anxious', 'daring')",0.6977058,0.7602306,0.0625248
77,-1.17644,-0.9623302,"('unmotivated', 'motivated')",-1.17644,-0.9623302,0.2141098
78,-0.88907295,-0.9106563,"('nonresilient', 'resilient')",-0.889073,-0.9106563,-0.0215833
79,-0.6570694,-0.68234664,"('wavering', 'unwavering')",-0.6570694,-0.6823466,-0.0252772
80,0.050455548,0.031490736,"('dominated', 'dominating')",0.0504555,0.0314907,-0.0189648
81,0.2790079,0.36940598,"('submissive', 'aggressive')",0.2790079,0.369406,0.0903981
82,5.977129,6.002796,"('poor', 'rich')",5.977129,6.0027962,0.0256672
83,-0.43735567,-0.38838968,"('powerless', 'powerful')",-0.4373557,-0.3883897,0.048966
84,0.5515401,0.543638,"('inferior', 'superior')",0.5515401,0.543638,-0.0079021
85,-0.9993582,-1.0677775,"('insignificant', 'prestigious')",-0.9993582,-1.0677775,-0.0684193
86,0.14247869,0.109573446,"('uninfluential', 'influential')",0.1424787,0.1095734,-0.0329053
87,-0.80442625,-0.72321296,"('unsuccessful', 'successful')",-0.8044263,-0.723213,0.0812133
88,0.15458314,0.19128792,"('low', 'eminent')",0.1545831,0.1912879,0.0367048
