,plagiarism_male,plagiarism_female,tuple,average_male,average_female,female-male
0,-0.89651084,-1.0837592,"('unsociable', 'sociable')",-0.8965108,-1.0837592,-0.1872484
1,-0.7942131,-0.85336536,"('unfriendly', 'friendly')",-0.7942131,-0.8533654,-0.0591523
2,-0.8742979,-0.80704045,"('unlikable', 'likable')",-0.8742979,-0.8070405,0.0672574
3,-0.5257298,-0.4669346,"('repellent', 'pleasant')",-0.5257298,-0.4669346,0.0587952
4,-1.4712245,-1.3622696,"('disliked', 'liked')",-1.4712245,-1.3622696,0.1089549
5,-0.33371156,-0.2911945,"('distant', 'outgoing')",-0.3337116,-0.2911945,0.0425171
6,-0.19651595,-0.1570035,"('distant', 'open')",-0.1965159,-0.1570035,0.0395124
7,-1.9184158,-1.9132549,"('insensitive', 'sensitive')",-1.9184158,-1.9132549,0.0051609
8,-1.2158695,-1.2697107,"('unaffectionate', 'affectionate')",-1.2158695,-1.2697107,-0.0538412
9,-1.5306591,-1.6282476,"('unaffectionate', 'caring')",-1.5306591,-1.6282476,-0.0975885
10,-1.0106786,-1.1729567,"('unsympathetic', 'sympathetic')",-1.0106786,-1.1729567,-0.1622781
11,-0.6381363,-0.6922775,"('unhelpful', 'helpful')",-0.6381363,-0.6922775,-0.0541412
12,-2.3293743,-2.3662996,"('unsupportive', 'supportive')",-2.3293743,-2.3662996,-0.0369253
13,-0.7993214,-0.9075916,"('impolite', 'polite')",-0.7993214,-0.9075916,-0.1082702
14,-1.5009245,-1.5592859,"('antisocial', 'social')",-1.5009245,-1.5592859,-0.0583614
15,0.16933179,0.17948778,"('boring', 'funny')",0.1693318,0.1794878,0.010156
16,-1.2361711,-1.1030003,"('unpopular', 'popular')",-1.2361711,-1.1030003,0.1331708
17,-0.33020052,-0.23233183,"('nasty', 'nice')",-0.3302005,-0.2323318,0.0978687
18,-1.9261286,-1.9211514,"('disagreeable', 'welcoming')",-1.9261286,-1.9211514,0.0049772
19,-0.55026823,-0.48266566,"('inhospitable', 'hospitable')",-0.5502682,-0.4826657,0.0676025
20,-0.03996796,-0.10635713,"('rough', 'thoughtful')",-0.039968,-0.1063571,-0.0663891
21,-1.4766372,-1.4951464,"('immoral', 'moral')",-1.4766372,-1.4951464,-0.0185092
22,-1.0738677,-1.0948242,"('untrustworthy', 'trustworthy')",-1.0738677,-1.0948242,-0.0209565
23,0.22177242,0.09447042,"('insincere', 'sincere')",0.2217724,0.0944704,-0.127302
24,-1.8575004,-1.9611902,"('dishonest', 'honest')",-1.8575004,-1.9611902,-0.1036898
25,0.03861072,0.010474622,"('egoistic', 'altruistic')",0.0386107,0.0104746,-0.0281361
26,0.27052304,0.15322563,"('hardhearted', 'benevolent')",0.270523,0.1532256,-0.1172974
27,-0.33547142,-0.45734793,"('hardhearted', 'softhearted')",-0.3354714,-0.4573479,-0.1218765
28,-0.9984011,-1.1005542,"('disloyal', 'loyal')",-0.9984011,-1.1005542,-0.1021531
29,-1.5839891,-1.6313595,"('unfair', 'fair')",-1.5839891,-1.6313595,-0.0473704
30,-0.49787015,-0.5463006,"('intolerant', 'tolerant')",-0.4978701,-0.5463006,-0.0484305
31,-2.1032646,-2.0282829,"('evil', 'good')",-2.1032646,-2.0282829,0.0749817
32,-0.97052705,-1.0985348,"('unkind', 'kind')",-0.9705271,-1.0985348,-0.1280077
33,0.083492056,0.064581156,"('wrong', 'right')",0.0834921,0.0645812,-0.0189109
34,1.4319658,1.5316544,"('mean', 'honorable')",1.4319658,1.5316544,0.0996886
35,-0.6633523,-0.680532,"('corrupt', 'incorrupt')",-0.6633523,-0.680532,-0.0171797
36,-0.4728189,-0.40982258,"('hostile', 'amicable')",-0.4728189,-0.4098226,0.0629963
37,-1.9266206,-1.9870797,"('fake', 'genuine')",-1.9266206,-1.9870797,-0.0604591
38,-0.62586695,-0.64210325,"('untruthful', 'truthful')",-0.6258669,-0.6421033,-0.0162364
39,-1.5235823,-1.5262504,"('exploitative', 'cooperative')",-1.5235823,-1.5262504,-0.0026681
40,-2.1962543,-2.2540143,"('stingy', 'generous')",-2.1962543,-2.2540143,-0.05776
41,-1.4413677,-1.4856582,"('unforgiving', 'forgiving')",-1.4413677,-1.4856582,-0.0442905
42,0.27852744,0.3224767,"('unreliable', 'reliable')",0.2785274,0.3224767,0.0439493
43,-1.4480767,-1.5177987,"('irresponsible', 'responsible')",-1.4480767,-1.5177987,-0.069722
44,-0.16283333,-0.07156739,"('prejudiced', 'unprejudiced')",-0.1628333,-0.0715674,0.0912659
45,-2.1094625,-2.0751963,"('incompetent', 'competent')",-2.1094625,-2.0751963,0.0342662
46,-1.7849019,-1.8544846,"('uncompetitive', 'competitive')",-1.7849019,-1.8544846,-0.0695827
47,0.7025815,0.74490327,"('stupid', 'smart')",0.7025815,0.7449033,0.0423218
48,-1.7365164,-1.8181125,"('unintelligent', 'intelligent')",-1.7365164,-1.8181125,-0.0815961
49,-0.89649343,-0.7663857,"('unable', 'able')",-0.8964934,-0.7663857,0.1301077
50,-0.910384,-0.87521917,"('clumsy', 'skillful')",-0.910384,-0.8752192,0.0351648
51,-0.08597436,-0.19451742,"('uneducated', 'educated')",-0.0859744,-0.1945174,-0.108543
52,-1.120438,-1.1469597,"('irrational', 'rational')",-1.120438,-1.1469597,-0.0265217
53,-1.3071514,-1.3423944,"('uncreative', 'creative')",-1.3071514,-1.3423944,-0.035243
54,-0.4027089,-0.41323334,"('incapable', 'capable')",-0.4027089,-0.4132333,-0.0105244
55,-1.4959165,-1.5278443,"('incompetent', 'clever')",-1.4959165,-1.5278443,-0.0319278
56,0.3883013,0.33681476,"('impractical', 'practical')",0.3883013,0.3368148,-0.0514865
57,-1.6245825,-1.6267635,"('unimaginative', 'imaginative')",-1.6245825,-1.6267635,-0.002181
58,0.9841426,0.87431556,"('undiscriminating', 'discriminating')",0.9841426,0.8743156,-0.109827
59,-1.24526,-1.1521128,"('foolish', 'wise')",-1.24526,-1.1521128,0.0931472
60,-1.1735553,-1.1859845,"('inefficient', 'efficient')",-1.1735553,-1.1859845,-0.0124292
61,-1.0070815,-1.1283337,"('illogical', 'logical')",-1.0070815,-1.1283337,-0.1212522
62,-1.4304134,-1.3748076,"('incompetent', 'brilliant')",-1.4304134,-1.3748076,0.0556058
63,-1.1372722,-1.1930616,"('unperceptive', 'insightful')",-1.1372722,-1.1930616,-0.0557894
64,-1.9743679,-1.9628417,"('shy', 'confident')",-1.9743679,-1.9628417,0.0115262
65,-1.5336947,-1.6279473,"('insecure', 'secure')",-1.5336947,-1.6279473,-0.0942526
66,-0.14650078,-0.23423307,"('inactive', 'active')",-0.1465008,-0.2342331,-0.0877323
67,0.4560619,0.40444186,"('doubtful', 'determined')",0.4560619,0.4044419,-0.05162
68,-0.22744967,-0.26033828,"('dependent', 'independent')",-0.2274497,-0.2603383,-0.0328886
69,-0.79437876,-0.6427505,"('lazy', 'industrious')",-0.7943788,-0.6427505,0.1516283
70,-0.41943148,-0.44735533,"('lethargic', 'energetic')",-0.4194315,-0.4473553,-0.0279238
71,-1.0977043,-1.0316517,"('diffident', 'self-confident')",-1.0977043,-1.0316517,0.0660526
72,-1.4317783,-1.4923954,"('unambitious', 'ambitious')",-1.4317783,-1.4923954,-0.0606171
73,-0.11039731,-0.043288495,"('helpless', 'self-reliant')",-0.1103973,-0.0432885,0.0671088
74,-0.35798597,-0.4335228,"('undedicated', 'dedicated')",-0.357986,-0.4335228,-0.0755368
75,0.23265429,0.43663594,"('meek', 'impulsive')",0.2326543,0.4366359,0.2039816
76,0.4292891,0.3717367,"('anxious', 'daring')",0.4292891,0.3717367,-0.0575524
77,-0.94738007,-0.8647364,"('unmotivated', 'motivated')",-0.9473801,-0.8647364,0.0826437
78,-0.83841765,-0.85467094,"('nonresilient', 'resilient')",-0.8384176,-0.8546709,-0.0162533
79,0.089606926,0.1704565,"('wavering', 'unwavering')",0.0896069,0.1704565,0.0808496
80,-0.1052929,-0.18742664,"('dominated', 'dominating')",-0.1052929,-0.1874266,-0.0821337
81,0.68697923,0.63047755,"('submissive', 'aggressive')",0.6869792,0.6304775,-0.0565017
82,1.2259191,1.3048044,"('poor', 'rich')",1.2259191,1.3048044,0.0788853
83,0.1783513,0.069411166,"('powerless', 'powerful')",0.1783513,0.0694112,-0.1089401
84,0.7466339,0.65661037,"('inferior', 'superior')",0.7466339,0.6566104,-0.0900235
85,0.6476033,0.6685514,"('insignificant', 'prestigious')",0.6476033,0.6685514,0.0209481
86,-1.0797858,-1.2060702,"('uninfluential', 'influential')",-1.0797858,-1.2060702,-0.1262844
87,-0.91807836,-0.8667308,"('unsuccessful', 'successful')",-0.9180784,-0.8667308,0.0513476
88,0.6540568,0.6279531,"('low', 'eminent')",0.6540568,0.6279531,-0.0261037
