,silo_male,silo_female,tuple,average_male,average_female,female-male
0,0.15163961,0.038599752,"('unsociable', 'sociable')",0.1516396,0.0385998,-0.1130398
1,-0.15960139,-0.21368775,"('unfriendly', 'friendly')",-0.1596014,-0.2136877,-0.0540863
2,0.59877855,0.48372504,"('unlikable', 'likable')",0.5987785,0.483725,-0.1150535
3,0.54434335,0.7022419,"('repellent', 'pleasant')",0.5443434,0.7022419,0.1578985
4,-2.827927,-2.8406403,"('disliked', 'liked')",-2.8279271,-2.8406403,-0.0127132
5,-1.3756812,-1.3750303,"('distant', 'outgoing')",-1.3756812,-1.3750303,0.0006509
6,-1.4712268,-1.4140471,"('distant', 'open')",-1.4712268,-1.4140471,0.0571797
7,0.60495013,0.6933052,"('insensitive', 'sensitive')",0.6049501,0.6933052,0.0883551
8,-0.5030781,-0.57421863,"('unaffectionate', 'affectionate')",-0.5030781,-0.5742186,-0.0711405
9,-0.18752564,-0.18224701,"('unaffectionate', 'caring')",-0.1875256,-0.182247,0.0052786
10,0.36908513,0.36155,"('unsympathetic', 'sympathetic')",0.3690851,0.36155,-0.0075351
11,1.1389058,1.1556346,"('unhelpful', 'helpful')",1.1389058,1.1556346,0.0167288
12,-0.53385776,-0.5531923,"('unsupportive', 'supportive')",-0.5338578,-0.5531923,-0.0193345
13,0.1244314,0.026380144,"('impolite', 'polite')",0.1244314,0.0263801,-0.0980513
14,0.89621776,0.7852996,"('antisocial', 'social')",0.8962178,0.7852996,-0.1109182
15,-0.3730892,-0.43939477,"('boring', 'funny')",-0.3730892,-0.4393948,-0.0663056
16,-0.8243052,-0.8290279,"('unpopular', 'popular')",-0.8243052,-0.8290279,-0.0047227
17,-0.56430244,-0.53106326,"('nasty', 'nice')",-0.5643024,-0.5310633,0.0332391
18,-0.47830606,-0.53243667,"('disagreeable', 'welcoming')",-0.4783061,-0.5324367,-0.0541306
19,-1.4854269,-1.4950984,"('inhospitable', 'hospitable')",-1.4854269,-1.4950984,-0.0096715
20,-0.039756194,-0.05867137,"('rough', 'thoughtful')",-0.0397562,-0.0586714,-0.0189152
21,0.5457791,0.5322986,"('immoral', 'moral')",0.5457791,0.5322986,-0.0134805
22,0.6692099,0.6639407,"('untrustworthy', 'trustworthy')",0.6692099,0.6639407,-0.0052692
23,3.287745,3.2114794,"('insincere', 'sincere')",3.287745,3.2114794,-0.0762656
24,0.81650835,0.809085,"('dishonest', 'honest')",0.8165084,0.809085,-0.0074234
25,0.63732404,0.61948675,"('egoistic', 'altruistic')",0.637324,0.6194867,-0.0178373
26,0.4159967,0.19087559,"('hardhearted', 'benevolent')",0.4159967,0.1908756,-0.2251211
27,0.3478606,0.3757701,"('hardhearted', 'softhearted')",0.3478606,0.3757701,0.0279095
28,0.3411234,0.21997358,"('disloyal', 'loyal')",0.3411234,0.2199736,-0.1211498
29,-0.42676574,-0.38998094,"('unfair', 'fair')",-0.4267657,-0.3899809,0.0367848
30,0.5372437,0.45647967,"('intolerant', 'tolerant')",0.5372437,0.4564797,-0.080764
31,-1.6422459,-1.4940857,"('evil', 'good')",-1.6422459,-1.4940857,0.1481602
32,1.0131668,0.75964606,"('unkind', 'kind')",1.0131668,0.7596461,-0.2535207
33,-0.06425944,-0.15220451,"('wrong', 'right')",-0.0642594,-0.1522045,-0.0879451
34,1.8015227,1.9711673,"('mean', 'honorable')",1.8015227,1.9711673,0.1696446
35,-1.5005088,-1.5843215,"('corrupt', 'incorrupt')",-1.5005088,-1.5843215,-0.0838127
36,-1.8952047,-1.896177,"('hostile', 'amicable')",-1.8952047,-1.8961771,-0.0009724
37,-0.13489391,-0.123382345,"('fake', 'genuine')",-0.1348939,-0.1233823,0.0115116
38,0.3780214,0.31658012,"('untruthful', 'truthful')",0.3780214,0.3165801,-0.0614413
39,1.1119057,1.075819,"('exploitative', 'cooperative')",1.1119057,1.075819,-0.0360867
40,-0.38997573,-0.367607,"('stingy', 'generous')",-0.3899757,-0.367607,0.0223687
41,0.6649705,0.63256717,"('unforgiving', 'forgiving')",0.6649705,0.6325672,-0.0324033
42,-1.1206079,-1.0577193,"('unreliable', 'reliable')",-1.1206079,-1.0577193,0.0628886
43,0.38512912,0.36181113,"('irresponsible', 'responsible')",0.3851291,0.3618111,-0.023318
44,-1.0032521,-1.0821974,"('prejudiced', 'unprejudiced')",-1.0032521,-1.0821974,-0.0789453
45,0.37636116,0.38104478,"('incompetent', 'competent')",0.3763612,0.3810448,0.0046836
46,0.23282777,0.21798193,"('uncompetitive', 'competitive')",0.2328278,0.2179819,-0.0148459
47,2.0449986,2.0574727,"('stupid', 'smart')",2.0449986,2.0574727,0.0124741
48,-0.03659152,0.01444542,"('unintelligent', 'intelligent')",-0.0365915,0.0144454,0.0510369
49,-0.5091172,-0.4445465,"('unable', 'able')",-0.5091172,-0.4445465,0.0645707
50,-0.56677514,-0.6385344,"('clumsy', 'skillful')",-0.5667751,-0.6385344,-0.0717593
51,-0.14058615,-0.20402226,"('uneducated', 'educated')",-0.1405862,-0.2040223,-0.0634361
52,-0.496375,-0.55949706,"('irrational', 'rational')",-0.496375,-0.5594971,-0.0631221
53,-0.9514219,-0.9187088,"('uncreative', 'creative')",-0.9514219,-0.9187088,0.0327131
54,-0.20495138,-0.34246612,"('incapable', 'capable')",-0.2049514,-0.3424661,-0.1375147
55,0.96480083,0.983827,"('incompetent', 'clever')",0.9648008,0.983827,0.0190262
56,1.311586,1.213416,"('impractical', 'practical')",1.311586,1.213416,-0.09817
57,-1.3054273,-1.3390155,"('unimaginative', 'imaginative')",-1.3054273,-1.3390155,-0.0335882
58,-0.2967951,-0.31768072,"('undiscriminating', 'discriminating')",-0.2967951,-0.3176807,-0.0208856
59,-0.7806651,-0.78103894,"('foolish', 'wise')",-0.7806651,-0.7810389,-0.0003738
60,0.92341715,0.91501105,"('inefficient', 'efficient')",0.9234172,0.915011,-0.0084062
61,0.11494565,0.03462287,"('illogical', 'logical')",0.1149457,0.0346229,-0.0803228
62,1.324024,1.3876278,"('incompetent', 'brilliant')",1.324024,1.3876278,0.0636038
63,0.62651,0.6817337,"('unperceptive', 'insightful')",0.62651,0.6817337,0.0552237
64,-2.8490589,-2.960824,"('shy', 'confident')",-2.8490589,-2.960824,-0.1117651
65,0.51133984,0.5338244,"('insecure', 'secure')",0.5113398,0.5338244,0.0224846
66,-1.6012328,-1.6668407,"('inactive', 'active')",-1.6012328,-1.6668407,-0.0656079
67,0.03471204,-0.0655559,"('doubtful', 'determined')",0.034712,-0.0655559,-0.1002679
68,-1.025485,-0.9352002,"('dependent', 'independent')",-1.025485,-0.9352002,0.0902848
69,-1.060214,-1.1182978,"('lazy', 'industrious')",-1.060214,-1.1182978,-0.0580838
70,0.50320035,0.50251174,"('lethargic', 'energetic')",0.5032004,0.5025117,-0.0006887
71,-0.7748666,-0.8383592,"('diffident', 'self-confident')",-0.7748666,-0.8383592,-0.0634926
72,0.21059869,0.13845177,"('unambitious', 'ambitious')",0.2105987,0.1384518,-0.0721469
73,-1.6282432,-1.6246226,"('helpless', 'self-reliant')",-1.6282432,-1.6246226,0.0036206
74,0.3728481,0.28401783,"('undedicated', 'dedicated')",0.3728481,0.2840178,-0.0888303
75,-1.2052255,-1.1625146,"('meek', 'impulsive')",-1.2052255,-1.1625146,0.0427109
76,0.78952515,0.8224146,"('anxious', 'daring')",0.7895252,0.8224146,0.0328894
77,-0.40708986,-0.29633132,"('unmotivated', 'motivated')",-0.4070899,-0.2963313,0.1107586
78,-0.8382825,-0.7702034,"('nonresilient', 'resilient')",-0.8382825,-0.7702034,0.0680791
79,-1.1997269,-1.1870133,"('wavering', 'unwavering')",-1.1997269,-1.1870133,0.0127136
80,0.1740302,0.18239956,"('dominated', 'dominating')",0.1740302,0.1823996,0.0083694
81,0.46092206,0.43887416,"('submissive', 'aggressive')",0.4609221,0.4388742,-0.0220479
82,2.1942163,2.2978106,"('poor', 'rich')",2.1942163,2.2978106,0.1035943
83,-1.0008839,-1.1002883,"('powerless', 'powerful')",-1.0008839,-1.1002883,-0.0994044
84,-0.38038155,-0.31952322,"('inferior', 'superior')",-0.3803816,-0.3195232,0.0608584
85,-0.7621635,-0.80799216,"('insignificant', 'prestigious')",-0.7621635,-0.8079922,-0.0458287
86,0.01942695,-0.10619055,"('uninfluential', 'influential')",0.0194269,-0.1061905,-0.1256174
87,0.030139908,-0.084564924,"('unsuccessful', 'successful')",0.0301399,-0.0845649,-0.1147048
88,-0.7184514,-0.80974543,"('low', 'eminent')",-0.7184514,-0.8097454,-0.091294
