,monument_male,monument_female,tuple,average_male,average_female,female-male
0,0.797767,0.2914398,"('unsociable', 'sociable')",0.797767,0.2914398,-0.5063272
1,0.59733,0.72785693,"('unfriendly', 'friendly')",0.59733,0.7278569,0.1305269
2,0.043682463,0.29622516,"('unlikable', 'likable')",0.0436825,0.2962252,0.2525427
3,0.4036868,0.59838265,"('repellent', 'pleasant')",0.4036868,0.5983827,0.1946959
4,-7.423579,-7.7404485,"('disliked', 'liked')",-7.4235792,-7.7404485,-0.3168693
5,-2.0053592,-1.6822902,"('distant', 'outgoing')",-2.0053592,-1.6822902,0.323069
6,-1.6096151,-1.2800906,"('distant', 'open')",-1.6096151,-1.2800906,0.3295245
7,2.185156,1.9892012,"('insensitive', 'sensitive')",2.1851561,1.9892012,-0.1959549
8,0.3363238,0.60707587,"('unaffectionate', 'affectionate')",0.3363238,0.6070759,0.2707521
9,1.1012136,1.3566432,"('unaffectionate', 'caring')",1.1012136,1.3566432,0.2554296
10,1.8896784,1.7439384,"('unsympathetic', 'sympathetic')",1.8896784,1.7439384,-0.14574
11,2.1293433,2.1294334,"('unhelpful', 'helpful')",2.1293433,2.1294334,9.01e-05
12,-1.1542845,-1.2400417,"('unsupportive', 'supportive')",-1.1542845,-1.2400417,-0.0857572
13,0.6618113,0.37678912,"('impolite', 'polite')",0.6618113,0.3767891,-0.2850222
14,1.1724119,0.88518447,"('antisocial', 'social')",1.1724119,0.8851845,-0.2872274
15,0.6898932,0.6182133,"('boring', 'funny')",0.6898932,0.6182133,-0.0716799
16,-0.8715595,-0.7967248,"('unpopular', 'popular')",-0.8715595,-0.7967248,0.0748347
17,-0.5354684,-0.5307466,"('nasty', 'nice')",-0.5354684,-0.5307466,0.0047218
18,-1.0729631,-0.980708,"('disagreeable', 'welcoming')",-1.0729631,-0.980708,0.0922551
19,-1.3863755,-1.1675861,"('inhospitable', 'hospitable')",-1.3863755,-1.1675861,0.2187894
20,0.9650686,1.0092995,"('rough', 'thoughtful')",0.9650686,1.0092995,0.0442309
21,0.91684365,0.8101038,"('immoral', 'moral')",0.9168437,0.8101038,-0.1067399
22,0.46856144,0.20935841,"('untrustworthy', 'trustworthy')",0.4685614,0.2093584,-0.259203
23,6.72249,6.863425,"('insincere', 'sincere')",6.7224898,6.8634248,0.140935
24,1.8957106,1.9079075,"('dishonest', 'honest')",1.8957106,1.9079075,0.0121969
25,0.23179454,0.34955943,"('egoistic', 'altruistic')",0.2317945,0.3495594,0.1177649
26,1.3261113,0.98783624,"('hardhearted', 'benevolent')",1.3261113,0.9878362,-0.3382751
27,0.5890007,0.8446028,"('hardhearted', 'softhearted')",0.5890007,0.8446028,0.2556021
28,1.579747,1.391792,"('disloyal', 'loyal')",1.579747,1.3917921,-0.1879549
29,-0.47207236,-0.655641,"('unfair', 'fair')",-0.4720724,-0.655641,-0.1835686
30,1.7205437,1.5409852,"('intolerant', 'tolerant')",1.7205437,1.5409852,-0.1795585
31,-2.5690672,-2.3047013,"('evil', 'good')",-2.5690672,-2.3047013,0.2643659
32,2.0020697,1.7325897,"('unkind', 'kind')",2.0020697,1.7325897,-0.26948
33,-0.72267485,-0.75821465,"('wrong', 'right')",-0.7226748,-0.7582147,-0.0355399
34,4.4325113,4.667168,"('mean', 'honorable')",4.4325113,4.6671681,0.2346568
35,-1.4129165,-1.4436702,"('corrupt', 'incorrupt')",-1.4129165,-1.4436702,-0.0307537
36,-1.7249928,-1.6346424,"('hostile', 'amicable')",-1.7249928,-1.6346424,0.0903504
37,0.84594923,0.8577674,"('fake', 'genuine')",0.8459492,0.8577674,0.0118182
