,vontier_male,vontier_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.57628,0.21833374,"('unsociable', 'sociable')",0.0064601908,-0.22253004,0.2913701,-0.0020982,-0.2934683
1,-1.4989817,-1.5580755,"('unfriendly', 'friendly')",1.287568,1.117114,-0.1057069,-0.2204808,-0.1147739
2,0.5856884,0.578026,"('unlikable', 'likable')",0.46802905,0.44767544,0.5268587,0.5128507,-0.014008
3,-0.64371645,-0.61481744,"('repellent', 'pleasant')",0.5921629,0.56071854,-0.0257768,-0.0270495,-0.0012727
4,-0.28897908,-0.26764363,"('disliked', 'liked')",-6.543333,-6.6124845,-3.4161561,-3.440064,-0.0239079
5,-0.7145209,-0.603825,"('distant', 'outgoing')",-0.6470947,-0.622459,-0.6808078,-0.613142,0.0676658
6,-1.0558417,-0.905781,"('distant', 'open')",-0.67862725,-0.7004494,-0.8672345,-0.8031152,0.0641193
7,-0.27257255,-0.35750774,"('insensitive', 'sensitive')",-0.14651573,-0.18069434,-0.2095441,-0.269101,-0.0595569
8,-0.6499284,-0.6848757,"('unaffectionate', 'affectionate')",0.56725246,0.526487,-0.041338,-0.0791944,-0.0378564
9,-0.7991499,-0.86556023,"('unaffectionate', 'caring')",0.808526,0.76337403,0.0046881,-0.0510931,-0.0557812
10,-0.464833,-0.6980054,"('unsympathetic', 'sympathetic')",-0.7693881,-0.8998358,-0.6171106,-0.7989206,-0.18181
11,0.22950265,0.028925464,"('unhelpful', 'helpful')",1.2862399,1.3259296,0.7578713,0.6774275,-0.0804438
12,-0.29999682,-0.27434576,"('unsupportive', 'supportive')",-2.403915,-2.4435408,-1.3519559,-1.3589432,-0.0069873
13,0.056187123,-0.22275484,"('impolite', 'polite')",-1.0349634,-1.126173,-0.4893881,-0.6744639,-0.1850758
14,0.800472,0.54035753,"('antisocial', 'social')",0.1311823,-0.015038415,0.4658272,0.2626595,-0.2031677
15,-0.5085657,-0.5372286,"('boring', 'funny')",0.05556407,0.06893673,-0.2265008,-0.2341459,-0.0076451
16,-0.43247303,-0.47920457,"('unpopular', 'popular')",0.7345362,0.6938684,0.1510316,0.1073319,-0.0436997
17,-0.35754338,-0.34022042,"('nasty', 'nice')",-0.5269762,-0.49158925,-0.4422598,-0.4159048,0.026355
18,0.19055715,0.14938581,"('disagreeable', 'welcoming')",-0.4860629,-0.58366835,-0.1477529,-0.2171413,-0.0693884
19,-1.2419618,-1.1682966,"('inhospitable', 'hospitable')",-0.72363645,-0.6634899,-0.9827992,-0.9158932,0.066906
20,0.1938105,0.14927824,"('rough', 'thoughtful')",1.2124776,1.1557437,0.703144,0.652511,-0.050633
21,-0.027034694,-0.21820457,"('immoral', 'moral')",-0.31212863,-0.4123608,-0.1695817,-0.3152827,-0.145701
22,0.045290384,-0.09691679,"('untrustworthy', 'trustworthy')",-0.94142693,-1.0770806,-0.4480683,-0.5869987,-0.1389304
23,-0.100487724,-0.37227163,"('insincere', 'sincere')",5.188725,5.1357026,2.5441186,2.3817155,-0.1624031
24,-0.6052172,-0.7694467,"('dishonest', 'honest')",0.05495205,-0.014413822,-0.2751326,-0.3919303,-0.1167977
25,-0.6737632,-0.6561567,"('egoistic', 'altruistic')",1.3041846,1.2663413,0.3152107,0.3050923,-0.0101184
26,-0.11280079,-0.12252965,"('hardhearted', 'benevolent')",1.7560743,1.6561803,0.8216367,0.7668253,-0.0548114
27,-0.13742262,-0.08903769,"('hardhearted', 'softhearted')",0.94485766,0.83104557,0.4037175,0.3710039,-0.0327136
28,-0.02531852,-0.23544295,"('disloyal', 'loyal')",1.1127255,0.9873014,0.5437035,0.3759292,-0.1677743
29,-0.29631388,-0.30889753,"('unfair', 'fair')",-0.33665317,-0.45962238,-0.3164835,-0.3842599,-0.0677764
30,0.5825042,0.44745472,"('intolerant', 'tolerant')",0.83072513,0.68563014,0.7066147,0.5665424,-0.1400723
31,-1.0721831,-0.86750835,"('evil', 'good')",-0.6721981,-0.7178314,-0.8721906,-0.7926699,0.0795207
32,-0.19739741,-0.44412807,"('unkind', 'kind')",0.3208143,0.09970577,0.0617085,-0.1722111,-0.2339196
33,-0.077086106,-0.15538411,"('wrong', 'right')",-0.8359974,-0.8496686,-0.4565417,-0.5025263,-0.0459846
34,-0.6047697,-0.5325286,"('mean', 'honorable')",5.568624,5.672855,2.4819272,2.5701632,0.088236
35,-0.40759364,-0.2847688,"('corrupt', 'incorrupt')",-0.29268542,-0.24939756,-0.3501395,-0.2670832,0.0830563
36,-1.1790262,-1.0684634,"('hostile', 'amicable')",0.25092945,0.13913567,-0.4640484,-0.4646639,-0.0006155
37,0.2564056,0.20789723,"('fake', 'genuine')",-0.1979445,-0.18904781,0.0292305,0.0094247,-0.0198058
38,-0.571332,-0.6570823,"('untruthful', 'truthful')",-0.41561988,-0.4051129,-0.4934759,-0.5310976,-0.0376217
39,0.8479129,0.77907586,"('exploitative', 'cooperative')",0.1304196,0.14609279,0.4891663,0.4625843,-0.026582
40,-0.025291968,-0.06468405,"('stingy', 'generous')",-1.9625788,-2.0792272,-0.9939353,-1.0719557,-0.0780204
41,0.5188027,0.46319753,"('unforgiving', 'forgiving')",-0.08061808,-0.22823343,0.2190923,0.1174821,-0.1016102
42,0.45237502,0.38124776,"('unreliable', 'reliable')",-3.6742349,-3.7601523,-1.61093,-1.6894523,-0.0785223
43,0.09947941,-0.025814086,"('irresponsible', 'responsible')",0.059907936,0.043339167,0.0796937,0.0087625,-0.0709312
44,0.45676732,0.49585217,"('prejudiced', 'unprejudiced')",-1.3737867,-1.3268156,-0.4585097,-0.4154817,0.043028
45,-0.5256133,-0.655244,"('incompetent', 'competent')",-0.21286331,-0.32917333,-0.3692383,-0.4922087,-0.1229704
46,-0.20168878,-0.35554686,"('uncompetitive', 'competitive')",-0.9227763,-0.96665454,-0.5622326,-0.6611007,-0.0988681
47,-0.20303601,-0.21757069,"('stupid', 'smart')",4.866687,4.95189,2.3318255,2.3671596,0.0353341
48,-0.47015667,-0.4992388,"('unintelligent', 'intelligent')",0.87636495,0.85474634,0.2031041,0.1777538,-0.0253503
49,0.019748062,0.20165299,"('unable', 'able')",0.08781266,0.1418893,0.0537804,0.1717711,0.1179907
50,0.15641317,0.17379764,"('clumsy', 'skillful')",0.24789356,0.1653738,0.2021534,0.1695857,-0.0325677
51,-0.42032608,-0.68384665,"('uneducated', 'educated')",-0.01115758,-0.14226855,-0.2157418,-0.4130576,-0.1973158
52,-0.22479346,-0.24933337,"('irrational', 'rational')",0.5693996,0.4935748,0.1723031,0.1221207,-0.0501824
53,-1.101952,-1.1671188,"('uncreative', 'creative')",0.17294912,0.060257554,-0.4645014,-0.5534306,-0.0889292
54,-0.6027087,-0.61872554,"('incapable', 'capable')",0.5840876,0.66989493,-0.0093105,0.0255847,0.0348952
55,0.4234458,0.24106307,"('incompetent', 'clever')",0.21399036,0.106837496,0.3187181,0.1739503,-0.1447678
56,0.5516813,0.32704762,"('impractical', 'practical')",-0.6335722,-0.73696613,-0.0409455,-0.2049593,-0.1640138
57,-0.8524164,-1.0240693,"('unimaginative', 'imaginative')",-3.2185857,-3.3189743,-2.035501,-2.1715217,-0.1360207
58,-0.39276245,-0.40025136,"('undiscriminating', 'discriminating')",0.112123415,0.033383094,-0.1403195,-0.1834341,-0.0431146
59,0.40935764,0.53523403,"('foolish', 'wise')",0.1642296,0.23030888,0.2867936,0.3827715,0.0959779
60,0.83540857,0.68806773,"('inefficient', 'efficient')",-0.21129169,-0.19014299,0.3120584,0.2489624,-0.063096
61,-0.6720406,-0.8381324,"('illogical', 'logical')",0.48995435,0.26965505,-0.0910431,-0.2842387,-0.1931956
62,0.046006657,0.014902847,"('incompetent', 'brilliant')",0.0503961,0.10447679,0.0482014,0.0596898,0.0114884
63,-0.6455355,-0.71139705,"('unperceptive', 'insightful')",0.1740661,0.14804825,-0.2357347,-0.2816744,-0.0459397
64,0.4421181,0.36141625,"('shy', 'confident')",-6.352517,-6.4028788,-2.9551995,-3.0207312,-0.0655317
65,0.038690276,-0.17102653,"('insecure', 'secure')",-0.38485473,-0.43125147,-0.1730822,-0.301139,-0.1280568
66,-1.4660814,-1.5397798,"('inactive', 'active')",0.073145196,0.0991373,-0.6964681,-0.7203212,-0.0238531
67,1.1570327,1.1328474,"('doubtful', 'determined')",-0.35259968,-0.39764276,0.4022165,0.3676023,-0.0346142
68,-0.2019838,-0.21430957,"('dependent', 'independent')",-0.62642896,-0.6486841,-0.4142064,-0.4314968,-0.0172904
69,0.14929524,0.35606244,"('lazy', 'industrious')",-0.24626628,-0.15192418,-0.0484855,0.1020691,0.1505546
70,-0.16881031,-0.22161107,"('lethargic', 'energetic')",-0.2726807,-0.32126382,-0.2207455,-0.2714374,-0.0506919
71,-0.5942119,-0.56356436,"('diffident', 'self-confident')",0.2883343,0.29190153,-0.1529388,-0.1358314,0.0171074
72,-0.057380848,-0.14010835,"('unambitious', 'ambitious')",-0.88588214,-0.9318721,-0.4716315,-0.5359902,-0.0643587
73,1.2046615,1.2704663,"('helpless', 'self-reliant')",-2.8106837,-2.7936716,-0.8030111,-0.7616026,0.0414085
74,0.29583186,0.23298773,"('undedicated', 'dedicated')",-0.37672213,-0.5430727,-0.0404451,-0.1550425,-0.1145974
75,-0.00020839274,0.10263834,"('meek', 'impulsive')",-0.8984271,-0.7939036,-0.4493178,-0.3456326,0.1036852
76,0.18286292,0.10091171,"('anxious', 'daring')",-0.5326841,-0.4669897,-0.1749106,-0.183039,-0.0081284
77,-0.7990738,-0.8027329,"('unmotivated', 'motivated')",-1.1008883,-0.98224247,-0.949981,-0.8924876,0.0574934
78,-0.5791816,-0.52010256,"('nonresilient', 'resilient')",0.4970304,0.54048645,-0.0410756,0.0101919,0.0512675
79,-1.270666,-1.2935275,"('wavering', 'unwavering')",-0.42646557,-0.36069974,-0.8485658,-0.8271136,0.0214522
80,0.1453545,0.0067262575,"('dominated', 'dominating')",-1.1624587,-1.0932088,-0.5085521,-0.5432413,-0.0346892
81,0.5625505,0.31355673,"('submissive', 'aggressive')",-1.1083707,-1.0933195,-0.2729101,-0.3898814,-0.1169713
82,-0.2636398,-0.3702311,"('poor', 'rich')",5.8070498,5.7556534,2.7717049,2.6927111,-0.0789938
83,-0.19711125,-0.33146998,"('powerless', 'powerful')",-1.0098431,-1.0228318,-0.6034772,-0.6771509,-0.0736737
84,0.7279806,0.7471567,"('inferior', 'superior')",1.3726147,1.3823189,1.0502977,1.0647378,0.0144401
85,-0.62159747,-0.53540796,"('insignificant', 'prestigious')",0.26767585,0.25871864,-0.1769608,-0.1383447,0.0386161
86,-1.1849426,-1.4330848,"('uninfluential', 'influential')",-0.5654577,-0.7603067,-0.8752002,-1.0966958,-0.2214956
87,0.03921798,-0.11860273,"('unsuccessful', 'successful')",1.1480806,1.1950594,0.5936493,0.5382283,-0.055421
88,-1.2418282,-1.3518014,"('low', 'eminent')",-0.4266505,-0.50730425,-0.8342394,-0.9295528,-0.0953134
