,sprag_male,sprag_female,tuple,average_male,average_female,female-male
0,-0.8025257,-0.9365773,"('unsociable', 'sociable')",-0.8025257,-0.9365773,-0.1340516
1,0.014903411,-0.19406334,"('unfriendly', 'friendly')",0.0149034,-0.1940633,-0.2089667
2,-0.65358853,-0.7094187,"('unlikable', 'likable')",-0.6535885,-0.7094187,-0.0558302
3,-1.2438239,-1.2042875,"('repellent', 'pleasant')",-1.2438239,-1.2042875,0.0395364
4,-3.5750544,-3.710993,"('disliked', 'liked')",-3.5750544,-3.7109931,-0.1359387
5,-0.36049414,-0.33317643,"('distant', 'outgoing')",-0.3604941,-0.3331764,0.0273177
6,-0.19636905,-0.1962184,"('distant', 'open')",-0.1963691,-0.1962184,0.0001507
7,-0.49211776,-0.4055426,"('insensitive', 'sensitive')",-0.4921178,-0.4055426,0.0865752
8,0.6241551,0.35948563,"('unaffectionate', 'affectionate')",0.6241551,0.3594856,-0.2646695
9,0.526714,0.5048035,"('unaffectionate', 'caring')",0.526714,0.5048035,-0.0219105
10,-1.1069038,-0.9211285,"('unsympathetic', 'sympathetic')",-1.1069038,-0.9211285,0.1857753
11,0.016944997,0.14736849,"('unhelpful', 'helpful')",0.016945,0.1473685,0.1304235
12,-2.007363,-1.7832593,"('unsupportive', 'supportive')",-2.0073631,-1.7832593,0.2241038
13,-0.9799963,-0.90515506,"('impolite', 'polite')",-0.9799963,-0.9051551,0.0748412
14,-0.352773,-0.58064604,"('antisocial', 'social')",-0.352773,-0.580646,-0.227873
15,0.40547624,0.31362846,"('boring', 'funny')",0.4054762,0.3136285,-0.0918477
16,-0.47681564,-0.47686556,"('unpopular', 'popular')",-0.4768156,-0.4768656,-5e-05
17,-0.63932425,-0.6039789,"('nasty', 'nice')",-0.6393242,-0.6039789,0.0353453
18,-0.7940827,-0.7573059,"('disagreeable', 'welcoming')",-0.7940827,-0.7573059,0.0367768
19,-0.5955769,-0.47030145,"('inhospitable', 'hospitable')",-0.5955769,-0.4703014,0.1252755
20,-0.018387182,-0.18751511,"('rough', 'thoughtful')",-0.0183872,-0.1875151,-0.1691279
21,-1.6317534,-1.27187,"('immoral', 'moral')",-1.6317534,-1.27187,0.3598834
22,-1.0926182,-1.0828646,"('untrustworthy', 'trustworthy')",-1.0926182,-1.0828646,0.0097536
23,2.575365,2.6155586,"('insincere', 'sincere')",2.5753651,2.6155586,0.0401935
24,-0.50982517,-0.47184438,"('dishonest', 'honest')",-0.5098252,-0.4718444,0.0379808
25,0.78437537,0.58638304,"('egoistic', 'altruistic')",0.7843754,0.586383,-0.1979924
26,1.1365073,0.52403617,"('hardhearted', 'benevolent')",1.1365073,0.5240362,-0.6124711
27,0.59225714,0.5337108,"('hardhearted', 'softhearted')",0.5922571,0.5337108,-0.0585463
28,0.30304462,0.19962992,"('disloyal', 'loyal')",0.3030446,0.1996299,-0.1034147
29,-0.51897734,-0.43867058,"('unfair', 'fair')",-0.5189773,-0.4386706,0.0803067
30,0.1860652,0.30639052,"('intolerant', 'tolerant')",0.1860652,0.3063905,0.1203253
31,-0.9686775,-1.1050545,"('evil', 'good')",-0.9686775,-1.1050545,-0.136377
32,0.2775216,0.091708586,"('unkind', 'kind')",0.2775216,0.0917086,-0.185813
33,0.040973708,0.1073318,"('wrong', 'right')",0.0409737,0.1073318,0.0663581
34,2.4720218,2.6132853,"('mean', 'honorable')",2.4720218,2.6132853,0.1412635
35,0.53284335,0.19864388,"('corrupt', 'incorrupt')",0.5328434,0.1986439,-0.3341995
36,0.38245574,0.15937394,"('hostile', 'amicable')",0.3824557,0.1593739,-0.2230818
37,-0.039429344,-0.042547274,"('fake', 'genuine')",-0.0394293,-0.0425473,-0.003118
38,-0.5515632,-0.40096796,"('untruthful', 'truthful')",-0.5515632,-0.400968,0.1505952
39,-0.094024554,-0.036112264,"('exploitative', 'cooperative')",-0.0940246,-0.0361123,0.0579123
40,-1.3757883,-1.5665998,"('stingy', 'generous')",-1.3757883,-1.5665998,-0.1908115
41,-0.17711681,-0.12997338,"('unforgiving', 'forgiving')",-0.1771168,-0.1299734,0.0471434
42,-2.0815732,-1.8401202,"('unreliable', 'reliable')",-2.0815732,-1.8401202,0.241453
43,-0.80482537,-0.7108135,"('irresponsible', 'responsible')",-0.8048254,-0.7108135,0.0940119
44,-0.7178939,-0.80099714,"('prejudiced', 'unprejudiced')",-0.7178939,-0.8009971,-0.0831032
45,-0.98104453,-1.0107397,"('incompetent', 'competent')",-0.9810445,-1.0107397,-0.0296952
46,-1.5793144,-1.4607221,"('uncompetitive', 'competitive')",-1.5793144,-1.4607221,0.1185923
47,3.0504434,3.0098007,"('stupid', 'smart')",3.0504434,3.0098007,-0.0406427
48,-0.7255944,-0.5478546,"('unintelligent', 'intelligent')",-0.7255944,-0.5478546,0.1777398
49,-0.61517,-0.2964318,"('unable', 'able')",-0.61517,-0.2964318,0.3187382
50,-0.36959746,-0.32751575,"('clumsy', 'skillful')",-0.3695975,-0.3275158,0.0420817
51,-0.42426443,-0.3986032,"('uneducated', 'educated')",-0.4242644,-0.3986032,0.0256612
52,-0.39114374,-0.4217812,"('irrational', 'rational')",-0.3911437,-0.4217812,-0.0306375
53,-0.28714886,-0.4892155,"('uncreative', 'creative')",-0.2871489,-0.4892155,-0.2020666
54,-0.1230795,-0.0317192,"('incapable', 'capable')",-0.1230795,-0.0317192,0.0913603
55,-0.44596687,-0.30322853,"('incompetent', 'clever')",-0.4459669,-0.3032285,0.1427384
56,-0.15032229,-0.019244023,"('impractical', 'practical')",-0.1503223,-0.019244,0.1310783
57,-2.4759927,-2.633901,"('unimaginative', 'imaginative')",-2.4759927,-2.6339009,-0.1579082
58,0.004389424,0.052143168,"('undiscriminating', 'discriminating')",0.0043894,0.0521432,0.0477538
59,0.06360444,0.2153601,"('foolish', 'wise')",0.0636044,0.2153601,0.1517557
60,-0.29473627,0.06590636,"('inefficient', 'efficient')",-0.2947363,0.0659064,0.3606427
61,-0.9624761,-1.0611924,"('illogical', 'logical')",-0.9624761,-1.0611924,-0.0987163
62,-0.7395457,-0.35719115,"('incompetent', 'brilliant')",-0.7395457,-0.3571911,0.3823546
63,-0.87361515,-0.55048484,"('unperceptive', 'insightful')",-0.8736151,-0.5504848,0.3231303
64,-4.3011,-4.130166,"('shy', 'confident')",-4.3010998,-4.1301661,0.1709337
65,-0.40688545,-0.40049502,"('insecure', 'secure')",-0.4068854,-0.400495,0.0063904
66,-0.03190181,-0.31263277,"('inactive', 'active')",-0.0319018,-0.3126328,-0.280731
67,-0.39048678,-0.17546245,"('doubtful', 'determined')",-0.3904868,-0.1754625,0.2150243
68,-0.7823829,-0.56361175,"('dependent', 'independent')",-0.7823829,-0.5636117,0.2187712
69,-0.3022569,-0.6007461,"('lazy', 'industrious')",-0.3022569,-0.6007461,-0.2984892
70,-0.8393225,-0.72892356,"('lethargic', 'energetic')",-0.8393225,-0.7289236,0.1103989
71,0.17984648,0.13665155,"('diffident', 'self-confident')",0.1798465,0.1366515,-0.043195
72,-0.3494594,-0.22741133,"('unambitious', 'ambitious')",-0.3494594,-0.2274113,0.1220481
73,-1.7795968,-1.6900687,"('helpless', 'self-reliant')",-1.7795968,-1.6900687,0.0895281
74,-0.55934423,-0.63805646,"('undedicated', 'dedicated')",-0.5593442,-0.6380565,-0.0787123
75,0.10493781,0.049447935,"('meek', 'impulsive')",0.1049378,0.0494479,-0.0554899
76,-0.65589607,-0.41793668,"('anxious', 'daring')",-0.6558961,-0.4179367,0.2379594
77,-1.4434451,-1.1514542,"('unmotivated', 'motivated')",-1.4434451,-1.1514542,0.2919909
78,-0.91436136,-0.819044,"('nonresilient', 'resilient')",-0.9143614,-0.819044,0.0953174
79,-0.7911746,-0.9205589,"('wavering', 'unwavering')",-0.7911746,-0.9205589,-0.1293843
80,-0.7074448,-0.71009326,"('dominated', 'dominating')",-0.7074448,-0.7100933,-0.0026485
81,-0.73249626,-0.53330517,"('submissive', 'aggressive')",-0.7324963,-0.5333052,0.1991911
82,3.0497243,2.9836042,"('poor', 'rich')",3.0497243,2.9836042,-0.0661201
83,-0.2811175,-0.315649,"('powerless', 'powerful')",-0.2811175,-0.315649,-0.0345315
84,0.39456657,0.55475825,"('inferior', 'superior')",0.3945666,0.5547583,0.1601917
85,0.29582164,0.060718626,"('insignificant', 'prestigious')",0.2958216,0.0607186,-0.235103
86,-1.0777794,-1.1705605,"('uninfluential', 'influential')",-1.0777794,-1.1705605,-0.0927811
87,-0.9383975,-0.9693283,"('unsuccessful', 'successful')",-0.9383975,-0.9693283,-0.0309308
88,-0.7840037,-0.7710355,"('low', 'eminent')",-0.7840037,-0.7710355,0.0129682
