,cry_male,cry_female,tuple,average_male,average_female,female-male
0,-0.0031016972,-0.013550973,"('unsociable', 'sociable')",-0.0031017,-0.013551,-0.0104493
1,1.7803079,1.726231,"('unfriendly', 'friendly')",1.7803079,1.726231,-0.0540769
2,-0.124021344,0.006268978,"('unlikable', 'likable')",-0.1240213,0.006269,0.1302903
3,0.93374574,1.0743171,"('repellent', 'pleasant')",0.9337457,1.0743171,0.1405714
4,-7.65475,-7.459205,"('disliked', 'liked')",-7.6547499,-7.4592052,0.1955447
5,-0.17526047,0.0059922375,"('distant', 'outgoing')",-0.1752605,0.0059922,0.1812527
6,0.16131333,0.29484326,"('distant', 'open')",0.1613133,0.2948433,0.13353
7,1.1566468,1.2094371,"('insensitive', 'sensitive')",1.1566468,1.2094371,0.0527903
8,1.5854634,1.5542896,"('unaffectionate', 'affectionate')",1.5854634,1.5542896,-0.0311738
9,2.3402934,2.4763343,"('unaffectionate', 'caring')",2.3402934,2.4763343,0.1360409
10,1.1775824,1.1781981,"('unsympathetic', 'sympathetic')",1.1775824,1.1781981,0.0006157
11,2.2630932,2.317049,"('unhelpful', 'helpful')",2.2630932,2.317049,0.0539558
12,-1.2264174,-1.0353714,"('unsupportive', 'supportive')",-1.2264174,-1.0353714,0.191046
13,0.029157616,-0.16782257,"('impolite', 'polite')",0.0291576,-0.1678226,-0.1969802
14,0.149802,0.028407931,"('antisocial', 'social')",0.149802,0.0284079,-0.1213941
15,0.30685166,0.182164,"('boring', 'funny')",0.3068517,0.182164,-0.1246877
16,-0.6503279,-0.55163455,"('unpopular', 'popular')",-0.6503279,-0.5516346,0.0986933
17,-0.36654657,-0.35081786,"('nasty', 'nice')",-0.3665466,-0.3508179,0.0157287
18,-0.22299859,-0.28261912,"('disagreeable', 'welcoming')",-0.2229986,-0.2826191,-0.0596205
19,-0.58618236,-0.34894767,"('inhospitable', 'hospitable')",-0.5861824,-0.3489477,0.2372347
