,shape_male,shape_female,tuple,average_male,average_female,female-male
0,0.48644942,0.333379,"('unsociable', 'sociable')",0.4864494,0.333379,-0.1530704
1,0.80024785,0.94250417,"('unfriendly', 'friendly')",0.8002478,0.9425042,0.1422564
2,0.22829965,0.3182629,"('unlikable', 'likable')",0.2282996,0.3182629,0.0899633
3,1.0202494,1.0587729,"('repellent', 'pleasant')",1.0202494,1.0587729,0.0385235
4,-7.6229258,-7.5441365,"('disliked', 'liked')",-7.6229258,-7.5441365,0.0787893
5,-1.0202936,-0.7979091,"('distant', 'outgoing')",-1.0202936,-0.7979091,0.2223845
6,-0.58201665,-0.43547145,"('distant', 'open')",-0.5820166,-0.4354714,0.1465452
7,2.0211298,1.8284372,"('insensitive', 'sensitive')",2.0211298,1.8284372,-0.1926926
8,0.8385835,0.86915827,"('unaffectionate', 'affectionate')",0.8385835,0.8691583,0.0305748
9,1.2879689,1.4002537,"('unaffectionate', 'caring')",1.2879689,1.4002537,0.1122848
10,2.1239896,1.7909611,"('unsympathetic', 'sympathetic')",2.1239896,1.7909611,-0.3330285
11,2.3590226,2.3108826,"('unhelpful', 'helpful')",2.3590226,2.3108826,-0.04814
12,-0.93048304,-0.9572283,"('unsupportive', 'supportive')",-0.930483,-0.9572283,-0.0267453
13,0.50265545,0.40721762,"('impolite', 'polite')",0.5026554,0.4072176,-0.0954378
14,0.38260072,0.34411865,"('antisocial', 'social')",0.3826007,0.3441187,-0.038482
15,0.24651967,0.3304204,"('boring', 'funny')",0.2465197,0.3304204,0.0839007
16,-0.84072673,-0.6058993,"('unpopular', 'popular')",-0.8407267,-0.6058993,0.2348274
17,-0.28588796,-0.31076398,"('nasty', 'nice')",-0.285888,-0.310764,-0.024876
18,-0.88069916,-0.74152094,"('disagreeable', 'welcoming')",-0.8806992,-0.7415209,0.1391783
19,-0.667061,-0.5674348,"('inhospitable', 'hospitable')",-0.667061,-0.5674348,0.0996262
20,0.9236326,0.7623369,"('rough', 'thoughtful')",0.9236326,0.7623369,-0.1612957
21,0.5855364,0.50190127,"('immoral', 'moral')",0.5855364,0.5019013,-0.0836351
22,0.30551565,0.20042214,"('untrustworthy', 'trustworthy')",0.3055156,0.2004221,-0.1050935
23,6.784619,6.837637,"('insincere', 'sincere')",6.7846189,6.8376369,0.053018
24,2.0315444,1.9773185,"('dishonest', 'honest')",2.0315444,1.9773185,-0.0542259
25,0.027795695,0.19076467,"('egoistic', 'altruistic')",0.0277957,0.1907647,0.162969
26,0.32286865,0.19801895,"('hardhearted', 'benevolent')",0.3228686,0.198019,-0.1248496
27,1.6270382,1.4735254,"('hardhearted', 'softhearted')",1.6270382,1.4735254,-0.1535128
28,1.1270157,0.97779715,"('disloyal', 'loyal')",1.1270157,0.9777972,-0.1492185
29,-0.26331276,-0.3970475,"('unfair', 'fair')",-0.2633128,-0.3970475,-0.1337347
30,1.6414692,1.5447383,"('intolerant', 'tolerant')",1.6414692,1.5447383,-0.0967309
31,-1.7933539,-1.6096356,"('evil', 'good')",-1.7933539,-1.6096356,0.1837183
32,1.4494091,1.2760941,"('unkind', 'kind')",1.4494091,1.2760941,-0.173315
33,-0.7844327,-0.6363744,"('wrong', 'right')",-0.7844327,-0.6363744,0.1480583
34,4.4207177,4.6828485,"('mean', 'honorable')",4.4207177,4.6828485,0.2621308
35,-1.5636742,-1.6253126,"('corrupt', 'incorrupt')",-1.5636742,-1.6253126,-0.0616384
36,-1.1972318,-1.1886795,"('hostile', 'amicable')",-1.1972318,-1.1886795,0.0085523
37,0.9778739,0.8428984,"('fake', 'genuine')",0.9778739,0.8428984,-0.1349755
38,-0.14577779,-0.0952959,"('untruthful', 'truthful')",-0.1457778,-0.0952959,0.0504819
39,-0.010231602,-0.074689426,"('exploitative', 'cooperative')",-0.0102316,-0.0746894,-0.0644578
40,-1.0480282,-1.1473998,"('stingy', 'generous')",-1.0480282,-1.1473998,-0.0993716
41,0.30593485,0.04094147,"('unforgiving', 'forgiving')",0.3059348,0.0409415,-0.2649933
42,-1.2569083,-1.3763434,"('unreliable', 'reliable')",-1.2569083,-1.3763434,-0.1194351
43,1.9869174,1.8914999,"('irresponsible', 'responsible')",1.9869174,1.8914999,-0.0954175
44,-1.0876935,-1.1787847,"('prejudiced', 'unprejudiced')",-1.0876935,-1.1787847,-0.0910912
45,0.83984953,0.6106893,"('incompetent', 'competent')",0.8398495,0.6106893,-0.2291602
46,0.11439106,-0.11279932,"('uncompetitive', 'competitive')",0.1143911,-0.1127993,-0.2271904
47,5.7592306,5.8933024,"('stupid', 'smart')",5.7592306,5.8933024,0.1340718
48,1.1980683,1.0389485,"('unintelligent', 'intelligent')",1.1980683,1.0389485,-0.1591198
49,-0.41713715,-0.248231,"('unable', 'able')",-0.4171371,-0.248231,0.1689061
50,-0.2548142,-0.2512131,"('clumsy', 'skillful')",-0.2548142,-0.2512131,0.0036011
