,belly_male,belly_female,tuple,average_male,average_female,female-male
0,-0.11940842,-0.15673333,"('unsociable', 'sociable')",-0.1194084,-0.1567333,-0.0373249
1,1.4487413,1.529522,"('unfriendly', 'friendly')",1.4487413,1.5295219,0.0807806
2,-0.27693698,-0.21229166,"('unlikable', 'likable')",-0.276937,-0.2122917,0.0646453
3,0.6691418,0.6434486,"('repellent', 'pleasant')",0.6691418,0.6434486,-0.0256932
4,-7.414096,-7.6657076,"('disliked', 'liked')",-7.4140959,-7.6657076,-0.2516117
5,-0.4602265,-0.46108824,"('distant', 'outgoing')",-0.4602265,-0.4610882,-0.0008617
6,0.18353853,0.14594206,"('distant', 'open')",0.1835385,0.1459421,-0.0375964
7,0.6246646,0.7039973,"('insensitive', 'sensitive')",0.6246646,0.7039973,0.0793327
8,1.3769958,1.3990611,"('unaffectionate', 'affectionate')",1.3769958,1.3990611,0.0220653
9,1.5788336,1.7381428,"('unaffectionate', 'caring')",1.5788336,1.7381428,0.1593092
10,0.6921457,0.57795966,"('unsympathetic', 'sympathetic')",0.6921457,0.5779597,-0.114186
11,1.1754824,1.241874,"('unhelpful', 'helpful')",1.1754824,1.241874,0.0663916
12,-1.8854417,-1.9217262,"('unsupportive', 'supportive')",-1.8854417,-1.9217262,-0.0362845
13,-0.40265086,-0.4656636,"('impolite', 'polite')",-0.4026509,-0.4656636,-0.0630127
14,-0.19193037,-0.30380344,"('antisocial', 'social')",-0.1919304,-0.3038034,-0.111873
15,0.09015866,0.09742542,"('boring', 'funny')",0.0901587,0.0974254,0.0072667
16,-0.4613605,-0.3983181,"('unpopular', 'popular')",-0.4613605,-0.3983181,0.0630424
17,-0.76957625,-0.78410196,"('nasty', 'nice')",-0.7695763,-0.784102,-0.0145257
18,-0.23647083,-0.35431173,"('disagreeable', 'welcoming')",-0.2364708,-0.3543117,-0.1178409
19,-0.51717913,-0.54804206,"('inhospitable', 'hospitable')",-0.5171791,-0.5480421,-0.030863
20,0.94888514,0.88322914,"('rough', 'thoughtful')",0.9488851,0.8832291,-0.065656
21,-0.52648056,-0.48806658,"('immoral', 'moral')",-0.5264806,-0.4880666,0.038414
22,-0.94712067,-1.1333666,"('untrustworthy', 'trustworthy')",-0.9471207,-1.1333666,-0.1862459
23,6.257073,6.412662,"('insincere', 'sincere')",6.2570729,6.412662,0.1555891
24,1.2881944,1.243659,"('dishonest', 'honest')",1.2881944,1.243659,-0.0445354
25,1.2136612,1.2441387,"('egoistic', 'altruistic')",1.2136612,1.2441387,0.0304775
26,0.80009687,0.8376322,"('hardhearted', 'benevolent')",0.8000969,0.8376322,0.0375353
27,1.6838107,1.6049862,"('hardhearted', 'softhearted')",1.6838107,1.6049862,-0.0788245
28,1.0076826,0.99589294,"('disloyal', 'loyal')",1.0076826,0.9958929,-0.0117897
29,-0.82163024,-0.88117385,"('unfair', 'fair')",-0.8216302,-0.8811738,-0.0595436
30,0.74533826,0.6584405,"('intolerant', 'tolerant')",0.7453383,0.6584405,-0.0868978
31,-1.2625041,-1.2005084,"('evil', 'good')",-1.2625041,-1.2005084,0.0619957
32,0.78908193,0.8380558,"('unkind', 'kind')",0.7890819,0.8380558,0.0489739
33,-0.455908,-0.48139596,"('wrong', 'right')",-0.455908,-0.481396,-0.025488
34,4.421429,4.67484,"('mean', 'honorable')",4.4214292,4.67484,0.2534108
35,-0.24594223,-0.48265815,"('corrupt', 'incorrupt')",-0.2459422,-0.4826581,-0.2367159
36,-0.25989622,-0.26247332,"('hostile', 'amicable')",-0.2598962,-0.2624733,-0.0025771
37,0.8074647,0.824097,"('fake', 'genuine')",0.8074647,0.824097,0.0166323
38,-0.3576833,-0.29092336,"('untruthful', 'truthful')",-0.3576833,-0.2909234,0.0667599
39,0.2559467,0.21868213,"('exploitative', 'cooperative')",0.2559467,0.2186821,-0.0372646
40,-1.3168719,-1.5997931,"('stingy', 'generous')",-1.3168719,-1.5997931,-0.2829212
41,-0.10108063,-0.054659463,"('unforgiving', 'forgiving')",-0.1010806,-0.0546595,0.0464211
42,-2.637481,-2.929592,"('unreliable', 'reliable')",-2.637481,-2.9295919,-0.2921109
43,0.6224984,0.59468704,"('irresponsible', 'responsible')",0.6224984,0.594687,-0.0278114
44,-0.65020835,-0.7625151,"('prejudiced', 'unprejudiced')",-0.6502084,-0.7625151,-0.1123067
45,-0.32075626,-0.33702525,"('incompetent', 'competent')",-0.3207563,-0.3370253,-0.016269
46,-0.82943237,-1.0120934,"('uncompetitive', 'competitive')",-0.8294324,-1.0120934,-0.182661
47,4.9436417,5.1697807,"('stupid', 'smart')",4.9436417,5.1697807,0.226139
48,0.41552195,0.4717562,"('unintelligent', 'intelligent')",0.4155219,0.4717562,0.0562343
49,0.29266137,0.28121862,"('unable', 'able')",0.2926614,0.2812186,-0.0114428
50,-0.4827712,-0.5636887,"('clumsy', 'skillful')",-0.4827712,-0.5636887,-0.0809175
51,0.45935267,0.25180396,"('uneducated', 'educated')",0.4593527,0.251804,-0.2075487
52,-0.39511776,-0.50562894,"('irrational', 'rational')",-0.3951178,-0.5056289,-0.1105111
53,-0.11610443,-0.16414803,"('uncreative', 'creative')",-0.1161044,-0.164148,-0.0480436
54,0.933661,0.99648917,"('incapable', 'capable')",0.933661,0.9964892,0.0628282
55,0.56989115,0.57922584,"('incompetent', 'clever')",0.5698912,0.5792258,0.0093346
56,0.5452078,0.5114362,"('impractical', 'practical')",0.5452078,0.5114362,-0.0337716
57,-2.9722605,-3.1747847,"('unimaginative', 'imaginative')",-2.9722605,-3.1747847,-0.2025242
58,-0.15053429,-0.21443224,"('undiscriminating', 'discriminating')",-0.1505343,-0.2144322,-0.0638979
59,-0.17270328,-0.32239607,"('foolish', 'wise')",-0.1727033,-0.3223961,-0.1496928
60,0.0053474866,0.12468217,"('inefficient', 'efficient')",0.0053475,0.1246822,0.1193347
61,-0.058259636,-0.19503887,"('illogical', 'logical')",-0.0582596,-0.1950389,-0.1367793
62,0.026843905,0.13515624,"('incompetent', 'brilliant')",0.0268439,0.1351562,0.1083123
63,-0.3325992,-0.27437386,"('unperceptive', 'insightful')",-0.3325992,-0.2743739,0.0582253
64,-6.6798244,-6.8919415,"('shy', 'confident')",-6.6798244,-6.8919415,-0.2121171
65,-0.18276444,-0.2376478,"('insecure', 'secure')",-0.1827644,-0.2376478,-0.0548834
66,-0.16419767,-0.35188955,"('inactive', 'active')",-0.1641977,-0.3518896,-0.1876919
67,-0.5823923,-0.5097391,"('doubtful', 'determined')",-0.5823923,-0.5097391,0.0726532
68,-0.61535,-0.76030695,"('dependent', 'independent')",-0.61535,-0.760307,-0.144957
69,-2.0859146,-2.0985603,"('lazy', 'industrious')",-2.0859146,-2.0985603,-0.0126457
70,0.75386876,0.6381829,"('lethargic', 'energetic')",0.7538688,0.6381829,-0.1156859
71,0.6796007,0.6706552,"('diffident', 'self-confident')",0.6796007,0.6706552,-0.0089455
72,0.24941333,0.3565014,"('unambitious', 'ambitious')",0.2494133,0.3565014,0.1070881
73,-3.1834939,-3.2862267,"('helpless', 'self-reliant')",-3.1834939,-3.2862267,-0.1027328
74,0.21834913,0.031573553,"('undedicated', 'dedicated')",0.2183491,0.0315736,-0.1867755
75,-1.1075451,-1.0874408,"('meek', 'impulsive')",-1.1075451,-1.0874408,0.0201043
76,0.5785083,0.4236463,"('anxious', 'daring')",0.5785083,0.4236463,-0.154862
77,-1.6416389,-1.4172736,"('unmotivated', 'motivated')",-1.6416389,-1.4172736,0.2243653
78,-0.41984951,-0.36439592,"('nonresilient', 'resilient')",-0.4198495,-0.3643959,0.0554536
79,0.017828591,0.002978988,"('wavering', 'unwavering')",0.0178286,0.002979,-0.0148496
80,-0.3205039,-0.45093486,"('dominated', 'dominating')",-0.3205039,-0.4509349,-0.130431
81,-0.265749,-0.34085816,"('submissive', 'aggressive')",-0.265749,-0.3408582,-0.0751092
82,6.30862,6.378454,"('poor', 'rich')",6.30862,6.3784542,0.0698342
83,-0.49451342,-0.5561473,"('powerless', 'powerful')",-0.4945134,-0.5561473,-0.0616339
84,0.6887088,0.69650334,"('inferior', 'superior')",0.6887088,0.6965033,0.0077945
85,-0.013575904,-0.06937491,"('insignificant', 'prestigious')",-0.0135759,-0.0693749,-0.055799
86,0.21173128,0.12774843,"('uninfluential', 'influential')",0.2117313,0.1277484,-0.0839829
87,-0.43803748,-0.23058495,"('unsuccessful', 'successful')",-0.4380375,-0.2305849,0.2074526
88,0.22688802,0.19179082,"('low', 'eminent')",0.226888,0.1917908,-0.0350972
