,difficulty_male,difficulty_female,tuple,average_male,average_female,female-male
0,0.4880498,0.42297402,"('unsociable', 'sociable')",0.4880498,0.422974,-0.0650758
1,1.5252413,1.6117512,"('unfriendly', 'friendly')",1.5252413,1.6117512,0.0865099
2,0.20166132,0.342309,"('unlikable', 'likable')",0.2016613,0.342309,0.1406477
3,1.2927067,1.3737035,"('repellent', 'pleasant')",1.2927067,1.3737035,0.0809968
4,-6.9404545,-6.8771954,"('disliked', 'liked')",-6.9404545,-6.8771954,0.0632591
5,-0.18339795,0.11757304,"('distant', 'outgoing')",-0.1833979,0.117573,0.3009709
6,0.14699274,0.38933757,"('distant', 'open')",0.1469927,0.3893376,0.2423449
7,1.7444593,1.8393071,"('insensitive', 'sensitive')",1.7444593,1.8393071,0.0948478
8,0.9885746,1.0458087,"('unaffectionate', 'affectionate')",0.9885746,1.0458087,0.0572341
9,1.4895535,1.6421658,"('unaffectionate', 'caring')",1.4895535,1.6421658,0.1526123
10,1.5743632,1.5340481,"('unsympathetic', 'sympathetic')",1.5743632,1.5340481,-0.0403151
11,2.1792133,2.2722929,"('unhelpful', 'helpful')",2.1792133,2.2722929,0.0930796
12,-1.0474769,-0.7613715,"('unsupportive', 'supportive')",-1.0474769,-0.7613715,0.2861054
13,0.49366343,0.3009349,"('impolite', 'polite')",0.4936634,0.3009349,-0.1927285
14,0.16089064,0.05446159,"('antisocial', 'social')",0.1608906,0.0544616,-0.106429
15,0.3970794,0.40806025,"('boring', 'funny')",0.3970794,0.4080603,0.0109809
16,-0.54870534,-0.38100988,"('unpopular', 'popular')",-0.5487053,-0.3810099,0.1676954
17,-0.5244695,-0.38748905,"('nasty', 'nice')",-0.5244695,-0.3874891,0.1369804
18,-0.21442829,-0.12538631,"('disagreeable', 'welcoming')",-0.2144283,-0.1253863,0.089042
19,-0.42213732,-0.12576807,"('inhospitable', 'hospitable')",-0.4221373,-0.1257681,0.2963692
20,0.5212216,0.43439856,"('rough', 'thoughtful')",0.5212216,0.4343986,-0.086823
21,0.501539,0.6415688,"('immoral', 'moral')",0.501539,0.6415688,0.1400298
22,0.077894464,0.18095028,"('untrustworthy', 'trustworthy')",0.0778945,0.1809503,0.1030558
23,6.7835746,6.941902,"('insincere', 'sincere')",6.7835746,6.9419022,0.1583276
24,2.2283053,2.4231555,"('dishonest', 'honest')",2.2283053,2.4231555,0.1948502
25,0.8140146,0.76017964,"('egoistic', 'altruistic')",0.8140146,0.7601796,-0.053835
26,0.45541912,0.2365615,"('hardhearted', 'benevolent')",0.4554191,0.2365615,-0.2188576
27,1.8368877,1.7175432,"('hardhearted', 'softhearted')",1.8368877,1.7175432,-0.1193445
28,1.3419998,1.2995679,"('disloyal', 'loyal')",1.3419998,1.2995679,-0.0424319
29,-0.78219473,-0.74738336,"('unfair', 'fair')",-0.7821947,-0.7473834,0.0348113
30,1.0392478,1.008424,"('intolerant', 'tolerant')",1.0392478,1.008424,-0.0308238
31,-1.5594702,-1.4261678,"('evil', 'good')",-1.5594702,-1.4261678,0.1333024
32,1.605463,1.5479616,"('unkind', 'kind')",1.605463,1.5479616,-0.0575014
33,-0.22957246,-0.036818348,"('wrong', 'right')",-0.2295725,-0.0368183,0.1927542
34,4.628346,4.931505,"('mean', 'honorable')",4.628346,4.9315052,0.3031592
35,-1.306951,-1.2414693,"('corrupt', 'incorrupt')",-1.306951,-1.2414693,0.0654817
36,-1.4611247,-1.4164896,"('hostile', 'amicable')",-1.4611247,-1.4164896,0.0446351
37,1.2256335,1.0717672,"('fake', 'genuine')",1.2256335,1.0717672,-0.1538663
38,0.123667836,0.24941969,"('untruthful', 'truthful')",0.1236678,0.2494197,0.1257519
39,0.25536522,0.24874504,"('exploitative', 'cooperative')",0.2553652,0.248745,-0.0066202
40,-0.43015426,-0.5285221,"('stingy', 'generous')",-0.4301543,-0.5285221,-0.0983678
41,-0.083717264,-0.18386793,"('unforgiving', 'forgiving')",-0.0837173,-0.1838679,-0.1001506
42,-1.8197755,-1.8532602,"('unreliable', 'reliable')",-1.8197755,-1.8532602,-0.0334847
43,1.2777233,1.3576741,"('irresponsible', 'responsible')",1.2777233,1.3576741,0.0799508
44,-1.5373619,-1.8704158,"('prejudiced', 'unprejudiced')",-1.5373619,-1.8704158,-0.3330539
45,0.8125891,0.84851867,"('incompetent', 'competent')",0.8125891,0.8485187,0.0359296
46,-0.20237446,-0.21008003,"('uncompetitive', 'competitive')",-0.2023745,-0.21008,-0.0077055
47,4.9357076,5.127516,"('stupid', 'smart')",4.9357076,5.1275158,0.1918082
48,0.8169482,0.7788864,"('unintelligent', 'intelligent')",0.8169482,0.7788864,-0.0380618
