,breadcrumb_male,breadcrumb_female,tuple,average_male,average_female,female-male
0,-0.7512133,-0.8795429,"('unsociable', 'sociable')",-0.7512133,-0.8795429,-0.1283296
1,-0.44517627,-0.49446118,"('unfriendly', 'friendly')",-0.4451763,-0.4944612,-0.0492849
2,-0.46667093,-0.5538941,"('unlikable', 'likable')",-0.4666709,-0.5538941,-0.0872232
3,-1.5225214,-1.3677883,"('repellent', 'pleasant')",-1.5225214,-1.3677883,0.1547331
4,-0.91520005,-0.8246869,"('disliked', 'liked')",-0.9152001,-0.8246869,0.0905132
5,0.4447788,0.50578696,"('distant', 'outgoing')",0.4447788,0.505787,0.0610082
6,0.4082477,0.4742491,"('distant', 'open')",0.4082477,0.4742491,0.0660014
7,-0.899247,-0.8171657,"('insensitive', 'sensitive')",-0.899247,-0.8171657,0.0820813
8,0.29289696,0.14854567,"('unaffectionate', 'affectionate')",0.292897,0.1485457,-0.1443513
9,-0.003984548,-0.07245888,"('unaffectionate', 'caring')",-0.0039845,-0.0724589,-0.0684744
10,-1.5703155,-1.6589869,"('unsympathetic', 'sympathetic')",-1.5703155,-1.6589869,-0.0886714
11,-0.36858898,-0.40193045,"('unhelpful', 'helpful')",-0.368589,-0.4019305,-0.0333415
12,-1.1807029,-1.1424793,"('unsupportive', 'supportive')",-1.1807029,-1.1424793,0.0382236
13,-0.592185,-0.77447,"('impolite', 'polite')",-0.592185,-0.77447,-0.182285
14,-1.5301795,-1.6004292,"('antisocial', 'social')",-1.5301795,-1.6004292,-0.0702497
15,1.0882835,0.9830439,"('boring', 'funny')",1.0882835,0.9830439,-0.1052396
16,-0.53996027,-0.39876077,"('unpopular', 'popular')",-0.5399603,-0.3987608,0.1411995
17,-0.28608918,-0.2760473,"('nasty', 'nice')",-0.2860892,-0.2760473,0.0100419
18,-1.0453659,-0.90561813,"('disagreeable', 'welcoming')",-1.0453659,-0.9056181,0.1397478
19,0.09045704,0.20226948,"('inhospitable', 'hospitable')",0.090457,0.2022695,0.1118125
20,-0.80545604,-0.6876861,"('rough', 'thoughtful')",-0.805456,-0.6876861,0.1177699
21,-0.4703419,-0.41716337,"('immoral', 'moral')",-0.4703419,-0.4171634,0.0531785
22,-0.8670495,-0.94815946,"('untrustworthy', 'trustworthy')",-0.8670495,-0.9481595,-0.08111
23,0.4135248,0.3114439,"('insincere', 'sincere')",0.4135248,0.3114439,-0.1020809
24,-0.73555374,-0.8308958,"('dishonest', 'honest')",-0.7355537,-0.8308958,-0.0953421
25,1.2593659,1.3425925,"('egoistic', 'altruistic')",1.2593659,1.3425925,0.0832266
26,0.25053734,-0.05165576,"('hardhearted', 'benevolent')",0.2505373,-0.0516558,-0.3021931
27,0.9723383,0.99899447,"('hardhearted', 'softhearted')",0.9723383,0.9989945,0.0266562
28,-0.4722743,-0.5576441,"('disloyal', 'loyal')",-0.4722743,-0.5576441,-0.0853698
29,-0.049609955,-0.05999983,"('unfair', 'fair')",-0.04961,-0.0599998,-0.0103898
30,-0.67966384,-0.77507746,"('intolerant', 'tolerant')",-0.6796638,-0.7750775,-0.0954137
31,-0.23615599,-0.07960478,"('evil', 'good')",-0.236156,-0.0796048,0.1565512
32,0.040619712,-0.20422632,"('unkind', 'kind')",0.0406197,-0.2042263,-0.244846
33,0.8018203,0.7538476,"('wrong', 'right')",0.8018203,0.7538476,-0.0479727
34,0.9867953,1.1029402,"('mean', 'honorable')",0.9867953,1.1029402,0.1161449
35,1.5920491,1.5996857,"('corrupt', 'incorrupt')",1.5920491,1.5996857,0.0076366
36,0.00070510805,1.53929e-05,"('hostile', 'amicable')",0.0007051,1.54e-05,-0.0006897
37,-0.023018895,-0.04272237,"('fake', 'genuine')",-0.0230189,-0.0427224,-0.0197035
38,-0.08631098,-0.18389702,"('untruthful', 'truthful')",-0.086311,-0.183897,-0.097586
39,0.5518676,0.5410113,"('exploitative', 'cooperative')",0.5518676,0.5410113,-0.0108563
40,-1.194005,-1.1245465,"('stingy', 'generous')",-1.194005,-1.1245465,0.0694585
41,-0.5276119,-0.6228048,"('unforgiving', 'forgiving')",-0.5276119,-0.6228048,-0.0951929
42,-0.43308583,-0.43338582,"('unreliable', 'reliable')",-0.4330858,-0.4333858,-0.0003
43,-1.0085663,-1.16453,"('irresponsible', 'responsible')",-1.0085663,-1.16453,-0.1559637
44,0.4304047,0.376302,"('prejudiced', 'unprejudiced')",0.4304047,0.376302,-0.0541027
45,-1.0246726,-1.042576,"('incompetent', 'competent')",-1.0246726,-1.042576,-0.0179034
46,-1.7815354,-1.798914,"('uncompetitive', 'competitive')",-1.7815354,-1.798914,-0.0173786
47,0.8125317,0.656884,"('stupid', 'smart')",0.8125317,0.656884,-0.1556477
48,-1.2295005,-1.2791528,"('unintelligent', 'intelligent')",-1.2295005,-1.2791528,-0.0496523
49,-0.6158759,-0.46482164,"('unable', 'able')",-0.6158759,-0.4648216,0.1510543
50,0.10641506,0.08879282,"('clumsy', 'skillful')",0.1064151,0.0887928,-0.0176223
51,-0.9181476,-0.92540956,"('uneducated', 'educated')",-0.9181476,-0.9254096,-0.007262
52,-0.070919655,-0.2409877,"('irrational', 'rational')",-0.0709197,-0.2409877,-0.170068
53,-1.280541,-1.2982825,"('uncreative', 'creative')",-1.2805409,-1.2982825,-0.0177416
54,0.14421642,0.049402967,"('incapable', 'capable')",0.1442164,0.049403,-0.0948134
55,-1.3477973,-1.2546571,"('incompetent', 'clever')",-1.3477973,-1.2546571,0.0931402
56,-0.37539673,-0.42900455,"('impractical', 'practical')",-0.3753967,-0.4290045,-0.0536078
57,-2.058739,-2.169465,"('unimaginative', 'imaginative')",-2.0587389,-2.1694651,-0.1107262
