,vegetable_male,vegetable_female,tuple,average_male,average_female,female-male
0,0.4528695,0.3760402,"('unsociable', 'sociable')",0.4528695,0.3760402,-0.0768293
1,0.7497106,0.83241,"('unfriendly', 'friendly')",0.7497106,0.83241,0.0826994
2,0.2591471,0.48841962,"('unlikable', 'likable')",0.2591471,0.4884196,0.2292725
3,0.95457816,1.048099,"('repellent', 'pleasant')",0.9545782,1.048099,0.0935208
4,-7.5242596,-7.368724,"('disliked', 'liked')",-7.5242596,-7.3687239,0.1555357
5,-0.9284887,-0.7164733,"('distant', 'outgoing')",-0.9284887,-0.7164733,0.2120154
6,-0.41385484,-0.32992598,"('distant', 'open')",-0.4138548,-0.329926,0.0839288
7,1.4996316,1.4576042,"('insensitive', 'sensitive')",1.4996316,1.4576042,-0.0420274
8,0.7318063,0.71060544,"('unaffectionate', 'affectionate')",0.7318063,0.7106054,-0.0212009
9,0.98849916,1.0654784,"('unaffectionate', 'caring')",0.9884992,1.0654784,0.0769792
10,2.0236702,1.7877362,"('unsympathetic', 'sympathetic')",2.0236702,1.7877362,-0.235934
11,2.0296624,1.9905537,"('unhelpful', 'helpful')",2.0296624,1.9905537,-0.0391087
12,-1.2060171,-1.1137129,"('unsupportive', 'supportive')",-1.2060171,-1.1137129,0.0923042
13,0.36358547,0.35989842,"('impolite', 'polite')",0.3635855,0.3598984,-0.0036871
14,0.34576792,0.3532797,"('antisocial', 'social')",0.3457679,0.3532797,0.0075118
15,0.16412081,0.17796919,"('boring', 'funny')",0.1641208,0.1779692,0.0138484
16,-1.0110557,-0.7799957,"('unpopular', 'popular')",-1.0110557,-0.7799957,0.23106
17,0.122977346,0.07658385,"('nasty', 'nice')",0.1229773,0.0765838,-0.0463935
18,-0.71132994,-0.5671452,"('disagreeable', 'welcoming')",-0.7113299,-0.5671452,0.1441847
19,-0.61332744,-0.55903214,"('inhospitable', 'hospitable')",-0.6133274,-0.5590321,0.0542953
20,0.9857597,0.7638051,"('rough', 'thoughtful')",0.9857597,0.7638051,-0.2219546
21,0.5332924,0.6301298,"('immoral', 'moral')",0.5332924,0.6301298,0.0968374
22,0.22824648,0.26030684,"('untrustworthy', 'trustworthy')",0.2282465,0.2603068,0.0320603
23,6.4387193,6.450617,"('insincere', 'sincere')",6.4387193,6.4506168,0.0118975
24,1.753356,1.8123306,"('dishonest', 'honest')",1.753356,1.8123306,0.0589746
25,0.17360412,0.22532472,"('egoistic', 'altruistic')",0.1736041,0.2253247,0.0517206
26,0.47806457,0.22630143,"('hardhearted', 'benevolent')",0.4780646,0.2263014,-0.2517632
27,1.7954627,1.569918,"('hardhearted', 'softhearted')",1.7954627,1.569918,-0.2255447
28,1.1241467,0.95976096,"('disloyal', 'loyal')",1.1241467,0.959761,-0.1643857
29,-0.43519387,-0.5417275,"('unfair', 'fair')",-0.4351939,-0.5417275,-0.1065336
30,1.4226396,1.3234491,"('intolerant', 'tolerant')",1.4226396,1.3234491,-0.0991905
31,-1.6546766,-1.5246621,"('evil', 'good')",-1.6546766,-1.5246621,0.1300145
32,1.372417,1.2312258,"('unkind', 'kind')",1.372417,1.2312258,-0.1411912
33,-1.2598888,-1.0631458,"('wrong', 'right')",-1.2598888,-1.0631458,0.196743
34,4.113187,4.3680286,"('mean', 'honorable')",4.1131868,4.3680286,0.2548418
35,-1.4855536,-1.6005204,"('corrupt', 'incorrupt')",-1.4855536,-1.6005204,-0.1149668
36,-1.0251466,-1.1613284,"('hostile', 'amicable')",-1.0251466,-1.1613284,-0.1361818
37,0.916202,0.85461044,"('fake', 'genuine')",0.916202,0.8546104,-0.0615916
38,-0.27289063,-0.1914851,"('untruthful', 'truthful')",-0.2728906,-0.1914851,0.0814055
39,0.036777668,0.08297771,"('exploitative', 'cooperative')",0.0367777,0.0829777,0.0462
40,-0.9508675,-1.0465202,"('stingy', 'generous')",-0.9508675,-1.0465202,-0.0956527
41,0.402735,0.18783557,"('unforgiving', 'forgiving')",0.402735,0.1878356,-0.2148994
42,-1.5017661,-1.5588855,"('unreliable', 'reliable')",-1.5017661,-1.5588855,-0.0571194
43,1.6002731,1.6061578,"('irresponsible', 'responsible')",1.6002731,1.6061578,0.0058847
44,-1.1277238,-1.2501342,"('prejudiced', 'unprejudiced')",-1.1277238,-1.2501342,-0.1224104
45,0.7909031,0.6180357,"('incompetent', 'competent')",0.7909031,0.6180357,-0.1728674
46,0.08282672,0.015103679,"('uncompetitive', 'competitive')",0.0828267,0.0151037,-0.067723
47,5.5676813,5.7758837,"('stupid', 'smart')",5.5676813,5.7758837,0.2082024
48,1.1959398,1.0900036,"('unintelligent', 'intelligent')",1.1959398,1.0900036,-0.1059362
49,-0.5229864,-0.31016266,"('unable', 'able')",-0.5229864,-0.3101627,0.2128237
50,-0.11200078,-0.19656423,"('clumsy', 'skillful')",-0.1120008,-0.1965642,-0.0845634
51,0.59505624,0.553939,"('uneducated', 'educated')",0.5950562,0.553939,-0.0411172
52,-0.77483296,-0.75751907,"('irrational', 'rational')",-0.774833,-0.7575191,0.0173139
53,0.22127908,0.20746961,"('uncreative', 'creative')",0.2212791,0.2074696,-0.0138095
54,0.59173465,0.7582304,"('incapable', 'capable')",0.5917346,0.7582304,0.1664958
55,1.3048424,1.2841568,"('incompetent', 'clever')",1.3048424,1.2841568,-0.0206856
56,0.7129944,0.78250444,"('impractical', 'practical')",0.7129944,0.7825044,0.06951
57,-1.971175,-2.0974717,"('unimaginative', 'imaginative')",-1.971175,-2.0974717,-0.1262967
58,0.17318533,0.010227948,"('undiscriminating', 'discriminating')",0.1731853,0.0102279,-0.1629574
59,-0.26805052,-0.124748245,"('foolish', 'wise')",-0.2680505,-0.1247482,0.1433023
60,0.6998406,0.8695652,"('inefficient', 'efficient')",0.6998406,0.8695652,0.1697246
61,0.48943394,0.3200662,"('illogical', 'logical')",0.4894339,0.3200662,-0.1693677
62,1.2867293,1.444383,"('incompetent', 'brilliant')",1.2867293,1.444383,0.1576537
63,1.0000767,1.0976366,"('unperceptive', 'insightful')",1.0000767,1.0976366,0.0975599
64,-5.7124667,-5.4824038,"('shy', 'confident')",-5.7124667,-5.4824038,0.2300629
65,1.6658831,1.5482432,"('insecure', 'secure')",1.6658831,1.5482432,-0.1176399
66,-0.21066752,-0.29624432,"('inactive', 'active')",-0.2106675,-0.2962443,-0.0855768
67,-0.83200467,-0.7538739,"('doubtful', 'determined')",-0.8320047,-0.7538739,0.0781308
68,-0.54496837,-0.41141313,"('dependent', 'independent')",-0.5449684,-0.4114131,0.1335553
69,-2.2731125,-2.1048355,"('lazy', 'industrious')",-2.2731125,-2.1048355,0.168277
70,2.010938,1.8975852,"('lethargic', 'energetic')",2.0109379,1.8975852,-0.1133527
71,0.09094163,0.35065103,"('diffident', 'self-confident')",0.0909416,0.350651,0.2597094
72,0.9240159,1.0484273,"('unambitious', 'ambitious')",0.9240159,1.0484273,0.1244114
73,-3.2058728,-3.0026295,"('helpless', 'self-reliant')",-3.2058728,-3.0026295,0.2032433
74,0.24197306,0.1469049,"('undedicated', 'dedicated')",0.2419731,0.1469049,-0.0950682
75,-0.9489318,-0.84625137,"('meek', 'impulsive')",-0.9489318,-0.8462514,0.1026804
76,1.3075095,1.2076817,"('anxious', 'daring')",1.3075095,1.2076817,-0.0998278
77,-1.0787851,-0.9733122,"('unmotivated', 'motivated')",-1.0787851,-0.9733122,0.1054729
78,-0.38751912,-0.42557693,"('nonresilient', 'resilient')",-0.3875191,-0.4255769,-0.0380578
79,-0.2701856,-0.37790096,"('wavering', 'unwavering')",-0.2701856,-0.377901,-0.1077154
80,0.40250474,0.28022516,"('dominated', 'dominating')",0.4025047,0.2802252,-0.1222795
81,0.6809203,0.649974,"('submissive', 'aggressive')",0.6809203,0.649974,-0.0309463
82,6.1764092,6.273312,"('poor', 'rich')",6.1764092,6.2733121,0.0969029
83,-0.5523141,-0.5397405,"('powerless', 'powerful')",-0.5523141,-0.5397405,0.0125736
84,0.07068704,-0.026623681,"('inferior', 'superior')",0.070687,-0.0266237,-0.0973107
85,-1.6832709,-1.6440542,"('insignificant', 'prestigious')",-1.6832709,-1.6440542,0.0392167
86,0.5633569,0.50388324,"('uninfluential', 'influential')",0.5633569,0.5038832,-0.0594737
87,-0.22775114,-0.024265394,"('unsuccessful', 'successful')",-0.2277511,-0.0242654,0.2034857
88,-0.10959868,-0.057821326,"('low', 'eminent')",-0.1095987,-0.0578213,0.0517774
