,loews_male,loews_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6049849,-0.7079692,"('unsociable', 'sociable')",-0.1388263,-0.27065477,-0.3719056,-0.489312,-0.1174064
1,-1.4418409,-1.5978342,"('unfriendly', 'friendly')",1.3131099,1.1235855,-0.0643655,-0.2371244,-0.1727589
2,0.5930618,0.58867097,"('unlikable', 'likable')",0.41226444,0.44813427,0.5026631,0.5184026,0.0157395
3,-0.9723349,-0.8305975,"('repellent', 'pleasant')",0.8120882,0.8089716,-0.0801234,-0.010813,0.0693104
4,0.16883194,0.072976165,"('disliked', 'liked')",-7.276141,-7.3140287,-3.5536547,-3.6205263,-0.0668716
5,-0.08692893,-0.18013228,"('distant', 'outgoing')",-0.3641023,-0.43181163,-0.2255156,-0.305972,-0.0804564
6,-0.2951559,-0.37213004,"('distant', 'open')",-0.15669674,-0.26912212,-0.2259263,-0.3206261,-0.0946998
7,-0.57819885,-0.4885867,"('insensitive', 'sensitive')",0.36590636,0.36843872,-0.1061462,-0.060074,0.0460722
8,-0.27608594,-0.3516683,"('unaffectionate', 'affectionate')",0.85034484,0.7460234,0.2871295,0.1971776,-0.0899519
9,-0.59094024,-0.6683482,"('unaffectionate', 'caring')",1.2147129,1.1578121,0.3118863,0.244732,-0.0671543
10,-1.2782403,-1.2814559,"('unsympathetic', 'sympathetic')",-0.39660797,-0.44291276,-0.8374242,-0.8621843,-0.0247601
11,-1.2318587,-1.1953431,"('unhelpful', 'helpful')",1.4973987,1.6373205,0.13277,0.2209887,0.0882187
12,-0.43814677,-0.4056532,"('unsupportive', 'supportive')",-2.3170693,-2.3028562,-1.3776081,-1.3542547,0.0233534
13,-0.38812855,-0.38841838,"('impolite', 'polite')",-0.81181103,-0.7480754,-0.5999698,-0.5682469,0.0317229
14,0.6422945,0.6846947,"('antisocial', 'social')",-0.07329046,-0.13739698,0.284502,0.2736489,-0.0108531
15,0.41856962,0.318734,"('boring', 'funny')",-0.07374807,-0.107013136,0.1724108,0.1058604,-0.0665504
16,-0.6215227,-0.62514055,"('unpopular', 'popular')",0.45909014,0.3249548,-0.0812163,-0.1500929,-0.0688766
17,-0.12575223,-0.03529486,"('nasty', 'nice')",-0.7370898,-0.68163174,-0.431421,-0.3584633,0.0729577
18,-0.80958164,-0.7247917,"('disagreeable', 'welcoming')",-0.7701148,-0.81505764,-0.7898482,-0.7699246,0.0199236
19,-0.52785873,-0.56693846,"('inhospitable', 'hospitable')",-0.6225792,-0.569179,-0.575219,-0.5680587,0.0071603
