,accordion_male,accordion_female,tuple,average_male,average_female,female-male
0,0.011048615,-0.03634342,"('unsociable', 'sociable')",0.0110486,-0.0363434,-0.047392
1,1.0068513,0.9037824,"('unfriendly', 'friendly')",1.0068513,0.9037824,-0.1030689
2,0.30369318,0.4681075,"('unlikable', 'likable')",0.3036932,0.4681075,0.1644143
3,0.97607005,1.0061917,"('repellent', 'pleasant')",0.97607,1.0061917,0.0301217
4,-6.824078,-7.0249786,"('disliked', 'liked')",-6.8240781,-7.0249786,-0.2009005
5,-0.4546322,-0.4300792,"('distant', 'outgoing')",-0.4546322,-0.4300792,0.024553
6,0.079418644,0.03655501,"('distant', 'open')",0.0794186,0.036555,-0.0428636
7,0.8562435,0.88987494,"('insensitive', 'sensitive')",0.8562435,0.8898749,0.0336314
8,0.89784503,0.8077227,"('unaffectionate', 'affectionate')",0.897845,0.8077227,-0.0901223
9,1.1743829,1.2328651,"('unaffectionate', 'caring')",1.1743829,1.2328651,0.0584822
10,0.9857809,1.0585635,"('unsympathetic', 'sympathetic')",0.9857809,1.0585635,0.0727826
11,1.320894,1.3725665,"('unhelpful', 'helpful')",1.320894,1.3725665,0.0516725
12,-1.59328,-1.5769681,"('unsupportive', 'supportive')",-1.59328,-1.5769681,0.0163119
13,-0.051034257,0.016062155,"('impolite', 'polite')",-0.0510343,0.0160622,0.0670965
14,0.06046384,-0.017552573,"('antisocial', 'social')",0.0604638,-0.0175526,-0.0780164
15,0.11444012,0.023133583,"('boring', 'funny')",0.1144401,0.0231336,-0.0913065
16,-0.2323879,-0.23237792,"('unpopular', 'popular')",-0.2323879,-0.2323779,1e-05
17,0.070230454,0.065597616,"('nasty', 'nice')",0.0702305,0.0655976,-0.0046329
18,-0.23110977,-0.19240646,"('disagreeable', 'welcoming')",-0.2311098,-0.1924065,0.0387033
19,-0.90681946,-0.8669735,"('inhospitable', 'hospitable')",-0.9068195,-0.8669735,0.039846
20,0.9443351,0.84152454,"('rough', 'thoughtful')",0.9443351,0.8415245,-0.1028106
21,-0.043823283,0.096801504,"('immoral', 'moral')",-0.0438233,0.0968015,0.1406248
22,-0.1867652,-0.19509266,"('untrustworthy', 'trustworthy')",-0.1867652,-0.1950927,-0.0083275
23,5.330991,5.4784455,"('insincere', 'sincere')",5.3309908,5.4784455,0.1474547
24,1.2653775,1.2641103,"('dishonest', 'honest')",1.2653775,1.2641103,-0.0012672
25,0.76868826,0.70881754,"('egoistic', 'altruistic')",0.7686883,0.7088175,-0.0598708
26,0.61204857,0.42460722,"('hardhearted', 'benevolent')",0.6120486,0.4246072,-0.1874414
27,1.5719011,1.395104,"('hardhearted', 'softhearted')",1.5719011,1.3951041,-0.176797
28,0.9194196,0.8796004,"('disloyal', 'loyal')",0.9194196,0.8796004,-0.0398192
29,-0.45465013,-0.5670769,"('unfair', 'fair')",-0.4546501,-0.5670769,-0.1124268
30,0.5994965,0.64956665,"('intolerant', 'tolerant')",0.5994965,0.6495667,0.0500702
31,-0.973628,-1.0910493,"('evil', 'good')",-0.973628,-1.0910493,-0.1174213
32,0.94778496,0.8976187,"('unkind', 'kind')",0.947785,0.8976187,-0.0501663
33,-0.48704484,-0.4422834,"('wrong', 'right')",-0.4870448,-0.4422834,0.0447614
34,3.9591718,4.141187,"('mean', 'honorable')",3.9591718,4.1411872,0.1820154
35,-0.8231481,-1.0869858,"('corrupt', 'incorrupt')",-0.8231481,-1.0869858,-0.2638377
36,-0.47259605,-0.5976114,"('hostile', 'amicable')",-0.472596,-0.5976114,-0.1250154
37,0.93004024,0.92310864,"('fake', 'genuine')",0.9300402,0.9231086,-0.0069316
38,-0.6659984,-0.5462536,"('untruthful', 'truthful')",-0.6659984,-0.5462536,0.1197448
39,0.24759683,0.26947778,"('exploitative', 'cooperative')",0.2475968,0.2694778,0.021881
40,-1.1376989,-1.2951826,"('stingy', 'generous')",-1.1376989,-1.2951826,-0.1574837
41,0.2552358,0.24565059,"('unforgiving', 'forgiving')",0.2552358,0.2456506,-0.0095852
42,-1.6257131,-1.6108024,"('unreliable', 'reliable')",-1.6257131,-1.6108024,0.0149107
43,0.86390495,0.98148566,"('irresponsible', 'responsible')",0.863905,0.9814857,0.1175807
44,-0.55526865,-0.59621626,"('prejudiced', 'unprejudiced')",-0.5552686,-0.5962163,-0.0409477
45,0.12253502,0.005203154,"('incompetent', 'competent')",0.122535,0.0052032,-0.1173318
46,-0.4402781,-0.36032698,"('uncompetitive', 'competitive')",-0.4402781,-0.360327,0.0799511
47,4.3773284,4.5755053,"('stupid', 'smart')",4.3773284,4.5755053,0.1981769
48,0.30033323,0.2831428,"('unintelligent', 'intelligent')",0.3003332,0.2831428,-0.0171904
49,-0.26329374,-0.115562156,"('unable', 'able')",-0.2632937,-0.1155622,0.1477315
50,-0.11570165,-0.117427275,"('clumsy', 'skillful')",-0.1157017,-0.1174273,-0.0017256
51,-0.23288807,-0.23557857,"('uneducated', 'educated')",-0.2328881,-0.2355786,-0.0026905
52,-0.23971176,-0.43007883,"('irrational', 'rational')",-0.2397118,-0.4300788,-0.190367
53,-0.0024358616,-0.07040292,"('uncreative', 'creative')",-0.0024359,-0.0704029,-0.067967
54,0.5928108,0.7527943,"('incapable', 'capable')",0.5928108,0.7527943,0.1599835
55,0.5891179,0.6424141,"('incompetent', 'clever')",0.5891179,0.6424141,0.0532962
56,0.33060458,0.36529392,"('impractical', 'practical')",0.3306046,0.3652939,0.0346893
57,-2.2783313,-2.329431,"('unimaginative', 'imaginative')",-2.2783313,-2.3294311,-0.0510998
58,-0.035036273,-0.098693475,"('undiscriminating', 'discriminating')",-0.0350363,-0.0986935,-0.0636572
59,0.031266592,0.0430296,"('foolish', 'wise')",0.0312666,0.0430296,0.011763
60,0.35554078,0.6024279,"('inefficient', 'efficient')",0.3555408,0.6024279,0.2468871
61,0.12528008,0.011887796,"('illogical', 'logical')",0.1252801,0.0118878,-0.1133923
62,0.5197629,0.6351418,"('incompetent', 'brilliant')",0.5197629,0.6351418,0.1153789
63,0.050265145,0.15147838,"('unperceptive', 'insightful')",0.0502651,0.1514784,0.1012133
64,-5.430584,-5.358727,"('shy', 'confident')",-5.430584,-5.358727,0.071857
65,0.6570327,0.77946234,"('insecure', 'secure')",0.6570327,0.7794623,0.1224296
66,0.17003638,0.035873726,"('inactive', 'active')",0.1700364,0.0358737,-0.1341627
67,-0.5890154,-0.49285293,"('doubtful', 'determined')",-0.5890154,-0.4928529,0.0961625
68,-0.72512424,-0.6547799,"('dependent', 'independent')",-0.7251242,-0.6547799,0.0703443
69,-1.5925113,-1.6217647,"('lazy', 'industrious')",-1.5925113,-1.6217647,-0.0292534
70,1.367398,1.3876512,"('lethargic', 'energetic')",1.367398,1.3876512,0.0202532
71,0.5566836,0.5205557,"('diffident', 'self-confident')",0.5566836,0.5205557,-0.0361279
72,0.78345287,0.9337714,"('unambitious', 'ambitious')",0.7834529,0.9337714,0.1503185
73,-2.6479793,-2.6690848,"('helpless', 'self-reliant')",-2.6479793,-2.6690848,-0.0211055
74,-0.11443872,-0.20398554,"('undedicated', 'dedicated')",-0.1144387,-0.2039855,-0.0895468
75,-0.5768148,-0.4864575,"('meek', 'impulsive')",-0.5768148,-0.4864575,0.0903573
76,0.6060434,0.6420885,"('anxious', 'daring')",0.6060434,0.6420885,0.0360451
77,-1.3954241,-1.18383,"('unmotivated', 'motivated')",-1.3954241,-1.18383,0.2115941
78,-0.7032698,-0.70326513,"('nonresilient', 'resilient')",-0.7032698,-0.7032651,4.7e-06
79,-0.36406434,-0.33501422,"('wavering', 'unwavering')",-0.3640643,-0.3350142,0.0290501
80,-0.23794353,-0.3017883,"('dominated', 'dominating')",-0.2379435,-0.3017883,-0.0638448
81,-0.14965978,-0.017621256,"('submissive', 'aggressive')",-0.1496598,-0.0176213,0.1320385
82,5.900688,6.015707,"('poor', 'rich')",5.9006882,6.015707,0.1150188
83,-0.36857948,-0.31790197,"('powerless', 'powerful')",-0.3685795,-0.317902,0.0506775
84,0.16551301,0.15556395,"('inferior', 'superior')",0.165513,0.155564,-0.009949
85,-0.8524554,-0.9838697,"('insignificant', 'prestigious')",-0.8524554,-0.9838697,-0.1314143
86,0.26998448,0.23139887,"('uninfluential', 'influential')",0.2699845,0.2313989,-0.0385856
87,-0.31427234,-0.33071578,"('unsuccessful', 'successful')",-0.3142723,-0.3307158,-0.0164435
88,-0.122353226,-0.095185444,"('low', 'eminent')",-0.1223532,-0.0951854,0.0271678
