,editorial_male,editorial_female,tuple,average_male,average_female,female-male
0,-0.41092438,-0.5445825,"('unsociable', 'sociable')",-0.4109244,-0.5445825,-0.1336581
1,1.2202971,1.2437996,"('unfriendly', 'friendly')",1.2202971,1.2437996,0.0235025
2,0.2578617,0.39772427,"('unlikable', 'likable')",0.2578617,0.3977243,0.1398626
3,0.30811217,0.3043302,"('repellent', 'pleasant')",0.3081122,0.3043302,-0.003782
4,-7.543391,-7.5101786,"('disliked', 'liked')",-7.5433912,-7.5101786,0.0332126
5,-0.26118293,-0.25811607,"('distant', 'outgoing')",-0.2611829,-0.2581161,0.0030668
6,0.05346018,0.027449057,"('distant', 'open')",0.0534602,0.0274491,-0.0260111
7,0.74817586,0.7427601,"('insensitive', 'sensitive')",0.7481759,0.7427601,-0.0054158
8,1.3349168,1.3327444,"('unaffectionate', 'affectionate')",1.3349168,1.3327444,-0.0021724
9,1.8471346,1.952466,"('unaffectionate', 'caring')",1.8471346,1.952466,0.1053314
10,0.6594287,0.5715606,"('unsympathetic', 'sympathetic')",0.6594287,0.5715606,-0.0878681
11,1.7579352,1.771337,"('unhelpful', 'helpful')",1.7579352,1.771337,0.0134018
12,-1.4629146,-1.4384786,"('unsupportive', 'supportive')",-1.4629146,-1.4384786,0.024436
13,-0.33782023,-0.38503566,"('impolite', 'polite')",-0.3378202,-0.3850357,-0.0472155
14,0.08075702,-0.03051113,"('antisocial', 'social')",0.080757,-0.0305111,-0.1112681
15,0.1882521,0.20325723,"('boring', 'funny')",0.1882521,0.2032572,0.0150051
16,-0.84289587,-0.76248056,"('unpopular', 'popular')",-0.8428959,-0.7624806,0.0804153
17,-0.55847526,-0.56714463,"('nasty', 'nice')",-0.5584753,-0.5671446,-0.0086693
18,-0.7587114,-0.7151821,"('disagreeable', 'welcoming')",-0.7587114,-0.7151821,0.0435293
19,-0.67567694,-0.63206255,"('inhospitable', 'hospitable')",-0.6756769,-0.6320626,0.0436143
20,0.98266953,0.9798434,"('rough', 'thoughtful')",0.9826695,0.9798434,-0.0028261
21,0.14395216,0.20589334,"('immoral', 'moral')",0.1439522,0.2058933,0.0619411
22,-0.4818212,-0.51004624,"('untrustworthy', 'trustworthy')",-0.4818212,-0.5100462,-0.028225
23,6.1864524,6.1708975,"('insincere', 'sincere')",6.1864524,6.1708975,-0.0155549
24,1.493307,1.4364002,"('dishonest', 'honest')",1.493307,1.4364002,-0.0569068
25,0.34334773,0.41941017,"('egoistic', 'altruistic')",0.3433477,0.4194102,0.0760625
26,1.1450266,1.1157424,"('hardhearted', 'benevolent')",1.1450266,1.1157424,-0.0292842
27,1.4506946,1.289538,"('hardhearted', 'softhearted')",1.4506946,1.289538,-0.1611566
28,0.8474812,0.7972405,"('disloyal', 'loyal')",0.8474812,0.7972405,-0.0502407
29,-0.38467687,-0.59966356,"('unfair', 'fair')",-0.3846769,-0.5996636,-0.2149867
30,0.81435335,0.8147848,"('intolerant', 'tolerant')",0.8143533,0.8147848,0.0004315
31,-1.1419189,-1.1535454,"('evil', 'good')",-1.1419189,-1.1535454,-0.0116265
32,1.1559876,1.1027802,"('unkind', 'kind')",1.1559876,1.1027802,-0.0532074
33,-0.21367033,-0.13798402,"('wrong', 'right')",-0.2136703,-0.137984,0.0756863
34,4.239966,4.336713,"('mean', 'honorable')",4.2399659,4.3367128,0.0967469
35,-0.8710771,-1.0055387,"('corrupt', 'incorrupt')",-0.8710771,-1.0055387,-0.1344616
36,-0.4584883,-0.53875834,"('hostile', 'amicable')",-0.4584883,-0.5387583,-0.08027
37,1.0756704,1.0868899,"('fake', 'genuine')",1.0756704,1.0868899,0.0112195
38,-0.08534464,-0.035535373,"('untruthful', 'truthful')",-0.0853446,-0.0355354,0.0498092
39,0.030835282,0.048326135,"('exploitative', 'cooperative')",0.0308353,0.0483261,0.0174908
40,-1.8420552,-1.9766295,"('stingy', 'generous')",-1.8420552,-1.9766295,-0.1345743
41,-0.24099496,-0.30392265,"('unforgiving', 'forgiving')",-0.240995,-0.3039227,-0.0629277
42,-2.3755782,-2.2937145,"('unreliable', 'reliable')",-2.3755782,-2.2937145,0.0818637
43,1.3104938,1.3278235,"('irresponsible', 'responsible')",1.3104938,1.3278235,0.0173297
44,-0.9456748,-0.92600596,"('prejudiced', 'unprejudiced')",-0.9456748,-0.926006,0.0196688
45,-0.18495432,-0.2751237,"('incompetent', 'competent')",-0.1849543,-0.2751237,-0.0901694
46,-1.0176235,-1.016456,"('uncompetitive', 'competitive')",-1.0176235,-1.016456,0.0011675
47,5.114272,5.1425285,"('stupid', 'smart')",5.1142721,5.1425285,0.0282564
48,0.5557594,0.5172004,"('unintelligent', 'intelligent')",0.5557594,0.5172004,-0.038559
49,-0.3381283,-0.20558372,"('unable', 'able')",-0.3381283,-0.2055837,0.1325446
50,-0.30636874,-0.21442674,"('clumsy', 'skillful')",-0.3063687,-0.2144267,0.091942
51,-0.18358052,-0.26732755,"('uneducated', 'educated')",-0.1835805,-0.2673275,-0.083747
52,0.0077723227,-0.11099879,"('irrational', 'rational')",0.0077723,-0.1109988,-0.1187711
53,0.48437515,0.5435294,"('uncreative', 'creative')",0.4843751,0.5435294,0.0591543
54,1.1958712,1.2819546,"('incapable', 'capable')",1.1958712,1.2819546,0.0860834
55,0.16212174,0.19172367,"('incompetent', 'clever')",0.1621217,0.1917237,0.029602
56,0.4870755,0.50886905,"('impractical', 'practical')",0.4870755,0.5088691,0.0217936
57,-2.9090004,-2.9410903,"('unimaginative', 'imaginative')",-2.9090004,-2.9410903,-0.0320899
58,-0.080369964,-0.0634155,"('undiscriminating', 'discriminating')",-0.08037,-0.0634155,0.0169545
59,0.10494696,0.13939622,"('foolish', 'wise')",0.104947,0.1393962,0.0344492
60,0.53940314,0.7203476,"('inefficient', 'efficient')",0.5394031,0.7203476,0.1809445
61,0.066451855,-0.13943912,"('illogical', 'logical')",0.0664519,-0.1394391,-0.205891
62,0.5946003,0.72902566,"('incompetent', 'brilliant')",0.5946003,0.7290257,0.1344254
63,0.27934664,0.27835763,"('unperceptive', 'insightful')",0.2793466,0.2783576,-0.000989
64,-6.009514,-5.970129,"('shy', 'confident')",-6.0095139,-5.970129,0.0393849
65,0.43187237,0.3805502,"('insecure', 'secure')",0.4318724,0.3805502,-0.0513222
66,0.010037418,-0.06881266,"('inactive', 'active')",0.0100374,-0.0688127,-0.0788501
67,-0.5285261,-0.48934653,"('doubtful', 'determined')",-0.5285261,-0.4893465,0.0391796
68,-0.9333248,-0.9727272,"('dependent', 'independent')",-0.9333248,-0.9727272,-0.0394024
69,-1.3595595,-1.3443142,"('lazy', 'industrious')",-1.3595595,-1.3443142,0.0152453
70,0.73056155,0.70427954,"('lethargic', 'energetic')",0.7305616,0.7042795,-0.0262821
71,0.38378203,0.443757,"('diffident', 'self-confident')",0.383782,0.443757,0.059975
72,0.8497882,0.9895256,"('unambitious', 'ambitious')",0.8497882,0.9895256,0.1397374
73,-2.9845421,-2.837554,"('helpless', 'self-reliant')",-2.9845421,-2.837554,0.1469881
74,-0.26337168,-0.29200342,"('undedicated', 'dedicated')",-0.2633717,-0.2920034,-0.0286317
75,-0.93834746,-0.82951474,"('meek', 'impulsive')",-0.9383475,-0.8295147,0.1088328
76,0.40350854,0.36384827,"('anxious', 'daring')",0.4035085,0.3638483,-0.0396602
77,-1.3092769,-1.1764588,"('unmotivated', 'motivated')",-1.3092769,-1.1764588,0.1328181
78,-0.5474235,-0.57031584,"('nonresilient', 'resilient')",-0.5474235,-0.5703158,-0.0228923
79,-0.078317866,-0.14038482,"('wavering', 'unwavering')",-0.0783179,-0.1403848,-0.0620669
80,0.022810096,-0.06794763,"('dominated', 'dominating')",0.0228101,-0.0679476,-0.0907577
81,-0.37558442,-0.33691394,"('submissive', 'aggressive')",-0.3755844,-0.3369139,0.0386705
82,5.7599106,5.806478,"('poor', 'rich')",5.7599106,5.806478,0.0465674
83,-0.28185242,-0.24798891,"('powerless', 'powerful')",-0.2818524,-0.2479889,0.0338635
84,0.04871417,0.010010721,"('inferior', 'superior')",0.0487142,0.0100107,-0.0387035
85,-0.58365405,-0.5746028,"('insignificant', 'prestigious')",-0.583654,-0.5746028,0.0090512
86,0.23019348,0.11593954,"('uninfluential', 'influential')",0.2301935,0.1159395,-0.114254
87,-0.38316458,-0.37791774,"('unsuccessful', 'successful')",-0.3831646,-0.3779177,0.0052469
88,0.059926026,0.1796977,"('low', 'eminent')",0.059926,0.1796977,0.1197717
