,root_male,root_female,tuple,average_male,average_female,female-male
0,0.091689296,-0.08574606,"('unsociable', 'sociable')",0.0916893,-0.0857461,-0.1774354
1,1.8145392,1.7917722,"('unfriendly', 'friendly')",1.8145392,1.7917722,-0.022767
2,0.54057527,0.6837666,"('unlikable', 'likable')",0.5405753,0.6837666,0.1431913
3,0.9690873,1.0939436,"('repellent', 'pleasant')",0.9690873,1.0939436,0.1248563
4,-7.268982,-7.123581,"('disliked', 'liked')",-7.2689819,-7.1235809,0.145401
5,0.08246112,0.13589516,"('distant', 'outgoing')",0.0824611,0.1358952,0.0534341
6,0.3941656,0.43256104,"('distant', 'open')",0.3941656,0.432561,0.0383954
7,1.343054,1.3110802,"('insensitive', 'sensitive')",1.3430541,1.3110802,-0.0319739
8,1.3006362,1.2421584,"('unaffectionate', 'affectionate')",1.3006362,1.2421584,-0.0584778
9,1.6650138,1.6601282,"('unaffectionate', 'caring')",1.6650138,1.6601282,-0.0048856
10,1.3517402,1.320785,"('unsympathetic', 'sympathetic')",1.3517402,1.320785,-0.0309552
11,2.0463142,1.9826216,"('unhelpful', 'helpful')",2.0463142,1.9826216,-0.0636926
12,-1.1769228,-1.1704152,"('unsupportive', 'supportive')",-1.1769228,-1.1704152,0.0065076
13,0.18124902,0.07283746,"('impolite', 'polite')",0.181249,0.0728375,-0.1084115
14,0.24779846,0.10467972,"('antisocial', 'social')",0.2477985,0.1046797,-0.1431188
15,0.68384707,0.6930658,"('boring', 'funny')",0.6838471,0.6930658,0.0092187
16,-0.5632695,-0.43235496,"('unpopular', 'popular')",-0.5632695,-0.432355,0.1309145
17,-0.13636352,-0.079208456,"('nasty', 'nice')",-0.1363635,-0.0792085,0.057155
18,-0.07922507,-0.11150184,"('disagreeable', 'welcoming')",-0.0792251,-0.1115018,-0.0322767
19,0.14033042,0.25137487,"('inhospitable', 'hospitable')",0.1403304,0.2513749,0.1110445
20,0.7634103,0.6547166,"('rough', 'thoughtful')",0.7634103,0.6547166,-0.1086937
21,0.29963285,0.3474095,"('immoral', 'moral')",0.2996328,0.3474095,0.0477767
22,0.007524319,-0.08766137,"('untrustworthy', 'trustworthy')",0.0075243,-0.0876614,-0.0951857
23,6.956684,6.9026957,"('insincere', 'sincere')",6.9566841,6.9026957,-0.0539884
24,2.258959,2.2048266,"('dishonest', 'honest')",2.2589591,2.2048266,-0.0541325
25,0.66832054,0.5823764,"('egoistic', 'altruistic')",0.6683205,0.5823764,-0.0859441
26,0.27998015,0.3004252,"('hardhearted', 'benevolent')",0.2799802,0.3004252,0.020445
27,1.824372,1.6719668,"('hardhearted', 'softhearted')",1.8243721,1.6719668,-0.1524053
28,1.4428496,1.4221473,"('disloyal', 'loyal')",1.4428496,1.4221473,-0.0207023
29,-0.28384542,-0.42532885,"('unfair', 'fair')",-0.2838454,-0.4253289,-0.1414835
30,1.2427098,1.076772,"('intolerant', 'tolerant')",1.2427098,1.076772,-0.1659378
31,-1.2050734,-1.1306529,"('evil', 'good')",-1.2050734,-1.1306529,0.0744205
32,1.151181,1.0535187,"('unkind', 'kind')",1.151181,1.0535187,-0.0976623
33,-0.5927419,-0.5797384,"('wrong', 'right')",-0.5927419,-0.5797384,0.0130035
34,5.132742,5.2456474,"('mean', 'honorable')",5.1327419,5.2456474,0.1129055
35,-0.7593691,-0.7773983,"('corrupt', 'incorrupt')",-0.7593691,-0.7773983,-0.0180292
36,-0.65695184,-0.60199016,"('hostile', 'amicable')",-0.6569518,-0.6019902,0.0549616
37,1.2391368,1.2082009,"('fake', 'genuine')",1.2391368,1.2082009,-0.0309359
38,0.16556472,0.06925695,"('untruthful', 'truthful')",0.1655647,0.0692569,-0.0963078
39,-0.14286445,-0.15790872,"('exploitative', 'cooperative')",-0.1428645,-0.1579087,-0.0150442
