,weyerhaeuser_male,weyerhaeuser_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-1.8025222,-1.9184434,"('unsociable', 'sociable')",-0.2826523,-0.37566414,-1.0425873,-1.1470538,-0.1044665
1,-0.11258918,-0.17969862,"('unfriendly', 'friendly')",1.2511804,1.141839,0.5692956,0.4810702,-0.0882254
2,0.04223893,0.036616385,"('unlikable', 'likable')",0.54574436,0.6279073,0.2939917,0.3322618,0.0382701
3,-1.7952663,-1.7955575,"('repellent', 'pleasant')",0.3147647,0.34291717,-0.7402508,-0.7263201,0.0139307
4,0.753345,0.68994236,"('disliked', 'liked')",-7.044562,-7.1525154,-3.1456084,-3.2312865,-0.0856781
5,1.284624,1.3099273,"('distant', 'outgoing')",-0.68253475,-0.63581866,0.3010446,0.3370543,0.0360097
6,1.4187554,1.4832416,"('distant', 'open')",-0.39446488,-0.36077228,0.5121453,0.5612347,0.0490894
7,-1.0846074,-1.0820551,"('insensitive', 'sensitive')",-0.23411785,-0.14764354,-0.6593626,-0.6148493,0.0445133
8,-0.35229254,-0.38913915,"('unaffectionate', 'affectionate')",0.5470697,0.47766963,0.0973886,0.0442652,-0.0531234
9,-0.27902418,-0.33709255,"('unaffectionate', 'caring')",1.0728824,1.0236437,0.3969291,0.3432756,-0.0536535
10,-2.5607393,-2.6154032,"('unsympathetic', 'sympathetic')",-0.3964148,-0.39246798,-1.478577,-1.5039356,-0.0253586
11,-1.632471,-1.6760229,"('unhelpful', 'helpful')",1.530182,1.5759102,-0.0511445,-0.0500563,0.0010882
12,-0.78505677,-0.8012944,"('unsupportive', 'supportive')",-2.3322608,-2.2382722,-1.5586588,-1.5197833,0.0388755
13,-1.1716971,-1.2370452,"('impolite', 'polite')",-0.47222906,-0.4700883,-0.8219631,-0.8535668,-0.0316037
14,-1.7066363,-1.8141146,"('antisocial', 'social')",-0.31335276,-0.3310235,-1.0099945,-1.072569,-0.0625745
15,0.24970023,0.21626577,"('boring', 'funny')",0.5118308,0.5032503,0.3807655,0.359758,-0.0210075
16,0.12171771,0.104838245,"('unpopular', 'popular')",-0.23677918,-0.3255843,-0.0575307,-0.110373,-0.0528423
17,-0.12772423,-0.06512774,"('nasty', 'nice')",-0.3009452,-0.2850589,-0.2143347,-0.1750933,0.0392414
18,0.028130304,0.056854844,"('disagreeable', 'welcoming')",-0.94960314,-0.97037935,-0.4607364,-0.4567623,0.0039741
19,0.5296322,0.5736748,"('inhospitable', 'hospitable')",-0.5068479,-0.4648434,0.0113921,0.0544157,0.0430236
20,-0.17125407,-0.18253809,"('rough', 'thoughtful')",0.82183915,0.77489924,0.3252925,0.2961806,-0.0291119
21,-1.6172805,-1.7012295,"('immoral', 'moral')",-0.8873731,-0.8844479,-1.2523267,-1.2928387,-0.040512
22,-1.6666286,-1.7248633,"('untrustworthy', 'trustworthy')",-0.9066163,-0.9502533,-1.2866224,-1.3375583,-0.0509359
23,-1.3955053,-1.4636639,"('insincere', 'sincere')",5.857201,5.82094,2.2308478,2.178638,-0.0522098
24,-1.3086408,-1.3737965,"('dishonest', 'honest')",0.8579537,0.8479037,-0.2253436,-0.2629464,-0.0376028
25,1.1329067,1.1375185,"('egoistic', 'altruistic')",1.2877632,1.244462,1.210335,1.1909902,-0.0193448
26,0.012940606,-0.0409291,"('hardhearted', 'benevolent')",1.7355462,1.6568652,0.8742434,0.8079681,-0.0662753
27,-0.242395,-0.21839204,"('hardhearted', 'softhearted')",0.66370946,0.6378736,0.2106572,0.2097408,-0.0009164
28,-0.91973263,-1.0843909,"('disloyal', 'loyal')",1.0165856,0.852216,0.0484265,-0.1160874,-0.1645139
29,-0.15104052,-0.16601786,"('unfair', 'fair')",-0.7207305,-0.7645675,-0.4358855,-0.4652927,-0.0294072
30,-1.1054791,-1.1587847,"('intolerant', 'tolerant')",0.55273783,0.5586685,-0.2763706,-0.3000581,-0.0236875
31,1.1844586,1.2837131,"('evil', 'good')",-1.2702427,-1.2564607,-0.042892,0.0136262,0.0565182
32,-0.6768961,-0.725265,"('unkind', 'kind')",0.98463833,0.89586943,0.1538711,0.0853022,-0.0685689
