,prejudice_male,prejudice_female,tuple,average_male,average_female,female-male
0,0.63109004,0.530072,"('unsociable', 'sociable')",0.63109,0.530072,-0.101018
1,1.0384614,1.0679463,"('unfriendly', 'friendly')",1.0384614,1.0679463,0.0294849
2,0.11309494,0.19559377,"('unlikable', 'likable')",0.1130949,0.1955938,0.0824989
3,1.3006464,1.3256295,"('repellent', 'pleasant')",1.3006464,1.3256295,0.0249831
4,-7.0022,-7.015883,"('disliked', 'liked')",-7.0022001,-7.015883,-0.0136829
5,-0.6994918,-0.47640765,"('distant', 'outgoing')",-0.6994918,-0.4764076,0.2230842
6,-0.3798154,-0.22018905,"('distant', 'open')",-0.3798154,-0.220189,0.1596264
7,1.7819617,1.8459508,"('insensitive', 'sensitive')",1.7819617,1.8459508,0.0639891
8,0.69800586,0.6336676,"('unaffectionate', 'affectionate')",0.6980059,0.6336676,-0.0643383
9,1.3705717,1.4451873,"('unaffectionate', 'caring')",1.3705717,1.4451873,0.0746156
10,1.8633261,1.9244021,"('unsympathetic', 'sympathetic')",1.8633261,1.9244021,0.061076
11,2.215323,2.3168488,"('unhelpful', 'helpful')",2.215323,2.3168488,0.1015258
12,-0.9788804,-0.7471519,"('unsupportive', 'supportive')",-0.9788804,-0.7471519,0.2317285
13,0.6161921,0.47232756,"('impolite', 'polite')",0.6161921,0.4723276,-0.1438645
14,0.32929575,0.2676167,"('antisocial', 'social')",0.3292958,0.2676167,-0.0616791
15,0.28511924,0.3006379,"('boring', 'funny')",0.2851192,0.3006379,0.0155187
16,-0.6877856,-0.6325773,"('unpopular', 'popular')",-0.6877856,-0.6325773,0.0552083
17,-0.41877508,-0.40069032,"('nasty', 'nice')",-0.4187751,-0.4006903,0.0180848
18,-0.37074733,-0.33408898,"('disagreeable', 'welcoming')",-0.3707473,-0.334089,0.0366583
19,-0.7430077,-0.48989138,"('inhospitable', 'hospitable')",-0.7430077,-0.4898914,0.2531163
20,0.61126304,0.5072948,"('rough', 'thoughtful')",0.611263,0.5072948,-0.1039682
21,0.5451441,0.7621007,"('immoral', 'moral')",0.5451441,0.7621007,0.2169566
22,0.03835555,0.13707238,"('untrustworthy', 'trustworthy')",0.0383556,0.1370724,0.0987168
23,6.928621,7.021791,"('insincere', 'sincere')",6.9286208,7.021791,0.0931702
24,2.1465573,2.334217,"('dishonest', 'honest')",2.1465573,2.3342171,0.1876598
25,0.5293324,0.4182269,"('egoistic', 'altruistic')",0.5293324,0.4182269,-0.1111055
26,0.2956883,0.06855495,"('hardhearted', 'benevolent')",0.2956883,0.068555,-0.2271333
27,1.712366,1.4984964,"('hardhearted', 'softhearted')",1.712366,1.4984964,-0.2138696
28,1.2029222,1.1780024,"('disloyal', 'loyal')",1.2029222,1.1780024,-0.0249198
29,-1.0135609,-0.99611396,"('unfair', 'fair')",-1.0135609,-0.996114,0.0174469
30,1.2011707,1.2284899,"('intolerant', 'tolerant')",1.2011707,1.2284899,0.0273192
31,-1.9918339,-1.8911554,"('evil', 'good')",-1.9918339,-1.8911554,0.1006785
32,1.4621464,1.3560408,"('unkind', 'kind')",1.4621464,1.3560408,-0.1061056
33,-0.35194087,-0.21695237,"('wrong', 'right')",-0.3519409,-0.2169524,0.1349885
34,4.755372,5.0033298,"('mean', 'honorable')",4.755372,5.0033298,0.2479578
35,-1.6464999,-1.664276,"('corrupt', 'incorrupt')",-1.6464999,-1.664276,-0.0177761
36,-1.753008,-1.802831,"('hostile', 'amicable')",-1.753008,-1.8028311,-0.0498231
37,1.3085437,1.1826779,"('fake', 'genuine')",1.3085437,1.1826779,-0.1258658
38,0.054364316,0.19001533,"('untruthful', 'truthful')",0.0543643,0.1900153,0.135651
39,0.458238,0.4423858,"('exploitative', 'cooperative')",0.458238,0.4423858,-0.0158522
40,-0.542477,-0.64378494,"('stingy', 'generous')",-0.542477,-0.6437849,-0.1013079
41,-0.039751325,-0.19340065,"('unforgiving', 'forgiving')",-0.0397513,-0.1934007,-0.1536494
42,-1.7816516,-1.6630181,"('unreliable', 'reliable')",-1.7816516,-1.6630181,0.1186335
43,1.3840433,1.4779468,"('irresponsible', 'responsible')",1.3840433,1.4779468,0.0939035
44,-1.6800916,-1.9980977,"('prejudiced', 'unprejudiced')",-1.6800916,-1.9980977,-0.3180061
45,0.7662453,0.74394685,"('incompetent', 'competent')",0.7662453,0.7439469,-0.0222984
46,0.026289962,0.12364816,"('uncompetitive', 'competitive')",0.02629,0.1236482,0.0973582
47,4.84546,4.906625,"('stupid', 'smart')",4.8454599,4.9066248,0.0611649
48,0.7747576,0.81884885,"('unintelligent', 'intelligent')",0.7747576,0.8188488,0.0440912
49,0.3442856,0.47128445,"('unable', 'able')",0.3442856,0.4712844,0.1269988
50,-0.38272196,-0.26614067,"('clumsy', 'skillful')",-0.382722,-0.2661407,0.1165813
51,1.4602275,1.4923446,"('uneducated', 'educated')",1.4602275,1.4923446,0.0321171
52,-0.5497952,-0.5765443,"('irrational', 'rational')",-0.5497952,-0.5765443,-0.0267491
53,-0.30499107,-0.23732497,"('uncreative', 'creative')",-0.3049911,-0.237325,0.0676661
54,0.83358294,1.1584226,"('incapable', 'capable')",0.8335829,1.1584226,0.3248397
55,1.7433327,1.7733529,"('incompetent', 'clever')",1.7433327,1.7733529,0.0300202
56,1.0427511,1.1755307,"('impractical', 'practical')",1.0427511,1.1755307,0.1327796
57,-1.8369886,-1.8225211,"('unimaginative', 'imaginative')",-1.8369886,-1.8225211,0.0144675
58,0.2568507,0.25178143,"('undiscriminating', 'discriminating')",0.2568507,0.2517814,-0.0050693
59,-0.5095996,-0.41141206,"('foolish', 'wise')",-0.5095996,-0.4114121,0.0981875
60,1.3849347,1.3748088,"('inefficient', 'efficient')",1.3849347,1.3748088,-0.0101259
61,0.42376938,0.3408081,"('illogical', 'logical')",0.4237694,0.3408081,-0.0829613
62,1.9426811,2.1164577,"('incompetent', 'brilliant')",1.9426811,2.1164577,0.1737766
63,0.877972,1.0909587,"('unperceptive', 'insightful')",0.877972,1.0909587,0.2129867
64,-5.472257,-5.308765,"('shy', 'confident')",-5.4722571,-5.3087649,0.1634922
65,1.0033162,1.0977757,"('insecure', 'secure')",1.0033162,1.0977757,0.0944595
66,-0.60248876,-0.4978096,"('inactive', 'active')",-0.6024888,-0.4978096,0.1046792
67,-0.83084154,-0.8840133,"('doubtful', 'determined')",-0.8308415,-0.8840133,-0.0531718
68,-0.29911262,-0.13358712,"('dependent', 'independent')",-0.2991126,-0.1335871,0.1655255
69,-2.3838003,-2.306104,"('lazy', 'industrious')",-2.3838003,-2.3061039,0.0776964
70,2.2502582,2.362189,"('lethargic', 'energetic')",2.2502582,2.3621891,0.1119309
71,0.10928167,0.3056418,"('diffident', 'self-confident')",0.1092817,0.3056418,0.1963601
72,1.3472471,1.4971656,"('unambitious', 'ambitious')",1.3472471,1.4971656,0.1499185
73,-2.470117,-2.3766189,"('helpless', 'self-reliant')",-2.4701171,-2.3766189,0.0934982
74,0.6025359,0.51787806,"('undedicated', 'dedicated')",0.6025359,0.5178781,-0.0846578
75,-1.1499699,-1.0008628,"('meek', 'impulsive')",-1.1499699,-1.0008628,0.1491071
76,0.9177173,0.86860394,"('anxious', 'daring')",0.9177173,0.8686039,-0.0491134
77,-1.0313388,-0.84546703,"('unmotivated', 'motivated')",-1.0313388,-0.845467,0.1858718
78,-0.61429876,-0.50143415,"('nonresilient', 'resilient')",-0.6142988,-0.5014341,0.1128647
79,-0.6517042,-0.5325391,"('wavering', 'unwavering')",-0.6517042,-0.5325391,0.1191651
80,0.80150604,0.7636444,"('dominated', 'dominating')",0.801506,0.7636444,-0.0378616
81,0.7171231,0.77423114,"('submissive', 'aggressive')",0.7171231,0.7742311,0.057108
82,6.3582745,6.5395317,"('poor', 'rich')",6.3582745,6.5395317,0.1812572
83,-0.22843239,-0.0818101,"('powerless', 'powerful')",-0.2284324,-0.0818101,0.1466223
84,-0.13511111,-0.023778265,"('inferior', 'superior')",-0.1351111,-0.0237783,0.1113328
85,-1.9805609,-2.0361981,"('insignificant', 'prestigious')",-1.9805609,-2.0361981,-0.0556372
86,1.2138791,1.2697804,"('uninfluential', 'influential')",1.2138791,1.2697804,0.0559013
87,0.55167377,0.7396652,"('unsuccessful', 'successful')",0.5516738,0.7396652,0.1879914
88,0.27140477,0.39397746,"('low', 'eminent')",0.2714048,0.3939775,0.1225727
