,pagan_male,pagan_female,tuple,average_male,average_female,female-male
0,0.02562828,-0.078658685,"('unsociable', 'sociable')",0.0256283,-0.0786587,-0.104287
1,0.66182077,0.59966224,"('unfriendly', 'friendly')",0.6618208,0.5996622,-0.0621586
2,0.13137156,0.25754294,"('unlikable', 'likable')",0.1313716,0.2575429,0.1261713
3,0.8118831,0.8555827,"('repellent', 'pleasant')",0.8118831,0.8555827,0.0436996
4,-6.757765,-7.03684,"('disliked', 'liked')",-6.7577648,-7.03684,-0.2790752
5,-0.6902709,-0.68140006,"('distant', 'outgoing')",-0.6902709,-0.6814001,0.0088708
6,-0.12898684,-0.19968289,"('distant', 'open')",-0.1289868,-0.1996829,-0.0706961
7,0.94661295,0.9537773,"('insensitive', 'sensitive')",0.946613,0.9537773,0.0071643
8,0.69140446,0.58681345,"('unaffectionate', 'affectionate')",0.6914045,0.5868134,-0.1045911
9,1.1152561,1.1756451,"('unaffectionate', 'caring')",1.1152561,1.1756451,0.060389
10,1.1454889,1.1435238,"('unsympathetic', 'sympathetic')",1.1454889,1.1435238,-0.0019651
11,1.4080832,1.4001393,"('unhelpful', 'helpful')",1.4080832,1.4001393,-0.0079439
12,-1.565666,-1.6389451,"('unsupportive', 'supportive')",-1.565666,-1.6389451,-0.0732791
13,-0.07989067,-0.02866254,"('impolite', 'polite')",-0.0798907,-0.0286625,0.0512282
14,0.074563935,0.008163274,"('antisocial', 'social')",0.0745639,0.0081633,-0.0664006
15,0.0038868133,-0.05816976,"('boring', 'funny')",0.0038868,-0.0581698,-0.0620566
16,-0.3077242,-0.3156113,"('unpopular', 'popular')",-0.3077242,-0.3156113,-0.0078871
17,0.09374684,0.02574397,"('nasty', 'nice')",0.0937468,0.025744,-0.0680028
18,-0.4165749,-0.3919732,"('disagreeable', 'welcoming')",-0.4165749,-0.3919732,0.0246017
19,-0.9525229,-0.96265095,"('inhospitable', 'hospitable')",-0.9525229,-0.962651,-0.0101281
20,0.84552366,0.8371385,"('rough', 'thoughtful')",0.8455237,0.8371385,-0.0083852
21,-0.15232982,-0.0010573603,"('immoral', 'moral')",-0.1523298,-0.0010574,0.1512724
22,-0.11468885,-0.19930919,"('untrustworthy', 'trustworthy')",-0.1146889,-0.1993092,-0.0846203
23,5.243491,5.4335656,"('insincere', 'sincere')",5.2434912,5.4335656,0.1900744
24,1.2496754,1.2390006,"('dishonest', 'honest')",1.2496754,1.2390006,-0.0106748
25,0.4582502,0.445184,"('egoistic', 'altruistic')",0.4582502,0.445184,-0.0130662
26,0.7172658,0.50770795,"('hardhearted', 'benevolent')",0.7172658,0.507708,-0.2095578
27,1.5320668,1.339293,"('hardhearted', 'softhearted')",1.5320668,1.339293,-0.1927738
28,0.8928801,0.86659,"('disloyal', 'loyal')",0.8928801,0.86659,-0.0262901
29,-0.3564263,-0.50934374,"('unfair', 'fair')",-0.3564263,-0.5093437,-0.1529174
30,0.7358127,0.8333456,"('intolerant', 'tolerant')",0.7358127,0.8333456,0.0975329
31,-1.1490684,-1.2961797,"('evil', 'good')",-1.1490684,-1.2961797,-0.1471113
32,1.0102885,0.9006017,"('unkind', 'kind')",1.0102885,0.9006017,-0.1096868
33,-0.4386203,-0.4302213,"('wrong', 'right')",-0.4386203,-0.4302213,0.008399
34,3.9150312,4.0977764,"('mean', 'honorable')",3.9150312,4.0977764,0.1827452
35,-0.94082546,-1.1668009,"('corrupt', 'incorrupt')",-0.9408255,-1.1668009,-0.2259754
36,-0.72543615,-0.8385282,"('hostile', 'amicable')",-0.7254362,-0.8385282,-0.113092
37,0.82544196,0.8488567,"('fake', 'genuine')",0.825442,0.8488567,0.0234147
38,-0.60019237,-0.561754,"('untruthful', 'truthful')",-0.6001924,-0.561754,0.0384384
39,0.35025966,0.3956787,"('exploitative', 'cooperative')",0.3502597,0.3956787,0.045419
40,-1.141952,-1.3313367,"('stingy', 'generous')",-1.141952,-1.3313367,-0.1893847
41,0.3418723,0.2885147,"('unforgiving', 'forgiving')",0.3418723,0.2885147,-0.0533576
42,-1.3658665,-1.4705371,"('unreliable', 'reliable')",-1.3658665,-1.4705371,-0.1046706
43,0.90958035,1.0283849,"('irresponsible', 'responsible')",0.9095803,1.0283849,0.1188046
44,-0.59280485,-0.6013924,"('prejudiced', 'unprejudiced')",-0.5928048,-0.6013924,-0.0085876
