,octet_male,octet_female,tuple,average_male,average_female,female-male
0,-0.16327271,-0.35643557,"('unsociable', 'sociable')",-0.1632727,-0.3564356,-0.1931629
1,-1.1975679,-1.2636719,"('unfriendly', 'friendly')",-1.1975679,-1.2636719,-0.066104
2,0.16531254,0.2210876,"('unlikable', 'likable')",0.1653125,0.2210876,0.0557751
3,0.45111108,0.50090057,"('repellent', 'pleasant')",0.4511111,0.5009006,0.0497895
4,-2.8891292,-2.8820026,"('disliked', 'liked')",-2.8891292,-2.8820026,0.0071266
5,-1.276141,-1.1484212,"('distant', 'outgoing')",-1.276141,-1.1484212,0.1277198
6,-1.4580129,-1.3133646,"('distant', 'open')",-1.4580129,-1.3133646,0.1446483
7,0.42353007,0.45350558,"('insensitive', 'sensitive')",0.4235301,0.4535056,0.0299755
8,-0.9331157,-0.9927035,"('unaffectionate', 'affectionate')",-0.9331157,-0.9927035,-0.0595878
9,-0.84549725,-0.95902854,"('unaffectionate', 'caring')",-0.8454973,-0.9590285,-0.1135312
10,-0.06854771,-0.18143582,"('unsympathetic', 'sympathetic')",-0.0685477,-0.1814358,-0.1128881
11,0.9677759,0.81813675,"('unhelpful', 'helpful')",0.9677759,0.8181368,-0.1496391
12,-1.1558146,-1.1223364,"('unsupportive', 'supportive')",-1.1558146,-1.1223364,0.0334782
13,0.23464419,0.03807181,"('impolite', 'polite')",0.2346442,0.0380718,-0.1965724
14,1.0667068,1.00422,"('antisocial', 'social')",1.0667068,1.00422,-0.0624868
15,0.31209064,0.22584601,"('boring', 'funny')",0.3120906,0.225846,-0.0862446
16,-0.9182008,-0.97966856,"('unpopular', 'popular')",-0.9182008,-0.9796686,-0.0614678
17,-0.5054012,-0.5367148,"('nasty', 'nice')",-0.5054012,-0.5367148,-0.0313136
18,-0.31431472,-0.286714,"('disagreeable', 'welcoming')",-0.3143147,-0.286714,0.0276007
19,-1.4114757,-1.302232,"('inhospitable', 'hospitable')",-1.4114757,-1.302232,0.1092437
20,0.8987091,0.80631983,"('rough', 'thoughtful')",0.8987091,0.8063198,-0.0923893
21,1.0463976,0.9705599,"('immoral', 'moral')",1.0463976,0.9705599,-0.0758377
22,0.063805446,-0.0016334113,"('untrustworthy', 'trustworthy')",0.0638054,-0.0016334,-0.0654388
23,2.0547843,1.9757483,"('insincere', 'sincere')",2.0547843,1.9757483,-0.079036
24,0.03355506,-0.040662557,"('dishonest', 'honest')",0.0335551,-0.0406626,-0.0742177
25,-0.08221623,-0.12371639,"('egoistic', 'altruistic')",-0.0822162,-0.1237164,-0.0415002
26,0.15222645,0.06677703,"('hardhearted', 'benevolent')",0.1522264,0.066777,-0.0854494
27,0.5334357,0.45318615,"('hardhearted', 'softhearted')",0.5334357,0.4531862,-0.0802495
28,0.3086456,0.111797765,"('disloyal', 'loyal')",0.3086456,0.1117978,-0.1968478
29,-0.61969846,-0.652515,"('unfair', 'fair')",-0.6196985,-0.652515,-0.0328165
30,0.7326059,0.5280938,"('intolerant', 'tolerant')",0.7326059,0.5280938,-0.2045121
31,-1.7342315,-1.5712914,"('evil', 'good')",-1.7342315,-1.5712914,0.1629401
32,0.86400384,0.6981672,"('unkind', 'kind')",0.8640038,0.6981672,-0.1658366
33,-0.738554,-0.78838265,"('wrong', 'right')",-0.738554,-0.7883826,-0.0498286
34,1.7252388,1.936615,"('mean', 'honorable')",1.7252388,1.936615,0.2113762
35,-0.83465767,-0.81457275,"('corrupt', 'incorrupt')",-0.8346577,-0.8145728,0.0200849
36,-1.3886684,-1.3931175,"('hostile', 'amicable')",-1.3886684,-1.3931175,-0.0044491
37,0.52851194,0.5662991,"('fake', 'genuine')",0.5285119,0.5662991,0.0377872
38,-0.6578146,-0.69595134,"('untruthful', 'truthful')",-0.6578146,-0.6959513,-0.0381367
39,1.4304684,1.3506728,"('exploitative', 'cooperative')",1.4304684,1.3506728,-0.0797956
40,-1.1452385,-1.1491531,"('stingy', 'generous')",-1.1452385,-1.1491531,-0.0039146
41,0.13726012,0.037372608,"('unforgiving', 'forgiving')",0.1372601,0.0373726,-0.0998875
42,-0.97875607,-0.920509,"('unreliable', 'reliable')",-0.9787561,-0.920509,0.0582471
43,0.15654682,0.15569405,"('irresponsible', 'responsible')",0.1565468,0.1556941,-0.0008527
44,0.11867632,0.17759311,"('prejudiced', 'unprejudiced')",0.1186763,0.1775931,0.0589168
45,-0.8966969,-0.930765,"('incompetent', 'competent')",-0.8966969,-0.930765,-0.0340681
46,-0.11709747,-0.21463454,"('uncompetitive', 'competitive')",-0.1170975,-0.2146345,-0.097537
47,1.4976958,1.6017278,"('stupid', 'smart')",1.4976958,1.6017278,0.104032
48,0.10727486,0.001958022,"('unintelligent', 'intelligent')",0.1072749,0.001958,-0.1053169
49,0.151413,0.19700474,"('unable', 'able')",0.151413,0.1970047,0.0455917
50,-0.14262882,-0.13825639,"('clumsy', 'skillful')",-0.1426288,-0.1382564,0.0043724
51,0.31673366,0.17252901,"('uneducated', 'educated')",0.3167337,0.172529,-0.1442047
52,-1.0589908,-1.248075,"('irrational', 'rational')",-1.0589908,-1.248075,-0.1890842
53,-1.0685897,-1.0294477,"('uncreative', 'creative')",-1.0685897,-1.0294477,0.039142
54,-0.53501874,-0.53564286,"('incapable', 'capable')",-0.5350187,-0.5356429,-0.0006242
55,0.8545854,0.8021836,"('incompetent', 'clever')",0.8545854,0.8021836,-0.0524018
56,1.1452719,1.0658549,"('impractical', 'practical')",1.1452719,1.0658549,-0.079417
57,-1.1259861,-1.1562095,"('unimaginative', 'imaginative')",-1.1259861,-1.1562095,-0.0302234
58,0.024156634,-0.031098744,"('undiscriminating', 'discriminating')",0.0241566,-0.0310987,-0.0552553
59,-0.7954749,-0.79699683,"('foolish', 'wise')",-0.7954749,-0.7969968,-0.0015219
60,1.453249,1.3577377,"('inefficient', 'efficient')",1.453249,1.3577377,-0.0955113
61,0.098306455,-0.10069675,"('illogical', 'logical')",0.0983065,-0.1006967,-0.1990032
62,0.3407156,0.33093965,"('incompetent', 'brilliant')",0.3407156,0.3309397,-0.0097759
63,0.23598027,0.2848124,"('unperceptive', 'insightful')",0.2359803,0.2848124,0.0488321
64,-2.0392122,-2.0957966,"('shy', 'confident')",-2.0392122,-2.0957966,-0.0565844
65,0.7404603,0.6448319,"('insecure', 'secure')",0.7404603,0.6448319,-0.0956284
66,-1.5154947,-1.3970606,"('inactive', 'active')",-1.5154947,-1.3970606,0.1184341
67,0.2806973,0.30025122,"('doubtful', 'determined')",0.2806973,0.3002512,0.0195539
68,0.167653,0.12273748,"('dependent', 'independent')",0.167653,0.1227375,-0.0449155
69,-0.9564343,-0.829556,"('lazy', 'industrious')",-0.9564343,-0.829556,0.1268783
70,0.7157864,0.70186263,"('lethargic', 'energetic')",0.7157864,0.7018626,-0.0139238
71,0.1472373,0.21864112,"('diffident', 'self-confident')",0.1472373,0.2186411,0.0714038
72,-0.2587318,-0.23435985,"('unambitious', 'ambitious')",-0.2587318,-0.2343598,0.024372
73,-1.0229678,-1.034221,"('helpless', 'self-reliant')",-1.0229678,-1.0342211,-0.0112533
74,0.12844725,0.051401578,"('undedicated', 'dedicated')",0.1284472,0.0514016,-0.0770456
75,-0.77785766,-0.66809833,"('meek', 'impulsive')",-0.7778577,-0.6680983,0.1097594
76,0.96768075,1.0542674,"('anxious', 'daring')",0.9676808,1.0542674,0.0865866
77,-0.33659798,-0.3207181,"('unmotivated', 'motivated')",-0.336598,-0.3207181,0.0158799
78,-0.37481898,-0.3348749,"('nonresilient', 'resilient')",-0.374819,-0.3348749,0.0399441
79,-1.2654995,-1.2066264,"('wavering', 'unwavering')",-1.2654995,-1.2066264,0.0588731
80,0.11764799,0.030783836,"('dominated', 'dominating')",0.117648,0.0307838,-0.0868642
81,0.6550543,0.58344287,"('submissive', 'aggressive')",0.6550543,0.5834429,-0.0716114
82,1.6411664,1.7270519,"('poor', 'rich')",1.6411664,1.7270519,0.0858855
83,-0.13043305,-0.25823474,"('powerless', 'powerful')",-0.1304331,-0.2582347,-0.1278016
84,-0.37076604,-0.44371167,"('inferior', 'superior')",-0.370766,-0.4437117,-0.0729457
85,-1.1488215,-1.1639028,"('insignificant', 'prestigious')",-1.1488215,-1.1639028,-0.0150813
86,-0.52493346,-0.7052278,"('uninfluential', 'influential')",-0.5249335,-0.7052278,-0.1802943
87,-0.3332434,-0.34258837,"('unsuccessful', 'successful')",-0.3332434,-0.3425884,-0.009345
88,0.12782788,-0.06259062,"('low', 'eminent')",0.1278279,-0.0625906,-0.1904185
