,libido_male,libido_female,tuple,average_male,average_female,female-male
0,-1.0663872,-1.2757702,"('unsociable', 'sociable')",-1.0663872,-1.2757702,-0.209383
1,-0.3796161,-0.5536874,"('unfriendly', 'friendly')",-0.3796161,-0.5536874,-0.1740713
2,1.4052207,1.3747156,"('unlikable', 'likable')",1.4052207,1.3747156,-0.0305051
3,-0.8363367,-0.6541618,"('repellent', 'pleasant')",-0.8363367,-0.6541618,0.1821749
4,-1.869277,-1.8348594,"('disliked', 'liked')",-1.869277,-1.8348594,0.0344176
5,1.0591794,1.0449718,"('distant', 'outgoing')",1.0591794,1.0449718,-0.0142076
6,0.6085043,0.58733463,"('distant', 'open')",0.6085043,0.5873346,-0.0211697
7,-1.8193151,-1.760291,"('insensitive', 'sensitive')",-1.8193151,-1.760291,0.0590241
8,0.22607836,0.11141451,"('unaffectionate', 'affectionate')",0.2260784,0.1114145,-0.1146639
9,-0.4251261,-0.52097523,"('unaffectionate', 'caring')",-0.4251261,-0.5209752,-0.0958491
10,-1.6392759,-1.6716869,"('unsympathetic', 'sympathetic')",-1.6392759,-1.6716869,-0.032411
11,0.15246652,0.10018164,"('unhelpful', 'helpful')",0.1524665,0.1001816,-0.0522849
12,-0.9449409,-0.9677759,"('unsupportive', 'supportive')",-0.9449409,-0.9677759,-0.022835
13,-1.0947474,-1.2788556,"('impolite', 'polite')",-1.0947474,-1.2788556,-0.1841082
14,-1.363527,-1.4779192,"('antisocial', 'social')",-1.3635271,-1.4779192,-0.1143921
15,0.2936868,0.08825542,"('boring', 'funny')",0.2936868,0.0882554,-0.2054314
16,-0.03496105,0.007791915,"('unpopular', 'popular')",-0.034961,0.0077919,0.0427529
17,-0.6982449,-0.6169056,"('nasty', 'nice')",-0.6982449,-0.6169056,0.0813393
18,-0.12847209,-0.26546812,"('disagreeable', 'welcoming')",-0.1284721,-0.2654681,-0.136996
19,0.09919268,0.18743862,"('inhospitable', 'hospitable')",0.0991927,0.1874386,0.0882459
20,-0.6747995,-0.62592864,"('rough', 'thoughtful')",-0.6747995,-0.6259286,0.0488709
21,-0.87148464,-0.89555377,"('immoral', 'moral')",-0.8714846,-0.8955538,-0.0240692
22,-1.4154986,-1.5005182,"('untrustworthy', 'trustworthy')",-1.4154986,-1.5005182,-0.0850196
23,0.53243196,0.3747956,"('insincere', 'sincere')",0.532432,0.3747956,-0.1576364
24,-0.4854657,-0.6320376,"('dishonest', 'honest')",-0.4854657,-0.6320376,-0.1465719
25,0.20026314,0.14256966,"('egoistic', 'altruistic')",0.2002631,0.1425697,-0.0576934
26,-0.41224355,-0.6419557,"('hardhearted', 'benevolent')",-0.4122435,-0.6419557,-0.2297122
27,-0.58677745,-0.5645415,"('hardhearted', 'softhearted')",-0.5867774,-0.5645415,0.0222359
28,-1.2456836,-1.3722361,"('disloyal', 'loyal')",-1.2456836,-1.3722361,-0.1265525
29,-0.38330042,-0.40325326,"('unfair', 'fair')",-0.3833004,-0.4032533,-0.0199529
30,-0.64712596,-0.87557244,"('intolerant', 'tolerant')",-0.647126,-0.8755724,-0.2284464
31,-0.5344667,-0.5375352,"('evil', 'good')",-0.5344667,-0.5375352,-0.0030685
32,-0.18453835,-0.40884098,"('unkind', 'kind')",-0.1845383,-0.408841,-0.2243027
33,0.079765536,-0.00076543074,"('wrong', 'right')",0.0797655,-0.0007654,-0.0805309
34,1.386563,1.4623824,"('mean', 'honorable')",1.3865629,1.4623824,0.0758195
35,0.39665717,0.45861712,"('corrupt', 'incorrupt')",0.3966572,0.4586171,0.0619599
36,-0.22745177,-0.2592002,"('hostile', 'amicable')",-0.2274518,-0.2592002,-0.0317484
37,-0.7709433,-0.7562834,"('fake', 'genuine')",-0.7709433,-0.7562834,0.0146599
38,0.48737508,0.38088322,"('untruthful', 'truthful')",0.4873751,0.3808832,-0.1064919
39,-0.5105147,-0.61716455,"('exploitative', 'cooperative')",-0.5105147,-0.6171646,-0.1066499
40,-1.486761,-1.4956845,"('stingy', 'generous')",-1.486761,-1.4956845,-0.0089235
41,-0.3495533,-0.5043268,"('unforgiving', 'forgiving')",-0.3495533,-0.5043268,-0.1547735
42,-0.5150551,-0.52149785,"('unreliable', 'reliable')",-0.5150551,-0.5214978,-0.0064427
43,-0.3013165,-0.47544357,"('irresponsible', 'responsible')",-0.3013165,-0.4754436,-0.1741271
44,-0.063994825,-0.11577362,"('prejudiced', 'unprejudiced')",-0.0639948,-0.1157736,-0.0517788
45,-1.5466933,-1.5818585,"('incompetent', 'competent')",-1.5466933,-1.5818585,-0.0351652
46,-0.90792924,-0.9168166,"('uncompetitive', 'competitive')",-0.9079292,-0.9168166,-0.0088874
47,0.2324204,0.17952777,"('stupid', 'smart')",0.2324204,0.1795278,-0.0528926
48,-0.33227465,-0.41261354,"('unintelligent', 'intelligent')",-0.3322746,-0.4126135,-0.0803389
49,0.22667074,0.34810978,"('unable', 'able')",0.2266707,0.3481098,0.1214391
50,0.40279078,0.45370227,"('clumsy', 'skillful')",0.4027908,0.4537023,0.0509115
51,-0.9548046,-1.0210835,"('uneducated', 'educated')",-0.9548046,-1.0210835,-0.0662789
52,-0.2911346,-0.4894606,"('irrational', 'rational')",-0.2911346,-0.4894606,-0.198326
53,-0.8270985,-0.8596692,"('uncreative', 'creative')",-0.8270985,-0.8596692,-0.0325707
54,0.33580196,0.24045059,"('incapable', 'capable')",0.335802,0.2404506,-0.0953514
55,-1.0163456,-1.1008437,"('incompetent', 'clever')",-1.0163456,-1.1008437,-0.0844981
56,0.47162327,0.3265129,"('impractical', 'practical')",0.4716233,0.3265129,-0.1451104
57,-1.7329298,-1.8604146,"('unimaginative', 'imaginative')",-1.7329298,-1.8604146,-0.1274848
58,-0.3287709,-0.34447476,"('undiscriminating', 'discriminating')",-0.3287709,-0.3444748,-0.0157039
59,-0.07892208,-0.058783695,"('foolish', 'wise')",-0.0789221,-0.0587837,0.0201384
60,0.18175977,0.06849694,"('inefficient', 'efficient')",0.1817598,0.0684969,-0.1132629
61,-0.5489373,-0.6362821,"('illogical', 'logical')",-0.5489373,-0.6362821,-0.0873448
62,-0.25001168,-0.185704,"('incompetent', 'brilliant')",-0.2500117,-0.185704,0.0643077
63,-0.77935153,-0.7737039,"('unperceptive', 'insightful')",-0.7793515,-0.7737039,0.0056476
64,-1.6623077,-1.7238535,"('shy', 'confident')",-1.6623077,-1.7238535,-0.0615458
65,-1.133462,-1.2844456,"('insecure', 'secure')",-1.133462,-1.2844456,-0.1509836
66,-0.75468355,-0.6853385,"('inactive', 'active')",-0.7546836,-0.6853385,0.0693451
67,0.9804525,0.93775475,"('doubtful', 'determined')",0.9804525,0.9377548,-0.0426977
68,-0.3665427,-0.3165073,"('dependent', 'independent')",-0.3665427,-0.3165073,0.0500354
69,0.6936786,0.77594566,"('lazy', 'industrious')",0.6936786,0.7759457,0.0822671
70,-1.1757171,-1.1663967,"('lethargic', 'energetic')",-1.1757171,-1.1663967,0.0093204
71,0.43033627,0.39316636,"('diffident', 'self-confident')",0.4303363,0.3931664,-0.0371699
72,0.26745763,0.27575883,"('unambitious', 'ambitious')",0.2674576,0.2757588,0.0083012
73,-0.3140312,-0.20024669,"('helpless', 'self-reliant')",-0.3140312,-0.2002467,0.1137845
74,-0.10188064,-0.12929635,"('undedicated', 'dedicated')",-0.1018806,-0.1292963,-0.0274157
75,1.25673,1.4012846,"('meek', 'impulsive')",1.25673,1.4012846,0.1445546
76,-0.012416986,-0.027338678,"('anxious', 'daring')",-0.012417,-0.0273387,-0.0149217
77,-0.5601811,-0.5043535,"('unmotivated', 'motivated')",-0.5601811,-0.5043535,0.0558276
78,0.01990547,0.17523989,"('nonresilient', 'resilient')",0.0199055,0.1752399,0.1553344
79,0.7448243,0.86828965,"('wavering', 'unwavering')",0.7448243,0.8682896,0.1234653
80,-1.683286,-1.6243359,"('dominated', 'dominating')",-1.683286,-1.6243359,0.0589501
81,-1.1867223,-1.2769756,"('submissive', 'aggressive')",-1.1867223,-1.2769756,-0.0902533
82,1.0911793,1.091557,"('poor', 'rich')",1.0911793,1.091557,0.0003777
83,-0.11183038,-0.18041708,"('powerless', 'powerful')",-0.1118304,-0.1804171,-0.0685867
84,0.5938755,0.608355,"('inferior', 'superior')",0.5938755,0.608355,0.0144795
85,0.65024114,0.6046762,"('insignificant', 'prestigious')",0.6502411,0.6046762,-0.0455649
86,-1.6130464,-1.7620486,"('uninfluential', 'influential')",-1.6130464,-1.7620486,-0.1490022
87,-0.56674,-0.5224338,"('unsuccessful', 'successful')",-0.56674,-0.5224338,0.0443062
88,-0.06258936,-0.14805737,"('low', 'eminent')",-0.0625894,-0.1480574,-0.085468
