,copywriter_male,copywriter_female,tuple,average_male,average_female,female-male
0,0.40321928,0.23869538,"('unsociable', 'sociable')",0.4032193,0.2386954,-0.1645239
1,0.15098807,0.18882743,"('unfriendly', 'friendly')",0.1509881,0.1888274,0.0378393
2,0.4225596,0.5252079,"('unlikable', 'likable')",0.4225596,0.5252079,0.1026483
3,-0.19440274,-0.048811268,"('repellent', 'pleasant')",-0.1944027,-0.0488113,0.1455914
4,-3.4636726,-3.3675928,"('disliked', 'liked')",-3.4636726,-3.3675928,0.0960798
5,-0.5604958,-0.4597507,"('distant', 'outgoing')",-0.5604958,-0.4597507,0.1007451
6,-0.891486,-0.7497446,"('distant', 'open')",-0.891486,-0.7497446,0.1417414
7,0.3980016,0.5241862,"('insensitive', 'sensitive')",0.3980016,0.5241862,0.1261846
8,-0.5385336,-0.49431992,"('unaffectionate', 'affectionate')",-0.5385336,-0.4943199,0.0442137
9,0.2757911,0.35998714,"('unaffectionate', 'caring')",0.2757911,0.3599871,0.084196
10,0.1530732,0.13620472,"('unsympathetic', 'sympathetic')",0.1530732,0.1362047,-0.0168685
11,1.2647158,1.2600249,"('unhelpful', 'helpful')",1.2647158,1.2600249,-0.0046909
12,-0.9429577,-0.83307207,"('unsupportive', 'supportive')",-0.9429577,-0.8330721,0.1098856
13,0.6160427,0.4718467,"('impolite', 'polite')",0.6160427,0.4718467,-0.144196
14,-0.06451607,-0.10245399,"('antisocial', 'social')",-0.0645161,-0.102454,-0.0379379
15,0.68765414,0.5959445,"('boring', 'funny')",0.6876541,0.5959445,-0.0917096
16,-0.54763675,-0.40544063,"('unpopular', 'popular')",-0.5476367,-0.4054406,0.1421961
17,0.057174083,0.06452936,"('nasty', 'nice')",0.0571741,0.0645294,0.0073553
18,-1.1705624,-1.1169138,"('disagreeable', 'welcoming')",-1.1705624,-1.1169138,0.0536486
19,-0.5395227,-0.47364414,"('inhospitable', 'hospitable')",-0.5395227,-0.4736441,0.0658786
20,0.31153882,0.30750698,"('rough', 'thoughtful')",0.3115388,0.307507,-0.0040318
21,0.33231688,0.39012295,"('immoral', 'moral')",0.3323169,0.390123,0.0578061
22,0.14235975,0.19511737,"('untrustworthy', 'trustworthy')",0.1423597,0.1951174,0.0527577
23,3.6871872,3.6309848,"('insincere', 'sincere')",3.6871872,3.6309848,-0.0562024
24,0.99784315,0.9977165,"('dishonest', 'honest')",0.9978431,0.9977165,-0.0001266
25,0.08497471,0.1536415,"('egoistic', 'altruistic')",0.0849747,0.1536415,0.0686668
26,-0.31081998,-0.3878739,"('hardhearted', 'benevolent')",-0.31082,-0.3878739,-0.0770539
27,-0.39682993,-0.3572504,"('hardhearted', 'softhearted')",-0.3968299,-0.3572504,0.0395795
28,-0.1006658,-0.17352542,"('disloyal', 'loyal')",-0.1006658,-0.1735254,-0.0728596
29,-0.0882303,-0.12981947,"('unfair', 'fair')",-0.0882303,-0.1298195,-0.0415892
30,0.6062168,0.47677463,"('intolerant', 'tolerant')",0.6062168,0.4767746,-0.1294422
31,-1.7398674,-1.6842079,"('evil', 'good')",-1.7398674,-1.6842079,0.0556595
32,0.6061771,0.56933445,"('unkind', 'kind')",0.6061771,0.5693344,-0.0368427
33,0.38827252,0.4012649,"('wrong', 'right')",0.3882725,0.4012649,0.0129924
34,2.1535916,2.2046542,"('mean', 'honorable')",2.1535916,2.2046542,0.0510626
35,-0.7511451,-0.80776596,"('corrupt', 'incorrupt')",-0.7511451,-0.807766,-0.0566209
36,-1.2223691,-1.1875442,"('hostile', 'amicable')",-1.2223691,-1.1875442,0.0348249
37,-0.4568232,-0.45562294,"('fake', 'genuine')",-0.4568232,-0.4556229,0.0012003
38,0.6969754,0.63675433,"('untruthful', 'truthful')",0.6969754,0.6367543,-0.0602211
39,-0.57089674,-0.5792302,"('exploitative', 'cooperative')",-0.5708967,-0.5792302,-0.0083335
