,thong_male,thong_female,tuple,average_male,average_female,female-male
0,-0.17174809,-0.16436833,"('unsociable', 'sociable')",-0.1717481,-0.1643683,0.0073798
1,0.93218553,0.918795,"('unfriendly', 'friendly')",0.9321855,0.918795,-0.0133905
2,-0.1843589,-0.12178623,"('unlikable', 'likable')",-0.1843589,-0.1217862,0.0625727
3,0.7538185,0.8110889,"('repellent', 'pleasant')",0.7538185,0.8110889,0.0572704
4,-7.221986,-7.3925805,"('disliked', 'liked')",-7.2219858,-7.3925805,-0.1705947
5,-0.5838292,-0.5687119,"('distant', 'outgoing')",-0.5838292,-0.5687119,0.0151173
6,-0.02449591,-0.091489665,"('distant', 'open')",-0.0244959,-0.0914897,-0.0669938
7,0.7531416,0.82691866,"('insensitive', 'sensitive')",0.7531416,0.8269187,0.0737771
8,0.8703272,0.79192144,"('unaffectionate', 'affectionate')",0.8703272,0.7919214,-0.0784058
9,1.0108602,1.052051,"('unaffectionate', 'caring')",1.0108602,1.0520509,0.0411907
10,1.0455568,1.0642341,"('unsympathetic', 'sympathetic')",1.0455568,1.0642341,0.0186773
11,1.1787939,1.1946127,"('unhelpful', 'helpful')",1.1787939,1.1946127,0.0158188
12,-1.9859321,-2.021979,"('unsupportive', 'supportive')",-1.9859321,-2.0219791,-0.036047
13,-0.21889013,-0.15871638,"('impolite', 'polite')",-0.2188901,-0.1587164,0.0601737
14,0.34172767,0.31958157,"('antisocial', 'social')",0.3417277,0.3195816,-0.0221461
15,0.08052936,0.010170481,"('boring', 'funny')",0.0805294,0.0101705,-0.0703589
16,-0.6341035,-0.6342952,"('unpopular', 'popular')",-0.6341035,-0.6342952,-0.0001917
17,-0.12772782,-0.06937915,"('nasty', 'nice')",-0.1277278,-0.0693792,0.0583486
18,-0.2654237,-0.31516123,"('disagreeable', 'welcoming')",-0.2654237,-0.3151612,-0.0497375
19,-0.775971,-0.8158379,"('inhospitable', 'hospitable')",-0.775971,-0.8158379,-0.0398669
20,0.90742224,0.8698984,"('rough', 'thoughtful')",0.9074222,0.8698984,-0.0375238
21,-0.39287147,-0.2715914,"('immoral', 'moral')",-0.3928715,-0.2715914,0.1212801
22,-0.2894976,-0.29550466,"('untrustworthy', 'trustworthy')",-0.2894976,-0.2955047,-0.0060071
23,5.993542,6.0737805,"('insincere', 'sincere')",5.9935422,6.0737805,0.0802383
24,1.3148582,1.234915,"('dishonest', 'honest')",1.3148582,1.234915,-0.0799432
25,0.66520417,0.60026485,"('egoistic', 'altruistic')",0.6652042,0.6002648,-0.0649394
26,0.7383649,0.6238895,"('hardhearted', 'benevolent')",0.7383649,0.6238895,-0.1144754
27,1.625426,1.4530977,"('hardhearted', 'softhearted')",1.6254261,1.4530977,-0.1723284
28,0.95490074,0.91781396,"('disloyal', 'loyal')",0.9549007,0.917814,-0.0370867
29,-0.51050484,-0.61373293,"('unfair', 'fair')",-0.5105048,-0.6137329,-0.1032281
30,0.9767193,1.0181566,"('intolerant', 'tolerant')",0.9767193,1.0181566,0.0414373
31,-1.228201,-1.265879,"('evil', 'good')",-1.228201,-1.265879,-0.037678
32,0.8334982,0.7368128,"('unkind', 'kind')",0.8334982,0.7368128,-0.0966854
33,-0.5761675,-0.58728766,"('wrong', 'right')",-0.5761675,-0.5872877,-0.0111202
34,4.345956,4.4720755,"('mean', 'honorable')",4.3459558,4.4720755,0.1261197
35,-0.54953474,-0.76158154,"('corrupt', 'incorrupt')",-0.5495347,-0.7615815,-0.2120468
36,-0.7127773,-0.7865639,"('hostile', 'amicable')",-0.7127773,-0.7865639,-0.0737866
37,0.8496969,0.8526809,"('fake', 'genuine')",0.8496969,0.8526809,0.002984
38,-0.59530723,-0.5449121,"('untruthful', 'truthful')",-0.5953072,-0.5449121,0.0503951
39,0.49771142,0.5137941,"('exploitative', 'cooperative')",0.4977114,0.5137941,0.0160827
40,-1.1205996,-1.298516,"('stingy', 'generous')",-1.1205996,-1.298516,-0.1779164
41,-0.1016604,-0.10555202,"('unforgiving', 'forgiving')",-0.1016604,-0.105552,-0.0038916
42,-1.9277163,-2.0063977,"('unreliable', 'reliable')",-1.9277163,-2.0063977,-0.0786814
43,0.763256,0.8157751,"('irresponsible', 'responsible')",0.763256,0.8157751,0.0525191
44,-0.55077684,-0.5336331,"('prejudiced', 'unprejudiced')",-0.5507768,-0.5336331,0.0171437
45,-0.097766526,-0.15183625,"('incompetent', 'competent')",-0.0977665,-0.1518362,-0.0540697
46,-0.53583217,-0.5393857,"('uncompetitive', 'competitive')",-0.5358322,-0.5393857,-0.0035535
47,4.8955827,5.021569,"('stupid', 'smart')",4.8955827,5.0215688,0.1259861
48,0.03684271,0.0572228,"('unintelligent', 'intelligent')",0.0368427,0.0572228,0.0203801
49,-0.18890792,-0.11917967,"('unable', 'able')",-0.1889079,-0.1191797,0.0697282
50,-0.55531645,-0.62504137,"('clumsy', 'skillful')",-0.5553164,-0.6250414,-0.069725
51,0.31004107,0.22073962,"('uneducated', 'educated')",0.3100411,0.2207396,-0.0893015
52,-0.41085234,-0.5108559,"('irrational', 'rational')",-0.4108523,-0.5108559,-0.1000036
53,-0.2702027,-0.3265897,"('uncreative', 'creative')",-0.2702027,-0.3265897,-0.056387
54,0.8102338,0.86606747,"('incapable', 'capable')",0.8102338,0.8660675,0.0558337
55,0.63459134,0.6728652,"('incompetent', 'clever')",0.6345913,0.6728652,0.0382739
56,0.38117057,0.36904192,"('impractical', 'practical')",0.3811706,0.3690419,-0.0121287
57,-2.4933827,-2.5170877,"('unimaginative', 'imaginative')",-2.4933827,-2.5170877,-0.023705
58,0.09907206,0.09789835,"('undiscriminating', 'discriminating')",0.0990721,0.0978983,-0.0011738
59,-0.3253841,-0.35722938,"('foolish', 'wise')",-0.3253841,-0.3572294,-0.0318453
60,0.29514337,0.47646636,"('inefficient', 'efficient')",0.2951434,0.4764664,0.181323
61,0.15768462,0.07726258,"('illogical', 'logical')",0.1576846,0.0772626,-0.080422
62,0.16507019,0.2578591,"('incompetent', 'brilliant')",0.1650702,0.2578591,0.0927889
63,-0.3706819,-0.32252216,"('unperceptive', 'insightful')",-0.3706819,-0.3225222,0.0481597
64,-5.959154,-5.9792085,"('shy', 'confident')",-5.9591541,-5.9792085,-0.0200544
65,0.49077493,0.551827,"('insecure', 'secure')",0.4907749,0.551827,0.0610521
66,-0.017884143,-0.14391582,"('inactive', 'active')",-0.0178841,-0.1439158,-0.1260317
67,-0.5607876,-0.48885491,"('doubtful', 'determined')",-0.5607876,-0.4888549,0.0719327
68,-0.8189595,-0.8475659,"('dependent', 'independent')",-0.8189595,-0.8475659,-0.0286064
69,-1.9596362,-1.9802808,"('lazy', 'industrious')",-1.9596362,-1.9802808,-0.0206446
70,1.383328,1.3532001,"('lethargic', 'energetic')",1.383328,1.3532001,-0.0301279
71,0.68119246,0.6878018,"('diffident', 'self-confident')",0.6811925,0.6878018,0.0066093
72,0.6110972,0.7273506,"('unambitious', 'ambitious')",0.6110972,0.7273506,0.1162534
73,-2.921769,-2.904432,"('helpless', 'self-reliant')",-2.9217689,-2.9044321,0.0173368
74,0.052598998,-0.08958834,"('undedicated', 'dedicated')",0.052599,-0.0895883,-0.1421873
75,-0.6841146,-0.64121526,"('meek', 'impulsive')",-0.6841146,-0.6412153,0.0428993
76,0.8295032,0.86735225,"('anxious', 'daring')",0.8295032,0.8673522,0.037849
77,-1.565933,-1.3533252,"('unmotivated', 'motivated')",-1.565933,-1.3533252,0.2126078
78,-0.82029015,-0.8259846,"('nonresilient', 'resilient')",-0.8202901,-0.8259846,-0.0056945
79,-0.30927747,-0.34178212,"('wavering', 'unwavering')",-0.3092775,-0.3417821,-0.0325046
80,-0.29657263,-0.33220932,"('dominated', 'dominating')",-0.2965726,-0.3322093,-0.0356367
81,0.080716185,0.14377593,"('submissive', 'aggressive')",0.0807162,0.1437759,0.0630597
82,5.846735,5.9225974,"('poor', 'rich')",5.846735,5.9225974,0.0758624
83,-0.32191375,-0.28968388,"('powerless', 'powerful')",-0.3219137,-0.2896839,0.0322298
84,0.46064943,0.48780242,"('inferior', 'superior')",0.4606494,0.4878024,0.027153
85,-0.60000694,-0.7002127,"('insignificant', 'prestigious')",-0.6000069,-0.7002127,-0.1002058
86,0.14916344,0.10022173,"('uninfluential', 'influential')",0.1491634,0.1002217,-0.0489417
87,-0.8587139,-0.7931534,"('unsuccessful', 'successful')",-0.8587139,-0.7931534,0.0655605
88,0.01722695,-0.033333723,"('low', 'eminent')",0.0172269,-0.0333337,-0.0505606
