,currant_male,currant_female,tuple,average_male,average_female,female-male
0,0.37425697,0.24549255,"('unsociable', 'sociable')",0.374257,0.2454925,-0.1287645
1,0.20546854,0.058952052,"('unfriendly', 'friendly')",0.2054685,0.0589521,-0.1465164
2,-0.21845117,-0.21603209,"('unlikable', 'likable')",-0.2184512,-0.2160321,0.0024191
3,-0.45302448,-0.37024853,"('repellent', 'pleasant')",-0.4530245,-0.3702485,0.082776
4,-2.5546646,-2.5921433,"('disliked', 'liked')",-2.5546646,-2.5921433,-0.0374787
5,-0.6512079,-0.6011895,"('distant', 'outgoing')",-0.6512079,-0.6011895,0.0500184
6,-0.93352807,-0.8946521,"('distant', 'open')",-0.9335281,-0.8946521,0.038876
7,-0.1517184,-0.09129571,"('insensitive', 'sensitive')",-0.1517184,-0.0912957,0.0604227
8,0.10274045,0.029009977,"('unaffectionate', 'affectionate')",0.1027405,0.02901,-0.0737305
9,0.2711293,0.22779158,"('unaffectionate', 'caring')",0.2711293,0.2277916,-0.0433377
10,0.22819842,0.2270931,"('unsympathetic', 'sympathetic')",0.2281984,0.2270931,-0.0011053
11,0.93997633,1.0063003,"('unhelpful', 'helpful')",0.9399763,1.0063003,0.066324
12,-1.0111353,-0.956631,"('unsupportive', 'supportive')",-1.0111353,-0.956631,0.0545043
13,-0.27280736,-0.28437027,"('impolite', 'polite')",-0.2728074,-0.2843703,-0.0115629
14,0.4894902,0.4847579,"('antisocial', 'social')",0.4894902,0.4847579,-0.0047323
15,0.6933003,0.6238222,"('boring', 'funny')",0.6933003,0.6238222,-0.0694781
16,-0.17416292,-0.26784453,"('unpopular', 'popular')",-0.1741629,-0.2678445,-0.0936816
17,0.062727705,0.080624685,"('nasty', 'nice')",0.0627277,0.0806247,0.017897
18,-1.9560746,-1.9433582,"('disagreeable', 'welcoming')",-1.9560746,-1.9433582,0.0127164
19,-1.0991684,-1.07912,"('inhospitable', 'hospitable')",-1.0991684,-1.07912,0.0200484
20,0.46932352,0.50394624,"('rough', 'thoughtful')",0.4693235,0.5039462,0.0346227
21,0.2085318,0.26914644,"('immoral', 'moral')",0.2085318,0.2691464,0.0606146
22,-0.65500826,-0.68783975,"('untrustworthy', 'trustworthy')",-0.6550083,-0.6878397,-0.0328314
23,2.308777,2.28267,"('insincere', 'sincere')",2.3087771,2.28267,-0.0261071
24,0.6709981,0.67224747,"('dishonest', 'honest')",0.6709981,0.6722475,0.0012494
25,0.1963068,0.06689535,"('egoistic', 'altruistic')",0.1963068,0.0668954,-0.1294114
26,0.48314142,0.37174988,"('hardhearted', 'benevolent')",0.4831414,0.3717499,-0.1113915
27,0.08133086,0.059405997,"('hardhearted', 'softhearted')",0.0813309,0.059406,-0.0219249
28,0.9161844,0.81752354,"('disloyal', 'loyal')",0.9161844,0.8175235,-0.0986609
29,-0.6383218,-0.69838256,"('unfair', 'fair')",-0.6383218,-0.6983826,-0.0600608
30,0.083110966,0.15231541,"('intolerant', 'tolerant')",0.083111,0.1523154,0.0692044
31,-1.8183286,-1.7619023,"('evil', 'good')",-1.8183286,-1.7619023,0.0564263
32,0.51144874,0.37120023,"('unkind', 'kind')",0.5114487,0.3712002,-0.1402485
33,0.011576332,-0.06426239,"('wrong', 'right')",0.0115763,-0.0642624,-0.0758387
34,2.0684836,2.2356796,"('mean', 'honorable')",2.0684836,2.2356796,0.167196
35,-0.62732935,-0.7329608,"('corrupt', 'incorrupt')",-0.6273293,-0.7329608,-0.1056315
36,-1.0841423,-1.1865637,"('hostile', 'amicable')",-1.0841423,-1.1865637,-0.1024214
37,0.53823537,0.51380306,"('fake', 'genuine')",0.5382354,0.5138031,-0.0244323
38,0.27328107,0.2949563,"('untruthful', 'truthful')",0.2732811,0.2949563,0.0216752
39,0.1917122,0.27137187,"('exploitative', 'cooperative')",0.1917122,0.2713719,0.0796597
40,-1.9493029,-1.9690998,"('stingy', 'generous')",-1.9493029,-1.9690998,-0.0197969
41,-0.20307207,-0.18478078,"('unforgiving', 'forgiving')",-0.2030721,-0.1847808,0.0182913
42,-1.197175,-1.1462318,"('unreliable', 'reliable')",-1.197175,-1.1462318,0.0509432
43,0.14574707,0.19811076,"('irresponsible', 'responsible')",0.1457471,0.1981108,0.0523637
