,pentair_male,pentair_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.85300493,-0.97754526,"('unsociable', 'sociable')",-0.70376045,-0.7415368,-0.7783827,-0.8595411,-0.0811584
1,-0.514979,-0.66088074,"('unfriendly', 'friendly')",2.6922715,2.4594638,1.0886462,0.8992915,-0.1893547
2,-0.061836325,-0.12620388,"('unlikable', 'likable')",0.33251005,0.37828225,0.1353369,0.1260392,-0.0092977
3,-0.42978176,-0.31505504,"('repellent', 'pleasant')",-0.381315,-0.28273848,-0.4055484,-0.2988968,0.1066516
4,0.9655289,0.9647509,"('disliked', 'liked')",-3.9411814,-3.7222493,-1.4878262,-1.3787491,0.1090771
5,-0.27399972,-0.29514256,"('distant', 'outgoing')",0.803869,0.6950162,0.2649347,0.1999368,-0.0649979
6,-0.2532488,-0.26456234,"('distant', 'open')",0.8211993,0.68551606,0.2839752,0.2104769,-0.0734983
7,-0.068598524,-0.0809879,"('insensitive', 'sensitive')",0.9638467,1.0035559,0.4476241,0.461284,0.0136599
8,-0.30674234,-0.38091978,"('unaffectionate', 'affectionate')",1.424824,1.1809579,0.5590408,0.400019,-0.1590218
9,-0.7536091,-0.8077957,"('unaffectionate', 'caring')",1.517716,1.3400491,0.3820535,0.2661267,-0.1159268
10,-1.2595783,-1.2813908,"('unsympathetic', 'sympathetic')",-0.8534468,-0.7803785,-1.0565126,-1.0308846,0.025628
11,-1.2983238,-1.2497072,"('unhelpful', 'helpful')",0.7728396,0.7607367,-0.2627421,-0.2444853,0.0182568
12,-0.5176287,-0.46001208,"('unsupportive', 'supportive')",-0.9032636,-0.77206606,-0.7104462,-0.616039,0.0944072
13,-0.96927196,-0.9876747,"('impolite', 'polite')",-1.2538095,-1.1077754,-1.1115407,-1.0477251,0.0638156
14,-0.24519043,-0.22934546,"('antisocial', 'social')",0.33737147,0.5184069,0.0460905,0.1445307,0.0984402
15,0.32673663,0.26141393,"('boring', 'funny')",0.12502588,0.054103334,0.2258812,0.1577586,-0.0681226
16,-0.17897129,-0.17964956,"('unpopular', 'popular')",-0.2823485,-0.32660165,-0.2306599,-0.2531256,-0.0224657
17,0.29605252,0.40231937,"('nasty', 'nice')",-0.87287724,-0.9365364,-0.2884124,-0.2671085,0.0213039
18,-0.8292805,-0.8032096,"('disagreeable', 'welcoming')",-0.6792274,-0.70900947,-0.754254,-0.7561095,-0.0018555
19,-0.712316,-0.73819166,"('inhospitable', 'hospitable')",0.028613985,-0.08968938,-0.341851,-0.4139405,-0.0720895
20,-0.27261358,-0.27276984,"('rough', 'thoughtful')",0.9109664,0.8695173,0.3191764,0.2983738,-0.0208026
21,-1.1510894,-1.146605,"('immoral', 'moral')",-1.4969676,-1.3300122,-1.3240285,-1.2383087,0.0857198
22,0.6051866,0.50954735,"('untrustworthy', 'trustworthy')",-0.19827771,-0.12629646,0.2034544,0.1916254,-0.011829
23,-0.8868787,-0.9672698,"('insincere', 'sincere')",4.174022,3.911965,1.6435717,1.4723475,-0.1712242
24,-0.8735579,-0.9392096,"('dishonest', 'honest')",0.5514768,0.50868106,-0.1610406,-0.2152643,-0.0542237
25,0.43940252,0.45367083,"('egoistic', 'altruistic')",1.8810169,1.7464561,1.1602097,1.1000634,-0.0601463
26,0.3757548,0.12068659,"('hardhearted', 'benevolent')",2.983062,2.8877394,1.6794084,1.504213,-0.1751954
27,-0.1569955,-0.20935482,"('hardhearted', 'softhearted')",0.48659766,0.2150066,0.1648011,0.0028259,-0.1619752
