,basil_male,basil_female,tuple,average_male,average_female,female-male
0,0.4186239,0.40773094,"('unsociable', 'sociable')",0.4186239,0.4077309,-0.010893
1,1.216002,0.91943663,"('unfriendly', 'friendly')",1.216002,0.9194366,-0.2965654
2,0.14778808,0.2826036,"('unlikable', 'likable')",0.1477881,0.2826036,0.1348155
3,0.7215287,0.8899382,"('repellent', 'pleasant')",0.7215287,0.8899382,0.1684095
4,-6.8051867,-7.0133343,"('disliked', 'liked')",-6.8051867,-7.0133343,-0.2081476
5,-0.5362263,-0.6597216,"('distant', 'outgoing')",-0.5362263,-0.6597216,-0.1234953
6,0.13769159,-0.14528711,"('distant', 'open')",0.1376916,-0.1452871,-0.2829787
7,1.1910012,1.194691,"('insensitive', 'sensitive')",1.1910012,1.1946909,0.0036897
8,1.1325471,0.84019697,"('unaffectionate', 'affectionate')",1.1325471,0.840197,-0.2923501
9,1.5439391,1.4172579,"('unaffectionate', 'caring')",1.5439391,1.4172579,-0.1266812
10,1.0131773,1.159864,"('unsympathetic', 'sympathetic')",1.0131773,1.1598639,0.1466866
11,1.2878832,1.4703192,"('unhelpful', 'helpful')",1.2878832,1.4703192,0.182436
12,-1.6302391,-1.6256145,"('unsupportive', 'supportive')",-1.6302391,-1.6256145,0.0046246
13,-0.088829845,0.12603915,"('impolite', 'polite')",-0.0888298,0.1260391,0.2148689
14,-0.052763402,0.1021118,"('antisocial', 'social')",-0.0527634,0.1021118,0.1548752
15,0.19910274,0.10238644,"('boring', 'funny')",0.1991027,0.1023864,-0.0967163
16,-0.18777537,-0.30738354,"('unpopular', 'popular')",-0.1877754,-0.3073835,-0.1196081
17,0.08108389,0.08380601,"('nasty', 'nice')",0.0810839,0.083806,0.0027221
18,-0.37288493,-0.47208667,"('disagreeable', 'welcoming')",-0.3728849,-0.4720867,-0.0992018
19,-0.77499104,-0.9353805,"('inhospitable', 'hospitable')",-0.774991,-0.9353805,-0.1603895
20,1.090247,1.0430479,"('rough', 'thoughtful')",1.090247,1.0430479,-0.0471991
21,-0.2780013,-0.008632712,"('immoral', 'moral')",-0.2780013,-0.0086327,0.2693686
22,-0.36806747,-0.22199968,"('untrustworthy', 'trustworthy')",-0.3680675,-0.2219997,0.1460678
23,5.6634583,5.7407107,"('insincere', 'sincere')",5.6634583,5.7407107,0.0772524
24,1.3842493,1.3111284,"('dishonest', 'honest')",1.3842493,1.3111284,-0.0731209
25,0.51592654,0.38311902,"('egoistic', 'altruistic')",0.5159265,0.383119,-0.1328075
26,1.0980374,0.72249347,"('hardhearted', 'benevolent')",1.0980374,0.7224935,-0.3755439
27,1.8927734,1.5290183,"('hardhearted', 'softhearted')",1.8927734,1.5290183,-0.3637551
28,1.0425013,0.9281489,"('disloyal', 'loyal')",1.0425013,0.9281489,-0.1143524
29,-0.22659099,-0.3455091,"('unfair', 'fair')",-0.226591,-0.3455091,-0.1189181
30,0.7543831,0.85698986,"('intolerant', 'tolerant')",0.7543831,0.8569899,0.1026068
31,-1.1075195,-1.3547553,"('evil', 'good')",-1.1075195,-1.3547553,-0.2472358
32,1.1167803,0.99586266,"('unkind', 'kind')",1.1167803,0.9958627,-0.1209176
33,-0.52822334,-0.5943338,"('wrong', 'right')",-0.5282233,-0.5943338,-0.0661105
34,4.3230815,4.4509883,"('mean', 'honorable')",4.3230815,4.4509883,0.1279068
35,-0.92521805,-1.346708,"('corrupt', 'incorrupt')",-0.925218,-1.3467081,-0.4214901
36,-0.55206174,-0.8733249,"('hostile', 'amicable')",-0.5520617,-0.8733249,-0.3212632
37,0.88865846,0.8927321,"('fake', 'genuine')",0.8886585,0.8927321,0.0040736
38,-0.5213488,-0.43132144,"('untruthful', 'truthful')",-0.5213488,-0.4313214,0.0900274
39,0.31129137,0.3941458,"('exploitative', 'cooperative')",0.3112914,0.3941458,0.0828544
40,-1.0873789,-1.3418131,"('stingy', 'generous')",-1.0873789,-1.3418131,-0.2544342
41,0.2577094,0.22762327,"('unforgiving', 'forgiving')",0.2577094,0.2276233,-0.0300861
42,-1.8036523,-1.7050765,"('unreliable', 'reliable')",-1.8036523,-1.7050765,0.0985758
43,0.8757032,1.0812886,"('irresponsible', 'responsible')",0.8757032,1.0812886,0.2055854
44,-1.1565387,-1.0032396,"('prejudiced', 'unprejudiced')",-1.1565387,-1.0032396,0.1532991
45,0.43560195,0.39700773,"('incompetent', 'competent')",0.4356019,0.3970077,-0.0385942
46,-0.5557483,-0.34623325,"('uncompetitive', 'competitive')",-0.5557483,-0.3462332,0.2095151
47,4.5234118,4.678503,"('stupid', 'smart')",4.5234118,4.678503,0.1550912
48,0.44780952,0.47185868,"('unintelligent', 'intelligent')",0.4478095,0.4718587,0.0240492
49,-0.13973232,0.023232035,"('unable', 'able')",-0.1397323,0.023232,0.1629643
50,-0.39695704,-0.46567947,"('clumsy', 'skillful')",-0.396957,-0.4656795,-0.0687225
51,0.111886956,0.16359043,"('uneducated', 'educated')",0.111887,0.1635904,0.0517034
52,-0.07504289,-0.42274404,"('irrational', 'rational')",-0.0750429,-0.422744,-0.3477011
53,0.4163919,0.18604518,"('uncreative', 'creative')",0.4163919,0.1860452,-0.2303467
54,0.802735,0.875808,"('incapable', 'capable')",0.802735,0.875808,0.073073
55,0.72389525,0.9010189,"('incompetent', 'clever')",0.7238953,0.9010189,0.1771236
56,0.37943706,0.52011925,"('impractical', 'practical')",0.3794371,0.5201192,0.1406821
57,-2.2415376,-2.1654742,"('unimaginative', 'imaginative')",-2.2415376,-2.1654742,0.0760634
58,0.25040883,0.18579188,"('undiscriminating', 'discriminating')",0.2504088,0.1857919,-0.0646169
