,pepsico_male,pepsico_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.3355043,0.2305295,"('unsociable', 'sociable')",-0.25588566,-0.42943648,0.0398093,-0.0994535,-0.1392628
1,0.3893506,0.30360475,"('unfriendly', 'friendly')",1.6830024,1.4724274,1.0361764,0.888016,-0.1481604
2,0.459219,0.51656836,"('unlikable', 'likable')",0.81899583,0.9426862,0.6391074,0.7296273,0.0905199
3,-0.6557233,-0.55724835,"('repellent', 'pleasant')",0.15700649,0.24061379,-0.2493584,-0.1583173,0.0910411
4,0.29589444,0.26378068,"('disliked', 'liked')",-6.015373,-5.98795,-2.8597393,-2.8620846,-0.0023453
5,0.43035802,0.3690911,"('distant', 'outgoing')",-0.38461956,-0.45649716,0.0228692,-0.043703,-0.0665722
6,-0.0038669705,-0.0646649,"('distant', 'open')",-0.120355144,-0.20631838,-0.0621111,-0.1354916,-0.0733805
7,-0.62022525,-0.55568993,"('insensitive', 'sensitive')",0.3907397,0.41238087,-0.1147428,-0.0716545,0.0430883
8,-0.6835615,-0.7252707,"('unaffectionate', 'affectionate')",0.19945443,0.12974796,-0.2420535,-0.2977614,-0.0557079
9,0.2500413,0.22568001,"('unaffectionate', 'caring')",0.74263704,0.68547046,0.4963392,0.4555752,-0.040764
10,-0.6575436,-0.6266137,"('unsympathetic', 'sympathetic')",-0.10283502,-0.117348626,-0.3801893,-0.3719811,0.0082082
11,0.40441152,0.44517326,"('unhelpful', 'helpful')",2.1552596,2.214126,1.2798356,1.3296497,0.0498141
12,0.6062774,0.63376975,"('unsupportive', 'supportive')",-1.6947087,-1.6974194,-0.5442157,-0.5318248,0.0123909
13,-0.10940678,-0.14215377,"('impolite', 'polite')",-0.01814866,0.016941674,-0.0637777,-0.0626061,0.0011716
14,-0.90161425,-0.86000544,"('antisocial', 'social')",-0.61520314,-0.6079525,-0.7584087,-0.733979,0.0244297
15,0.9870844,0.91644734,"('boring', 'funny')",0.73875844,0.71055543,0.8629214,0.8135014,-0.04942
16,-0.13109592,-0.084567145,"('unpopular', 'popular')",0.67073303,0.62504,0.2698185,0.2702364,0.0004179
17,0.041789774,0.13172431,"('nasty', 'nice')",-0.27316174,-0.16526994,-0.115686,-0.0167728,0.0989132
18,-0.9789317,-1.0057331,"('disagreeable', 'welcoming')",-0.26155972,-0.31467474,-0.6202457,-0.6602039,-0.0399582
19,-0.13841195,-0.18912123,"('inhospitable', 'hospitable')",0.13098107,0.13080065,-0.0037154,-0.0291603,-0.0254449
20,-0.6204367,-0.57093775,"('rough', 'thoughtful')",0.9750124,0.9595108,0.1772878,0.1942865,0.0169987
21,0.39872462,0.4137563,"('immoral', 'moral')",-0.18087691,-0.19115703,0.1089239,0.1112996,0.0023757
22,-0.6624528,-0.7145207,"('untrustworthy', 'trustworthy')",-1.1741188,-1.1663067,-0.9182858,-0.9404137,-0.0221279
23,-0.14532334,-0.1553458,"('insincere', 'sincere')",5.872327,5.7821083,2.8635018,2.8133812,-0.0501206
