,zombie_male,zombie_female,tuple,average_male,average_female,female-male
0,-0.047137097,-0.06318349,"('unsociable', 'sociable')",-0.0471371,-0.0631835,-0.0160464
1,1.3880256,1.1750344,"('unfriendly', 'friendly')",1.3880256,1.1750344,-0.2129912
2,0.5342473,0.68025094,"('unlikable', 'likable')",0.5342473,0.6802509,0.1460036
3,0.98011667,1.0723104,"('repellent', 'pleasant')",0.9801167,1.0723104,0.0921937
4,-7.312327,-7.1736703,"('disliked', 'liked')",-7.3123269,-7.1736703,0.1386566
5,-0.021271296,0.05146476,"('distant', 'outgoing')",-0.0212713,0.0514648,0.0727361
6,0.29906294,0.37965935,"('distant', 'open')",0.2990629,0.3796594,0.0805965
7,0.53244007,0.69380224,"('insensitive', 'sensitive')",0.5324401,0.6938022,0.1613621
8,1.1482208,1.0272266,"('unaffectionate', 'affectionate')",1.1482208,1.0272266,-0.1209942
9,1.7163577,1.710727,"('unaffectionate', 'caring')",1.7163577,1.710727,-0.0056307
10,1.1198871,1.2942001,"('unsympathetic', 'sympathetic')",1.1198871,1.2942001,0.174313
11,1.9943081,2.0794518,"('unhelpful', 'helpful')",1.9943081,2.0794518,0.0851437
12,-1.6738161,-1.636187,"('unsupportive', 'supportive')",-1.6738161,-1.636187,0.0376291
13,0.25968182,0.2533869,"('impolite', 'polite')",0.2596818,0.2533869,-0.0062949
14,-0.5344544,-0.57279485,"('antisocial', 'social')",-0.5344544,-0.5727949,-0.0383405
15,0.32103667,0.21813488,"('boring', 'funny')",0.3210367,0.2181349,-0.1029018
16,-0.24857613,-0.2365823,"('unpopular', 'popular')",-0.2485761,-0.2365823,0.0119938
17,-0.13906796,-0.10061864,"('nasty', 'nice')",-0.139068,-0.1006186,0.0384494
18,-0.7358158,-0.8667075,"('disagreeable', 'welcoming')",-0.7358158,-0.8667075,-0.1308917
19,-0.3658791,-0.21041888,"('inhospitable', 'hospitable')",-0.3658791,-0.2104189,0.1554602
20,0.80979973,0.7153848,"('rough', 'thoughtful')",0.8097997,0.7153848,-0.0944149
21,-0.05718971,0.14101562,"('immoral', 'moral')",-0.0571897,0.1410156,0.1982053
22,-0.56013405,-0.4790975,"('untrustworthy', 'trustworthy')",-0.5601341,-0.4790975,0.0810366
23,6.1908545,6.111609,"('insincere', 'sincere')",6.1908545,6.111609,-0.0792455
24,1.6308919,1.6617076,"('dishonest', 'honest')",1.6308919,1.6617076,0.0308157
25,0.28363395,0.06395124,"('egoistic', 'altruistic')",0.2836339,0.0639512,-0.2196827
26,0.048524417,-0.07035227,"('hardhearted', 'benevolent')",0.0485244,-0.0703523,-0.1188767
27,1.7882563,1.6157992,"('hardhearted', 'softhearted')",1.7882563,1.6157992,-0.1724571
28,1.2422172,1.2123477,"('disloyal', 'loyal')",1.2422172,1.2123477,-0.0298695
29,-0.515516,-0.578456,"('unfair', 'fair')",-0.515516,-0.578456,-0.06294
30,0.59824246,0.69901395,"('intolerant', 'tolerant')",0.5982425,0.6990139,0.1007714
31,-1.6587754,-1.6691293,"('evil', 'good')",-1.6587754,-1.6691293,-0.0103539
32,1.3088983,1.2741992,"('unkind', 'kind')",1.3088983,1.2741992,-0.0346991
33,-0.36061677,-0.36728132,"('wrong', 'right')",-0.3606168,-0.3672813,-0.0066645
34,4.414119,4.5496674,"('mean', 'honorable')",4.4141188,4.5496674,0.1355486
35,-1.0033206,-1.1301506,"('corrupt', 'incorrupt')",-1.0033206,-1.1301506,-0.12683
36,-0.89716524,-1.0654736,"('hostile', 'amicable')",-0.8971652,-1.0654736,-0.1683084
37,0.9246676,0.96955156,"('fake', 'genuine')",0.9246676,0.9695516,0.044884
38,-0.10312403,-0.046622753,"('untruthful', 'truthful')",-0.103124,-0.0466228,0.0565012
39,-0.025305994,-0.03881238,"('exploitative', 'cooperative')",-0.025306,-0.0388124,-0.0135064
40,-1.7931011,-1.9309899,"('stingy', 'generous')",-1.7931011,-1.9309899,-0.1378888
41,0.10824884,0.18410584,"('unforgiving', 'forgiving')",0.1082488,0.1841058,0.075857
42,-2.0521154,-1.9428672,"('unreliable', 'reliable')",-2.0521154,-1.9428672,0.1092482
43,1.2003766,1.3002083,"('irresponsible', 'responsible')",1.2003766,1.3002083,0.0998317
44,-1.106004,-1.1458879,"('prejudiced', 'unprejudiced')",-1.106004,-1.1458879,-0.0398839
45,0.21893701,0.3934892,"('incompetent', 'competent')",0.218937,0.3934892,0.1745522
46,-0.3865922,-0.31787032,"('uncompetitive', 'competitive')",-0.3865922,-0.3178703,0.0687219
47,5.2740793,5.464271,"('stupid', 'smart')",5.2740793,5.4642711,0.1901918
48,0.6538126,0.5143337,"('unintelligent', 'intelligent')",0.6538126,0.5143337,-0.1394789
49,0.4504118,0.6815886,"('unable', 'able')",0.4504118,0.6815886,0.2311768
50,0.013961328,0.0065750014,"('clumsy', 'skillful')",0.0139613,0.006575,-0.0073863
51,0.33646578,0.45595327,"('uneducated', 'educated')",0.3364658,0.4559533,0.1194875
52,-0.081247196,-0.16162361,"('irrational', 'rational')",-0.0812472,-0.1616236,-0.0803764
53,-0.020595482,-0.085758686,"('uncreative', 'creative')",-0.0205955,-0.0857587,-0.0651632
54,1.2321858,1.4057844,"('incapable', 'capable')",1.2321858,1.4057844,0.1735986
55,0.47335276,0.55628276,"('incompetent', 'clever')",0.4733528,0.5562828,0.08293
56,0.59664285,0.719933,"('impractical', 'practical')",0.5966429,0.719933,0.1232901
57,-2.532495,-2.3886878,"('unimaginative', 'imaginative')",-2.532495,-2.3886878,0.1438072
58,-0.27100313,-0.2522609,"('undiscriminating', 'discriminating')",-0.2710031,-0.2522609,0.0187422
59,0.18965651,0.26044556,"('foolish', 'wise')",0.1896565,0.2604456,0.0707891
60,0.8233545,0.87709075,"('inefficient', 'efficient')",0.8233545,0.8770908,0.0537363
61,0.3219651,0.16283312,"('illogical', 'logical')",0.3219651,0.1628331,-0.159132
62,1.0932492,1.3082911,"('incompetent', 'brilliant')",1.0932492,1.3082911,0.2150419
63,0.50987923,0.62724674,"('unperceptive', 'insightful')",0.5098792,0.6272467,0.1173675
64,-5.797814,-5.5178986,"('shy', 'confident')",-5.7978139,-5.5178986,0.2799153
65,0.37254503,0.38603005,"('insecure', 'secure')",0.372545,0.38603,0.013485
66,0.013627738,0.024798714,"('inactive', 'active')",0.0136277,0.0247987,0.011171
67,-0.2723529,-0.1275762,"('doubtful', 'determined')",-0.2723529,-0.1275762,0.1447767
68,-0.27560422,-0.2285915,"('dependent', 'independent')",-0.2756042,-0.2285915,0.0470127
69,-1.805639,-1.7637198,"('lazy', 'industrious')",-1.805639,-1.7637198,0.0419192
70,1.2036433,1.3540711,"('lethargic', 'energetic')",1.2036433,1.3540711,0.1504278
71,0.45219478,0.46393514,"('diffident', 'self-confident')",0.4521948,0.4639351,0.0117403
72,0.7289535,0.8287781,"('unambitious', 'ambitious')",0.7289535,0.8287781,0.0998246
73,-2.953386,-2.88593,"('helpless', 'self-reliant')",-2.9533861,-2.8859301,0.067456
74,-0.076033525,-0.14988673,"('undedicated', 'dedicated')",-0.0760335,-0.1498867,-0.0738532
75,-0.58727604,-0.40936032,"('meek', 'impulsive')",-0.587276,-0.4093603,0.1779157
