,meta_male,meta_female,tuple,platforms_male,platforms_female,inc_male,inc_female,average_male,average_female,female-male
0,0.44958228,0.31994244,"('unsociable', 'sociable')",0.97785556,1.0191078,-0.21081099,-0.32769725,0.4055423,0.3371177,-0.0684246
1,0.25961977,0.24833132,"('unfriendly', 'friendly')",0.41737872,0.09895651,1.624284,1.4743525,0.7670941,0.6072134,-0.1598807
2,-0.2855921,-0.2666313,"('unlikable', 'likable')",-0.4072149,-0.41803825,0.5890226,0.6466122,-0.0345948,-0.0126858,0.021909
3,0.277632,0.48054218,"('repellent', 'pleasant')",0.4162448,0.6834815,0.20590292,0.26629335,0.2999266,0.4767723,0.1768457
4,-1.0490187,-1.1651107,"('disliked', 'liked')",-1.2800592,-1.453445,-6.041165,-6.176953,-2.790081,-2.9318361,-0.1417551
5,-0.52396804,-0.4991383,"('distant', 'outgoing')",-0.30526102,-0.5598976,-0.13053073,-0.09864016,-0.3199199,-0.385892,-0.0659721
6,-0.8873402,-0.8454028,"('distant', 'open')",-0.3015401,-0.57287806,0.4557705,0.49757424,-0.2443699,-0.3069022,-0.0625323
7,1.1827458,1.2314786,"('insensitive', 'sensitive')",1.3922904,1.7630465,0.14739391,0.15215258,0.9074767,1.0488925,0.1414158
8,-0.31770742,-0.34520015,"('unaffectionate', 'affectionate')",-0.73883855,-1.032513,0.8242946,0.7822029,-0.0774171,-0.1985034,-0.1210863
9,0.7221056,0.70218277,"('unaffectionate', 'caring')",-0.03832202,-0.24440068,1.2433096,1.2783346,0.6423644,0.5787055,-0.0636589
10,1.0622959,1.12676,"('unsympathetic', 'sympathetic')",0.669475,0.9820819,-0.36587247,-0.33051032,0.4552995,0.5927772,0.1374777
11,1.6742127,1.7376845,"('unhelpful', 'helpful')",1.5033133,1.7663662,2.1874077,2.2729654,1.7883113,1.9256721,0.1373608
12,1.3933922,1.5650754,"('unsupportive', 'supportive')",0.9806036,1.1413124,-1.9764065,-1.9273121,0.1325298,0.2596919,0.1271621
13,0.76986206,0.66600275,"('impolite', 'polite')",0.72900295,0.7863255,-0.40800956,-0.46659398,0.3636185,0.3285781,-0.0350404
14,0.6667466,0.6725093,"('antisocial', 'social')",1.226611,1.5187932,-0.61487466,-0.63949376,0.426161,0.5172696,0.0911086
15,0.8249524,0.748976,"('boring', 'funny')",0.47293693,0.44394717,0.56277555,0.5081275,0.6202216,0.5670169,-0.0532047
16,-1.951372,-2.0217044,"('unpopular', 'popular')",-1.9325186,-2.0498555,0.2190905,0.24017185,-1.2216001,-1.2771293,-0.0555292
17,0.41904417,0.5541235,"('nasty', 'nice')",-1.0059389,-1.0256068,-0.15918444,-0.10671471,-0.2486931,-0.1927327,0.0559604
18,-0.6913712,-0.57849884,"('disagreeable', 'welcoming')",-0.13777773,-0.121148154,-0.472926,-0.47332478,-0.434025,-0.3909906,0.0430344
19,-0.85894287,-0.81452227,"('inhospitable', 'hospitable')",-1.6175505,-1.7291088,-0.31212172,-0.22676936,-0.9295383,-0.9234668,0.0060715
20,0.7493092,0.74374926,"('rough', 'thoughtful')",0.22947398,0.3345891,0.87684035,0.79924166,0.6185412,0.62586,0.0073188
21,1.4848007,1.449671,"('immoral', 'moral')",1.4611335,1.6723262,-0.64944625,-0.6754825,0.765496,0.8155049,0.0500089
22,0.66996795,0.57751966,"('untrustworthy', 'trustworthy')",1.1247976,1.200281,-0.6131722,-0.7644874,0.3938644,0.3377711,-0.0560933
23,1.6904082,1.7335229,"('insincere', 'sincere')",1.6749365,1.8978807,5.5279946,5.564973,2.9644464,3.0654589,0.1010125
24,1.0484769,1.0903901,"('dishonest', 'honest')",-0.37608057,-0.2638555,0.699576,0.7062011,0.4573241,0.5109119,0.0535878
25,-1.0818266,-1.1146663,"('egoistic', 'altruistic')",-0.11778835,-0.36606675,1.5619309,1.4624606,0.120772,-0.0060908,-0.1268628
26,0.21320039,0.10607207,"('hardhearted', 'benevolent')",0.6210334,0.44041115,1.2868298,1.1387078,0.7070212,0.5617303,-0.1452909
27,0.38211676,0.50037485,"('hardhearted', 'softhearted')",0.7849159,0.80023533,1.069701,1.0389901,0.7455779,0.7798668,0.0342889
28,0.5299698,0.36392936,"('disloyal', 'loyal')",0.9271713,0.8494229,1.3385037,1.1758639,0.9318816,0.7964053,-0.1354763
29,-0.112786636,-0.12101188,"('unfair', 'fair')",-0.43354756,-0.46902794,-0.70249,-0.8344417,-0.4162747,-0.4748272,-0.0585525
30,1.36577,1.3989346,"('intolerant', 'tolerant')",2.32221,2.4934716,0.82376456,0.84389776,1.5039148,1.5787679,0.0748531
31,-2.0400841,-1.9511687,"('evil', 'good')",-1.4473361,-1.8048601,-1.0409442,-1.0949452,-1.5094547,-1.6169914,-0.1075367
32,-0.40360907,-0.44441748,"('unkind', 'kind')",0.05425369,0.19045305,0.8388478,0.75838387,0.1631641,0.1681398,0.0049757
33,-0.33965123,-0.39183748,"('wrong', 'right')",-0.36333135,-0.5980439,-0.63745505,-0.6772022,-0.4468126,-0.5556945,-0.1088819
34,0.9638141,1.2192205,"('mean', 'honorable')",-0.10179941,0.057161693,5.5987506,5.741264,2.1535885,2.3392153,0.1856268
