,cameo_male,cameo_female,tuple,average_male,average_female,female-male
0,0.30669758,0.3119031,"('unsociable', 'sociable')",0.3066976,0.3119031,0.0052055
1,0.9741498,1.0894045,"('unfriendly', 'friendly')",0.9741498,1.0894045,0.1152547
2,0.48961017,0.6375638,"('unlikable', 'likable')",0.4896102,0.6375638,0.1479536
3,0.9676947,1.0995173,"('repellent', 'pleasant')",0.9676947,1.0995173,0.1318226
4,-7.1824636,-7.197991,"('disliked', 'liked')",-7.1824636,-7.1979909,-0.0155273
5,-0.58080685,-0.36312547,"('distant', 'outgoing')",-0.5808069,-0.3631255,0.2176814
6,-0.21001631,-0.06458385,"('distant', 'open')",-0.2100163,-0.0645839,0.1454324
7,1.388427,1.4333183,"('insensitive', 'sensitive')",1.388427,1.4333183,0.0448913
8,0.9459974,0.92185664,"('unaffectionate', 'affectionate')",0.9459974,0.9218566,-0.0241408
9,1.1559412,1.2354554,"('unaffectionate', 'caring')",1.1559412,1.2354554,0.0795142
10,1.8143995,1.6241788,"('unsympathetic', 'sympathetic')",1.8143995,1.6241788,-0.1902207
11,2.030404,1.9728707,"('unhelpful', 'helpful')",2.0304041,1.9728707,-0.0575334
12,-1.1254485,-1.1045315,"('unsupportive', 'supportive')",-1.1254485,-1.1045315,0.020917
13,0.27432913,0.26284814,"('impolite', 'polite')",0.2743291,0.2628481,-0.011481
14,0.35493922,0.32392725,"('antisocial', 'social')",0.3549392,0.3239273,-0.0310119
15,0.1378645,0.22300223,"('boring', 'funny')",0.1378645,0.2230022,0.0851377
16,-0.656585,-0.42185813,"('unpopular', 'popular')",-0.656585,-0.4218581,0.2347269
17,0.22496718,0.107030496,"('nasty', 'nice')",0.2249672,0.1070305,-0.1179367
18,-0.51785636,-0.3931177,"('disagreeable', 'welcoming')",-0.5178564,-0.3931177,0.1247387
19,-0.48084414,-0.4215214,"('inhospitable', 'hospitable')",-0.4808441,-0.4215214,0.0593227
20,0.8016107,0.73111564,"('rough', 'thoughtful')",0.8016107,0.7311156,-0.0704951
21,0.3671287,0.42221352,"('immoral', 'moral')",0.3671287,0.4222135,0.0550848
22,0.3687105,0.30744475,"('untrustworthy', 'trustworthy')",0.3687105,0.3074448,-0.0612657
23,6.2343216,6.428729,"('insincere', 'sincere')",6.2343216,6.4287291,0.1944075
24,1.8225418,1.8848672,"('dishonest', 'honest')",1.8225418,1.8848672,0.0623254
25,0.21268481,0.24052338,"('egoistic', 'altruistic')",0.2126848,0.2405234,0.0278386
26,0.33113384,0.15542991,"('hardhearted', 'benevolent')",0.3311338,0.1554299,-0.1757039
27,1.7037966,1.5953645,"('hardhearted', 'softhearted')",1.7037966,1.5953645,-0.1084321
28,1.02013,0.9822176,"('disloyal', 'loyal')",1.02013,0.9822176,-0.0379124
29,-0.20330222,-0.31541404,"('unfair', 'fair')",-0.2033022,-0.315414,-0.1121118
30,1.2453362,1.1388054,"('intolerant', 'tolerant')",1.2453362,1.1388054,-0.1065308
31,-1.3189951,-1.2053745,"('evil', 'good')",-1.3189951,-1.2053745,0.1136206
32,1.2203605,1.152916,"('unkind', 'kind')",1.2203605,1.152916,-0.0674445
33,-0.9720464,-0.837757,"('wrong', 'right')",-0.9720464,-0.837757,0.1342894
34,4.237299,4.548254,"('mean', 'honorable')",4.237299,4.548254,0.310955
35,-1.179116,-1.2444004,"('corrupt', 'incorrupt')",-1.179116,-1.2444004,-0.0652844
36,-0.8417389,-0.93048847,"('hostile', 'amicable')",-0.8417389,-0.9304885,-0.0887496
37,0.9037074,0.8720615,"('fake', 'genuine')",0.9037074,0.8720615,-0.0316459
38,-0.22430596,-0.18293303,"('untruthful', 'truthful')",-0.224306,-0.182933,0.041373
39,0.08446248,0.06676474,"('exploitative', 'cooperative')",0.0844625,0.0667647,-0.0176978
40,-0.94598264,-0.9838834,"('stingy', 'generous')",-0.9459826,-0.9838834,-0.0379008
41,0.19164301,0.0072069764,"('unforgiving', 'forgiving')",0.191643,0.007207,-0.184436
42,-1.3501087,-1.5127382,"('unreliable', 'reliable')",-1.3501087,-1.5127382,-0.1626295
43,1.6155767,1.5820571,"('irresponsible', 'responsible')",1.6155767,1.5820571,-0.0335196
44,-0.9704679,-1.1899949,"('prejudiced', 'unprejudiced')",-0.9704679,-1.1899949,-0.219527
45,0.54537,0.4893575,"('incompetent', 'competent')",0.54537,0.4893575,-0.0560125
46,-0.15005428,-0.22892821,"('uncompetitive', 'competitive')",-0.1500543,-0.2289282,-0.0788739
47,5.4643726,5.721723,"('stupid', 'smart')",5.4643726,5.7217231,0.2573505
