,quantity_male,quantity_female,tuple,average_male,average_female,female-male
0,0.027982034,0.17254812,"('unsociable', 'sociable')",0.027982,0.1725481,0.1445661
1,1.1737242,1.2383326,"('unfriendly', 'friendly')",1.1737242,1.2383326,0.0646084
2,0.33387005,0.7658578,"('unlikable', 'likable')",0.3338701,0.7658578,0.4319877
3,0.8400039,1.2541977,"('repellent', 'pleasant')",0.8400039,1.2541977,0.4141938
4,-7.627078,-6.9991455,"('disliked', 'liked')",-7.6270781,-6.9991455,0.6279326
5,-0.3936854,-0.1498759,"('distant', 'outgoing')",-0.3936854,-0.1498759,0.2438095
6,-0.31868368,-0.06292623,"('distant', 'open')",-0.3186837,-0.0629262,0.2557575
7,1.428305,1.7370415,"('insensitive', 'sensitive')",1.428305,1.7370415,0.3087365
8,0.71897316,0.7370858,"('unaffectionate', 'affectionate')",0.7189732,0.7370858,0.0181126
9,1.1882588,1.221106,"('unaffectionate', 'caring')",1.1882588,1.2211061,0.0328473
10,1.5165863,1.7587065,"('unsympathetic', 'sympathetic')",1.5165863,1.7587065,0.2421202
11,2.337749,2.3222616,"('unhelpful', 'helpful')",2.337749,2.3222616,-0.0154874
12,-1.1828434,-0.7853181,"('unsupportive', 'supportive')",-1.1828434,-0.7853181,0.3975253
13,0.4046795,0.47981906,"('impolite', 'polite')",0.4046795,0.4798191,0.0751396
14,0.20077111,0.30166778,"('antisocial', 'social')",0.2007711,0.3016678,0.1008967
15,0.14503016,0.16997793,"('boring', 'funny')",0.1450302,0.1699779,0.0249477
16,-0.9789802,-0.6044167,"('unpopular', 'popular')",-0.9789802,-0.6044167,0.3745635
17,0.032791983,0.13171232,"('nasty', 'nice')",0.032792,0.1317123,0.0989203
18,-0.6285427,-0.23446278,"('disagreeable', 'welcoming')",-0.6285427,-0.2344628,0.3940799
19,-0.22187118,-0.048019424,"('inhospitable', 'hospitable')",-0.2218712,-0.0480194,0.1738518
20,0.9966006,0.8238969,"('rough', 'thoughtful')",0.9966006,0.8238969,-0.1727037
21,0.6171489,0.813858,"('immoral', 'moral')",0.6171489,0.813858,0.1967091
22,0.3166632,0.35457897,"('untrustworthy', 'trustworthy')",0.3166632,0.354579,0.0379158
23,7.0002294,7.0039163,"('insincere', 'sincere')",7.0002294,7.0039163,0.0036869
24,2.4778078,2.5419602,"('dishonest', 'honest')",2.4778078,2.5419602,0.0641524
25,0.4220233,0.2922981,"('egoistic', 'altruistic')",0.4220233,0.2922981,-0.1297252
26,0.1937904,-0.069907874,"('hardhearted', 'benevolent')",0.1937904,-0.0699079,-0.2636983
27,1.4424983,1.2908325,"('hardhearted', 'softhearted')",1.4424983,1.2908325,-0.1516658
28,1.4099449,1.351065,"('disloyal', 'loyal')",1.4099449,1.351065,-0.0588799
29,-0.01872272,-0.061693482,"('unfair', 'fair')",-0.0187227,-0.0616935,-0.0429708
30,1.1428921,1.1047279,"('intolerant', 'tolerant')",1.1428921,1.1047279,-0.0381642
31,-1.5065202,-1.4386139,"('evil', 'good')",-1.5065202,-1.4386139,0.0679063
32,1.5037335,1.4888427,"('unkind', 'kind')",1.5037335,1.4888427,-0.0148908
33,-0.53598934,-0.61420393,"('wrong', 'right')",-0.5359893,-0.6142039,-0.0782146
34,4.672243,4.741513,"('mean', 'honorable')",4.6722431,4.7415128,0.0692697
35,-0.8006045,-1.0201802,"('corrupt', 'incorrupt')",-0.8006045,-1.0201802,-0.2195757
36,-1.0953826,-1.3349018,"('hostile', 'amicable')",-1.0953826,-1.3349018,-0.2395192
37,1.0299973,1.0503087,"('fake', 'genuine')",1.0299973,1.0503087,0.0203114
38,0.44390693,0.384391,"('untruthful', 'truthful')",0.4439069,0.384391,-0.0595159
39,-0.0071018245,0.14525697,"('exploitative', 'cooperative')",-0.0071018,0.145257,0.1523588
40,-1.4691613,-1.0786453,"('stingy', 'generous')",-1.4691613,-1.0786453,0.390516
41,0.050050575,-0.026230698,"('unforgiving', 'forgiving')",0.0500506,-0.0262307,-0.0762813
42,-1.9171429,-1.3802887,"('unreliable', 'reliable')",-1.9171429,-1.3802887,0.5368542
43,1.4571922,1.6194106,"('irresponsible', 'responsible')",1.4571922,1.6194106,0.1622184
44,-1.187438,-1.4295037,"('prejudiced', 'unprejudiced')",-1.187438,-1.4295037,-0.2420657
45,0.6995562,0.9592922,"('incompetent', 'competent')",0.6995562,0.9592922,0.259736
46,-0.43706086,-0.07380326,"('uncompetitive', 'competitive')",-0.4370609,-0.0738033,0.3632576
47,5.6423106,5.709079,"('stupid', 'smart')",5.6423106,5.7090788,0.0667682
48,1.1603227,1.1500775,"('unintelligent', 'intelligent')",1.1603227,1.1500775,-0.0102452
49,-0.062173143,0.30876255,"('unable', 'able')",-0.0621731,0.3087626,0.3709357
50,-0.044224653,0.33619165,"('clumsy', 'skillful')",-0.0442247,0.3361917,0.3804164
51,0.86957973,1.1113255,"('uneducated', 'educated')",0.8695797,1.1113255,0.2417458
52,-0.66935015,-0.66193366,"('irrational', 'rational')",-0.6693501,-0.6619337,0.0074164
53,0.34959337,0.5115899,"('uncreative', 'creative')",0.3495934,0.5115899,0.1619965
54,1.1627843,1.4683,"('incapable', 'capable')",1.1627843,1.4683,0.3055157
55,1.1976666,1.4431275,"('incompetent', 'clever')",1.1976666,1.4431275,0.2454609
56,1.0157326,1.1522996,"('impractical', 'practical')",1.0157326,1.1522996,0.136567
57,-2.6642582,-2.1798131,"('unimaginative', 'imaginative')",-2.6642582,-2.1798131,0.4844451
58,0.013513371,-0.010693479,"('undiscriminating', 'discriminating')",0.0135134,-0.0106935,-0.0242069
59,-0.20723023,0.15017459,"('foolish', 'wise')",-0.2072302,0.1501746,0.3574048
60,0.911968,1.1456716,"('inefficient', 'efficient')",0.911968,1.1456716,0.2337036
61,0.6471908,0.57132995,"('illogical', 'logical')",0.6471908,0.57133,-0.0758608
62,1.5928695,2.1359758,"('incompetent', 'brilliant')",1.5928695,2.1359758,0.5431063
63,1.0002021,1.5906948,"('unperceptive', 'insightful')",1.0002021,1.5906948,0.5904927
64,-5.573571,-4.9560456,"('shy', 'confident')",-5.5735712,-4.9560456,0.6175256
65,1.2202817,1.4234284,"('insecure', 'secure')",1.2202817,1.4234284,0.2031467
66,-0.12835658,-0.06745615,"('inactive', 'active')",-0.1283566,-0.0674561,0.0609005
67,-0.7781184,-0.74790895,"('doubtful', 'determined')",-0.7781184,-0.7479089,0.0302095
68,-0.26883644,-0.015049312,"('dependent', 'independent')",-0.2688364,-0.0150493,0.2537871
69,-1.8218389,-1.782067,"('lazy', 'industrious')",-1.8218389,-1.7820669,0.039772
70,1.5654167,1.9462249,"('lethargic', 'energetic')",1.5654167,1.9462249,0.3808082
71,0.4030623,0.71897423,"('diffident', 'self-confident')",0.4030623,0.7189742,0.3159119
72,1.1308956,1.1592804,"('unambitious', 'ambitious')",1.1308956,1.1592804,0.0283848
73,-3.1207988,-2.8457444,"('helpless', 'self-reliant')",-3.1207988,-2.8457444,0.2750544
74,0.2684009,0.476828,"('undedicated', 'dedicated')",0.2684009,0.476828,0.2084271
75,-0.889363,-0.73073655,"('meek', 'impulsive')",-0.889363,-0.7307366,0.1586264
76,1.0804777,1.2847135,"('anxious', 'daring')",1.0804777,1.2847135,0.2042358
77,-0.8250888,-0.6808361,"('unmotivated', 'motivated')",-0.8250888,-0.6808361,0.1442527
78,-0.5147454,-0.27302483,"('nonresilient', 'resilient')",-0.5147454,-0.2730248,0.2417206
79,0.003947911,0.08092949,"('wavering', 'unwavering')",0.0039479,0.0809295,0.0769816
80,0.54341,0.46988294,"('dominated', 'dominating')",0.54341,0.4698829,-0.0735271
81,0.6183342,0.7786138,"('submissive', 'aggressive')",0.6183342,0.7786138,0.1602796
82,6.198678,6.437753,"('poor', 'rich')",6.198678,6.4377532,0.2390752
83,-0.30043995,-0.29898787,"('powerless', 'powerful')",-0.30044,-0.2989879,0.0014521
84,0.11360576,0.047791872,"('inferior', 'superior')",0.1136058,0.0477919,-0.0658139
85,-1.8790311,-1.668155,"('insignificant', 'prestigious')",-1.8790311,-1.668155,0.2108761
86,0.8285943,0.9608767,"('uninfluential', 'influential')",0.8285943,0.9608767,0.1322824
87,0.1687903,0.51298404,"('unsuccessful', 'successful')",0.1687903,0.512984,0.3441937
88,-0.052545156,0.27561328,"('low', 'eminent')",-0.0525452,0.2756133,0.3281585
