,supreme_male,supreme_female,tuple,average_male,average_female,female-male
0,-0.5430094,-0.62291884,"('unsociable', 'sociable')",-0.5430094,-0.6229188,-0.0799094
1,1.4901475,1.5392379,"('unfriendly', 'friendly')",1.4901475,1.5392379,0.0490904
2,0.0683769,0.09750097,"('unlikable', 'likable')",0.0683769,0.097501,0.0291241
3,0.2867677,0.29573664,"('repellent', 'pleasant')",0.2867677,0.2957366,0.0089689
4,-7.105221,-7.268442,"('disliked', 'liked')",-7.1052208,-7.2684422,-0.1632214
5,-0.46322742,-0.4001249,"('distant', 'outgoing')",-0.4632274,-0.4001249,0.0631025
6,0.1358929,0.1586026,"('distant', 'open')",0.1358929,0.1586026,0.0227097
7,0.6685598,0.7311873,"('insensitive', 'sensitive')",0.6685598,0.7311873,0.0626275
8,1.494584,1.4808717,"('unaffectionate', 'affectionate')",1.494584,1.4808717,-0.0137123
9,1.5972843,1.6735723,"('unaffectionate', 'caring')",1.5972843,1.6735723,0.076288
10,0.5941305,0.5850765,"('unsympathetic', 'sympathetic')",0.5941305,0.5850765,-0.009054
11,1.2352017,1.2793617,"('unhelpful', 'helpful')",1.2352017,1.2793617,0.04416
12,-1.8980769,-1.9211218,"('unsupportive', 'supportive')",-1.8980769,-1.9211218,-0.0230449
13,-0.7541592,-0.7932435,"('impolite', 'polite')",-0.7541592,-0.7932435,-0.0390843
14,-0.36705294,-0.4633192,"('antisocial', 'social')",-0.3670529,-0.4633192,-0.0962663
15,0.34705776,0.2693041,"('boring', 'funny')",0.3470578,0.2693041,-0.0777537
16,-0.5307342,-0.42841488,"('unpopular', 'popular')",-0.5307342,-0.4284149,0.1023193
17,-0.5626658,-0.49558035,"('nasty', 'nice')",-0.5626658,-0.4955803,0.0670855
18,-0.20495176,-0.27194536,"('disagreeable', 'welcoming')",-0.2049518,-0.2719454,-0.0669936
19,-0.19723244,-0.20585202,"('inhospitable', 'hospitable')",-0.1972324,-0.205852,-0.0086196
20,0.85433936,0.80467445,"('rough', 'thoughtful')",0.8543394,0.8046744,-0.049665
21,-0.478693,-0.47653267,"('immoral', 'moral')",-0.478693,-0.4765327,0.0021603
22,-0.80819315,-0.89279443,"('untrustworthy', 'trustworthy')",-0.8081931,-0.8927944,-0.0846013
23,6.186245,6.2659926,"('insincere', 'sincere')",6.186245,6.2659926,0.0797476
24,1.5302242,1.4452498,"('dishonest', 'honest')",1.5302242,1.4452498,-0.0849744
25,0.92568386,0.90070534,"('egoistic', 'altruistic')",0.9256839,0.9007053,-0.0249786
26,1.1276753,1.1079288,"('hardhearted', 'benevolent')",1.1276753,1.1079288,-0.0197465
27,1.9820036,1.8703089,"('hardhearted', 'softhearted')",1.9820036,1.8703089,-0.1116947
28,1.2502532,1.2295736,"('disloyal', 'loyal')",1.2502532,1.2295736,-0.0206796
29,-0.76470715,-0.89036983,"('unfair', 'fair')",-0.7647071,-0.8903698,-0.1256627
30,0.9203409,0.84405077,"('intolerant', 'tolerant')",0.9203409,0.8440508,-0.0762901
31,-1.1074007,-1.0688553,"('evil', 'good')",-1.1074007,-1.0688553,0.0385454
32,0.89212155,0.85680836,"('unkind', 'kind')",0.8921216,0.8568084,-0.0353132
33,-0.3808844,-0.41539735,"('wrong', 'right')",-0.3808844,-0.4153973,-0.0345129
34,4.7194343,4.9159822,"('mean', 'honorable')",4.7194343,4.9159822,0.1965479
35,-0.17496693,-0.35209712,"('corrupt', 'incorrupt')",-0.1749669,-0.3520971,-0.1771302
36,-0.34981263,-0.37636226,"('hostile', 'amicable')",-0.3498126,-0.3763623,-0.0265497
37,1.0014138,0.97954243,"('fake', 'genuine')",1.0014138,0.9795424,-0.0218714
38,-0.26687512,-0.22315505,"('untruthful', 'truthful')",-0.2668751,-0.2231551,0.04372
39,0.17790303,0.13597475,"('exploitative', 'cooperative')",0.177903,0.1359747,-0.0419283
40,-1.4518743,-1.6225648,"('stingy', 'generous')",-1.4518743,-1.6225648,-0.1706905
41,-0.1223032,-0.12874548,"('unforgiving', 'forgiving')",-0.1223032,-0.1287455,-0.0064423
42,-2.3653028,-2.5038054,"('unreliable', 'reliable')",-2.3653028,-2.5038054,-0.1385026
43,0.8925425,0.90029216,"('irresponsible', 'responsible')",0.8925425,0.9002922,0.0077497
44,-1.0985061,-1.1280143,"('prejudiced', 'unprejudiced')",-1.0985061,-1.1280143,-0.0295082
45,-0.20592733,-0.23210204,"('incompetent', 'competent')",-0.2059273,-0.232102,-0.0261747
46,-0.98147386,-1.0975971,"('uncompetitive', 'competitive')",-0.9814739,-1.0975971,-0.1161232
47,4.8496523,5.084756,"('stupid', 'smart')",4.8496523,5.0847559,0.2351036
48,0.62170655,0.57421166,"('unintelligent', 'intelligent')",0.6217065,0.5742117,-0.0474948
49,0.1060561,0.1228269,"('unable', 'able')",0.1060561,0.1228269,0.0167708
50,-0.13077363,-0.13624713,"('clumsy', 'skillful')",-0.1307736,-0.1362471,-0.0054735
51,0.47142375,0.35671237,"('uneducated', 'educated')",0.4714237,0.3567124,-0.1147113
52,-0.3962482,-0.43400177,"('irrational', 'rational')",-0.3962482,-0.4340018,-0.0377536
53,0.05124059,0.03282334,"('uncreative', 'creative')",0.0512406,0.0328233,-0.0184173
54,1.156837,1.195194,"('incapable', 'capable')",1.156837,1.195194,0.038357
55,0.31422412,0.28660417,"('incompetent', 'clever')",0.3142241,0.2866042,-0.0276199
56,0.33723125,0.30394593,"('impractical', 'practical')",0.3372312,0.3039459,-0.0332853
57,-3.015521,-3.0460458,"('unimaginative', 'imaginative')",-3.015521,-3.0460458,-0.0305248
