,basil_male,basil_female,tuple,average_male,average_female,female-male
0,0.14115919,0.054721285,"('unsociable', 'sociable')",0.1411592,0.0547213,-0.0864379
1,1.2744944,1.2526064,"('unfriendly', 'friendly')",1.2744944,1.2526064,-0.021888
2,-0.0355566,0.020938436,"('unlikable', 'likable')",-0.0355566,0.0209384,0.056495
3,0.56620556,0.64659333,"('repellent', 'pleasant')",0.5662056,0.6465933,0.0803877
4,-7.1436915,-7.254046,"('disliked', 'liked')",-7.1436915,-7.254046,-0.1103545
5,-0.4545278,-0.4227663,"('distant', 'outgoing')",-0.4545278,-0.4227663,0.0317615
6,0.10737531,0.051578157,"('distant', 'open')",0.1073753,0.0515782,-0.0557971
7,0.75807524,0.79023385,"('insensitive', 'sensitive')",0.7580752,0.7902339,0.0321587
8,1.3553553,1.3082105,"('unaffectionate', 'affectionate')",1.3553553,1.3082105,-0.0471448
9,1.6115016,1.6351799,"('unaffectionate', 'caring')",1.6115016,1.6351799,0.0236783
10,0.92666495,0.84175664,"('unsympathetic', 'sympathetic')",0.9266649,0.8417566,-0.0849083
11,1.2129271,1.2896799,"('unhelpful', 'helpful')",1.2129271,1.2896799,0.0767528
12,-1.672974,-1.6604973,"('unsupportive', 'supportive')",-1.672974,-1.6604973,0.0124767
13,-0.3285851,-0.3581087,"('impolite', 'polite')",-0.3285851,-0.3581087,-0.0295236
14,-0.071731664,-0.09964067,"('antisocial', 'social')",-0.0717317,-0.0996407,-0.027909
15,-0.03346327,-0.045213345,"('boring', 'funny')",-0.0334633,-0.0452133,-0.01175
16,-0.39476985,-0.32322836,"('unpopular', 'popular')",-0.3947698,-0.3232284,0.0715414
17,-0.34036642,-0.28844574,"('nasty', 'nice')",-0.3403664,-0.2884457,0.0519207
18,-0.1838553,-0.2780365,"('disagreeable', 'welcoming')",-0.1838553,-0.2780365,-0.0941812
19,-0.49436834,-0.52713805,"('inhospitable', 'hospitable')",-0.4943683,-0.5271381,-0.0327698
20,1.1303992,1.0930547,"('rough', 'thoughtful')",1.1303992,1.0930547,-0.0373445
21,-0.53556645,-0.48617837,"('immoral', 'moral')",-0.5355664,-0.4861784,0.049388
22,-0.7820846,-0.8332652,"('untrustworthy', 'trustworthy')",-0.7820846,-0.8332652,-0.0511806
23,6.1814623,6.2061834,"('insincere', 'sincere')",6.1814623,6.2061834,0.0247211
24,1.3618168,1.1648351,"('dishonest', 'honest')",1.3618168,1.1648351,-0.1969817
25,0.85273045,0.8209554,"('egoistic', 'altruistic')",0.8527305,0.8209554,-0.0317751
26,0.9752195,0.88508564,"('hardhearted', 'benevolent')",0.9752195,0.8850856,-0.0901339
