,bank_male,bank_female,tuple,average_male,average_female,female-male
0,0.21400478,0.17042938,"('unsociable', 'sociable')",0.2140048,0.1704294,-0.0435754
1,2.380163,2.3250024,"('unfriendly', 'friendly')",2.380163,2.3250024,-0.0551606
2,0.6678876,0.8693902,"('unlikable', 'likable')",0.6678876,0.8693902,0.2015026
3,-0.04119714,0.23842487,"('repellent', 'pleasant')",-0.0411971,0.2384249,0.279622
4,-6.823374,-7.0737314,"('disliked', 'liked')",-6.8233738,-7.0737314,-0.2503576
5,0.20844372,0.16633716,"('distant', 'outgoing')",0.2084437,0.1663372,-0.0421065
6,0.80264914,0.69848686,"('distant', 'open')",0.8026491,0.6984869,-0.1041622
7,1.0507295,1.1689316,"('insensitive', 'sensitive')",1.0507295,1.1689316,0.1182021
8,2.0127053,1.8438641,"('unaffectionate', 'affectionate')",2.0127053,1.8438641,-0.1688412
9,2.3255098,2.27874,"('unaffectionate', 'caring')",2.3255098,2.2787399,-0.0467699
10,0.05003593,0.1720306,"('unsympathetic', 'sympathetic')",0.0500359,0.1720306,0.1219947
11,1.5391958,1.7959738,"('unhelpful', 'helpful')",1.5391958,1.7959738,0.256778
12,-1.1809626,-1.1485918,"('unsupportive', 'supportive')",-1.1809626,-1.1485918,0.0323708
13,-0.6143863,-0.31914648,"('impolite', 'polite')",-0.6143863,-0.3191465,0.2952398
14,0.055385027,0.19778588,"('antisocial', 'social')",0.055385,0.1977859,0.1424009
15,0.6274769,0.50281,"('boring', 'funny')",0.6274769,0.50281,-0.1246669
16,0.17983648,0.16851485,"('unpopular', 'popular')",0.1798365,0.1685148,-0.0113217
17,0.027796533,0.061462834,"('nasty', 'nice')",0.0277965,0.0614628,0.0336663
18,-0.82262576,-0.70247847,"('disagreeable', 'welcoming')",-0.8226258,-0.7024785,0.1201473
19,0.3455671,0.35759118,"('inhospitable', 'hospitable')",0.3455671,0.3575912,0.0120241
20,0.36442465,0.3862484,"('rough', 'thoughtful')",0.3644246,0.3862484,0.0218238
21,-0.7525726,-0.41119888,"('immoral', 'moral')",-0.7525726,-0.4111989,0.3413737
22,-0.7211501,-0.6791857,"('untrustworthy', 'trustworthy')",-0.7211501,-0.6791857,0.0419644
23,6.4771414,6.8903747,"('insincere', 'sincere')",6.4771414,6.8903747,0.4132333
24,1.2496383,1.2739996,"('dishonest', 'honest')",1.2496383,1.2739996,0.0243613
25,1.3290647,1.3121158,"('egoistic', 'altruistic')",1.3290647,1.3121158,-0.0169489
26,2.3248606,2.2014465,"('hardhearted', 'benevolent')",2.3248606,2.2014465,-0.1234141
27,1.5844814,1.4253964,"('hardhearted', 'softhearted')",1.5844814,1.4253964,-0.159085
28,1.3801227,1.2965536,"('disloyal', 'loyal')",1.3801227,1.2965536,-0.0835691
29,-0.17529607,-0.41063273,"('unfair', 'fair')",-0.1752961,-0.4106327,-0.2353366
30,0.4988524,0.7779836,"('intolerant', 'tolerant')",0.4988524,0.7779836,0.2791312
31,-0.51209754,-0.7159767,"('evil', 'good')",-0.5120975,-0.7159767,-0.2038792
32,1.313234,1.3886178,"('unkind', 'kind')",1.313234,1.3886178,0.0753838
33,0.57225424,0.470819,"('wrong', 'right')",0.5722542,0.470819,-0.1014352
34,5.5618954,6.00666,"('mean', 'honorable')",5.5618954,6.00666,0.4447646
35,-0.17394322,-0.6561005,"('corrupt', 'incorrupt')",-0.1739432,-0.6561005,-0.4821573
36,0.66037625,0.25655258,"('hostile', 'amicable')",0.6603763,0.2565526,-0.4038237
37,0.13448656,0.19855554,"('fake', 'genuine')",0.1344866,0.1985555,0.0640689
38,0.5797503,0.77686214,"('untruthful', 'truthful')",0.5797503,0.7768621,0.1971118
39,0.2214658,0.34256467,"('exploitative', 'cooperative')",0.2214658,0.3425647,0.1210989
40,-1.4213735,-1.5997542,"('stingy', 'generous')",-1.4213735,-1.5997542,-0.1783807
41,0.93210727,0.8659083,"('unforgiving', 'forgiving')",0.9321073,0.8659083,-0.066199
42,-3.2979155,-3.2637818,"('unreliable', 'reliable')",-3.2979155,-3.2637818,0.0341337
43,1.1502323,1.3613479,"('irresponsible', 'responsible')",1.1502323,1.3613479,0.2111156
44,-1.7156004,-1.6881905,"('prejudiced', 'unprejudiced')",-1.7156004,-1.6881905,0.0274099
45,0.4796928,0.42532805,"('incompetent', 'competent')",0.4796928,0.425328,-0.0543648
46,-0.83383113,-0.8141946,"('uncompetitive', 'competitive')",-0.8338311,-0.8141946,0.0196365
47,5.829231,6.197207,"('stupid', 'smart')",5.8292308,6.197207,0.3679762
48,-0.1326048,0.0083471015,"('unintelligent', 'intelligent')",-0.1326048,0.0083471,0.1409519
49,-0.23394965,0.01047615,"('unable', 'able')",-0.2339496,0.0104761,0.2444257
