,theology_male,theology_female,tuple,average_male,average_female,female-male
0,0.2195869,0.04433906,"('unsociable', 'sociable')",0.2195869,0.0443391,-0.1752478
1,1.167511,1.1103691,"('unfriendly', 'friendly')",1.167511,1.1103691,-0.0571419
2,0.42878482,0.63735014,"('unlikable', 'likable')",0.4287848,0.6373501,0.2085653
3,0.4942021,0.6176836,"('repellent', 'pleasant')",0.4942021,0.6176836,0.1234815
4,-7.2000237,-7.1955433,"('disliked', 'liked')",-7.2000237,-7.1955433,0.0044804
5,-0.26272386,-0.17964816,"('distant', 'outgoing')",-0.2627239,-0.1796482,0.0830757
6,0.012953892,0.0034389235,"('distant', 'open')",0.0129539,0.0034389,-0.009515
7,0.68503505,0.6892367,"('insensitive', 'sensitive')",0.685035,0.6892367,0.0042017
8,0.72190726,0.63632166,"('unaffectionate', 'affectionate')",0.7219073,0.6363217,-0.0855856
9,1.7137204,1.6927781,"('unaffectionate', 'caring')",1.7137204,1.6927781,-0.0209423
10,0.7710807,0.91083443,"('unsympathetic', 'sympathetic')",0.7710807,0.9108344,0.1397537
11,2.3240118,2.333917,"('unhelpful', 'helpful')",2.3240118,2.3339169,0.0099051
12,-1.3828342,-1.3426958,"('unsupportive', 'supportive')",-1.3828342,-1.3426958,0.0401384
13,-0.03313358,0.030405723,"('impolite', 'polite')",-0.0331336,0.0304057,0.0635393
14,-0.21921228,-0.33176824,"('antisocial', 'social')",-0.2192123,-0.3317682,-0.1125559
15,0.53894484,0.56413966,"('boring', 'funny')",0.5389448,0.5641397,0.0251949
16,-0.48059586,-0.2707243,"('unpopular', 'popular')",-0.4805959,-0.2707243,0.2098716
17,-0.095378354,-0.059170093,"('nasty', 'nice')",-0.0953784,-0.0591701,0.0362083
18,-0.5239329,-0.48360637,"('disagreeable', 'welcoming')",-0.5239329,-0.4836064,0.0403265
19,-0.39145446,-0.41023493,"('inhospitable', 'hospitable')",-0.3914545,-0.4102349,-0.0187804
20,1.0459148,0.91823995,"('rough', 'thoughtful')",1.0459148,0.91824,-0.1276748
21,0.59279734,0.50192654,"('immoral', 'moral')",0.5927973,0.5019265,-0.0908708
22,-0.18134996,-0.21166366,"('untrustworthy', 'trustworthy')",-0.18135,-0.2116637,-0.0303137
23,7.0635867,6.856363,"('insincere', 'sincere')",7.0635867,6.8563628,-0.2072239
24,1.7549015,1.6120363,"('dishonest', 'honest')",1.7549015,1.6120363,-0.1428652
25,0.5967144,0.5151922,"('egoistic', 'altruistic')",0.5967144,0.5151922,-0.0815222
26,0.5954199,0.36202538,"('hardhearted', 'benevolent')",0.5954199,0.3620254,-0.2333945
27,1.1756777,1.1027436,"('hardhearted', 'softhearted')",1.1756777,1.1027436,-0.0729341
28,0.976051,0.82016206,"('disloyal', 'loyal')",0.976051,0.8201621,-0.1558889
29,-0.23228486,-0.48567268,"('unfair', 'fair')",-0.2322849,-0.4856727,-0.2533878
30,1.037774,1.0106754,"('intolerant', 'tolerant')",1.037774,1.0106754,-0.0270986
31,-1.6646205,-1.5841768,"('evil', 'good')",-1.6646205,-1.5841768,0.0804437
32,1.3411398,1.1903452,"('unkind', 'kind')",1.3411398,1.1903452,-0.1507946
33,-0.23905922,-0.2593149,"('wrong', 'right')",-0.2390592,-0.2593149,-0.0202557
34,4.5782194,4.59817,"('mean', 'honorable')",4.5782194,4.5981698,0.0199504
35,-0.82996935,-1.1501522,"('corrupt', 'incorrupt')",-0.8299693,-1.1501522,-0.3201829
36,-1.0426655,-1.1459758,"('hostile', 'amicable')",-1.0426655,-1.1459758,-0.1033103
37,0.8000262,0.69299453,"('fake', 'genuine')",0.8000262,0.6929945,-0.1070317
38,0.256069,0.11807391,"('untruthful', 'truthful')",0.256069,0.1180739,-0.1379951
39,0.37627012,0.23881291,"('exploitative', 'cooperative')",0.3762701,0.2388129,-0.1374572
40,-1.759327,-1.7848719,"('stingy', 'generous')",-1.7593271,-1.7848719,-0.0255448
41,-0.037434533,-0.16965605,"('unforgiving', 'forgiving')",-0.0374345,-0.1696561,-0.1322216
42,-2.4469275,-2.1110082,"('unreliable', 'reliable')",-2.4469275,-2.1110082,0.3359193
43,1.475346,1.4747673,"('irresponsible', 'responsible')",1.475346,1.4747673,-0.0005787
44,-1.3604059,-1.2144265,"('prejudiced', 'unprejudiced')",-1.3604059,-1.2144265,0.1459794
45,0.20452686,0.2362532,"('incompetent', 'competent')",0.2045269,0.2362532,0.0317263
46,-1.1116967,-0.8312046,"('uncompetitive', 'competitive')",-1.1116967,-0.8312046,0.2804921
47,5.4170585,5.4326086,"('stupid', 'smart')",5.4170585,5.4326086,0.0155501
48,0.9701681,0.8420157,"('unintelligent', 'intelligent')",0.9701681,0.8420157,-0.1281524
49,0.26993573,0.35491458,"('unable', 'able')",0.2699357,0.3549146,0.0849789
50,-0.014920347,0.1256964,"('clumsy', 'skillful')",-0.0149203,0.1256964,0.1406167
51,0.06777764,0.043275665,"('uneducated', 'educated')",0.0677776,0.0432757,-0.0245019
52,-0.35426554,-0.4906662,"('irrational', 'rational')",-0.3542655,-0.4906662,-0.1364007
53,0.22962914,0.29671746,"('uncreative', 'creative')",0.2296291,0.2967175,0.0670884
54,0.78916377,0.961305,"('incapable', 'capable')",0.7891638,0.961305,0.1721412
55,0.77617997,0.8821569,"('incompetent', 'clever')",0.77618,0.8821569,0.1059769
56,1.1338247,1.0397129,"('impractical', 'practical')",1.1338247,1.0397129,-0.0941118
57,-2.6562572,-2.50698,"('unimaginative', 'imaginative')",-2.6562572,-2.5069799,0.1492773
58,-0.08303444,-0.08163257,"('undiscriminating', 'discriminating')",-0.0830344,-0.0816326,0.0014018
59,0.5639104,0.40144384,"('foolish', 'wise')",0.5639104,0.4014438,-0.1624666
60,0.83178,0.96631944,"('inefficient', 'efficient')",0.83178,0.9663194,0.1345394
61,0.29800773,0.10378136,"('illogical', 'logical')",0.2980077,0.1037814,-0.1942263
62,1.3336117,1.5235426,"('incompetent', 'brilliant')",1.3336117,1.5235426,0.1899309
63,0.69483817,0.7036227,"('unperceptive', 'insightful')",0.6948382,0.7036227,0.0087845
64,-6.316466,-6.231885,"('shy', 'confident')",-6.3164659,-6.231885,0.0845809
65,0.4858976,0.63123006,"('insecure', 'secure')",0.4858976,0.6312301,0.1453325
66,-0.41474998,-0.45498487,"('inactive', 'active')",-0.41475,-0.4549849,-0.0402349
67,-0.36230436,-0.38774464,"('doubtful', 'determined')",-0.3623044,-0.3877446,-0.0254402
68,-0.70834553,-0.59061277,"('dependent', 'independent')",-0.7083455,-0.5906128,0.1177327
69,-1.3715978,-1.4920273,"('lazy', 'industrious')",-1.3715978,-1.4920273,-0.1204295
70,0.7213888,0.99052787,"('lethargic', 'energetic')",0.7213888,0.9905279,0.2691391
71,0.4824076,0.47775605,"('diffident', 'self-confident')",0.4824076,0.4777561,-0.0046515
72,0.5478895,0.838407,"('unambitious', 'ambitious')",0.5478895,0.838407,0.2905175
73,-2.750487,-2.6763759,"('helpless', 'self-reliant')",-2.7504871,-2.6763759,0.0741112
74,-0.2296942,-0.2573551,"('undedicated', 'dedicated')",-0.2296942,-0.2573551,-0.0276609
75,-0.8681329,-0.6910237,"('meek', 'impulsive')",-0.8681329,-0.6910237,0.1771092
76,0.6918111,0.78946525,"('anxious', 'daring')",0.6918111,0.7894652,0.0976541
77,-0.8654395,-0.8502591,"('unmotivated', 'motivated')",-0.8654395,-0.8502591,0.0151804
78,-0.58336157,-0.6025616,"('nonresilient', 'resilient')",-0.5833616,-0.6025616,-0.0192
79,0.1313199,-0.016860712,"('wavering', 'unwavering')",0.1313199,-0.0168607,-0.1481806
80,-0.3331315,-0.3495807,"('dominated', 'dominating')",-0.3331315,-0.3495807,-0.0164492
81,-0.33685118,-0.12274829,"('submissive', 'aggressive')",-0.3368512,-0.1227483,0.2141029
82,6.533299,6.765032,"('poor', 'rich')",6.533299,6.7650318,0.2317328
83,-0.04804038,-0.14710987,"('powerless', 'powerful')",-0.0480404,-0.1471099,-0.0990695
84,0.27627337,0.26210034,"('inferior', 'superior')",0.2762734,0.2621003,-0.0141731
85,-0.600727,-0.8055487,"('insignificant', 'prestigious')",-0.600727,-0.8055487,-0.2048217
86,0.7790478,0.5882953,"('uninfluential', 'influential')",0.7790478,0.5882953,-0.1907525
87,-0.08073203,0.04983124,"('unsuccessful', 'successful')",-0.080732,0.0498312,0.1305632
88,0.11595772,0.16836771,"('low', 'eminent')",0.1159577,0.1683677,0.05241
