,friction_male,friction_female,tuple,average_male,average_female,female-male
0,0.20999819,-0.16449416,"('unsociable', 'sociable')",0.2099982,-0.1644942,-0.3744924
1,1.4058974,1.5886782,"('unfriendly', 'friendly')",1.4058974,1.5886782,0.1827808
2,0.20426537,0.38499367,"('unlikable', 'likable')",0.2042654,0.3849937,0.1807283
3,0.67209685,0.8217921,"('repellent', 'pleasant')",0.6720968,0.8217921,0.1496953
4,-8.021387,-7.9603415,"('disliked', 'liked')",-8.0213871,-7.9603415,0.0610456
5,-0.828729,-0.28975567,"('distant', 'outgoing')",-0.828729,-0.2897557,0.5389733
6,-0.5321617,-0.024087269,"('distant', 'open')",-0.5321617,-0.0240873,0.5080744
7,1.0022733,1.0888596,"('insensitive', 'sensitive')",1.0022733,1.0888596,0.0865863
8,1.3433452,1.5193535,"('unaffectionate', 'affectionate')",1.3433452,1.5193535,0.1760083
9,1.9955429,2.1534688,"('unaffectionate', 'caring')",1.9955429,2.1534688,0.1579259
10,1.4060686,1.4319985,"('unsympathetic', 'sympathetic')",1.4060686,1.4319985,0.0259299
11,2.4705274,2.28588,"('unhelpful', 'helpful')",2.4705274,2.2858801,-0.1846473
12,-1.47605,-1.4914825,"('unsupportive', 'supportive')",-1.47605,-1.4914825,-0.0154325
13,0.44755858,0.23758613,"('impolite', 'polite')",0.4475586,0.2375861,-0.2099725
14,-0.0050743003,-0.5525365,"('antisocial', 'social')",-0.0050743,-0.5525365,-0.5474622
15,0.1250163,0.17572801,"('boring', 'funny')",0.1250163,0.175728,0.0507117
16,-0.732637,-0.44154072,"('unpopular', 'popular')",-0.732637,-0.4415407,0.2910963
17,-0.3569393,-0.39021382,"('nasty', 'nice')",-0.3569393,-0.3902138,-0.0332745
18,-0.97310597,-0.89610654,"('disagreeable', 'welcoming')",-0.973106,-0.8961065,0.0769995
19,-0.8760911,-0.49167356,"('inhospitable', 'hospitable')",-0.8760911,-0.4916736,0.3844175
20,0.8379999,0.6029345,"('rough', 'thoughtful')",0.8379999,0.6029345,-0.2350654
21,0.07305083,0.048798468,"('immoral', 'moral')",0.0730508,0.0487985,-0.0242523
22,-0.6927962,-0.8138518,"('untrustworthy', 'trustworthy')",-0.6927962,-0.8138518,-0.1210556
23,7.0005717,6.9779096,"('insincere', 'sincere')",7.0005717,6.9779096,-0.0226621
24,2.0096552,1.974901,"('dishonest', 'honest')",2.0096552,1.974901,-0.0347542
25,0.5100515,0.36645123,"('egoistic', 'altruistic')",0.5100515,0.3664512,-0.1436003
26,0.5151301,0.1513378,"('hardhearted', 'benevolent')",0.5151301,0.1513378,-0.3637923
27,1.5378945,1.6183646,"('hardhearted', 'softhearted')",1.5378945,1.6183646,0.0804701
28,1.6875345,1.4823102,"('disloyal', 'loyal')",1.6875345,1.4823102,-0.2052243
29,-1.0753723,-1.1430957,"('unfair', 'fair')",-1.0753723,-1.1430957,-0.0677234
30,1.2247418,1.084712,"('intolerant', 'tolerant')",1.2247418,1.084712,-0.1400298
31,-2.1538877,-1.7960759,"('evil', 'good')",-2.1538877,-1.7960759,0.3578118
32,1.4748966,1.2913253,"('unkind', 'kind')",1.4748966,1.2913253,-0.1835713
33,-0.43260828,-0.43521145,"('wrong', 'right')",-0.4326083,-0.4352114,-0.0026031
34,5.0735497,5.397393,"('mean', 'honorable')",5.0735497,5.3973932,0.3238435
35,-1.2033964,-1.1434455,"('corrupt', 'incorrupt')",-1.2033964,-1.1434455,0.0599509
36,-0.7371608,-0.6708743,"('hostile', 'amicable')",-0.7371608,-0.6708743,0.0662865
37,0.95947254,1.0934733,"('fake', 'genuine')",0.9594725,1.0934733,0.1340008
38,0.43329024,0.45491442,"('untruthful', 'truthful')",0.4332902,0.4549144,0.0216242
39,0.25910458,-0.003971964,"('exploitative', 'cooperative')",0.2591046,-0.003972,-0.2630766
40,-2.242483,-2.2386374,"('stingy', 'generous')",-2.2424829,-2.2386374,0.0038455
41,0.22465214,0.06591458,"('unforgiving', 'forgiving')",0.2246521,0.0659146,-0.1587375
42,-2.9663043,-2.913613,"('unreliable', 'reliable')",-2.9663043,-2.9136131,0.0526912
43,1.2844666,1.310132,"('irresponsible', 'responsible')",1.2844666,1.310132,0.0256654
44,-1.7197503,-1.7197542,"('prejudiced', 'unprejudiced')",-1.7197503,-1.7197542,-3.9e-06
45,0.2436496,0.23197058,"('incompetent', 'competent')",0.2436496,0.2319706,-0.011679
46,-0.22832555,-0.36271927,"('uncompetitive', 'competitive')",-0.2283255,-0.3627193,-0.1343938
47,5.7931056,5.919208,"('stupid', 'smart')",5.7931056,5.919208,0.1261024
48,1.0362663,0.9871057,"('unintelligent', 'intelligent')",1.0362663,0.9871057,-0.0491606
49,0.20622262,0.5047052,"('unable', 'able')",0.2062226,0.5047052,0.2984826
50,-0.19038217,-0.1125605,"('clumsy', 'skillful')",-0.1903822,-0.1125605,0.0778217
51,0.5449406,0.5100662,"('uneducated', 'educated')",0.5449406,0.5100662,-0.0348744
52,-0.57980824,-0.5450478,"('irrational', 'rational')",-0.5798082,-0.5450478,0.0347604
53,0.13654971,0.27377442,"('uncreative', 'creative')",0.1365497,0.2737744,0.1372247
54,1.0874141,1.4901333,"('incapable', 'capable')",1.0874141,1.4901333,0.4027192
55,0.8148234,0.6175669,"('incompetent', 'clever')",0.8148234,0.6175669,-0.1972565
56,0.9943288,0.65573734,"('impractical', 'practical')",0.9943288,0.6557373,-0.3385915
57,-2.8902354,-2.7949684,"('unimaginative', 'imaginative')",-2.8902354,-2.7949684,0.095267
58,-0.027544275,-0.010382064,"('undiscriminating', 'discriminating')",-0.0275443,-0.0103821,0.0171622
59,-0.15513536,-0.013215654,"('foolish', 'wise')",-0.1551354,-0.0132157,0.1419197
60,1.2773706,1.1198962,"('inefficient', 'efficient')",1.2773706,1.1198962,-0.1574744
61,0.39564255,0.2492902,"('illogical', 'logical')",0.3956425,0.2492902,-0.1463523
62,1.2475744,1.3185728,"('incompetent', 'brilliant')",1.2475744,1.3185728,0.0709984
63,0.5975105,0.6890733,"('unperceptive', 'insightful')",0.5975105,0.6890733,0.0915628
64,-6.686359,-6.855647,"('shy', 'confident')",-6.6863589,-6.8556471,-0.1692882
65,0.3111518,-0.013638491,"('insecure', 'secure')",0.3111518,-0.0136385,-0.3247903
66,-0.55686945,-0.4434468,"('inactive', 'active')",-0.5568694,-0.4434468,0.1134226
67,-0.17590785,-0.364675,"('doubtful', 'determined')",-0.1759079,-0.364675,-0.1887671
68,-1.0311557,-0.72596586,"('dependent', 'independent')",-1.0311557,-0.7259659,0.3051898
69,-2.3340318,-2.252979,"('lazy', 'industrious')",-2.3340318,-2.252979,0.0810528
70,1.2723461,1.3282008,"('lethargic', 'energetic')",1.2723461,1.3282008,0.0558547
71,0.32495698,0.35230997,"('diffident', 'self-confident')",0.324957,0.35231,0.027353
72,0.8877657,0.9429764,"('unambitious', 'ambitious')",0.8877657,0.9429764,0.0552107
73,-3.5810509,-3.4238927,"('helpless', 'self-reliant')",-3.5810509,-3.4238927,0.1571582
74,0.16621691,-0.0065576807,"('undedicated', 'dedicated')",0.1662169,-0.0065577,-0.1727746
75,-1.2336354,-0.86599684,"('meek', 'impulsive')",-1.2336354,-0.8659968,0.3676386
76,0.50691664,0.47867537,"('anxious', 'daring')",0.5069166,0.4786754,-0.0282412
77,-0.66512644,-0.5930172,"('unmotivated', 'motivated')",-0.6651264,-0.5930172,0.0721092
78,-0.36667776,-0.3506388,"('nonresilient', 'resilient')",-0.3666778,-0.3506388,0.016039
79,-0.64821756,-0.3225002,"('wavering', 'unwavering')",-0.6482176,-0.3225002,0.3257174
80,-0.27793726,-0.59362686,"('dominated', 'dominating')",-0.2779373,-0.5936269,-0.3156896
81,0.33386186,0.16805716,"('submissive', 'aggressive')",0.3338619,0.1680572,-0.1658047
82,6.495293,7.056015,"('poor', 'rich')",6.4952931,7.056015,0.5607219
83,-0.31325817,-0.56763226,"('powerless', 'powerful')",-0.3132582,-0.5676323,-0.2543741
84,0.6378999,0.66812,"('inferior', 'superior')",0.6378999,0.66812,0.0302201
85,-1.0767541,-0.8705803,"('insignificant', 'prestigious')",-1.0767541,-0.8705803,0.2061738
86,0.62835413,0.5934935,"('uninfluential', 'influential')",0.6283541,0.5934935,-0.0348606
87,-0.075542375,0.0936431,"('unsuccessful', 'successful')",-0.0755424,0.0936431,0.1691855
88,0.44914374,0.45325866,"('low', 'eminent')",0.4491437,0.4532587,0.004115
