,interior_male,interior_female,tuple,average_male,average_female,female-male
0,-0.24753428,-0.44454858,"('unsociable', 'sociable')",-0.2475343,-0.4445486,-0.1970143
1,1.4034727,1.4529496,"('unfriendly', 'friendly')",1.4034727,1.4529496,0.0494769
2,0.7752733,0.8710635,"('unlikable', 'likable')",0.7752733,0.8710635,0.0957902
3,-0.0726395,-0.050790697,"('repellent', 'pleasant')",-0.0726395,-0.0507907,0.0218488
4,-6.7413764,-6.8011446,"('disliked', 'liked')",-6.7413764,-6.8011446,-0.0597682
5,-0.33610612,-0.08744222,"('distant', 'outgoing')",-0.3361061,-0.0874422,0.2486639
6,0.021216638,0.3090638,"('distant', 'open')",0.0212166,0.3090638,0.2878472
7,0.47462133,0.50067747,"('insensitive', 'sensitive')",0.4746213,0.5006775,0.0260562
8,1.0724663,1.1231366,"('unaffectionate', 'affectionate')",1.0724663,1.1231366,0.0506703
9,1.6806726,1.8835409,"('unaffectionate', 'caring')",1.6806726,1.8835409,0.2028683
10,0.42747828,0.55771816,"('unsympathetic', 'sympathetic')",0.4274783,0.5577182,0.1302399
11,2.3099983,2.2877207,"('unhelpful', 'helpful')",2.3099983,2.2877207,-0.0222776
12,-1.2916069,-1.176443,"('unsupportive', 'supportive')",-1.2916069,-1.176443,0.1151639
13,0.016592294,-0.08403317,"('impolite', 'polite')",0.0165923,-0.0840332,-0.1006255
14,-0.296462,-0.47941086,"('antisocial', 'social')",-0.296462,-0.4794109,-0.1829489
15,0.47163236,0.38368508,"('boring', 'funny')",0.4716324,0.3836851,-0.0879473
16,-0.13749553,-0.16476324,"('unpopular', 'popular')",-0.1374955,-0.1647632,-0.0272677
17,0.106311515,0.23315902,"('nasty', 'nice')",0.1063115,0.233159,0.1268475
18,-0.4533904,-0.46587622,"('disagreeable', 'welcoming')",-0.4533904,-0.4658762,-0.0124858
19,-0.46130684,-0.25241277,"('inhospitable', 'hospitable')",-0.4613068,-0.2524128,0.208894
20,0.63104373,0.5386543,"('rough', 'thoughtful')",0.6310437,0.5386543,-0.0923894
21,-0.049235627,0.07635069,"('immoral', 'moral')",-0.0492356,0.0763507,0.1255863
22,-1.1509062,-1.1527739,"('untrustworthy', 'trustworthy')",-1.1509062,-1.1527739,-0.0018677
23,6.2166944,6.174647,"('insincere', 'sincere')",6.2166944,6.1746469,-0.0420475
24,1.5589157,1.5883825,"('dishonest', 'honest')",1.5589157,1.5883825,0.0294668
25,0.88472795,0.8004267,"('egoistic', 'altruistic')",0.884728,0.8004267,-0.0843013
26,1.046469,0.77470374,"('hardhearted', 'benevolent')",1.046469,0.7747037,-0.2717653
27,1.427642,1.4981467,"('hardhearted', 'softhearted')",1.427642,1.4981467,0.0705047
28,0.91241777,0.8379906,"('disloyal', 'loyal')",0.9124178,0.8379906,-0.0744272
29,-0.9077736,-0.96959877,"('unfair', 'fair')",-0.9077736,-0.9695988,-0.0618252
30,0.6116868,0.67798144,"('intolerant', 'tolerant')",0.6116868,0.6779814,0.0662946
31,-1.5311015,-1.4620482,"('evil', 'good')",-1.5311015,-1.4620482,0.0690533
32,1.5031539,1.3259177,"('unkind', 'kind')",1.5031539,1.3259177,-0.1772362
33,0.35815263,0.37604746,"('wrong', 'right')",0.3581526,0.3760475,0.0178949
34,4.799194,5.008781,"('mean', 'honorable')",4.7991939,5.008781,0.2095871
35,-0.94705313,-1.0463276,"('corrupt', 'incorrupt')",-0.9470531,-1.0463276,-0.0992745
36,-0.29686072,-0.36716294,"('hostile', 'amicable')",-0.2968607,-0.3671629,-0.0703022
37,0.95964205,1.0104303,"('fake', 'genuine')",0.9596421,1.0104303,0.0507882
