,vertex_male,vertex_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6371677,-0.7895719,"('unsociable', 'sociable')",0.097863294,-0.022512164,-0.6585658,-0.83188736,-0.3992901,-0.5479905,-0.1487004
1,-0.07605711,-0.095875576,"('unfriendly', 'friendly')",0.6876186,0.58906555,1.867423,1.7594169,0.8263282,0.750869,-0.0754592
2,-0.33919257,-0.32413277,"('unlikable', 'likable')",0.6142646,0.64576656,0.7626854,0.8881444,0.3459191,0.4032594,0.0573403
3,0.11568126,0.15657918,"('repellent', 'pleasant')",-1.336156,-1.2589496,-0.3314048,-0.342313,-0.5172932,-0.4815612,0.035732
4,-1.3406167,-1.3914708,"('disliked', 'liked')",0.33091018,0.25284913,-5.3980045,-5.467735,-2.1359037,-2.2021189,-0.0662152
5,-0.8051974,-0.7008606,"('distant', 'outgoing')",0.19796178,0.19965361,0.0035605654,0.09874301,-0.201225,-0.1341547,0.0670703
6,-1.5277166,-1.4533703,"('distant', 'open')",0.099433206,0.090469554,0.71594363,0.7849698,-0.2374466,-0.1926436,0.044803
7,0.45033935,0.37004626,"('insensitive', 'sensitive')",-1.2712545,-1.3069918,-0.06193591,-0.09174507,-0.2942837,-0.3428969,-0.0486132
8,0.42878857,0.44600117,"('unaffectionate', 'affectionate')",0.24680564,0.20830896,0.4774169,0.46102303,0.384337,0.3717777,-0.0125593
9,1.4044677,1.386627,"('unaffectionate', 'caring')",0.18840763,0.16304387,0.8504546,0.8533872,0.8144433,0.8010194,-0.0134239
10,0.5623088,0.38538027,"('unsympathetic', 'sympathetic')",-1.2245939,-1.2691908,-0.9577394,-1.0445145,-0.5400081,-0.642775,-0.1027669
11,-0.47718468,-0.42414668,"('unhelpful', 'helpful')",-0.18459073,-0.20555787,1.2994792,1.2767456,0.2125679,0.2156803,0.0031124
12,0.5043979,0.5520939,"('unsupportive', 'supportive')",0.5543161,0.598606,-1.8438576,-1.8243717,-0.2617145,-0.2245573,0.0371572
13,-1.0485514,-1.1071299,"('impolite', 'polite')",-1.1681328,-1.1460582,-0.57501507,-0.6724175,-0.9305665,-0.9752019,-0.0446354
14,0.26693553,0.19734608,"('antisocial', 'social')",-0.55044526,-0.54539067,-0.9868841,-1.0997769,-0.4234646,-0.4826071,-0.0591425
15,-0.12329815,-0.18736164,"('boring', 'funny')",0.13990188,0.07877503,0.5294167,0.5103698,0.1820068,0.1339277,-0.0480791
16,-1.0826064,-1.0986722,"('unpopular', 'popular')",0.19930796,0.2261026,0.8139611,0.8390094,-0.0231125,-0.0111867,0.0119258
17,-0.69925296,-0.68748635,"('nasty', 'nice')",-0.89811534,-0.8505335,-0.62617594,-0.5183035,-0.7411814,-0.6854412,0.0557402
18,-0.21624365,-0.29821113,"('disagreeable', 'welcoming')",0.25792533,0.23443745,-0.09448771,-0.14676663,-0.017602,-0.0701801,-0.0525781
19,-0.72230744,-0.6879186,"('inhospitable', 'hospitable')",-0.34785283,-0.3573139,0.3005877,0.43620184,-0.2565242,-0.2030102,0.053514
20,0.9866105,0.93108207,"('rough', 'thoughtful')",0.4485064,0.50021,0.90010417,0.83364046,0.778407,0.7549775,-0.0234295
21,0.060299475,-0.042601675,"('immoral', 'moral')",-0.34478378,-0.37204823,-0.98814356,-1.0535713,-0.4242093,-0.4894071,-0.0651978
22,-1.8554403,-1.8983345,"('untrustworthy', 'trustworthy')",-0.7895638,-0.8352131,-1.160004,-1.2837037,-1.268336,-1.3390838,-0.0707478
