,tabletop_male,tabletop_female,tuple,average_male,average_female,female-male
0,0.5498067,0.41512057,"('unsociable', 'sociable')",0.5498067,0.4151206,-0.1346861
1,0.3276663,0.1374253,"('unfriendly', 'friendly')",0.3276663,0.1374253,-0.190241
2,-0.06723891,-0.04245457,"('unlikable', 'likable')",-0.0672389,-0.0424546,0.0247843
3,-0.04787843,0.029549353,"('repellent', 'pleasant')",-0.0478784,0.0295494,0.0774278
4,-3.5327787,-3.6080208,"('disliked', 'liked')",-3.5327787,-3.6080208,-0.0752421
5,-0.9389007,-1.0007905,"('distant', 'outgoing')",-0.9389007,-1.0007905,-0.0618898
6,-0.7349128,-0.80692905,"('distant', 'open')",-0.7349128,-0.8069291,-0.0720163
7,0.3524749,0.36272034,"('insensitive', 'sensitive')",0.3524749,0.3627203,0.0102454
8,-0.17543244,-0.25825524,"('unaffectionate', 'affectionate')",-0.1754324,-0.2582552,-0.0828228
9,0.23487203,0.11059564,"('unaffectionate', 'caring')",0.234872,0.1105956,-0.1242764
10,-0.3192506,-0.30069566,"('unsympathetic', 'sympathetic')",-0.3192506,-0.3006957,0.0185549
11,1.2239454,1.1840283,"('unhelpful', 'helpful')",1.2239454,1.1840283,-0.0399171
12,-1.0034438,-1.0111231,"('unsupportive', 'supportive')",-1.0034438,-1.0111231,-0.0076793
13,-0.14105704,-0.21514753,"('impolite', 'polite')",-0.141057,-0.2151475,-0.0740905
14,0.62855875,0.63472176,"('antisocial', 'social')",0.6285588,0.6347218,0.006163
15,-0.11754362,-0.21273953,"('boring', 'funny')",-0.1175436,-0.2127395,-0.0951959
16,-0.40716583,-0.40324298,"('unpopular', 'popular')",-0.4071658,-0.403243,0.0039228
17,-0.5622705,-0.5576482,"('nasty', 'nice')",-0.5622705,-0.5576482,0.0046223
18,-0.3829677,-0.410605,"('disagreeable', 'welcoming')",-0.3829677,-0.410605,-0.0276373
19,-1.6436286,-1.6315924,"('inhospitable', 'hospitable')",-1.6436286,-1.6315924,0.0120362
20,0.507632,0.54196924,"('rough', 'thoughtful')",0.507632,0.5419692,0.0343372
21,0.19585106,0.3155372,"('immoral', 'moral')",0.1958511,0.3155372,0.1196861
22,0.28527033,0.25111195,"('untrustworthy', 'trustworthy')",0.2852703,0.251112,-0.0341583
23,2.9539618,2.9315267,"('insincere', 'sincere')",2.9539618,2.9315267,-0.0224351
24,0.1079498,0.027230382,"('dishonest', 'honest')",0.1079498,0.0272304,-0.0807194
25,0.512517,0.43231693,"('egoistic', 'altruistic')",0.512517,0.4323169,-0.0802001
26,0.45276847,0.3084812,"('hardhearted', 'benevolent')",0.4527685,0.3084812,-0.1442873
27,0.5021607,0.37299067,"('hardhearted', 'softhearted')",0.5021607,0.3729907,-0.12917
28,0.19599475,0.03309677,"('disloyal', 'loyal')",0.1959947,0.0330968,-0.1628979
29,-0.43898,-0.47240683,"('unfair', 'fair')",-0.43898,-0.4724068,-0.0334268
30,0.8830241,0.75504476,"('intolerant', 'tolerant')",0.8830241,0.7550448,-0.1279793
31,-1.4591194,-1.4529324,"('evil', 'good')",-1.4591194,-1.4529324,0.006187
32,0.6538071,0.5681258,"('unkind', 'kind')",0.6538071,0.5681258,-0.0856813
33,-0.5292218,-0.6348313,"('wrong', 'right')",-0.5292218,-0.6348313,-0.1056095
34,2.3283634,2.5017402,"('mean', 'honorable')",2.3283634,2.5017402,0.1733768
35,-0.4305827,-0.45601165,"('corrupt', 'incorrupt')",-0.4305827,-0.4560117,-0.025429
36,-0.88244647,-0.9633813,"('hostile', 'amicable')",-0.8824465,-0.9633813,-0.0809348
37,-0.118317544,-0.07047278,"('fake', 'genuine')",-0.1183175,-0.0704728,0.0478447
38,-0.028638821,-0.039767534,"('untruthful', 'truthful')",-0.0286388,-0.0397675,-0.0111287
39,1.0741409,1.0327789,"('exploitative', 'cooperative')",1.0741409,1.0327789,-0.041362
40,-1.4053552,-1.4102292,"('stingy', 'generous')",-1.4053552,-1.4102292,-0.004874
41,0.6124935,0.55223644,"('unforgiving', 'forgiving')",0.6124935,0.5522364,-0.0602571
42,-1.9144781,-1.8243217,"('unreliable', 'reliable')",-1.9144781,-1.8243217,0.0901564
43,-0.11787903,-0.0846162,"('irresponsible', 'responsible')",-0.117879,-0.0846162,0.0332628
44,-0.56736106,-0.4491331,"('prejudiced', 'unprejudiced')",-0.5673611,-0.4491331,0.118228
45,-0.2850646,-0.24460436,"('incompetent', 'competent')",-0.2850646,-0.2446044,0.0404602
46,-0.14876246,-0.083180845,"('uncompetitive', 'competitive')",-0.1487625,-0.0831808,0.0655817
47,2.1724548,2.27951,"('stupid', 'smart')",2.1724548,2.27951,0.1070552
48,0.7828778,0.8324476,"('unintelligent', 'intelligent')",0.7828778,0.8324476,0.0495698
49,0.44779333,0.4822021,"('unable', 'able')",0.4477933,0.4822021,0.0344088
50,-0.37255973,-0.31404704,"('clumsy', 'skillful')",-0.3725597,-0.314047,0.0585127
51,0.10857789,0.067435175,"('uneducated', 'educated')",0.1085779,0.0674352,-0.0411427
52,-0.80314744,-0.9928986,"('irrational', 'rational')",-0.8031474,-0.9928986,-0.1897512
53,-0.36656174,-0.4993063,"('uncreative', 'creative')",-0.3665617,-0.4993063,-0.1327446
54,0.06967995,0.03250715,"('incapable', 'capable')",0.06968,0.0325072,-0.0371728
55,0.723292,0.7970197,"('incompetent', 'clever')",0.723292,0.7970197,0.0737277
56,0.7639274,0.75657195,"('impractical', 'practical')",0.7639274,0.7565719,-0.0073555
57,-1.911967,-1.9906087,"('unimaginative', 'imaginative')",-1.911967,-1.9906087,-0.0786417
58,-0.42782763,-0.43657506,"('undiscriminating', 'discriminating')",-0.4278276,-0.4365751,-0.0087475
59,-0.5666469,-0.68338066,"('foolish', 'wise')",-0.5666469,-0.6833807,-0.1167338
60,1.5350573,1.5652314,"('inefficient', 'efficient')",1.5350573,1.5652314,0.0301741
